診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
アレルギー科,SL_0100,再診,0,4,10:00,3,5,0.6,9,58,1.8,11.6
アレルギー科,SL_0100,再診,0,5,10:30,4,5,0.8,10,70,2.0,14.0
アレルギー科,SL_0100,再診,0,6,11:00,3,5,0.6,6,44,1.2,8.8
アレルギー科,SL_0100,薬再診,0,3,09:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0100,薬再診,0,4,10:00,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0100,薬再診,0,6,11:00,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0189,全体,3,2,09:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0189,全体,3,3,09:30,4,4,1.0,15,88,3.75,22.0
アレルギー科,SL_0189,全体,3,4,10:00,4,4,1.0,12,78,3.0,19.5
アレルギー科,SL_0189,全体,3,5,10:30,3,4,0.75,11,58,2.75,14.5
アレルギー科,SL_0189,全体,3,6,11:00,4,4,1.0,9,65,2.25,16.2
アレルギー科,SL_0189,全体,3,7,11:30,3,4,0.75,4,26,1.0,6.5
アレルギー科,SL_0189,再診,3,2,09:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0189,再診,3,3,09:30,4,4,1.0,15,88,3.75,22.0
アレルギー科,SL_0189,再診,3,4,10:00,4,4,1.0,12,78,3.0,19.5
アレルギー科,SL_0189,再診,3,5,10:30,3,4,0.75,11,58,2.75,14.5
アレルギー科,SL_0189,再診,3,6,11:00,4,4,1.0,9,65,2.25,16.2
アレルギー科,SL_0189,再診,3,7,11:30,3,4,0.75,4,26,1.0,6.5
アレルギー科,SL_0189,薬再診,3,3,09:30,2,4,0.5,5,20,1.25,5.0
アレルギー科,SL_0189,薬再診,3,4,10:00,1,4,0.25,2,2,0.5,0.5
アレルギー科,SL_0189,薬再診,3,5,10:30,2,4,0.5,2,7,0.5,1.8
アレルギー科,SL_0189,薬再診,3,6,11:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0189,薬再診,3,7,11:30,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0361,全体,1,3,09:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0361,全体,1,4,10:00,1,5,0.2,1,7,0.2,1.4
アレルギー科,SL_0361,全体,1,6,11:00,1,5,0.2,1,10,0.2,2.0
アレルギー科,SL_0361,再診,1,3,09:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0361,再診,1,4,10:00,1,5,0.2,1,7,0.2,1.4
アレルギー科,SL_0361,再診,1,6,11:00,1,5,0.2,1,10,0.2,2.0
アレルギー科,SL_0444,全体,1,5,10:30,1,5,0.2,1,11,0.2,2.2
アレルギー科,SL_0444,全体,1,6,11:00,1,5,0.2,1,15,0.2,3.0
アレルギー科,SL_0444,初診,1,5,10:30,1,5,0.2,1,11,0.2,2.2
アレルギー科,SL_0444,初診,1,6,11:00,1,5,0.2,1,15,0.2,3.0
アレルギー科,SL_0561,全体,0,5,10:30,1,5,0.2,1,13,0.2,2.6
アレルギー科,SL_0561,全体,0,6,11:00,1,5,0.2,1,30,0.2,6.0
アレルギー科,SL_0561,初診,0,5,10:30,1,5,0.2,1,13,0.2,2.6
アレルギー科,SL_0561,初診,0,6,11:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,0,0,08:00,2,5,0.4,2,14,0.4,2.8
メンタルケア科,SL_0009,全体,0,2,09:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,全体,0,3,09:30,2,5,0.4,2,17,0.4,3.4
メンタルケア科,SL_0009,全体,0,4,10:00,2,5,0.4,3,78,0.6,15.6
メンタルケア科,SL_0009,全体,0,5,10:30,2,5,0.4,3,90,0.6,18.0
メンタルケア科,SL_0009,全体,0,6,11:00,2,5,0.4,3,63,0.6,12.6
メンタルケア科,SL_0009,全体,0,7,11:30,2,5,0.4,3,79,0.6,15.8
メンタルケア科,SL_0009,全体,0,8,12:00,2,5,0.4,4,42,0.8,8.4
メンタルケア科,SL_0009,全体,0,9,12:30,1,5,0.2,1,10,0.2,2.0
メンタルケア科,SL_0009,全体,0,10,13:00,2,5,0.4,2,38,0.4,7.6
メンタルケア科,SL_0009,全体,0,11,13:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,全体,0,14,15:00,1,5,0.2,2,14,0.4,2.8
メンタルケア科,SL_0009,全体,0,15,15:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,全体,0,17,16:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,全体,1,7,11:30,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,全体,1,8,12:00,1,5,0.2,2,12,0.4,2.4
メンタルケア科,SL_0009,全体,1,9,12:30,1,5,0.2,2,6,0.4,1.2
メンタルケア科,SL_0009,全体,2,2,09:00,2,5,0.4,2,32,0.4,6.4
メンタルケア科,SL_0009,全体,2,3,09:30,1,5,0.2,1,12,0.2,2.4
メンタルケア科,SL_0009,全体,2,5,10:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,2,6,11:00,2,5,0.4,2,5,0.4,1.0
メンタルケア科,SL_0009,全体,2,7,11:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,2,8,12:00,1,5,0.2,1,12,0.2,2.4
メンタルケア科,SL_0009,全体,2,9,12:30,2,5,0.4,2,30,0.4,6.0
メンタルケア科,SL_0009,全体,2,10,13:00,2,5,0.4,3,33,0.6,6.6
メンタルケア科,SL_0009,全体,2,11,13:30,1,5,0.2,2,39,0.4,7.8
メンタルケア科,SL_0009,全体,2,12,14:00,1,5,0.2,1,29,0.2,5.8
メンタルケア科,SL_0009,全体,2,14,15:00,1,5,0.2,1,7,0.2,1.4
メンタルケア科,SL_0009,全体,2,16,16:00,1,5,0.2,1,20,0.2,4.0
メンタルケア科,SL_0009,全体,2,19,17:30,1,5,0.2,2,16,0.4,3.2
メンタルケア科,SL_0009,全体,2,20,18:00,1,5,0.2,2,29,0.4,5.8
メンタルケア科,SL_0009,全体,2,21,18:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,2,22,19:00,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,全体,3,2,09:00,1,4,0.25,1,19,0.25,4.8
メンタルケア科,SL_0009,全体,3,3,09:30,1,4,0.25,1,10,0.25,2.5
メンタルケア科,SL_0009,全体,3,4,10:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,3,6,11:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,全体,3,7,11:30,2,4,0.5,2,21,0.5,5.2
メンタルケア科,SL_0009,全体,3,8,12:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,3,15,15:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,3,16,16:00,1,4,0.25,1,27,0.25,6.8
メンタルケア科,SL_0009,全体,3,17,16:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,4,3,09:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,4,4,10:00,3,4,0.75,3,42,0.75,10.5
メンタルケア科,SL_0009,全体,4,5,10:30,2,4,0.5,3,56,0.75,14.0
メンタルケア科,SL_0009,全体,4,6,11:00,2,4,0.5,2,22,0.5,5.5
メンタルケア科,SL_0009,全体,4,7,11:30,2,4,0.5,2,26,0.5,6.5
メンタルケア科,SL_0009,全体,4,12,14:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,4,13,14:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,全体,4,14,15:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,4,15,15:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,0,0,08:00,2,5,0.4,2,14,0.4,2.8
メンタルケア科,SL_0009,再診,0,2,09:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,再診,0,3,09:30,2,5,0.4,2,17,0.4,3.4
メンタルケア科,SL_0009,再診,0,4,10:00,2,5,0.4,3,78,0.6,15.6
メンタルケア科,SL_0009,再診,0,5,10:30,2,5,0.4,3,90,0.6,18.0
メンタルケア科,SL_0009,再診,0,6,11:00,2,5,0.4,3,63,0.6,12.6
メンタルケア科,SL_0009,再診,0,7,11:30,2,5,0.4,3,79,0.6,15.8
メンタルケア科,SL_0009,再診,0,8,12:00,2,5,0.4,4,42,0.8,8.4
メンタルケア科,SL_0009,再診,0,9,12:30,1,5,0.2,1,10,0.2,2.0
メンタルケア科,SL_0009,再診,0,10,13:00,2,5,0.4,2,38,0.4,7.6
メンタルケア科,SL_0009,再診,0,11,13:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,再診,0,14,15:00,1,5,0.2,2,14,0.4,2.8
メンタルケア科,SL_0009,再診,0,15,15:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,再診,0,17,16:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,再診,1,7,11:30,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,再診,1,8,12:00,1,5,0.2,2,12,0.4,2.4
メンタルケア科,SL_0009,再診,1,9,12:30,1,5,0.2,2,6,0.4,1.2
メンタルケア科,SL_0009,再診,2,2,09:00,2,5,0.4,2,32,0.4,6.4
メンタルケア科,SL_0009,再診,2,3,09:30,1,5,0.2,1,12,0.2,2.4
メンタルケア科,SL_0009,再診,2,5,10:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,2,6,11:00,2,5,0.4,2,5,0.4,1.0
メンタルケア科,SL_0009,再診,2,7,11:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,2,8,12:00,1,5,0.2,1,12,0.2,2.4
メンタルケア科,SL_0009,再診,2,9,12:30,2,5,0.4,2,30,0.4,6.0
メンタルケア科,SL_0009,再診,2,10,13:00,2,5,0.4,3,33,0.6,6.6
メンタルケア科,SL_0009,再診,2,11,13:30,1,5,0.2,2,39,0.4,7.8
メンタルケア科,SL_0009,再診,2,12,14:00,1,5,0.2,1,29,0.2,5.8
メンタルケア科,SL_0009,再診,2,14,15:00,1,5,0.2,1,7,0.2,1.4
メンタルケア科,SL_0009,再診,2,16,16:00,1,5,0.2,1,20,0.2,4.0
メンタルケア科,SL_0009,再診,2,19,17:30,1,5,0.2,2,16,0.4,3.2
メンタルケア科,SL_0009,再診,2,20,18:00,1,5,0.2,2,29,0.4,5.8
メンタルケア科,SL_0009,再診,2,21,18:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,2,22,19:00,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,再診,3,2,09:00,1,4,0.25,1,19,0.25,4.8
メンタルケア科,SL_0009,再診,3,3,09:30,1,4,0.25,1,10,0.25,2.5
メンタルケア科,SL_0009,再診,3,4,10:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,3,6,11:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,再診,3,7,11:30,2,4,0.5,2,21,0.5,5.2
メンタルケア科,SL_0009,再診,3,8,12:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,3,15,15:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,3,16,16:00,1,4,0.25,1,27,0.25,6.8
メンタルケア科,SL_0009,再診,3,17,16:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,4,3,09:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,4,4,10:00,3,4,0.75,3,42,0.75,10.5
メンタルケア科,SL_0009,再診,4,5,10:30,2,4,0.5,3,56,0.75,14.0
メンタルケア科,SL_0009,再診,4,6,11:00,2,4,0.5,2,22,0.5,5.5
メンタルケア科,SL_0009,再診,4,7,11:30,2,4,0.5,2,26,0.5,6.5
メンタルケア科,SL_0009,再診,4,12,14:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,4,13,14:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,再診,4,14,15:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,4,15,15:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,0,14,15:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,薬再診,0,17,16:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,薬再診,4,4,10:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,薬再診,4,5,10:30,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,薬再診,4,7,11:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0043,全体,2,1,08:30,4,5,0.8,8,56,1.6,11.2
メンタルケア科,SL_0043,全体,2,2,09:00,4,5,0.8,17,103,3.4,20.6
メンタルケア科,SL_0043,全体,2,3,09:30,4,5,0.8,17,104,3.4,20.8
メンタルケア科,SL_0043,全体,2,4,10:00,4,5,0.8,15,114,3.0,22.8
メンタルケア科,SL_0043,全体,2,5,10:30,4,5,0.8,14,112,2.8,22.4
メンタルケア科,SL_0043,全体,2,6,11:00,4,5,0.8,15,88,3.0,17.6
メンタルケア科,SL_0043,全体,2,7,11:30,4,5,0.8,13,105,2.6,21.0
メンタルケア科,SL_0043,全体,2,8,12:00,3,5,0.6,10,88,2.0,17.6
メンタルケア科,SL_0043,全体,2,9,12:30,3,5,0.6,8,64,1.6,12.8
メンタルケア科,SL_0043,全体,2,10,13:00,4,5,0.8,8,69,1.6,13.8
メンタルケア科,SL_0043,全体,2,11,13:30,4,5,0.8,11,96,2.2,19.2
メンタルケア科,SL_0043,全体,2,12,14:00,4,5,0.8,11,105,2.2,21.0
メンタルケア科,SL_0043,全体,2,13,14:30,3,5,0.6,7,67,1.4,13.4
メンタルケア科,SL_0043,全体,2,14,15:00,1,5,0.2,3,24,0.6,4.8
メンタルケア科,SL_0043,全体,2,15,15:30,1,5,0.2,1,25,0.2,5.0
メンタルケア科,SL_0043,再診,2,1,08:30,4,5,0.8,8,56,1.6,11.2
メンタルケア科,SL_0043,再診,2,2,09:00,4,5,0.8,17,103,3.4,20.6
メンタルケア科,SL_0043,再診,2,3,09:30,4,5,0.8,17,104,3.4,20.8
メンタルケア科,SL_0043,再診,2,4,10:00,4,5,0.8,15,114,3.0,22.8
メンタルケア科,SL_0043,再診,2,5,10:30,4,5,0.8,14,112,2.8,22.4
メンタルケア科,SL_0043,再診,2,6,11:00,4,5,0.8,15,88,3.0,17.6
メンタルケア科,SL_0043,再診,2,7,11:30,4,5,0.8,13,105,2.6,21.0
メンタルケア科,SL_0043,再診,2,8,12:00,3,5,0.6,10,88,2.0,17.6
メンタルケア科,SL_0043,再診,2,9,12:30,3,5,0.6,8,64,1.6,12.8
メンタルケア科,SL_0043,再診,2,10,13:00,4,5,0.8,8,69,1.6,13.8
メンタルケア科,SL_0043,再診,2,11,13:30,4,5,0.8,11,96,2.2,19.2
メンタルケア科,SL_0043,再診,2,12,14:00,4,5,0.8,11,105,2.2,21.0
メンタルケア科,SL_0043,再診,2,13,14:30,3,5,0.6,7,67,1.4,13.4
メンタルケア科,SL_0043,再診,2,14,15:00,1,5,0.2,3,24,0.6,4.8
メンタルケア科,SL_0043,再診,2,15,15:30,1,5,0.2,1,25,0.2,5.0
メンタルケア科,SL_0043,薬再診,2,1,08:30,2,5,0.4,2,9,0.4,1.8
メンタルケア科,SL_0043,薬再診,2,2,09:00,2,5,0.4,5,16,1.0,3.2
メンタルケア科,SL_0043,薬再診,2,3,09:30,3,5,0.6,4,15,0.8,3.0
メンタルケア科,SL_0043,薬再診,2,4,10:00,1,5,0.2,2,6,0.4,1.2
メンタルケア科,SL_0043,薬再診,2,5,10:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0043,薬再診,2,6,11:00,4,5,0.8,5,13,1.0,2.6
メンタルケア科,SL_0043,薬再診,2,7,11:30,2,5,0.4,4,13,0.8,2.6
メンタルケア科,SL_0043,薬再診,2,9,12:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0043,薬再診,2,11,13:30,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0255,全体,0,1,08:30,2,5,0.4,2,3,0.4,0.6
メンタルケア科,SL_0255,全体,0,2,09:00,4,5,0.8,12,92,2.4,18.4
メンタルケア科,SL_0255,全体,0,3,09:30,4,5,0.8,11,60,2.2,12.0
メンタルケア科,SL_0255,全体,0,4,10:00,4,5,0.8,11,95,2.2,19.0
メンタルケア科,SL_0255,全体,0,5,10:30,4,5,0.8,11,85,2.2,17.0
メンタルケア科,SL_0255,全体,0,6,11:00,4,5,0.8,10,104,2.0,20.8
メンタルケア科,SL_0255,全体,0,7,11:30,4,5,0.8,12,85,2.4,17.0
メンタルケア科,SL_0255,全体,0,8,12:00,3,5,0.6,6,71,1.2,14.2
メンタルケア科,SL_0255,全体,0,9,12:30,2,5,0.4,2,22,0.4,4.4
メンタルケア科,SL_0255,全体,0,10,13:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0255,再診,0,1,08:30,2,5,0.4,2,3,0.4,0.6
メンタルケア科,SL_0255,再診,0,2,09:00,4,5,0.8,12,92,2.4,18.4
メンタルケア科,SL_0255,再診,0,3,09:30,4,5,0.8,11,60,2.2,12.0
メンタルケア科,SL_0255,再診,0,4,10:00,4,5,0.8,11,95,2.2,19.0
メンタルケア科,SL_0255,再診,0,5,10:30,4,5,0.8,11,85,2.2,17.0
メンタルケア科,SL_0255,再診,0,6,11:00,4,5,0.8,10,104,2.0,20.8
メンタルケア科,SL_0255,再診,0,7,11:30,4,5,0.8,12,85,2.4,17.0
メンタルケア科,SL_0255,再診,0,8,12:00,3,5,0.6,6,71,1.2,14.2
メンタルケア科,SL_0255,再診,0,9,12:30,2,5,0.4,2,22,0.4,4.4
メンタルケア科,SL_0255,再診,0,10,13:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0255,薬再診,0,2,09:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0255,薬再診,0,3,09:30,4,5,0.8,5,20,1.0,4.0
メンタルケア科,SL_0255,薬再診,0,4,10:00,3,5,0.6,3,8,0.6,1.6
メンタルケア科,SL_0255,薬再診,0,5,10:30,2,5,0.4,2,9,0.4,1.8
メンタルケア科,SL_0255,薬再診,0,6,11:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0255,薬再診,0,7,11:30,2,5,0.4,3,13,0.6,2.6
メンタルケア科,SL_0255,薬再診,0,9,12:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0545,全体,3,4,10:00,1,4,0.25,1,30,0.25,7.5
