診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
リウマチ膠原病内科,DR_RH007,SL_0009,2025-12,35,20,0.571,35,1.0,3.0,83.4
リウマチ膠原病内科,DR_RH005,SL_0156,2025-12,57,28,0.491,57,1.0,0.0,83.0
リウマチ膠原病内科,DR_RH010,SL_0222,2025-12,133,40,0.301,133,1.0,6.0,72.0
リウマチ膠原病内科,DR_RH003,SL_0066,2025-12,159,46,0.289,159,1.0,6.0,71.6
リウマチ膠原病内科,DR_RH009,SL_0210,2025-12,217,57,0.263,217,1.0,6.0,70.8
リウマチ膠原病内科,DR_RH003,SL_0009,2025-12,27,5,0.185,27,1.0,8.0,66.6
リウマチ膠原病内科,DR_RH006,SL_0174,2025-12,190,25,0.132,190,1.0,9.0,64.1
リウマチ膠原病内科,DR_RH001,SL_0008,2025-12,38,3,0.079,38,1.0,7.0,63.9
リウマチ膠原病内科,DR_RH008,SL_0201,2025-12,14,2,0.143,14,1.0,10.0,63.7
リウマチ膠原病内科,DR_RH002,SL_0009,2025-12,15,2,0.133,15,1.0,10.0,63.3
リウマチ膠原病内科,DR_RH002,SL_0014,2025-12,40,1,0.025,40,1.0,10.0,59.7
リウマチ膠原病内科,DR_RH002,SL_0682,2025-12,3,1,0.333,3,1.0,12.0,
リウマチ膠原病内科,DR_RH003,SL_0526,2025-12,6,0,0.0,6,1.0,11.0,
リウマチ膠原病内科,DR_RH004,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
リウマチ膠原病内科,DR_RH005,SL_0009,2025-12,2,2,1.0,2,1.0,0.0,
リウマチ膠原病内科,DR_RH006,SL_0009,2025-12,8,5,0.625,8,1.0,0.0,
リウマチ膠原病内科,DR_RH006,SL_0611,2025-12,4,1,0.25,4,1.0,17.5,
リウマチ膠原病内科,DR_RH007,SL_0176,2025-12,5,2,0.4,5,1.0,22.0,
リウマチ膠原病内科,DR_RH008,SL_0009,2025-12,1,0,0.0,1,1.0,43.0,
リウマチ膠原病内科,DR_RH009,SL_0009,2025-12,8,4,0.5,8,1.0,4.5,
リウマチ膠原病内科,DR_RH009,SL_0340,2025-12,9,0,0.0,9,1.0,13.0,
リウマチ膠原病内科,DR_RH011,SL_0009,2025-12,5,2,0.4,5,1.0,18.0,
リウマチ膠原病内科,DR_RH011,SL_0368,2025-12,9,1,0.111,9,1.0,23.0,
リウマチ膠原病内科,DR_RH012,SL_0005,2025-12,7,0,0.0,7,1.0,,
リウマチ膠原病内科,DR_RH013,SL_0009,2025-12,4,1,0.25,4,1.0,17.0,
リウマチ膠原病内科,DR_RH013,SL_0596,2025-12,8,1,0.125,8,1.0,15.0,
一般消化器外科,DR_BR005,SL_0009,2025-12,35,32,0.914,35,1.0,0.0,97.1
一般消化器外科,DR_BR005,SL_0516,2025-12,10,8,0.8,10,1.0,0.0,93.3
一般消化器外科,DR_GS011,SL_0009,2025-12,27,16,0.593,27,1.0,0.0,86.4
一般消化器外科,DR_GS016,SL_0770,2025-12,20,10,0.5,20,1.0,3.0,81.0
一般消化器外科,DR_GS004,SL_0109,2025-12,68,33,0.485,68,1.0,4.0,79.7
一般消化器外科,DR_GS006,SL_0202,2025-12,93,44,0.473,93,1.0,4.0,79.3
一般消化器外科,DR_GS001,SL_0022,2025-12,131,62,0.473,131,1.0,5.0,78.6
一般消化器外科,DR_GS002,SL_0085,2025-12,91,41,0.451,90,0.989,5.0,76.6
一般消化器外科,DR_GS003,SL_0280,2025-12,11,2,0.182,11,1.0,10.5,64.6
一般消化器外科,DR_GS003,SL_0103,2025-12,230,26,0.113,230,1.0,8.0,64.2
一般消化器外科,DR_GS009,SL_0374,2025-12,43,7,0.163,43,1.0,11.0,63.6
一般消化器外科,DR_GS005,SL_0194,2025-12,44,4,0.091,44,1.0,8.0,63.5
一般消化器外科,DR_GS008,SL_0229,2025-12,49,4,0.082,49,1.0,9.0,62.4
一般消化器外科,DR_GS015,SL_0715,2025-12,44,2,0.045,44,1.0,10.0,60.4
一般消化器外科,DR_GS014,SL_0523,2025-12,17,12,0.706,12,0.706,2.5,54.9
一般消化器外科,DR_GS001,SL_0009,2025-12,9,7,0.778,9,1.0,0.0,
一般消化器外科,DR_GS001,SL_0021,2025-12,6,0,0.0,6,1.0,31.0,
一般消化器外科,DR_GS002,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
一般消化器外科,DR_GS002,SL_0568,2025-12,3,1,0.333,3,1.0,17.0,
一般消化器外科,DR_GS002,SL_0601,2025-12,1,0,0.0,1,1.0,,
一般消化器外科,DR_GS003,SL_0009,2025-12,3,2,0.667,3,1.0,0.0,
一般消化器外科,DR_GS003,SL_0102,2025-12,1,0,0.0,1,1.0,25.0,
一般消化器外科,DR_GS003,SL_0407,2025-12,1,0,0.0,1,1.0,26.0,
一般消化器外科,DR_GS004,SL_0009,2025-12,5,2,0.4,5,1.0,5.0,
一般消化器外科,DR_GS004,SL_0353,2025-12,4,1,0.25,4,1.0,8.5,
一般消化器外科,DR_GS004,SL_0819,2025-12,2,2,1.0,2,1.0,3.5,
一般消化器外科,DR_GS005,SL_0009,2025-12,3,2,0.667,3,1.0,0.0,
一般消化器外科,DR_GS005,SL_0607,2025-12,4,0,0.0,4,1.0,22.0,
一般消化器外科,DR_GS006,SL_0009,2025-12,8,5,0.625,8,1.0,3.5,
一般消化器外科,DR_GS006,SL_0501,2025-12,4,0,0.0,4,1.0,31.0,
一般消化器外科,DR_GS007,SL_0219,2025-12,46,0,0.0,46,1.0,,
一般消化器外科,DR_GS008,SL_0491,2025-12,1,0,0.0,1,1.0,23.0,
一般消化器外科,DR_GS009,SL_0009,2025-12,6,3,0.5,6,1.0,7.0,
一般消化器外科,DR_GS009,SL_0613,2025-12,4,0,0.0,4,1.0,32.0,
一般消化器外科,DR_GS011,SL_0422,2025-12,6,2,0.333,5,0.833,11.0,
一般消化器外科,DR_GS012,SL_0009,2025-12,2,2,1.0,2,1.0,0.0,
一般消化器外科,DR_GS012,SL_0443,2025-12,9,9,1.0,9,1.0,0.0,
一般消化器外科,DR_GS013,SL_0005,2025-12,8,0,0.0,8,1.0,,
一般消化器外科,DR_GS014,SL_0009,2025-12,1,0,0.0,1,1.0,,
一般消化器外科,DR_GS015,SL_0009,2025-12,2,1,0.5,2,1.0,2.0,
一般消化器外科,DR_GS015,SL_0739,2025-12,3,0,0.0,3,1.0,22.0,
一般消化器外科,DR_GS016,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
一般消化器外科,DR_GS016,SL_0753,2025-12,1,0,0.0,1,1.0,,
一般消化器外科,DR_GS017,SL_0863,2025-12,1,1,1.0,1,1.0,0.0,
中央処置室,DR_XX002,SL_0018,2025-12,159,7,0.044,159,1.0,0.0,68.1
中央処置室,DR_XX002,SL_0009,2025-12,11,0,0.0,11,1.0,,
乳腺外科,DR_BR006,SL_0175,2025-12,874,595,0.681,873,0.999,3.0,86.9
乳腺外科,DR_BR013,SL_0481,2025-12,11,7,0.636,11,1.0,2.0,86.3
乳腺外科,DR_BR014,SL_0009,2025-12,25,15,0.6,25,1.0,3.0,84.3
乳腺外科,DR_BR014,SL_0702,2025-12,341,200,0.587,341,1.0,4.0,83.1
乳腺外科,DR_BR006,SL_0009,2025-12,124,64,0.516,124,1.0,4.0,80.8
乳腺外科,DR_BR015,SL_0839,2025-12,78,34,0.436,78,1.0,5.0,77.3
乳腺外科,DR_BR008,SL_0241,2025-12,99,21,0.212,99,1.0,7.0,68.3
乳腺外科,DR_BR002,SL_0032,2025-12,18,4,0.222,18,1.0,11.5,65.2
乳腺外科,DR_BR002,SL_0009,2025-12,1,0,0.0,1,1.0,,
乳腺外科,DR_BR005,SL_0009,2025-12,2,1,0.5,2,1.0,6.0,
乳腺外科,DR_BR006,SL_0841,2025-12,4,0,0.0,4,1.0,9.0,
乳腺外科,DR_BR006,SL_0843,2025-12,1,1,1.0,1,1.0,3.0,
乳腺外科,DR_BR006,SL_0849,2025-12,1,1,1.0,1,1.0,2.0,
乳腺外科,DR_BR008,SL_0009,2025-12,2,1,0.5,2,1.0,1.0,
乳腺外科,DR_BR009,SL_0005,2025-12,9,0,0.0,9,1.0,,
乳腺外科,DR_BR010,SL_0412,2025-12,3,0,0.0,3,1.0,,
乳腺外科,DR_BR011,SL_0009,2025-12,4,0,0.0,4,1.0,,
乳腺外科,DR_BR011,SL_0459,2025-12,6,2,0.333,6,1.0,4.5,
乳腺外科,DR_BR012,SL_0009,2025-12,5,2,0.4,5,1.0,6.5,
乳腺外科,DR_BR012,SL_0476,2025-12,2,2,1.0,2,1.0,0.0,
乳腺外科,DR_BR014,SL_0777,2025-12,7,1,0.143,7,1.0,8.0,
乳腺外科,DR_BR015,SL_0009,2025-12,4,2,0.5,4,1.0,3.0,
乳腺外科,DR_BR015,SL_0862,2025-12,1,0,0.0,1,1.0,6.0,
健診センター,DR_XX012,SL_0432,2025-12,11,4,0.364,11,1.0,0.0,78.8
健診センター,DR_XX012,SL_0217,2025-12,33,3,0.091,33,1.0,10.5,61.6
健診センター,DR_XX012,SL_0223,2025-12,27,1,0.037,27,1.0,9.0,60.9
健診センター,DR_XX012,SL_0621,2025-12,7,0,0.0,7,1.0,,
健診センター,DR_XX012,SL_0693,2025-12,2,0,0.0,2,1.0,,
健診センター,DR_XX012,SL_0798,2025-12,1,0,0.0,1,1.0,,
健診センター,DR_XX012,SL_0850,2025-12,1,0,0.0,1,1.0,,
入退院支援センター,DR_AD001,SL_0004,2025-12,647,647,1.0,647,1.0,0.0,100.0
入退院支援センター,DR_AD001,SL_0009,2025-12,74,74,1.0,74,1.0,0.0,100.0
内科,DR_IM001,SL_0015,2025-12,161,63,0.391,146,0.907,7.0,63.7
内科,DR_IM002,SL_0009,2025-12,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2009,SL_0009,2025-12,76,48,0.632,76,1.0,0.0,87.7
呼吸器内科,DR_RS2004,SL_0009,2025-12,51,22,0.431,51,1.0,5.0,77.2
呼吸器内科,DR_RS2003,SL_0061,2025-12,157,53,0.338,157,1.0,5.0,74.1
呼吸器内科,DR_RS2010,SL_0167,2025-12,83,25,0.301,83,1.0,6.5,71.7
呼吸器内科,DR_RS2003,SL_0213,2025-12,10,3,0.3,10,1.0,8.0,70.5
呼吸器内科,DR_AL002,SL_0189,2025-12,166,40,0.241,166,1.0,6.0,70.0
呼吸器内科,DR_RS2013,SL_0005,2025-12,18,1,0.056,18,1.0,0.0,68.5
呼吸器内科,DR_RS2005,SL_0100,2025-12,113,24,0.212,113,1.0,7.0,68.3
呼吸器内科,DR_AL001,SL_0033,2025-12,53,11,0.208,53,1.0,7.0,68.2
呼吸器内科,DR_RS2004,SL_0082,2025-12,264,59,0.223,264,1.0,8.0,67.9
呼吸器内科,DR_RS2006,SL_0106,2025-12,144,20,0.139,144,1.0,9.0,64.3
呼吸器内科,DR_RS2008,SL_0127,2025-12,67,3,0.045,67,1.0,13.0,58.1
呼吸器内科,DR_RS2007,SL_0126,2025-12,19,0,0.0,19,1.0,16.0,54.3
呼吸器内科,DR_AL001,SL_0009,2025-12,6,4,0.667,6,1.0,2.0,
呼吸器内科,DR_AL001,SL_0634,2025-12,8,2,0.25,8,1.0,15.0,
呼吸器内科,DR_AL002,SL_0009,2025-12,8,3,0.375,8,1.0,5.0,
呼吸器内科,DR_AL002,SL_0356,2025-12,4,1,0.25,4,1.0,8.0,
呼吸器内科,DR_RS2002,SL_0030,2025-12,5,1,0.2,5,1.0,7.5,
呼吸器内科,DR_RS2003,SL_0009,2025-12,2,2,1.0,2,1.0,0.0,
呼吸器内科,DR_RS2003,SL_0344,2025-12,1,0,0.0,1,1.0,9.0,
呼吸器内科,DR_RS2005,SL_0009,2025-12,7,5,0.714,7,1.0,0.0,
呼吸器内科,DR_RS2005,SL_0470,2025-12,8,5,0.625,8,1.0,0.0,
呼吸器内科,DR_RS2005,SL_0658,2025-12,4,1,0.25,4,1.0,9.0,
呼吸器内科,DR_RS2006,SL_0009,2025-12,2,0,0.0,1,0.5,21.5,
呼吸器内科,DR_RS2006,SL_0612,2025-12,4,0,0.0,4,1.0,16.5,
呼吸器内科,DR_RS2008,SL_0479,2025-12,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2008,SL_0618,2025-12,4,0,0.0,4,1.0,12.0,
呼吸器内科,DR_RS2008,SL_0914,2025-12,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2009,SL_0366,2025-12,8,5,0.625,7,0.875,0.0,
呼吸器内科,DR_RS2010,SL_0009,2025-12,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2011,SL_0179,2025-12,6,3,0.5,4,0.667,0.5,
呼吸器内科,DR_RS2018,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
呼吸器内科,DR_RS2018,SL_0873,2025-12,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2019,SL_0884,2025-12,1,1,1.0,1,1.0,1.0,
呼吸器外科,DR_RS2012,SL_0188,2025-12,94,20,0.213,94,1.0,8.0,67.6
呼吸器外科,DR_RS2001,SL_0024,2025-12,76,10,0.132,76,1.0,7.0,65.6
呼吸器外科,DR_RS2014,SL_0009,2025-12,12,3,0.25,12,1.0,15.0,63.4
呼吸器外科,DR_RS2001,SL_0009,2025-12,4,2,0.5,4,1.0,3.5,
呼吸器外科,DR_RS2001,SL_0584,2025-12,9,0,0.0,9,1.0,21.0,
呼吸器外科,DR_RS2012,SL_0009,2025-12,4,2,0.5,4,1.0,5.0,
呼吸器外科,DR_RS2012,SL_0557,2025-12,4,1,0.25,4,1.0,27.0,
呼吸器外科,DR_RS2014,SL_0760,2025-12,1,0,0.0,1,1.0,9.0,
呼吸器外科,DR_XX022,SL_0486,2025-12,6,1,0.167,6,1.0,10.0,
外来手術室,DR_OT002,SL_0009,2025-12,11,11,1.0,11,1.0,0.0,100.0
外来手術室,DR_OT005,SL_0332,2025-12,21,21,1.0,21,1.0,0.0,100.0
外来手術室,DR_OT002,SL_0159,2025-12,79,78,0.987,79,1.0,0.0,99.6
外来手術室,DR_OT001,SL_0025,2025-12,168,166,0.988,168,1.0,1.0,98.8
外来手術室,DR_OT001,SL_0009,2025-12,43,39,0.907,43,1.0,1.0,96.1
外来手術室,DR_OT009,SL_0484,2025-12,19,16,0.842,19,1.0,0.0,94.7
外来手術室,DR_OT003,SL_0248,2025-12,22,13,0.591,22,1.0,0.0,86.4
外来手術室,DR_OT004,SL_0324,2025-12,10,1,0.1,10,1.0,0.0,70.0
外来手術室,DR_OT003,SL_0009,2025-12,9,8,0.889,9,1.0,0.0,
外来手術室,DR_OT003,SL_0456,2025-12,4,0,0.0,4,1.0,,
外来手術室,DR_OT004,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT007,SL_0396,2025-12,6,6,1.0,6,1.0,0.0,
外来手術室,DR_OT008,SL_0397,2025-12,5,4,0.8,5,1.0,0.0,
外来手術室,DR_OT010,SL_0506,2025-12,3,0,0.0,3,1.0,,
外来手術室,DR_OT011,SL_0553,2025-12,2,1,0.5,2,1.0,0.0,
外来手術室,DR_OT012,SL_0559,2025-12,7,7,1.0,7,1.0,0.0,
外来手術室,DR_OT013,SL_0009,2025-12,1,0,0.0,1,1.0,,
外来手術室,DR_OT013,SL_0597,2025-12,6,2,0.333,6,1.0,0.0,
外来手術室,DR_OT014,SL_0605,2025-12,6,6,1.0,6,1.0,0.0,
外来手術室,DR_OT015,SL_0699,2025-12,5,0,0.0,5,1.0,,
外来手術室,DR_OT016,SL_0733,2025-12,8,2,0.25,8,1.0,0.0,
外来手術室,DR_OT017,SL_0758,2025-12,4,2,0.5,4,1.0,0.0,
外来手術室,DR_OT018,SL_0817,2025-12,3,1,0.333,3,1.0,0.0,
小児科,DR_PD002,SL_0070,2025-12,45,16,0.356,45,1.0,5.0,74.7
小児科,DR_PD011,SL_0009,2025-12,21,7,0.333,21,1.0,9.0,70.8
小児科,DR_PD009,SL_0257,2025-12,20,2,0.1,20,1.0,9.5,62.6
小児科,DR_PD008,SL_0323,2025-12,12,2,0.167,12,1.0,14.0,61.4
小児科,DR_PD018,SL_0837,2025-12,16,1,0.062,16,1.0,13.0,58.7
小児科,DR_PD008,SL_0250,2025-12,30,2,0.067,30,1.0,15.5,56.9
小児科,DR_PD016,SL_0744,2025-12,11,1,0.091,11,1.0,18.0,55.7
小児科,DR_PD005,SL_0328,2025-12,12,0,0.0,12,1.0,14.5,55.4
小児科,DR_PD022,SL_0877,2025-12,21,2,0.095,21,1.0,19.0,55.1
小児科,DR_PD010,SL_0260,2025-12,16,4,0.25,15,0.938,17.0,54.8
小児科,DR_PD016,SL_0780,2025-12,14,0,0.0,14,1.0,15.5,54.7
小児科,DR_PD006,SL_0272,2025-12,38,3,0.079,38,1.0,19.0,54.6
小児科,DR_PD001,SL_0313,2025-12,25,1,0.04,25,1.0,18.0,54.0
小児科,DR_PD003,SL_0399,2025-12,14,1,0.071,14,1.0,20.0,53.5
小児科,DR_PD007,SL_0239,2025-12,15,0,0.0,15,1.0,17.0,53.5
小児科,DR_PD003,SL_0098,2025-12,39,4,0.103,39,1.0,25.0,50.7
小児科,DR_PD007,SL_0351,2025-12,31,1,0.032,31,1.0,22.0,50.7
小児科,DR_PD006,SL_0503,2025-12,17,0,0.0,17,1.0,21.0,50.4
小児科,DR_PD004,SL_0177,2025-12,35,1,0.029,35,1.0,25.0,48.3
小児科,DR_PD001,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
小児科,DR_PD001,SL_0020,2025-12,8,2,0.25,8,1.0,13.5,
小児科,DR_PD002,SL_0695,2025-12,1,1,1.0,1,1.0,0.0,
小児科,DR_PD003,SL_0009,2025-12,2,2,1.0,2,1.0,0.0,
小児科,DR_PD004,SL_0009,2025-12,5,3,0.6,5,1.0,0.0,
小児科,DR_PD004,SL_0270,2025-12,2,0,0.0,2,1.0,29.0,
小児科,DR_PD004,SL_0834,2025-12,1,0,0.0,1,1.0,68.0,
小児科,DR_PD006,SL_0009,2025-12,2,1,0.5,2,1.0,21.0,
小児科,DR_PD007,SL_0009,2025-12,5,1,0.2,5,1.0,18.0,
小児科,DR_PD008,SL_0009,2025-12,5,2,0.4,5,1.0,4.5,
小児科,DR_PD009,SL_0604,2025-12,1,0,0.0,1,1.0,10.0,
小児科,DR_PD010,SL_0009,2025-12,2,1,0.5,2,1.0,0.0,
小児科,DR_PD012,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
小児科,DR_PD012,SL_0475,2025-12,2,2,1.0,2,1.0,1.0,
小児科,DR_PD013,SL_0009,2025-12,6,5,0.833,6,1.0,0.0,
小児科,DR_PD013,SL_0419,2025-12,6,5,0.833,6,1.0,1.0,
小児科,DR_PD014,SL_0005,2025-12,6,0,0.0,6,1.0,,
小児科,DR_PD016,SL_0009,2025-12,6,1,0.167,6,1.0,11.0,
小児科,DR_PD018,SL_0009,2025-12,3,3,1.0,3,1.0,0.0,
小児科,DR_PD018,SL_0838,2025-12,9,1,0.111,9,1.0,17.0,
小児科,DR_PD020,SL_0856,2025-12,2,2,1.0,2,1.0,0.0,
小児科,DR_PD022,SL_0889,2025-12,5,1,0.2,5,1.0,7.0,
小児科,DR_XX020,SL_0452,2025-12,7,0,0.0,7,1.0,33.0,
形成外科,DR_PS015,SL_0009,2025-12,34,15,0.441,34,1.0,5.0,77.5
形成外科,DR_PS001,SL_0009,2025-12,19,7,0.368,19,1.0,6.0,74.3
形成外科,DR_PS013,SL_0701,2025-12,77,28,0.364,77,1.0,6.0,74.1
形成外科,DR_PS007,SL_0005,2025-12,10,2,0.2,10,1.0,0.5,72.9
形成外科,DR_PS005,SL_0009,2025-12,33,10,0.303,33,1.0,8.5,70.2
形成外科,DR_PS013,SL_0009,2025-12,35,8,0.229,35,1.0,8.0,68.1
形成外科,DR_PS016,SL_0729,2025-12,55,13,0.236,55,1.0,9.0,67.6
形成外科,DR_PS005,SL_0707,2025-12,61,14,0.23,61,1.0,9.0,67.4
形成外科,DR_PS015,SL_0709,2025-12,87,20,0.23,87,1.0,9.0,67.4
形成外科,DR_PS005,SL_0265,2025-12,54,11,0.204,54,1.0,8.0,67.3
形成外科,DR_PS018,SL_0895,2025-12,21,2,0.095,21,1.0,7.0,64.4
形成外科,DR_PS006,SL_0288,2025-12,17,2,0.118,17,1.0,18.0,56.6
形成外科,DR_PS016,SL_0009,2025-12,17,0,0.0,17,1.0,16.5,53.9
形成外科,DR_PD012,SL_0475,2025-12,2,0,0.0,2,1.0,13.5,
形成外科,DR_PS001,SL_0535,2025-12,1,0,0.0,1,1.0,,
形成外科,DR_PS005,SL_0684,2025-12,2,0,0.0,2,1.0,17.0,
形成外科,DR_PS009,SL_0359,2025-12,7,2,0.286,7,1.0,6.0,
形成外科,DR_PS011,SL_0513,2025-12,2,1,0.5,2,1.0,17.0,
形成外科,DR_PS012,SL_0009,2025-12,2,1,0.5,2,1.0,0.0,
形成外科,DR_PS012,SL_0515,2025-12,2,2,1.0,2,1.0,1.0,
形成外科,DR_PS013,SL_0713,2025-12,5,0,0.0,5,1.0,18.0,
形成外科,DR_PS014,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
形成外科,DR_PS015,SL_0816,2025-12,1,0,0.0,1,1.0,36.0,
形成外科,DR_PS016,SL_0781,2025-12,1,0,0.0,1,1.0,8.0,
形成外科,DR_PS018,SL_0009,2025-12,8,4,0.5,8,1.0,3.0,
形成外科,DR_PS018,SL_0896,2025-12,2,0,0.0,2,1.0,19.5,
循環器内科,DR_CV002,SL_0009,2025-12,143,102,0.713,143,1.0,1.0,89.7
循環器内科,DR_CV004,SL_0034,2025-12,97,43,0.443,97,1.0,5.0,77.6
循環器内科,DR_CV008,SL_0150,2025-12,206,92,0.447,204,0.99,5.0,76.6
循環器内科,DR_CV016,SL_0616,2025-12,54,20,0.37,54,1.0,5.0,75.1
循環器内科,DR_CV001,SL_0009,2025-12,12,3,0.25,12,1.0,7.0,69.6
循環器内科,DR_CV002,SL_0118,2025-12,28,10,0.357,27,0.964,6.5,69.4
循環器内科,DR_CV001,SL_0044,2025-12,193,42,0.218,193,1.0,7.0,68.5
循環器内科,DR_CV010,SL_0193,2025-12,152,19,0.125,152,1.0,8.0,64.6
循環器内科,DR_CV007,SL_0078,2025-12,67,10,0.149,67,1.0,12.0,62.3
循環器内科,DR_CV003,SL_0031,2025-12,99,9,0.091,99,1.0,10.0,61.9
循環器内科,DR_CV011,SL_0196,2025-12,97,5,0.052,97,1.0,10.0,60.6
循環器内科,DR_CV006,SL_0067,2025-12,130,5,0.038,130,1.0,10.0,60.2
循環器内科,DR_CV009,SL_0153,2025-12,98,5,0.051,98,1.0,12.0,59.1
循環器内科,DR_CV005,SL_0058,2025-12,22,12,0.545,17,0.773,2.0,57.5
循環器内科,DR_CV012,SL_0325,2025-12,12,0,0.0,12,1.0,13.0,56.6
循環器内科,DR_CV001,SL_0228,2025-12,5,0,0.0,5,1.0,17.0,
循環器内科,DR_CV003,SL_0009,2025-12,2,1,0.5,2,1.0,3.0,
循環器内科,DR_CV004,SL_0450,2025-12,8,2,0.25,8,1.0,7.0,
循環器内科,DR_CV004,SL_0492,2025-12,1,0,0.0,1,1.0,9.0,
循環器内科,DR_CV006,SL_0009,2025-12,3,1,0.333,3,1.0,22.0,
循環器内科,DR_CV006,SL_0401,2025-12,1,0,0.0,1,1.0,13.0,
循環器内科,DR_CV006,SL_0600,2025-12,8,0,0.0,8,1.0,12.0,
循環器内科,DR_CV007,SL_0009,2025-12,2,2,1.0,2,1.0,0.0,
循環器内科,DR_CV007,SL_0574,2025-12,5,2,0.4,5,1.0,6.0,
循環器内科,DR_CV008,SL_0009,2025-12,5,3,0.6,5,1.0,1.5,
循環器内科,DR_CV008,SL_0539,2025-12,5,2,0.4,5,1.0,11.0,
循環器内科,DR_CV009,SL_0277,2025-12,8,1,0.125,8,1.0,25.0,
循環器内科,DR_CV010,SL_0381,2025-12,6,1,0.167,6,1.0,11.5,
循環器内科,DR_CV010,SL_0485,2025-12,2,0,0.0,2,1.0,22.5,
循環器内科,DR_CV011,SL_0009,2025-12,2,0,0.0,2,1.0,19.5,
循環器内科,DR_CV011,SL_0622,2025-12,3,1,0.333,3,1.0,6.0,
循環器内科,DR_CV011,SL_0626,2025-12,1,0,0.0,1,1.0,10.0,
循環器内科,DR_CV014,SL_0005,2025-12,11,0,0.0,11,1.0,,
循環器内科,DR_CV017,SL_0009,2025-12,1,0,0.0,1,1.0,,
循環器内科,DR_CV017,SL_0688,2025-12,1,0,0.0,1,1.0,,
循環器内科,DR_CV018,SL_0009,2025-12,1,1,1.0,1,1.0,0.0,
