診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
PICCCVポートセンター,3,13,1.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,,
PICCCVポートセンター,3,14,1.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,,
PICCCVポートセンター,3,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
PICCCVポートセンター,3,16,1.0,,,,,,,,,
PICCCVポートセンター,4,7,5.0,216.0,178.4,195.0,238.0,0.0,0.0,0.0,,
PICCCVポートセンター,4,8,2.0,249.0,249.0,151.5,346.5,1.0,1.0,1.5,,
PICCCVポートセンター,4,9,5.0,42.0,53.6,0.0,78.0,0.0,0.0,0.0,,
PICCCVポートセンター,4,10,5.0,0.0,23.2,0.0,29.0,0.0,0.6,0.0,,
PICCCVポートセンター,4,11,2.0,113.5,113.5,56.8,170.2,0.0,0.0,0.0,,
PICCCVポートセンター,4,13,1.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,,
PICCCVポートセンター,4,15,2.0,48.5,48.5,46.2,50.8,0.0,0.0,0.0,,
PICCCVポートセンター,4,16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,
がんゲノム,0,10,1.0,218.0,218.0,218.0,218.0,20.0,20.0,20.0,,
がんゲノム,0,12,1.0,98.0,98.0,98.0,98.0,16.0,16.0,16.0,,
がんゲノム,1,11,1.0,113.0,113.0,113.0,113.0,40.0,40.0,40.0,,
がんゲノム,1,13,1.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,
がんゲノム,1,14,4.0,30.5,32.2,28.8,34.0,18.5,18.5,26.0,,
アレルギー科,0,0,1.0,,,,,,,,,
アレルギー科,0,8,6.0,41.5,54.7,37.8,60.2,5.5,5.7,8.2,28.0,31.0
アレルギー科,0,9,13.0,23.0,27.7,20.0,30.0,7.0,7.5,9.0,36.0,72.8
アレルギー科,0,10,16.0,18.5,20.9,9.8,29.8,7.0,9.2,9.0,46.0,83.2
アレルギー科,0,11,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,50.0,50.0
アレルギー科,1,0,2.0,,,,,,,,,
アレルギー科,1,8,7.0,71.0,66.9,45.5,80.5,5.0,5.3,5.5,10.0,23.2
アレルギー科,1,9,22.0,37.0,47.8,22.0,73.8,5.5,7.9,8.0,40.0,60.6
アレルギー科,1,10,14.0,38.0,38.3,30.5,44.2,6.0,7.6,8.8,32.0,40.9
アレルギー科,1,11,1.0,16.0,16.0,16.0,16.0,4.0,4.0,4.0,233.0,233.0
アレルギー科,2,0,1.0,,,,,,,,,
アレルギー科,2,8,13.0,89.0,94.2,84.0,105.0,8.0,7.6,9.0,49.0,69.4
アレルギー科,2,9,16.0,69.0,64.7,37.2,86.2,6.5,6.9,9.2,48.0,67.1
アレルギー科,2,10,11.0,40.0,42.6,31.5,50.0,10.0,9.5,12.0,32.0,49.3
アレルギー科,2,11,1.0,21.0,21.0,21.0,21.0,3.0,3.0,3.0,19.0,19.0
アレルギー科,2,14,1.0,96.0,96.0,96.0,96.0,13.0,13.0,13.0,,
アレルギー科,3,0,2.0,,,,,,,,,
アレルギー科,3,8,19.0,87.0,95.3,73.0,101.5,7.0,7.5,10.0,39.0,86.2
アレルギー科,3,9,20.0,66.5,61.4,36.2,82.0,7.0,6.7,9.0,32.5,54.1
アレルギー科,3,10,5.0,76.0,71.8,76.0,79.0,6.0,8.2,11.0,25.0,20.0
アレルギー科,3,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0
ソーシャルワーカー,0,0,6.0,,,,,,,,,
ソーシャルワーカー,0,8,1.0,382.0,382.0,382.0,382.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,9,3.0,54.5,54.5,39.8,69.2,0.0,0.0,0.0,,
ソーシャルワーカー,0,10,1.0,319.0,319.0,319.0,319.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,11,1.0,,,,,,,,,
ソーシャルワーカー,0,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,0,9.0,,,,,,,,,
ソーシャルワーカー,1,8,3.0,0.0,54.0,0.0,81.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,9,3.0,89.5,89.5,44.8,134.2,0.0,0.0,0.0,,
ソーシャルワーカー,1,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,13,2.0,24.0,24.0,12.0,36.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,0,3.0,,,,,,,,,
ソーシャルワーカー,2,8,1.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,9,2.0,192.5,192.5,121.8,263.2,0.0,0.0,0.0,,
ソーシャルワーカー,2,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,13,1.0,,,,,,,,,
ソーシャルワーカー,2,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,0,7.0,,,,,,,,,
ソーシャルワーカー,3,8,1.0,159.0,159.0,159.0,159.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,9,2.0,102.5,102.5,87.8,117.2,0.0,0.0,0.0,,
ソーシャルワーカー,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,11,5.0,0.0,75.2,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,15,2.0,36.0,36.0,18.0,54.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,7.0,,,,,,,,,
ソーシャルワーカー,4,8,3.0,173.0,173.0,170.5,175.5,0.0,0.0,0.0,,
ソーシャルワーカー,4,9,3.0,130.0,144.3,101.0,180.5,0.0,0.0,0.0,,
ソーシャルワーカー,4,10,1.0,462.0,462.0,462.0,462.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,3.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,13,1.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,0,8.0,,,,,,,,,
メンタルケア科,0,1,1.0,386.0,386.0,386.0,386.0,5.0,5.0,5.0,,
メンタルケア科,0,7,1.0,112.0,112.0,112.0,112.0,12.0,12.0,12.0,,
メンタルケア科,0,8,18.0,50.5,64.7,28.8,73.2,8.0,10.7,11.8,29.0,65.6
メンタルケア科,0,9,30.0,27.0,55.8,12.0,60.0,8.0,14.2,11.0,29.0,62.2
メンタルケア科,0,10,23.0,19.0,46.7,9.5,45.5,12.0,16.1,16.0,28.5,40.5
メンタルケア科,0,11,10.0,34.5,34.5,18.0,48.0,8.0,9.3,10.8,34.0,54.6
メンタルケア科,0,12,2.0,11.0,11.0,9.5,12.5,19.5,19.5,24.8,33.0,33.0
メンタルケア科,0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,1,0,8.0,,,,,,,,,
メンタルケア科,1,7,1.0,292.0,292.0,292.0,292.0,6.0,6.0,6.0,,
メンタルケア科,1,9,2.0,134.0,134.0,127.0,141.0,9.5,9.5,9.8,,
メンタルケア科,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
メンタルケア科,1,11,5.0,69.0,78.2,6.0,71.0,9.0,8.8,13.0,30.0,107.5
メンタルケア科,1,12,7.0,46.0,79.7,29.5,103.5,11.0,10.6,14.0,43.0,54.1
メンタルケア科,1,13,11.0,31.0,31.5,22.0,42.5,14.0,16.0,20.5,25.0,30.5
メンタルケア科,1,14,8.0,11.5,12.1,2.5,21.5,10.0,9.1,12.0,28.0,29.4
メンタルケア科,1,15,13.0,9.0,8.9,2.0,13.0,8.0,7.8,10.0,31.0,39.2
メンタルケア科,1,16,3.0,1.0,6.3,0.5,9.5,13.0,14.0,16.5,10.0,13.3
メンタルケア科,2,0,16.0,,,,,,,,,
メンタルケア科,2,8,26.0,37.5,40.0,14.2,46.0,7.0,8.7,10.8,17.5,27.2
メンタルケア科,2,9,42.0,36.0,64.8,18.0,80.2,8.0,9.1,13.0,27.0,46.8
メンタルケア科,2,10,26.0,55.5,87.8,27.0,100.0,7.5,13.4,15.5,23.0,30.0
メンタルケア科,2,11,13.0,49.0,50.2,28.0,62.0,10.0,11.3,14.0,25.0,28.5
メンタルケア科,2,12,6.0,54.0,48.2,24.5,64.0,9.5,8.3,10.8,49.5,57.7
メンタルケア科,2,13,17.0,26.0,25.5,15.0,40.0,10.0,10.6,12.0,49.0,62.6
メンタルケア科,2,14,8.0,32.0,52.4,18.8,47.8,10.5,11.2,14.5,22.0,20.3
メンタルケア科,2,15,3.0,9.0,9.7,7.5,11.5,13.0,11.0,16.5,20.0,23.3
メンタルケア科,2,17,1.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,,
メンタルケア科,3,0,5.0,,,,,,,,,
メンタルケア科,3,8,7.0,42.0,77.0,33.2,64.2,0.0,4.8,7.5,15.0,17.6
メンタルケア科,3,9,6.0,71.0,118.7,23.0,131.0,2.5,7.7,5.8,25.0,30.7
メンタルケア科,3,10,3.0,64.0,68.3,60.0,74.5,14.0,10.7,16.0,180.0,180.0
メンタルケア科,3,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,12,2.0,6.5,6.5,3.2,9.8,0.0,0.0,0.0,345.0,345.0
メンタルケア科,3,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,15,2.0,29.5,29.5,15.8,43.2,48.0,48.0,57.5,10.0,10.0
メンタルケア科,4,0,3.0,,,,,,,,,
メンタルケア科,4,8,5.0,154.0,205.2,109.0,158.0,3.0,3.0,4.0,64.0,64.0
メンタルケア科,4,9,4.0,102.5,215.8,55.5,262.8,36.5,34.5,64.2,367.0,367.0
メンタルケア科,4,10,7.0,47.0,40.4,17.0,64.5,6.0,10.4,14.5,62.0,65.4
メンタルケア科,4,11,2.0,403.0,403.0,369.0,437.0,0.0,0.0,0.0,5.0,5.0
メンタルケア科,4,12,2.0,153.0,153.0,133.0,173.0,2.5,2.5,3.8,,
メンタルケア科,4,13,4.0,0.0,5.5,0.0,5.5,0.0,0.0,0.0,2.0,2.0
メンタルケア科,4,14,1.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,56.0,56.0
メンタルケア科,4,16,2.0,28.5,28.5,14.2,42.8,0.0,0.0,0.0,,
リウマチ膠原病内科,0,0,6.0,,,,,,,,,
リウマチ膠原病内科,0,4,1.0,164.0,164.0,164.0,164.0,3.0,3.0,3.0,,
リウマチ膠原病内科,0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,8,48.0,92.0,89.7,78.2,100.2,6.0,7.2,9.0,23.5,42.2
リウマチ膠原病内科,0,9,51.0,103.0,117.9,76.5,140.0,5.0,7.3,10.0,45.5,75.9
リウマチ膠原病内科,0,10,31.0,95.0,100.5,69.5,114.5,4.0,9.8,11.0,32.5,53.8
リウマチ膠原病内科,0,11,10.0,88.0,77.0,55.0,92.0,11.0,12.7,22.2,35.0,43.7
リウマチ膠原病内科,0,12,2.0,71.5,71.5,60.2,82.8,26.0,26.0,29.5,46.5,46.5
リウマチ膠原病内科,0,13,7.0,12.0,32.1,5.0,53.5,20.0,19.7,25.0,28.0,35.7
リウマチ膠原病内科,0,14,8.0,47.5,47.2,1.5,75.5,4.0,11.9,22.0,18.5,23.7
リウマチ膠原病内科,0,15,4.0,12.5,13.8,0.0,26.2,7.5,9.0,16.5,17.0,34.0
リウマチ膠原病内科,1,0,7.0,407.0,407.0,407.0,407.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,7,3.0,0.0,85.0,0.0,127.5,0.0,2.0,3.0,,
リウマチ膠原病内科,1,8,71.0,83.0,88.8,69.5,109.0,5.0,7.0,9.0,36.0,48.3
リウマチ膠原病内科,1,9,71.0,97.0,101.1,70.5,117.5,5.0,7.2,9.0,46.0,65.3
リウマチ膠原病内科,1,10,51.0,96.5,103.8,65.0,127.0,5.0,6.1,7.0,42.0,57.4
リウマチ膠原病内科,1,11,32.0,86.0,87.3,58.8,118.8,5.0,7.7,9.8,64.0,82.3
リウマチ膠原病内科,1,12,9.0,39.0,44.0,21.2,54.8,7.0,7.2,10.2,20.5,32.9
リウマチ膠原病内科,1,13,14.0,87.0,87.5,18.0,142.0,1.0,4.5,9.0,22.0,58.3
リウマチ膠原病内科,1,14,4.0,94.0,100.0,89.0,108.0,9.0,8.7,13.0,14.5,14.5
リウマチ膠原病内科,2,0,4.0,,,,,,,,,
リウマチ膠原病内科,2,3,2.0,5.0,5.0,2.5,7.5,1.0,1.0,1.5,,
リウマチ膠原病内科,2,4,2.0,161.0,161.0,103.0,219.0,19.0,19.0,26.0,,
リウマチ膠原病内科,2,8,82.0,79.0,92.1,62.5,101.5,7.0,7.7,9.5,29.0,57.2
リウマチ膠原病内科,2,9,52.0,89.0,104.6,52.0,130.0,7.0,8.3,12.0,34.0,50.9
リウマチ膠原病内科,2,10,26.0,113.5,119.9,90.0,135.5,8.5,9.8,10.8,58.5,95.4
リウマチ膠原病内科,2,11,17.0,80.0,105.0,68.2,115.8,5.0,5.8,6.2,48.0,107.9
リウマチ膠原病内科,2,12,32.0,77.0,81.3,67.2,92.2,10.0,10.1,13.0,39.0,49.2
リウマチ膠原病内科,2,13,18.0,75.0,68.3,61.2,80.8,7.5,9.9,13.5,36.5,38.5
リウマチ膠原病内科,2,14,9.0,57.0,54.8,25.0,84.0,11.0,12.6,18.0,33.5,29.2
リウマチ膠原病内科,2,15,1.0,68.0,68.0,68.0,68.0,7.0,7.0,7.0,9.0,9.0
リウマチ膠原病内科,3,0,7.0,,,,,,,,,
リウマチ膠原病内科,3,8,60.0,77.5,111.8,66.0,116.8,5.0,6.8,8.2,39.0,69.6
リウマチ膠原病内科,3,9,53.0,99.0,116.0,71.0,149.0,6.0,7.8,10.0,41.0,58.8
リウマチ膠原病内科,3,10,30.0,112.0,114.3,78.0,157.2,7.0,10.3,9.0,65.0,102.9
リウマチ膠原病内科,3,11,24.0,108.5,112.3,99.8,132.2,9.0,9.2,12.0,45.5,76.3
リウマチ膠原病内科,3,12,26.0,116.5,122.9,94.5,151.8,8.0,9.2,11.5,32.0,39.7
リウマチ膠原病内科,3,13,24.0,85.0,86.7,60.0,125.2,8.5,10.2,13.5,21.0,24.6
リウマチ膠原病内科,3,14,10.0,93.0,82.6,58.8,99.8,10.0,13.9,20.0,25.0,37.7
リウマチ膠原病内科,3,15,2.0,25.0,25.0,12.5,37.5,21.5,21.5,32.2,13.0,13.0
リウマチ膠原病内科,3,16,1.0,42.0,42.0,42.0,42.0,15.0,15.0,15.0,14.0,14.0
リウマチ膠原病内科,4,0,5.0,,,,,,,,,
リウマチ膠原病内科,4,7,2.0,175.0,175.0,87.5,262.5,3.0,3.0,4.5,,
リウマチ膠原病内科,4,8,59.0,81.0,100.4,69.0,108.5,6.0,7.4,10.5,24.0,66.8
リウマチ膠原病内科,4,9,49.0,87.0,96.3,74.0,109.0,6.0,6.4,8.0,26.5,51.6
リウマチ膠原病内科,4,10,46.0,93.0,110.1,78.2,131.8,6.0,9.8,10.0,27.0,54.6
リウマチ膠原病内科,4,11,25.0,92.0,93.4,77.0,111.0,9.0,10.0,11.0,21.0,36.0
リウマチ膠原病内科,4,12,30.0,91.5,106.4,68.0,125.0,7.0,8.6,10.8,19.0,33.8
リウマチ膠原病内科,4,13,18.0,100.5,111.3,85.8,122.0,8.0,10.0,15.5,14.0,24.2
リウマチ膠原病内科,4,14,10.0,61.0,62.7,42.8,70.0,17.0,14.9,19.5,17.0,17.7
リウマチ膠原病内科,4,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,0,0,21.0,,,,,,,,,
一般消化器外科,0,8,24.0,79.0,90.7,46.0,111.2,9.0,9.4,12.2,27.0,98.9
一般消化器外科,0,9,42.0,76.5,103.6,45.5,152.0,10.5,12.4,15.8,29.0,57.1
一般消化器外科,0,10,27.0,81.0,100.0,47.5,127.0,9.0,12.9,15.5,35.0,58.1
一般消化器外科,0,11,22.0,96.5,101.8,44.2,117.0,7.0,9.5,13.5,29.0,47.8
一般消化器外科,0,12,21.0,71.0,98.4,43.0,126.0,11.0,10.5,16.0,33.0,36.7
一般消化器外科,0,13,24.0,75.5,87.0,47.0,127.0,7.5,8.5,9.2,18.5,38.5
一般消化器外科,0,14,19.0,103.0,88.1,50.5,115.0,11.0,13.6,17.5,10.0,14.9
一般消化器外科,0,15,5.0,51.0,53.4,39.0,74.0,12.0,11.8,16.0,6.0,6.8
一般消化器外科,0,16,2.0,55.5,55.5,39.2,71.8,8.0,8.0,10.5,2.5,2.5
一般消化器外科,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,0,18,1.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,,
一般消化器外科,0,21,1.0,13.0,13.0,13.0,13.0,20.0,20.0,20.0,,
一般消化器外科,1,0,21.0,,,,,,,,,
一般消化器外科,1,7,1.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,60.0,60.0
一般消化器外科,1,8,51.0,85.0,111.1,55.0,121.0,3.0,4.9,7.0,39.0,86.7
一般消化器外科,1,9,60.0,59.0,74.5,43.0,104.0,5.0,6.9,10.0,42.0,60.2
一般消化器外科,1,10,32.0,75.0,75.3,38.8,93.2,4.0,5.5,9.2,38.5,44.3
一般消化器外科,1,11,26.0,67.5,69.0,45.0,98.5,6.5,7.7,11.5,47.0,71.9
一般消化器外科,1,12,10.0,66.5,74.0,43.2,104.2,12.5,12.1,15.2,62.0,82.3
一般消化器外科,1,13,7.0,39.0,39.7,13.5,62.0,2.0,4.1,3.5,28.0,26.8
一般消化器外科,1,14,6.0,16.5,29.0,3.2,23.8,2.5,10.5,17.0,11.0,11.8
一般消化器外科,1,15,1.0,125.0,125.0,125.0,125.0,0.0,0.0,0.0,,
一般消化器外科,1,16,2.0,56.0,56.0,56.0,56.0,,,,91.0,91.0
一般消化器外科,2,0,15.0,,,,,,,,,
一般消化器外科,2,8,87.0,90.0,96.6,56.0,117.0,5.0,6.9,9.0,59.0,115.4
一般消化器外科,2,9,52.0,100.5,107.5,48.5,138.2,5.0,6.9,9.0,35.0,64.4
一般消化器外科,2,10,25.0,84.0,116.2,52.0,132.0,9.0,13.9,19.0,55.0,68.6
一般消化器外科,2,11,25.0,83.0,96.0,46.0,111.0,5.0,13.0,22.0,28.0,41.1
一般消化器外科,2,12,15.0,129.0,126.1,110.5,165.0,6.0,13.8,26.0,40.0,59.0
一般消化器外科,2,13,14.0,142.0,137.4,112.8,165.5,12.5,16.1,26.2,29.5,34.0
一般消化器外科,2,14,2.0,113.0,113.0,108.5,117.5,22.0,22.0,25.0,22.5,22.5
一般消化器外科,2,15,3.0,133.0,92.7,67.0,138.5,11.0,14.7,17.0,21.0,20.3
一般消化器外科,2,16,2.0,64.5,64.5,63.8,65.2,10.5,10.5,15.8,,
一般消化器外科,3,0,24.0,,,,,,,,,
一般消化器外科,3,8,90.0,94.5,105.7,71.2,127.0,6.0,8.5,9.0,35.0,70.5
一般消化器外科,3,9,85.0,94.0,93.4,54.0,125.0,6.0,7.4,9.0,39.5,65.4
一般消化器外科,3,10,50.0,80.5,96.0,51.2,117.8,7.0,8.3,11.0,49.0,84.4
一般消化器外科,3,11,29.0,95.0,101.0,44.0,120.0,9.0,11.6,13.0,43.0,60.3
一般消化器外科,3,12,28.0,81.0,88.6,70.5,112.2,10.5,9.8,13.0,32.0,34.3
一般消化器外科,3,13,20.0,109.0,99.4,58.2,119.0,7.0,8.2,11.0,27.0,36.9
一般消化器外科,3,14,17.0,72.0,87.3,60.8,124.8,10.0,11.1,16.0,13.0,14.5
一般消化器外科,3,15,11.0,62.0,56.5,24.0,84.5,7.0,9.1,12.5,7.0,8.6
一般消化器外科,3,16,1.0,60.0,60.0,60.0,60.0,15.0,15.0,15.0,3.0,3.0
一般消化器外科,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,4,0,9.0,,,,,,,,,
一般消化器外科,4,7,1.0,173.0,173.0,173.0,173.0,2.0,2.0,2.0,,
一般消化器外科,4,8,19.0,95.0,97.1,62.5,126.5,11.0,13.5,22.5,39.0,58.5
一般消化器外科,4,9,25.0,75.0,103.0,50.0,138.0,11.0,14.0,24.0,26.0,48.5
一般消化器外科,4,10,11.0,59.0,52.3,29.0,71.5,0.0,9.1,13.2,24.5,33.8
一般消化器外科,4,11,4.0,29.0,34.8,8.8,55.0,5.5,7.8,13.2,23.0,23.3
一般消化器外科,4,12,1.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,,
一般消化器外科,4,13,4.0,86.0,170.5,61.0,195.5,0.0,0.0,0.0,24.0,42.0
一般消化器外科,4,14,1.0,268.0,268.0,268.0,268.0,49.0,49.0,49.0,,
一般消化器外科,4,16,2.0,53.0,53.0,30.0,76.0,7.5,7.5,9.2,74.0,74.0
一般消化器外科,4,17,2.0,60.0,60.0,36.0,84.0,7.0,7.0,7.5,27.0,27.0
一般消化器外科,4,20,1.0,100.0,100.0,100.0,100.0,10.0,10.0,10.0,6.0,6.0
一般消化器外科,5,12,1.0,124.0,124.0,124.0,124.0,2.0,2.0,2.0,,
一般消化器外科,5,14,1.0,7.0,7.0,7.0,7.0,24.0,24.0,24.0,46.0,46.0
一般消化器外科,5,16,1.0,95.0,95.0,95.0,95.0,4.0,4.0,4.0,13.0,13.0
一般消化器外科,5,18,1.0,52.0,52.0,52.0,52.0,3.0,3.0,3.0,,
一般消化器外科,5,20,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,
一般消化器外科,5,22,1.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,,
一般消化器外科,5,23,1.0,14.0,14.0,14.0,14.0,29.0,29.0,29.0,,
一般消化器外科,6,1,1.0,35.0,35.0,35.0,35.0,7.0,7.0,7.0,11.0,11.0
一般消化器外科,6,4,1.0,274.0,274.0,274.0,274.0,0.0,0.0,0.0,,
一般消化器外科,6,5,1.0,171.0,171.0,171.0,171.0,0.0,0.0,0.0,32.0,32.0
一般消化器外科,6,7,1.0,216.0,216.0,216.0,216.0,2.0,2.0,2.0,,
一般消化器外科,6,8,1.0,,,,,,,,,
一般消化器外科,6,9,1.0,128.0,128.0,128.0,128.0,1.0,1.0,1.0,8.0,8.0
一般消化器外科,6,13,1.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,,
中央処置室,0,8,13.0,,,,,,,,,
中央処置室,0,9,11.0,,,,,,,,,
中央処置室,0,10,2.0,,,,,,,,,
中央処置室,0,11,5.0,,,,,,,,,
中央処置室,0,12,2.0,,,,,,,,,
中央処置室,0,13,3.0,,,,,,,,,
中央処置室,0,14,1.0,,,,,,,,,
中央処置室,0,15,2.0,,,,,,,,,
