診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
リウマチ膠原病内科,2025-12,通常診療,不明,有,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2025-12,通常診療,不明,,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,14
リウマチ膠原病内科,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,11
リウマチ膠原病内科,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-12,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,24
一般消化器外科,2025-12,薬のみ,0-4分,有,紹介状無し,再診,,なし,5
一般消化器外科,2025-12,薬のみ,0-4分,有,紹介状無し,再診,,,1
一般消化器外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,38
一般消化器外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,,なし,6
一般消化器外科,2025-12,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2025-12,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-12,薬のみ,10-14分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-12,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-12,薬のみ,15-29分,有,紹介状無し,再診,,なし,1
一般消化器外科,2025-12,薬のみ,15-29分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-12,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-12,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-12,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-12,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-12,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-12,薬のみ,不明,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-12,薬のみ,不明,,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,35
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,23
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2025-12,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2025-12,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,8
一般消化器外科,2025-12,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-12,通常診療,0-4分,,紹介状あり,初診,枠あり予約,至急済,1
一般消化器外科,2025-12,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,129
一般消化器外科,2025-12,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,52
一般消化器外科,2025-12,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2025-12,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,10
一般消化器外科,2025-12,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-12,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,25
一般消化器外科,2025-12,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,4
一般消化器外科,2025-12,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2025-12,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,7
一般消化器外科,2025-12,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,77
一般消化器外科,2025-12,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,39
一般消化器外科,2025-12,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-12,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,10-14分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2025-12,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-12,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,34
一般消化器外科,2025-12,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,9
一般消化器外科,2025-12,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-12,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,15-29分,,紹介状あり,再診,枠あり予約,検査済,1
一般消化器外科,2025-12,通常診療,15-29分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,10
一般消化器外科,2025-12,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,3
一般消化器外科,2025-12,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,46
一般消化器外科,2025-12,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,17
一般消化器外科,2025-12,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-12,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,30分以上,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,14
一般消化器外科,2025-12,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,2
一般消化器外科,2025-12,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,6
一般消化器外科,2025-12,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,3
一般消化器外科,2025-12,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,13
一般消化器外科,2025-12,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,2
一般消化器外科,2025-12,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,32
一般消化器外科,2025-12,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,16
一般消化器外科,2025-12,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-12,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,5-9分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2025-12,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,147
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,74
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,12
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,初診,枠あり予約,検査済,1
一般消化器外科,2025-12,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,24
一般消化器外科,2025-12,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-12,通常診療,不明,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-12,通常診療,不明,,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,54
一般消化器外科,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,6
一般消化器外科,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,至急済,1
中央処置室,2025-12,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,9
中央処置室,2025-12,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,2
中央処置室,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,4
中央処置室,2025-12,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,3
中央処置室,2025-12,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,122
中央処置室,2025-12,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,30
乳腺外科,2025-12,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,4
乳腺外科,2025-12,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-12,薬のみ,0-4分,有,紹介状無し,再診,,なし,1
乳腺外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,45
乳腺外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,19
乳腺外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査未,1
乳腺外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,4
乳腺外科,2025-12,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,8
乳腺外科,2025-12,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-12,薬のみ,0-4分,,紹介状無し,再診,,なし,1
乳腺外科,2025-12,薬のみ,0-4分,,紹介状無し,初診,,,1
乳腺外科,2025-12,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2025-12,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-12,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2025-12,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-12,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,2
乳腺外科,2025-12,薬のみ,10-14分,無,紹介状無し,再診,,,1
乳腺外科,2025-12,薬のみ,10-14分,,紹介状あり,初診,,,1
乳腺外科,2025-12,薬のみ,10-14分,,紹介状無し,再診,,,1
乳腺外科,2025-12,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-12,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,4
乳腺外科,2025-12,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2025-12,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-12,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-12,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-12,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-12,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,4
乳腺外科,2025-12,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,19
乳腺外科,2025-12,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,13
乳腺外科,2025-12,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,3
乳腺外科,2025-12,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,2
乳腺外科,2025-12,薬のみ,5-9分,,紹介状無し,再診,,,2
乳腺外科,2025-12,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-12,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,12
乳腺外科,2025-12,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,4
乳腺外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,34
乳腺外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,37
乳腺外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,13
乳腺外科,2025-12,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,21
乳腺外科,2025-12,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,検査中,1
乳腺外科,2025-12,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,2
乳腺外科,2025-12,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,10
乳腺外科,2025-12,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,1
乳腺外科,2025-12,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,22
