診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
アレルギー科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2025-05,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,13
アレルギー科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,4
アレルギー科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,2
アレルギー科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,22
アレルギー科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,11
アレルギー科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,5
アレルギー科,2025-05,通常診療,不明,,紹介状あり,初診,枠あり予約,なし,1
アレルギー科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,7
アレルギー科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,1
ソーシャルワーカー,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,4
ソーシャルワーカー,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,6
ソーシャルワーカー,2025-05,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
ソーシャルワーカー,2025-05,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,14
ソーシャルワーカー,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,29
ソーシャルワーカー,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,47
ソーシャルワーカー,2025-05,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,8
ソーシャルワーカー,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,11
メンタルケア科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,14
メンタルケア科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,31
メンタルケア科,2025-05,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
メンタルケア科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,4
メンタルケア科,2025-05,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,6
メンタルケア科,2025-05,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2025-05,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,3
メンタルケア科,2025-05,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2025-05,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
メンタルケア科,2025-05,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,5
メンタルケア科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
メンタルケア科,2025-05,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,1
メンタルケア科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,48
メンタルケア科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,3
メンタルケア科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,41
メンタルケア科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,1
メンタルケア科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,10
メンタルケア科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,28
メンタルケア科,2025-05,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,3
メンタルケア科,2025-05,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,1
メンタルケア科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,7
メンタルケア科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,6
メンタルケア科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,62
メンタルケア科,2025-05,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,3
メンタルケア科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,17
リウマチ膠原病内科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,16
リウマチ膠原病内科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,2
リウマチ膠原病内科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,32
リウマチ膠原病内科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2025-05,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-05,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,4
リウマチ膠原病内科,2025-05,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,5
リウマチ膠原病内科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,3
リウマチ膠原病内科,2025-05,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,5
リウマチ膠原病内科,2025-05,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-05,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,3
リウマチ膠原病内科,2025-05,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2025-05,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2025-05,薬のみ,30分以上,,紹介状無し,初診,,,1
リウマチ膠原病内科,2025-05,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,11
リウマチ膠原病内科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2025-05,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-05,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,2
リウマチ膠原病内科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,27
リウマチ膠原病内科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,12
リウマチ膠原病内科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,13
リウマチ膠原病内科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2025-05,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,2
リウマチ膠原病内科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,52
リウマチ膠原病内科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,83
リウマチ膠原病内科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,48
リウマチ膠原病内科,2025-05,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,18
リウマチ膠原病内科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,7
リウマチ膠原病内科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,7
リウマチ膠原病内科,2025-05,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,8
リウマチ膠原病内科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,35
リウマチ膠原病内科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,52
リウマチ膠原病内科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,38
リウマチ膠原病内科,2025-05,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,2
リウマチ膠原病内科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,10
リウマチ膠原病内科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,5
リウマチ膠原病内科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,6
リウマチ膠原病内科,2025-05,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,10
リウマチ膠原病内科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,43
リウマチ膠原病内科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,26
リウマチ膠原病内科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,17
リウマチ膠原病内科,2025-05,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
リウマチ膠原病内科,2025-05,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,至急済,2
リウマチ膠原病内科,2025-05,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,5
リウマチ膠原病内科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,3
リウマチ膠原病内科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,2
リウマチ膠原病内科,2025-05,通常診療,5-9分,有,紹介状あり,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,23
リウマチ膠原病内科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,34
リウマチ膠原病内科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,24
リウマチ膠原病内科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,7
リウマチ膠原病内科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,86
リウマチ膠原病内科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,148
リウマチ膠原病内科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,91
リウマチ膠原病内科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-05,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,21
リウマチ膠原病内科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,12
リウマチ膠原病内科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,24
一般消化器外科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,,なし,2
一般消化器外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,48
一般消化器外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,,なし,3
一般消化器外科,2025-05,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-05,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,7
一般消化器外科,2025-05,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2025-05,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-05,薬のみ,30分以上,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-05,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2025-05,薬のみ,5-9分,,紹介状無し,再診,,検査済,1
一般消化器外科,2025-05,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-05,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,10
一般消化器外科,2025-05,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,48
一般消化器外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,12
一般消化器外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,2
一般消化器外科,2025-05,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-05,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-05,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,98
一般消化器外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,67
一般消化器外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,8
一般消化器外科,2025-05,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,27
一般消化器外科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,9
一般消化器外科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-05,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2025-05,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
一般消化器外科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,72
一般消化器外科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,29
一般消化器外科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-05,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-05,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-05,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2025-05,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,28
一般消化器外科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,4
一般消化器外科,2025-05,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-05,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,18
一般消化器外科,2025-05,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,8
一般消化器外科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,58
一般消化器外科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,20
一般消化器外科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-05,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2025-05,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,3
一般消化器外科,2025-05,通常診療,30分以上,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,12
一般消化器外科,2025-05,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査中,1
一般消化器外科,2025-05,通常診療,30分以上,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-05,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,11
一般消化器外科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,2
一般消化器外科,2025-05,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-05,通常診療,30分以上,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,43
一般消化器外科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,22
一般消化器外科,2025-05,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,6
一般消化器外科,2025-05,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-05,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2025-05,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2025-05,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,128
一般消化器外科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,90
一般消化器外科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,10
一般消化器外科,2025-05,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,19
一般消化器外科,2025-05,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-05,通常診療,不明,,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2025-05,通常診療,不明,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,71
一般消化器外科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,8
一般消化器外科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,,2
中央処置室,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,1
中央処置室,2025-05,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
中央処置室,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,6
中央処置室,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,3
中央処置室,2025-05,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,105
中央処置室,2025-05,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,45
乳腺外科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-05,薬のみ,0-4分,有,紹介状無し,再診,,なし,1
乳腺外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,38
乳腺外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,6
乳腺外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,4
乳腺外科,2025-05,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,8
乳腺外科,2025-05,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-05,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,4
乳腺外科,2025-05,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,7
乳腺外科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-05,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,2
乳腺外科,2025-05,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-05,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2025-05,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-05,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,12
乳腺外科,2025-05,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,14
乳腺外科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,7
乳腺外科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,3
乳腺外科,2025-05,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,5
乳腺外科,2025-05,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,2
乳腺外科,2025-05,薬のみ,不明,有,紹介状無し,再診,,なし,1
乳腺外科,2025-05,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,8
乳腺外科,2025-05,薬のみ,不明,無,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,46
乳腺外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,16
乳腺外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,14
乳腺外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,14
乳腺外科,2025-05,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,5
乳腺外科,2025-05,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,検査中,1
乳腺外科,2025-05,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,11
乳腺外科,2025-05,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,20
乳腺外科,2025-05,通常診療,0-4分,,紹介状あり,初診,枠あり予約,至急済,1
乳腺外科,2025-05,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,1
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,262
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査中,200
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,2
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,43
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,94
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
乳腺外科,2025-05,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,3
乳腺外科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,12
乳腺外科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査中,2
乳腺外科,2025-05,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,3
