診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
血液内科,DR_HE009,SL_0383,2025-05,31,23,0.742,31,1.0,0.0,91.4
血液内科,DR_HE013,SL_0875,2025-05,16,9,0.562,16,1.0,0.0,85.4
血液内科,DR_HE004,SL_0169,2025-05,126,81,0.643,126,1.0,3.0,85.1
血液内科,DR_HE006,SL_0009,2025-05,17,9,0.529,17,1.0,3.0,81.3
血液内科,DR_RH005,SL_0156,2025-05,35,19,0.543,35,1.0,4.0,80.7
血液内科,DR_HE003,SL_0096,2025-05,137,68,0.496,137,1.0,4.0,79.2
血液内科,DR_HE001,SL_0012,2025-05,144,62,0.431,144,1.0,5.0,76.0
血液内科,DR_HE002,SL_0089,2025-05,56,10,0.179,56,1.0,7.5,65.1
血液内科,DR_HE010,SL_0439,2025-05,55,10,0.182,55,1.0,8.0,64.7
血液内科,DR_HE008,SL_0339,2025-05,20,3,0.15,20,1.0,17.5,54.0
血液内科,DR_GM018,SL_0389,2025-05,24,0,0.0,24,1.0,13.0,53.5
血液内科,DR_HE001,SL_0009,2025-05,2,1,0.5,2,1.0,7.0,
血液内科,DR_HE001,SL_0615,2025-05,3,0,0.0,3,1.0,11.0,
血液内科,DR_HE002,SL_0527,2025-05,2,0,0.0,2,1.0,6.0,
血液内科,DR_HE003,SL_0445,2025-05,8,1,0.125,8,1.0,9.5,
血液内科,DR_HE003,SL_0620,2025-05,1,0,0.0,1,1.0,10.0,
血液内科,DR_HE004,SL_0131,2025-05,4,2,0.5,4,1.0,8.0,
血液内科,DR_HE005,SL_0009,2025-05,3,3,1.0,3,1.0,0.0,
血液内科,DR_HE006,SL_0670,2025-05,3,0,0.0,3,1.0,15.0,
血液内科,DR_HE008,SL_0009,2025-05,2,1,0.5,2,1.0,29.5,
血液内科,DR_HE009,SL_0009,2025-05,1,1,1.0,1,1.0,0.0,
血液内科,DR_HE010,SL_0009,2025-05,1,0,0.0,1,1.0,9.0,
血液内科,DR_HE010,SL_0675,2025-05,5,2,0.4,5,1.0,19.0,
血液内科,DR_HE010,SL_0851,2025-05,3,1,0.333,3,1.0,6.0,
血液内科,DR_HE012,SL_0009,2025-05,1,1,1.0,1,1.0,0.0,
血液内科,DR_HE012,SL_0873,2025-05,1,1,1.0,1,1.0,0.0,
血液内科,DR_HE013,SL_0009,2025-05,6,0,0.0,6,1.0,,
血液内科,DR_RH005,SL_0009,2025-05,6,5,0.833,6,1.0,1.0,
退院支援,DR_XX004,SL_0059,2025-05,21,18,0.857,21,1.0,0.0,95.2
退院支援,DR_XX004,SL_0143,2025-05,95,80,0.842,95,1.0,0.0,94.7
退院支援,DR_XX004,SL_0271,2025-05,29,23,0.793,29,1.0,0.0,93.1
通院治療センター,DR_XX003,SL_0009,2025-05,11,1,0.091,11,1.0,15.0,54.5
通院治療センター,DR_XX003,SL_0305,2025-05,29,0,0.0,29,1.0,20.0,46.5
遺伝診療科,DR_XX025,SL_0532,2025-05,11,10,0.909,11,1.0,0.0,97.0
遺伝診療科,DR_XX020,SL_0357,2025-05,17,1,0.059,17,1.0,21.5,46.9
遺伝診療科,DR_XX011,SL_0009,2025-05,9,5,0.556,8,0.889,0.0,
遺伝診療科,DR_XX011,SL_0296,2025-05,8,8,1.0,5,0.625,0.5,
遺伝診療科,DR_XX019,SL_0005,2025-05,6,4,0.667,6,1.0,0.0,
遺伝診療科,DR_XX032,SL_0009,2025-05,4,4,1.0,4,1.0,0.0,
遺伝診療科,DR_XX032,SL_0683,2025-05,3,3,1.0,3,1.0,0.0,
骨転移カンファレンス,DR_XX016,SL_0009,2025-05,1,0,0.0,1,1.0,,
骨転移カンファレンス,DR_XX016,SL_0312,2025-05,3,0,0.0,3,1.0,,
麻酔科,DR_AN001,SL_0047,2025-05,399,74,0.185,399,1.0,8.0,64.8
麻酔科,DR_AN001,SL_0487,2025-05,5,0,0.0,5,1.0,11.0,
ＥＳＴ(倫理相談),DR_XX041,SL_0899,2025-05,1,0,0.0,1,1.0,,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX010,SL_0142,2025-05,97,90,0.928,97,1.0,1.0,96.6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX005,SL_0009,2025-05,6,3,0.5,6,1.0,3.5,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX005,SL_0074,2025-05,4,3,0.75,4,1.0,0.0,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX009,SL_0009,2025-05,1,0,0.0,1,1.0,12.0,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX009,SL_0466,2025-05,3,2,0.667,3,1.0,0.0,
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,DR_XX035,SL_0831,2025-05,1,0,0.0,1,1.0,76.0,
