診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
メンタルケア科,0,9,32.0,21.0,45.7,11.0,62.0,6.0,7.3,9.5,14.0,37.9
メンタルケア科,0,10,23.0,24.0,46.4,16.0,36.0,6.0,7.9,13.5,21.0,41.7
メンタルケア科,0,11,9.0,17.0,39.8,14.0,39.0,10.0,10.8,12.0,23.5,26.9
メンタルケア科,0,12,4.0,6.5,42.5,4.5,44.5,7.0,18.2,25.2,31.5,31.5
メンタルケア科,0,13,3.0,4.0,23.0,2.0,34.5,9.0,10.3,15.5,17.0,17.0
メンタルケア科,0,15,3.0,0.0,18.3,0.0,27.5,0.0,0.0,0.0,0.0,0.0
メンタルケア科,0,16,2.0,170.0,170.0,85.0,255.0,0.0,0.0,0.0,,
メンタルケア科,0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,1,0,4.0,,,,,,,,,
メンタルケア科,1,7,1.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,,
メンタルケア科,1,8,1.0,503.0,503.0,503.0,503.0,0.0,0.0,0.0,,
メンタルケア科,1,9,1.0,504.0,504.0,504.0,504.0,101.0,101.0,101.0,,
メンタルケア科,1,10,1.0,86.0,86.0,86.0,86.0,53.0,53.0,53.0,61.0,61.0
メンタルケア科,1,11,2.0,185.5,185.5,136.2,234.8,30.0,30.0,35.5,17.0,17.0
メンタルケア科,1,12,4.0,77.0,61.5,55.2,83.2,17.5,16.5,27.5,32.5,39.8
メンタルケア科,1,13,9.0,43.0,47.6,34.0,57.0,15.0,14.9,19.0,34.0,29.1
メンタルケア科,1,14,7.0,49.0,50.0,39.5,60.0,9.0,11.6,15.0,28.0,23.4
メンタルケア科,1,15,6.0,39.0,43.5,36.0,63.8,12.0,10.3,16.2,12.5,12.2
メンタルケア科,1,16,3.0,56.0,47.0,40.5,58.0,12.0,10.7,12.5,7.0,6.7
メンタルケア科,1,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,0,13.0,,,,,,,,,
メンタルケア科,2,8,20.0,30.0,37.8,19.0,44.0,8.0,12.7,16.0,10.0,41.9
メンタルケア科,2,9,32.0,33.0,41.5,14.0,61.2,8.0,9.0,13.0,13.0,33.3
メンタルケア科,2,10,22.0,44.0,63.2,27.2,62.8,6.0,7.5,12.0,17.0,38.8
メンタルケア科,2,11,3.0,6.0,6.3,4.5,8.0,18.0,18.3,26.5,16.0,16.3
メンタルケア科,2,12,11.0,46.0,57.7,23.0,83.0,9.0,11.9,15.0,33.0,37.7
メンタルケア科,2,13,17.0,9.0,20.0,6.0,24.0,15.0,12.9,18.0,16.0,30.1
メンタルケア科,2,14,20.0,27.5,30.2,12.8,41.5,9.5,9.2,12.5,11.5,31.3
メンタルケア科,2,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,2,1.0,524.0,524.0,524.0,524.0,0.0,0.0,0.0,,
メンタルケア科,3,7,1.0,227.0,227.0,227.0,227.0,1.0,1.0,1.0,,
メンタルケア科,3,8,3.0,44.0,50.0,36.0,61.0,24.0,65.7,98.5,38.5,38.5
メンタルケア科,3,9,5.0,46.0,86.2,8.0,95.0,41.0,35.4,60.0,57.0,67.0
メンタルケア科,3,10,4.0,62.0,78.8,15.0,125.8,34.5,108.8,130.5,5.5,5.5
メンタルケア科,3,13,4.0,0.0,7.0,0.0,7.0,0.0,2.2,2.2,49.0,49.0
メンタルケア科,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,0,3.0,,,,,,,,,
メンタルケア科,4,8,5.0,435.0,372.6,433.0,459.0,0.0,43.0,0.0,3.0,3.0
メンタルケア科,4,9,4.0,49.5,156.0,21.2,184.2,6.5,18.5,21.2,20.0,73.7
メンタルケア科,4,10,6.0,30.5,63.7,4.0,55.5,23.0,32.7,55.5,413.0,413.0
メンタルケア科,4,11,1.0,88.0,88.0,88.0,88.0,20.0,20.0,20.0,,
メンタルケア科,4,12,1.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,51.0,51.0
メンタルケア科,4,13,3.0,0.0,43.3,0.0,65.0,0.0,12.3,18.5,,
メンタルケア科,4,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,0,4.0,,,,,,,,,
リウマチ膠原病内科,0,8,35.0,103.0,107.4,87.5,117.0,8.0,9.0,10.5,16.0,29.1
リウマチ膠原病内科,0,9,45.0,97.0,103.4,80.0,134.0,6.0,7.5,9.0,25.5,38.7
リウマチ膠原病内科,0,10,15.0,96.0,92.9,82.0,106.0,6.0,12.1,9.5,25.0,33.1
リウマチ膠原病内科,0,11,5.0,77.0,71.0,75.0,82.0,9.0,11.8,10.0,25.0,22.8
リウマチ膠原病内科,0,12,5.0,69.0,67.4,65.0,81.0,10.0,16.6,21.0,25.0,32.0
リウマチ膠原病内科,0,13,7.0,32.0,58.7,28.5,89.5,17.0,15.9,17.5,22.0,21.1
リウマチ膠原病内科,0,14,7.0,56.0,65.7,42.0,96.5,25.0,26.7,38.5,15.5,30.7
リウマチ膠原病内科,0,15,1.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,21.0,21.0
リウマチ膠原病内科,1,0,6.0,,,,,,,,,
リウマチ膠原病内科,1,7,3.0,0.0,50.0,0.0,75.0,0.0,1.7,2.5,,
リウマチ膠原病内科,1,8,47.0,83.0,99.6,66.5,111.5,5.0,6.3,7.5,13.0,30.2
リウマチ膠原病内科,1,9,63.0,97.0,104.2,66.5,150.0,6.0,7.8,9.0,27.0,41.5
リウマチ膠原病内科,1,10,50.0,95.0,107.6,60.2,137.5,4.0,5.3,7.0,23.0,57.8
リウマチ膠原病内科,1,11,28.0,97.5,91.8,68.5,112.0,7.0,8.0,10.2,42.0,49.9
リウマチ膠原病内科,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0
リウマチ膠原病内科,1,13,6.0,39.0,43.7,26.0,65.5,2.0,3.2,3.8,67.5,76.0
リウマチ膠原病内科,1,14,1.0,43.0,43.0,43.0,43.0,4.0,4.0,4.0,72.0,72.0
リウマチ膠原病内科,1,16,1.0,9.0,9.0,9.0,9.0,16.0,16.0,16.0,3.0,3.0
リウマチ膠原病内科,2,0,8.0,,,,,,,,,
リウマチ膠原病内科,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,8,68.0,94.0,104.2,74.5,122.2,7.0,7.8,9.0,15.0,59.5
リウマチ膠原病内科,2,9,48.0,81.5,77.8,39.0,109.2,6.0,7.1,10.2,24.0,61.2
リウマチ膠原病内科,2,10,24.0,96.0,92.5,55.8,125.0,7.0,8.0,10.0,22.0,59.0
リウマチ膠原病内科,2,11,12.0,90.5,79.4,68.8,102.5,9.0,12.2,18.2,16.5,24.8
リウマチ膠原病内科,2,12,19.0,89.0,89.1,74.0,97.0,8.0,9.4,12.5,13.0,26.2
リウマチ膠原病内科,2,13,15.0,67.0,66.5,50.0,81.0,10.0,13.1,17.0,16.0,19.6
リウマチ膠原病内科,2,14,1.0,20.0,20.0,20.0,20.0,7.0,7.0,7.0,11.0,11.0
リウマチ膠原病内科,2,15,2.0,23.5,23.5,19.2,27.8,10.5,10.5,11.2,32.5,32.5
リウマチ膠原病内科,3,0,9.0,,,,,,,,,
リウマチ膠原病内科,3,7,2.0,319.0,319.0,159.5,478.5,1.5,1.5,2.2,,
リウマチ膠原病内科,3,8,88.0,70.5,86.9,60.0,102.2,5.0,7.5,9.2,17.0,52.1
リウマチ膠原病内科,3,9,64.0,78.5,92.5,61.2,122.5,6.0,7.3,9.0,30.0,55.5
リウマチ膠原病内科,3,10,47.0,77.0,97.2,67.0,131.5,6.0,6.7,9.0,32.0,60.9
リウマチ膠原病内科,3,11,25.0,106.0,114.3,91.0,131.0,7.0,9.2,12.0,13.0,32.0
リウマチ膠原病内科,3,12,29.0,105.0,113.7,78.0,132.0,10.0,10.9,14.0,16.5,36.4
リウマチ膠原病内科,3,13,18.0,95.0,93.2,72.5,122.5,11.0,12.0,14.8,21.0,24.8
リウマチ膠原病内科,3,14,7.0,69.0,65.7,57.5,85.5,12.0,17.4,22.0,25.0,31.3
リウマチ膠原病内科,3,15,4.0,53.0,58.0,48.8,62.2,18.0,19.8,21.8,10.0,16.0
リウマチ膠原病内科,3,16,1.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,0,7.0,,,,,,,,,
リウマチ膠原病内科,4,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,8,72.0,86.0,104.0,67.8,120.2,7.0,9.1,12.0,17.0,39.2
リウマチ膠原病内科,4,9,60.0,99.0,117.2,70.0,129.2,8.0,8.7,11.0,21.5,33.2
リウマチ膠原病内科,4,10,36.0,103.0,111.5,80.0,131.0,7.0,8.0,10.2,18.0,47.8
リウマチ膠原病内科,4,11,34.0,99.5,99.1,71.0,131.0,7.0,9.2,13.0,34.0,42.0
リウマチ膠原病内科,4,12,25.0,96.5,99.6,78.5,118.2,9.5,10.0,14.5,15.0,29.6
リウマチ膠原病内科,4,13,27.0,96.5,91.8,69.2,115.8,9.0,9.0,13.8,19.0,26.3
リウマチ膠原病内科,4,14,10.0,54.5,58.2,31.8,82.0,14.5,18.6,23.5,7.5,15.5
リウマチ膠原病内科,4,15,4.0,31.5,43.0,20.2,54.2,9.5,10.2,12.5,5.0,11.3
リウマチ膠原病内科,4,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,22,1.0,,,,,,,,,
リウマチ膠原病内科,6,0,1.0,,,,,,,,,
一般消化器外科,0,0,22.0,,,,,,,,,
一般消化器外科,0,2,1.0,408.0,408.0,408.0,408.0,1.0,1.0,1.0,,
一般消化器外科,0,8,24.0,95.0,118.3,68.5,168.5,7.0,11.1,14.0,24.0,52.4
一般消化器外科,0,9,30.0,81.5,93.1,40.2,121.0,7.0,9.1,12.5,22.0,65.6
一般消化器外科,0,10,19.0,102.0,95.0,36.5,122.0,11.0,13.7,15.0,21.5,38.1
一般消化器外科,0,11,15.0,88.0,89.2,42.0,133.5,8.0,16.1,10.0,24.0,42.1
一般消化器外科,0,12,17.0,50.0,64.4,34.0,80.0,9.0,9.0,12.0,24.0,25.9
一般消化器外科,0,13,14.0,55.0,85.4,34.0,119.0,7.0,11.4,16.0,18.0,19.8
一般消化器外科,0,14,15.0,75.0,67.2,38.0,82.5,10.0,11.7,15.0,10.0,15.1
一般消化器外科,0,15,2.0,90.0,90.0,89.5,90.5,11.0,11.0,12.0,9.5,9.5
一般消化器外科,0,16,6.0,35.5,61.7,29.5,46.8,9.0,8.0,11.8,6.0,7.6
一般消化器外科,0,20,1.0,43.0,43.0,43.0,43.0,11.0,11.0,11.0,,
一般消化器外科,1,0,14.0,,,,,,,,,
一般消化器外科,1,8,64.0,84.0,87.3,50.2,109.0,4.0,4.8,6.0,25.0,75.5
一般消化器外科,1,9,47.0,68.0,73.3,42.0,107.0,5.0,7.3,9.5,33.0,71.5
一般消化器外科,1,10,23.0,86.0,87.7,58.5,99.5,7.0,11.3,20.0,64.0,92.8
一般消化器外科,1,11,17.0,98.0,96.2,69.0,110.0,6.0,9.0,16.0,38.0,56.7
一般消化器外科,1,12,10.0,33.5,45.2,20.0,66.8,7.0,12.4,21.5,55.5,76.8
一般消化器外科,1,13,5.0,110.0,109.4,94.0,112.0,6.0,12.6,20.0,14.5,15.0
一般消化器外科,1,14,2.0,74.0,74.0,74.0,74.0,9.0,9.0,9.0,6.0,6.0
一般消化器外科,1,15,1.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,,
一般消化器外科,1,19,1.0,44.0,44.0,44.0,44.0,11.0,11.0,11.0,,
一般消化器外科,1,20,1.0,,,,,,,,,
一般消化器外科,2,0,13.0,,,,,,,,,
一般消化器外科,2,1,1.0,245.0,245.0,245.0,245.0,0.0,0.0,0.0,208.0,208.0
一般消化器外科,2,7,1.0,140.0,140.0,140.0,140.0,1.0,1.0,1.0,,
一般消化器外科,2,8,93.0,84.0,87.5,55.0,111.0,4.0,5.0,6.0,23.0,58.0
一般消化器外科,2,9,48.0,106.0,144.4,82.2,187.2,6.0,11.7,11.5,21.0,64.5
一般消化器外科,2,10,36.0,94.5,107.5,51.8,151.8,8.0,9.3,14.2,18.0,29.5
一般消化器外科,2,11,28.0,98.0,112.4,62.5,158.0,14.0,15.9,22.5,22.0,34.7
一般消化器外科,2,12,14.0,106.0,100.4,54.0,139.0,10.0,11.8,19.0,18.0,24.9
一般消化器外科,2,13,9.0,110.0,145.2,101.0,189.0,10.0,15.4,15.0,16.0,18.3
一般消化器外科,2,14,10.0,128.0,138.7,83.0,169.0,16.0,20.3,27.0,10.0,15.9
一般消化器外科,2,16,2.0,82.0,82.0,76.5,87.5,0.5,0.5,0.8,,
一般消化器外科,2,17,3.0,53.0,71.7,26.5,107.5,10.0,15.0,22.5,,
一般消化器外科,2,19,1.0,1.0,1.0,1.0,1.0,24.0,24.0,24.0,118.0,118.0
一般消化器外科,3,0,34.0,,,,,,,,,
一般消化器外科,3,7,3.0,439.0,315.0,249.0,443.0,3.0,4.3,6.5,,
一般消化器外科,3,8,94.0,82.0,95.9,60.2,108.0,7.0,7.3,9.0,17.0,64.5
一般消化器外科,3,9,88.0,72.0,84.8,41.5,104.0,7.0,8.5,12.0,28.0,51.8
一般消化器外科,3,10,76.0,83.0,90.0,53.0,120.0,9.0,11.1,15.0,24.5,38.3
一般消化器外科,3,11,29.0,92.0,96.3,65.0,124.0,10.0,11.7,15.0,16.0,26.5
一般消化器外科,3,12,19.0,67.0,79.5,56.0,88.0,9.0,11.6,15.0,49.0,50.0
一般消化器外科,3,13,23.0,75.0,75.6,50.5,90.0,7.0,9.3,12.5,9.0,31.1
一般消化器外科,3,14,19.0,56.0,75.9,44.5,109.0,9.0,9.2,11.5,9.0,23.9
一般消化器外科,3,15,8.0,54.0,58.1,37.8,79.2,10.5,10.1,13.0,6.0,8.6
一般消化器外科,3,16,5.0,35.0,42.6,23.0,58.0,15.0,12.8,16.0,4.0,4.6
一般消化器外科,3,17,1.0,,,,,,,,,
一般消化器外科,4,0,19.0,,,,,,,,,
一般消化器外科,4,8,24.0,74.0,87.5,39.8,105.5,3.0,6.4,9.0,10.0,31.4
一般消化器外科,4,9,32.0,77.5,97.7,50.2,115.0,9.5,12.8,19.0,15.0,40.5
一般消化器外科,4,10,22.0,60.5,85.9,27.0,128.8,8.5,11.3,15.0,22.0,39.7
一般消化器外科,4,11,1.0,193.0,193.0,193.0,193.0,22.0,22.0,22.0,,
一般消化器外科,4,12,3.0,54.0,63.3,51.5,70.5,2.0,5.0,7.5,212.0,212.0
一般消化器外科,4,13,2.0,83.5,83.5,65.8,101.2,5.0,5.0,6.5,3.0,3.0
一般消化器外科,4,14,1.0,102.0,102.0,102.0,102.0,0.0,0.0,0.0,6.0,6.0
一般消化器外科,4,15,3.0,93.0,98.0,69.0,124.5,0.0,0.0,0.0,29.5,29.5
一般消化器外科,4,16,4.0,17.0,31.3,9.0,46.5,3.0,8.0,12.0,22.5,22.5
一般消化器外科,4,17,2.0,87.0,87.0,79.5,94.5,2.5,2.5,3.2,,
一般消化器外科,4,18,2.0,55.0,55.0,55.0,55.0,2.0,2.0,2.0,1.0,1.0
一般消化器外科,4,22,1.0,92.0,92.0,92.0,92.0,6.0,6.0,6.0,,
一般消化器外科,5,8,1.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,5.0,5.0
一般消化器外科,5,15,1.0,8.0,8.0,8.0,8.0,,,,,
一般消化器外科,5,18,1.0,157.0,157.0,157.0,157.0,0.0,0.0,0.0,,
一般消化器外科,5,20,1.0,15.0,15.0,15.0,15.0,3.0,3.0,3.0,10.0,10.0
一般消化器外科,5,23,1.0,,,,,,,,,
中央処置室,0,0,1.0,,,,,,,,,
中央処置室,0,8,7.0,,,,,,,,,
中央処置室,0,9,12.0,,,,,,,,,
中央処置室,0,10,2.0,,,,,,,,,
中央処置室,0,13,3.0,,,,,,,,,
中央処置室,1,8,10.0,,,,,,,,,
中央処置室,1,9,4.0,,,,,,,,,
中央処置室,1,10,3.0,,,,,,,,,
中央処置室,1,11,3.0,,,,,,,,,
中央処置室,1,12,4.0,,,,,,,,,
中央処置室,1,13,2.0,,,,,,,,,
中央処置室,2,8,6.0,,,,,,,,,
中央処置室,2,9,5.0,,,,,,,,,
中央処置室,2,10,3.0,,,,,,,,,
中央処置室,2,11,2.0,,,,,,,,,
中央処置室,2,12,2.0,,,,,,,,,
中央処置室,2,13,1.0,,,,,,,,,
中央処置室,2,14,1.0,,,,,,,,,
中央処置室,2,15,1.0,,,,,,,,,
中央処置室,3,8,24.0,186.0,237.4,138.0,365.0,0.0,0.0,0.0,,
中央処置室,3,9,6.0,,,,,,,,,
中央処置室,3,10,4.0,,,,,,,,,
中央処置室,3,11,7.0,221.5,221.5,210.8,232.2,0.0,0.0,0.0,,
中央処置室,3,12,4.0,104.5,104.5,99.2,109.8,0.0,0.0,0.0,,
中央処置室,3,14,2.0,,,,,,,,,
中央処置室,3,15,1.0,,,,,,,,,
中央処置室,4,0,3.0,,,,,,,,,
