診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
がんゲノム,SL_0088,全体,0,13,14:30,2,4,0.5,4,54,1.0,13.5
がんゲノム,SL_0088,全体,0,14,15:00,1,4,0.25,1,22,0.25,5.5
がんゲノム,SL_0088,全体,1,9,12:30,1,4,0.25,1,5,0.25,1.2
がんゲノム,SL_0088,全体,1,10,13:00,1,4,0.25,1,26,0.25,6.5
がんゲノム,SL_0088,全体,1,12,14:00,1,4,0.25,1,30,0.25,7.5
がんゲノム,SL_0088,全体,1,13,14:30,3,4,0.75,4,67,1.0,16.8
がんゲノム,SL_0088,全体,1,14,15:00,2,4,0.5,4,29,1.0,7.2
がんゲノム,SL_0088,全体,1,16,16:00,1,4,0.25,1,28,0.25,7.0
がんゲノム,SL_0088,再診,0,10,13:00,1,4,0.25,1,10,0.25,2.5
がんゲノム,SL_0088,再診,0,11,13:30,3,4,0.75,3,18,0.75,4.5
がんゲノム,SL_0088,再診,0,12,14:00,3,4,0.75,3,84,0.75,21.0
がんゲノム,SL_0088,再診,0,13,14:30,2,4,0.5,4,54,1.0,13.5
がんゲノム,SL_0088,再診,0,14,15:00,1,4,0.25,1,22,0.25,5.5
がんゲノム,SL_0088,再診,1,9,12:30,1,4,0.25,1,5,0.25,1.2
がんゲノム,SL_0088,再診,1,10,13:00,1,4,0.25,1,26,0.25,6.5
がんゲノム,SL_0088,再診,1,12,14:00,1,4,0.25,1,30,0.25,7.5
がんゲノム,SL_0088,再診,1,13,14:30,3,4,0.75,4,67,1.0,16.8
がんゲノム,SL_0088,再診,1,14,15:00,2,4,0.5,4,29,1.0,7.2
がんゲノム,SL_0088,再診,1,16,16:00,1,4,0.25,1,28,0.25,7.0
アレルギー科,SL_0009,全体,0,3,09:30,1,4,0.25,1,25,0.25,6.2
アレルギー科,SL_0009,全体,0,7,11:30,1,4,0.25,1,10,0.25,2.5
アレルギー科,SL_0009,全体,2,6,11:00,1,4,0.25,1,15,0.25,3.8
アレルギー科,SL_0009,全体,2,7,11:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0009,全体,3,3,09:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0009,全体,3,4,10:00,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0009,全体,3,5,10:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0009,全体,3,6,11:00,1,5,0.2,1,8,0.2,1.6
アレルギー科,SL_0009,全体,3,7,11:30,2,5,0.4,2,5,0.4,1.0
アレルギー科,SL_0009,全体,3,8,12:00,2,5,0.4,2,13,0.4,2.6
アレルギー科,SL_0009,再診,0,3,09:30,1,4,0.25,1,25,0.25,6.2
アレルギー科,SL_0009,再診,0,7,11:30,1,4,0.25,1,10,0.25,2.5
アレルギー科,SL_0009,再診,2,6,11:00,1,4,0.25,1,15,0.25,3.8
アレルギー科,SL_0009,再診,2,7,11:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0009,再診,3,3,09:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0009,再診,3,4,10:00,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0009,再診,3,5,10:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0009,再診,3,6,11:00,1,5,0.2,1,8,0.2,1.6
アレルギー科,SL_0009,再診,3,7,11:30,2,5,0.4,2,5,0.4,1.0
アレルギー科,SL_0009,再診,3,8,12:00,2,5,0.4,2,13,0.4,2.6
アレルギー科,SL_0009,薬再診,3,3,09:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0033,全体,2,3,09:30,3,4,0.75,4,32,1.0,8.0
アレルギー科,SL_0033,全体,2,4,10:00,4,4,1.0,7,81,1.75,20.2
アレルギー科,SL_0033,全体,2,5,10:30,4,4,1.0,9,60,2.25,15.0
アレルギー科,SL_0033,全体,2,6,11:00,2,4,0.5,4,41,1.0,10.2
アレルギー科,SL_0033,全体,2,7,11:30,1,4,0.25,1,14,0.25,3.5
アレルギー科,SL_0033,再診,2,3,09:30,3,4,0.75,4,32,1.0,8.0
アレルギー科,SL_0033,再診,2,4,10:00,4,4,1.0,7,81,1.75,20.2
アレルギー科,SL_0033,再診,2,5,10:30,4,4,1.0,9,60,2.25,15.0
アレルギー科,SL_0033,再診,2,6,11:00,2,4,0.5,4,41,1.0,10.2
アレルギー科,SL_0033,再診,2,7,11:30,1,4,0.25,1,14,0.25,3.5
アレルギー科,SL_0033,薬再診,2,3,09:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0033,薬再診,2,4,10:00,2,4,0.5,2,5,0.5,1.2
アレルギー科,SL_0033,薬再診,2,5,10:30,3,4,0.75,3,8,0.75,2.0
アレルギー科,SL_0033,薬再診,2,6,11:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,SL_0061,全体,1,2,09:00,3,4,0.75,5,33,1.25,8.2
アレルギー科,SL_0061,全体,1,3,09:30,3,4,0.75,6,45,1.5,11.2
アレルギー科,SL_0061,全体,1,4,10:00,3,4,0.75,7,35,1.75,8.8
アレルギー科,SL_0061,全体,1,5,10:30,3,4,0.75,6,35,1.5,8.8
アレルギー科,SL_0061,全体,1,6,11:00,2,4,0.5,5,35,1.25,8.8
アレルギー科,SL_0061,全体,1,7,11:30,1,4,0.25,2,17,0.5,4.2
アレルギー科,SL_0061,全体,1,8,12:00,1,4,0.25,1,16,0.25,4.0
アレルギー科,SL_0061,初診,1,7,11:30,1,4,0.25,1,11,0.25,2.8
アレルギー科,SL_0061,初診,1,8,12:00,1,4,0.25,1,16,0.25,4.0
アレルギー科,SL_0061,再診,1,2,09:00,3,4,0.75,5,33,1.25,8.2
アレルギー科,SL_0061,再診,1,3,09:30,3,4,0.75,6,45,1.5,11.2
アレルギー科,SL_0061,再診,1,4,10:00,3,4,0.75,7,35,1.75,8.8
アレルギー科,SL_0061,再診,1,5,10:30,3,4,0.75,6,35,1.5,8.8
アレルギー科,SL_0061,再診,1,6,11:00,2,4,0.5,5,35,1.25,8.8
アレルギー科,SL_0061,再診,1,7,11:30,1,4,0.25,1,6,0.25,1.5
アレルギー科,SL_0061,薬再診,1,2,09:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0061,薬再診,1,4,10:00,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0061,薬再診,1,5,10:30,2,4,0.5,3,12,0.75,3.0
アレルギー科,SL_0061,薬再診,1,6,11:00,1,4,0.25,2,9,0.5,2.2
アレルギー科,SL_0100,全体,0,2,09:00,2,4,0.5,2,8,0.5,2.0
アレルギー科,SL_0100,全体,0,3,09:30,2,4,0.5,7,51,1.75,12.8
アレルギー科,SL_0100,全体,0,4,10:00,3,4,0.75,8,51,2.0,12.8
アレルギー科,SL_0100,全体,0,5,10:30,3,4,0.75,8,62,2.0,15.5
アレルギー科,SL_0100,全体,0,6,11:00,2,4,0.5,4,26,1.0,6.5
アレルギー科,SL_0100,再診,0,2,09:00,2,4,0.5,2,8,0.5,2.0
アレルギー科,SL_0100,再診,0,3,09:30,2,4,0.5,7,51,1.75,12.8
アレルギー科,SL_0100,再診,0,4,10:00,3,4,0.75,8,51,2.0,12.8
アレルギー科,SL_0100,再診,0,5,10:30,3,4,0.75,8,62,2.0,15.5
アレルギー科,SL_0100,再診,0,6,11:00,2,4,0.5,4,26,1.0,6.5
アレルギー科,SL_0100,薬再診,0,4,10:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,SL_0100,薬再診,0,6,11:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0189,全体,3,2,09:00,2,5,0.4,3,16,0.6,3.2
アレルギー科,SL_0189,全体,3,3,09:30,4,5,0.8,9,70,1.8,14.0
アレルギー科,SL_0189,全体,3,4,10:00,5,5,1.0,16,109,3.2,21.8
アレルギー科,SL_0189,全体,3,5,10:30,5,5,1.0,12,81,2.4,16.2
アレルギー科,SL_0189,全体,3,6,11:00,3,5,0.6,6,47,1.2,9.4
アレルギー科,SL_0189,全体,3,7,11:30,3,5,0.6,4,19,0.8,3.8
アレルギー科,SL_0189,全体,3,8,12:00,1,5,0.2,1,6,0.2,1.2
アレルギー科,SL_0189,再診,3,2,09:00,2,5,0.4,3,16,0.6,3.2
アレルギー科,SL_0189,再診,3,3,09:30,4,5,0.8,9,70,1.8,14.0
アレルギー科,SL_0189,再診,3,4,10:00,5,5,1.0,16,109,3.2,21.8
アレルギー科,SL_0189,再診,3,5,10:30,5,5,1.0,12,81,2.4,16.2
アレルギー科,SL_0189,再診,3,6,11:00,3,5,0.6,6,47,1.2,9.4
アレルギー科,SL_0189,再診,3,7,11:30,3,5,0.6,4,19,0.8,3.8
アレルギー科,SL_0189,再診,3,8,12:00,1,5,0.2,1,6,0.2,1.2
アレルギー科,SL_0189,薬再診,3,3,09:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0189,薬再診,3,4,10:00,3,5,0.6,3,13,0.6,2.6
アレルギー科,SL_0189,薬再診,3,5,10:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0189,薬再診,3,7,11:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0561,全体,0,6,11:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0561,全体,0,7,11:30,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0561,初診,0,6,11:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0561,初診,0,7,11:30,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0874,全体,1,4,10:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0874,全体,1,5,10:30,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0874,再診,1,4,10:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0874,再診,1,5,10:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,全体,0,5,10:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,0,7,11:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,0,8,12:00,2,4,0.5,4,45,1.0,11.2
メンタルケア科,SL_0009,全体,0,9,12:30,3,4,0.75,4,55,1.0,13.8
メンタルケア科,SL_0009,全体,0,10,13:00,2,4,0.5,4,47,1.0,11.8
メンタルケア科,SL_0009,全体,0,11,13:30,2,4,0.5,5,64,1.25,16.0
メンタルケア科,SL_0009,全体,0,12,14:00,2,4,0.5,2,20,0.5,5.0
メンタルケア科,SL_0009,全体,0,13,14:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,全体,0,14,15:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,1,19,17:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,1,20,18:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,1,21,18:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,1,22,19:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,1,23,19:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,全体,2,1,08:30,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,全体,2,2,09:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,2,3,09:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,全体,2,8,12:00,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0009,全体,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,2,11,13:30,2,4,0.5,3,57,0.75,14.2
メンタルケア科,SL_0009,全体,2,12,14:00,2,4,0.5,4,52,1.0,13.0
メンタルケア科,SL_0009,全体,2,19,17:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,3,2,09:00,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,全体,3,3,09:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,3,4,10:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,3,5,10:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,3,6,11:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,3,7,11:30,2,5,0.4,2,31,0.4,6.2
メンタルケア科,SL_0009,全体,3,8,12:00,2,5,0.4,2,30,0.4,6.0
メンタルケア科,SL_0009,全体,3,9,12:30,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,全体,3,13,14:30,1,5,0.2,1,13,0.2,2.6
メンタルケア科,SL_0009,全体,4,4,10:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,4,5,10:30,1,5,0.2,1,28,0.2,5.6
メンタルケア科,SL_0009,全体,4,6,11:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,4,7,11:30,2,5,0.4,2,42,0.4,8.4
メンタルケア科,SL_0009,全体,4,9,12:30,1,5,0.2,1,20,0.2,4.0
メンタルケア科,SL_0009,全体,4,13,14:30,1,5,0.2,1,11,0.2,2.2
メンタルケア科,SL_0009,全体,4,14,15:00,2,5,0.4,2,34,0.4,6.8
メンタルケア科,SL_0009,全体,4,15,15:30,1,5,0.2,1,25,0.2,5.0
メンタルケア科,SL_0009,再診,0,5,10:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,0,7,11:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,0,8,12:00,2,4,0.5,4,45,1.0,11.2
メンタルケア科,SL_0009,再診,0,9,12:30,3,4,0.75,4,55,1.0,13.8
メンタルケア科,SL_0009,再診,0,10,13:00,2,4,0.5,4,47,1.0,11.8
メンタルケア科,SL_0009,再診,0,11,13:30,2,4,0.5,5,64,1.25,16.0
メンタルケア科,SL_0009,再診,0,12,14:00,2,4,0.5,2,20,0.5,5.0
メンタルケア科,SL_0009,再診,0,13,14:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,再診,0,14,15:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,1,19,17:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,1,20,18:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,1,21,18:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,1,22,19:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,1,23,19:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,再診,2,1,08:30,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,再診,2,2,09:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,2,3,09:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,再診,2,8,12:00,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0009,再診,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,2,11,13:30,2,4,0.5,3,57,0.75,14.2
メンタルケア科,SL_0009,再診,2,12,14:00,2,4,0.5,4,52,1.0,13.0
メンタルケア科,SL_0009,再診,2,19,17:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,3,2,09:00,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,再診,3,3,09:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,3,4,10:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,3,5,10:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,3,6,11:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,3,7,11:30,2,5,0.4,2,31,0.4,6.2
メンタルケア科,SL_0009,再診,3,8,12:00,2,5,0.4,2,30,0.4,6.0
メンタルケア科,SL_0009,再診,3,9,12:30,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,再診,3,13,14:30,1,5,0.2,1,13,0.2,2.6
メンタルケア科,SL_0009,再診,4,4,10:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,4,5,10:30,1,5,0.2,1,28,0.2,5.6
メンタルケア科,SL_0009,再診,4,6,11:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,4,7,11:30,2,5,0.4,2,42,0.4,8.4
メンタルケア科,SL_0009,再診,4,9,12:30,1,5,0.2,1,20,0.2,4.0
メンタルケア科,SL_0009,再診,4,13,14:30,1,5,0.2,1,11,0.2,2.2
メンタルケア科,SL_0009,再診,4,14,15:00,2,5,0.4,2,34,0.4,6.8
メンタルケア科,SL_0009,再診,4,15,15:30,1,5,0.2,1,25,0.2,5.0
メンタルケア科,SL_0009,薬再診,0,5,10:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,2,19,17:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,3,7,11:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0043,全体,2,1,08:30,4,4,1.0,8,54,2.0,13.5
メンタルケア科,SL_0043,全体,2,2,09:00,4,4,1.0,12,110,3.0,27.5
メンタルケア科,SL_0043,全体,2,3,09:30,4,4,1.0,15,106,3.75,26.5
メンタルケア科,SL_0043,全体,2,4,10:00,4,4,1.0,15,115,3.75,28.8
メンタルケア科,SL_0043,全体,2,5,10:30,4,4,1.0,14,113,3.5,28.2
メンタルケア科,SL_0043,全体,2,6,11:00,4,4,1.0,16,106,4.0,26.5
メンタルケア科,SL_0043,全体,2,7,11:30,4,4,1.0,9,56,2.25,14.0
メンタルケア科,SL_0043,全体,2,8,12:00,3,4,0.75,3,27,0.75,6.8
メンタルケア科,SL_0043,全体,2,10,13:00,3,4,0.75,3,32,0.75,8.0
メンタルケア科,SL_0043,全体,2,11,13:30,4,4,1.0,11,85,2.75,21.2
メンタルケア科,SL_0043,全体,2,12,14:00,4,4,1.0,7,77,1.75,19.2
メンタルケア科,SL_0043,全体,2,13,14:30,4,4,1.0,11,109,2.75,27.2
メンタルケア科,SL_0043,全体,2,14,15:00,3,4,0.75,7,82,1.75,20.5
メンタルケア科,SL_0043,全体,2,15,15:30,3,4,0.75,5,57,1.25,14.2
メンタルケア科,SL_0043,全体,2,16,16:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,再診,2,1,08:30,4,4,1.0,8,54,2.0,13.5
メンタルケア科,SL_0043,再診,2,2,09:00,4,4,1.0,12,110,3.0,27.5
メンタルケア科,SL_0043,再診,2,3,09:30,4,4,1.0,15,106,3.75,26.5
メンタルケア科,SL_0043,再診,2,4,10:00,4,4,1.0,15,115,3.75,28.8
メンタルケア科,SL_0043,再診,2,5,10:30,4,4,1.0,14,113,3.5,28.2
メンタルケア科,SL_0043,再診,2,6,11:00,4,4,1.0,16,106,4.0,26.5
メンタルケア科,SL_0043,再診,2,7,11:30,4,4,1.0,9,56,2.25,14.0
メンタルケア科,SL_0043,再診,2,8,12:00,3,4,0.75,3,27,0.75,6.8
メンタルケア科,SL_0043,再診,2,10,13:00,3,4,0.75,3,32,0.75,8.0
メンタルケア科,SL_0043,再診,2,11,13:30,4,4,1.0,11,85,2.75,21.2
メンタルケア科,SL_0043,再診,2,12,14:00,4,4,1.0,7,77,1.75,19.2
メンタルケア科,SL_0043,再診,2,13,14:30,4,4,1.0,11,109,2.75,27.2
メンタルケア科,SL_0043,再診,2,14,15:00,3,4,0.75,7,82,1.75,20.5
メンタルケア科,SL_0043,再診,2,15,15:30,3,4,0.75,5,57,1.25,14.2
メンタルケア科,SL_0043,再診,2,16,16:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,薬再診,2,1,08:30,3,4,0.75,3,10,0.75,2.5
メンタルケア科,SL_0043,薬再診,2,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0043,薬再診,2,3,09:30,2,4,0.5,3,6,0.75,1.5
メンタルケア科,SL_0043,薬再診,2,4,10:00,2,4,0.5,2,6,0.5,1.5
メンタルケア科,SL_0043,薬再診,2,5,10:30,2,4,0.5,2,7,0.5,1.8
メンタルケア科,SL_0043,薬再診,2,6,11:00,4,4,1.0,6,10,1.5,2.5
メンタルケア科,SL_0043,薬再診,2,7,11:30,2,4,0.5,3,9,0.75,2.2
メンタルケア科,SL_0043,薬再診,2,11,13:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0043,薬再診,2,12,14:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,薬再診,2,13,14:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0255,全体,0,1,08:30,2,4,0.5,2,10,0.5,2.5
メンタルケア科,SL_0255,全体,0,2,09:00,3,4,0.75,8,44,2.0,11.0
メンタルケア科,SL_0255,全体,0,3,09:30,3,4,0.75,12,69,3.0,17.2
メンタルケア科,SL_0255,全体,0,4,10:00,3,4,0.75,12,69,3.0,17.2
メンタルケア科,SL_0255,全体,0,5,10:30,3,4,0.75,9,67,2.25,16.8
メンタルケア科,SL_0255,全体,0,6,11:00,3,4,0.75,12,80,3.0,20.0
メンタルケア科,SL_0255,全体,0,7,11:30,3,4,0.75,8,76,2.0,19.0
メンタルケア科,SL_0255,全体,0,8,12:00,2,4,0.5,2,27,0.5,6.8
メンタルケア科,SL_0255,再診,0,1,08:30,2,4,0.5,2,10,0.5,2.5
メンタルケア科,SL_0255,再診,0,2,09:00,3,4,0.75,8,44,2.0,11.0
メンタルケア科,SL_0255,再診,0,3,09:30,3,4,0.75,12,69,3.0,17.2
メンタルケア科,SL_0255,再診,0,4,10:00,3,4,0.75,12,69,3.0,17.2
メンタルケア科,SL_0255,再診,0,5,10:30,3,4,0.75,9,67,2.25,16.8
メンタルケア科,SL_0255,再診,0,6,11:00,3,4,0.75,12,80,3.0,20.0
メンタルケア科,SL_0255,再診,0,7,11:30,3,4,0.75,8,76,2.0,19.0
メンタルケア科,SL_0255,再診,0,8,12:00,2,4,0.5,2,27,0.5,6.8
メンタルケア科,SL_0255,薬再診,0,2,09:00,2,4,0.5,2,6,0.5,1.5
メンタルケア科,SL_0255,薬再診,0,3,09:30,3,4,0.75,5,15,1.25,3.8
メンタルケア科,SL_0255,薬再診,0,4,10:00,3,4,0.75,4,15,1.0,3.8
メンタルケア科,SL_0255,薬再診,0,5,10:30,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0255,薬再診,0,6,11:00,2,4,0.5,3,12,0.75,3.0
メンタルケア科,SL_0545,全体,3,2,09:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0545,全体,3,3,09:30,2,5,0.4,2,54,0.4,10.8
メンタルケア科,SL_0545,全体,3,4,10:00,4,5,0.8,4,82,0.8,16.4
メンタルケア科,SL_0545,全体,3,5,10:30,4,5,0.8,4,68,0.8,13.6
メンタルケア科,SL_0545,全体,3,6,11:00,2,5,0.4,2,13,0.4,2.6
メンタルケア科,SL_0545,再診,3,2,09:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0545,再診,3,3,09:30,2,5,0.4,2,54,0.4,10.8
メンタルケア科,SL_0545,再診,3,4,10:00,4,5,0.8,4,82,0.8,16.4
メンタルケア科,SL_0545,再診,3,5,10:30,4,5,0.8,4,68,0.8,13.6
メンタルケア科,SL_0545,再診,3,6,11:00,2,5,0.4,2,13,0.4,2.6
メンタルケア科,SL_0552,全体,0,6,11:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0552,全体,1,8,12:00,1,4,0.25,1,28,0.25,7.0
メンタルケア科,SL_0552,全体,1,9,12:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0552,全体,2,4,10:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0552,初診,1,8,12:00,1,4,0.25,1,28,0.25,7.0
メンタルケア科,SL_0552,初診,1,9,12:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0552,再診,0,6,11:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0552,再診,2,4,10:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0552,薬再診,0,6,11:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0552,薬再診,2,4,10:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0624,全体,0,4,10:00,2,4,0.5,2,9,0.5,2.2
メンタルケア科,SL_0624,全体,0,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0624,全体,0,8,12:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0624,再診,0,4,10:00,2,4,0.5,2,9,0.5,2.2
メンタルケア科,SL_0624,再診,0,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0624,再診,0,8,12:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0624,薬再診,0,4,10:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0624,薬再診,0,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0721,全体,1,10,13:00,3,4,0.75,5,68,1.25,17.0
メンタルケア科,SL_0721,全体,1,11,13:30,3,4,0.75,7,70,1.75,17.5
メンタルケア科,SL_0721,全体,1,12,14:00,2,4,0.5,3,43,0.75,10.8
メンタルケア科,SL_0721,全体,1,13,14:30,2,4,0.5,6,42,1.5,10.5
