診療科名,予約担当者匿名ID,区分,曜日,bin_idx,bin_label,出勤日数,該当日数,出勤頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
呼吸器内科,DR_RS2009,全体,0,10,13:00,2,5,0.4,3,29,0.6,5.8
呼吸器内科,DR_RS2009,全体,0,11,13:30,2,5,0.4,3,23,0.6,4.6
呼吸器内科,DR_RS2009,全体,0,12,14:00,1,5,0.2,1,17,0.2,3.4
呼吸器内科,DR_RS2009,全体,0,16,16:00,1,5,0.2,1,7,0.2,1.4
呼吸器内科,DR_RS2009,全体,1,3,09:30,2,4,0.5,2,16,0.5,4.0
呼吸器内科,DR_RS2009,全体,1,5,10:30,1,4,0.25,1,11,0.25,2.8
呼吸器内科,DR_RS2009,全体,1,6,11:00,1,4,0.25,1,13,0.25,3.2
呼吸器内科,DR_RS2009,全体,1,7,11:30,1,4,0.25,1,19,0.25,4.8
呼吸器内科,DR_RS2009,全体,1,8,12:00,1,4,0.25,1,24,0.25,6.0
呼吸器内科,DR_RS2009,全体,1,9,12:30,1,4,0.25,1,12,0.25,3.0
呼吸器内科,DR_RS2009,全体,1,10,13:00,1,4,0.25,1,5,0.25,1.2
呼吸器内科,DR_RS2009,全体,1,11,13:30,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2009,全体,1,12,14:00,1,4,0.25,1,13,0.25,3.2
呼吸器内科,DR_RS2009,全体,1,13,14:30,1,4,0.25,1,7,0.25,1.8
呼吸器内科,DR_RS2009,全体,1,14,15:00,2,4,0.5,2,36,0.5,9.0
呼吸器内科,DR_RS2009,全体,1,15,15:30,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2009,全体,2,2,09:00,2,4,0.5,2,13,0.5,3.2
呼吸器内科,DR_RS2009,全体,2,3,09:30,2,4,0.5,2,14,0.5,3.5
呼吸器内科,DR_RS2009,全体,2,7,11:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,全体,2,8,12:00,1,4,0.25,2,39,0.5,9.8
呼吸器内科,DR_RS2009,全体,2,9,12:30,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2009,全体,2,10,13:00,1,4,0.25,1,16,0.25,4.0
呼吸器内科,DR_RS2009,全体,2,13,14:30,1,4,0.25,1,8,0.25,2.0
呼吸器内科,DR_RS2009,全体,2,17,16:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,全体,3,5,10:30,2,4,0.5,2,8,0.5,2.0
呼吸器内科,DR_RS2009,全体,3,6,11:00,2,4,0.5,2,60,0.5,15.0
呼吸器内科,DR_RS2009,全体,3,7,11:30,3,4,0.75,3,48,0.75,12.0
呼吸器内科,DR_RS2009,全体,3,8,12:00,2,4,0.5,2,21,0.5,5.2
呼吸器内科,DR_RS2009,全体,3,9,12:30,2,4,0.5,2,36,0.5,9.0
呼吸器内科,DR_RS2009,全体,3,10,13:00,2,4,0.5,2,41,0.5,10.2
呼吸器内科,DR_RS2009,全体,3,11,13:30,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,全体,3,12,14:00,2,4,0.5,2,53,0.5,13.2
呼吸器内科,DR_RS2009,全体,3,13,14:30,2,4,0.5,2,35,0.5,8.8
呼吸器内科,DR_RS2009,全体,3,14,15:00,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,全体,3,15,15:30,2,4,0.5,2,50,0.5,12.5
呼吸器内科,DR_RS2009,全体,3,16,16:00,2,4,0.5,2,39,0.5,9.8
呼吸器内科,DR_RS2009,全体,3,17,16:30,1,4,0.25,1,24,0.25,6.0
呼吸器内科,DR_RS2009,全体,4,6,11:00,2,4,0.5,2,13,0.5,3.2
呼吸器内科,DR_RS2009,全体,4,7,11:30,1,4,0.25,2,26,0.5,6.5
呼吸器内科,DR_RS2009,全体,4,8,12:00,1,4,0.25,1,18,0.25,4.5
呼吸器内科,DR_RS2009,全体,4,9,12:30,1,4,0.25,1,21,0.25,5.2
呼吸器内科,DR_RS2009,全体,4,10,13:00,1,4,0.25,1,13,0.25,3.2
呼吸器内科,DR_RS2009,全体,4,17,16:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,全体,4,19,17:30,1,4,0.25,1,12,0.25,3.0
呼吸器内科,DR_RS2009,全体,4,20,18:00,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2009,初診,0,4,10:00,1,5,0.2,1,2,0.2,0.4
呼吸器内科,DR_RS2009,初診,0,5,10:30,2,5,0.4,2,25,0.4,5.0
呼吸器内科,DR_RS2009,初診,0,6,11:00,1,5,0.2,1,16,0.2,3.2
呼吸器内科,DR_RS2009,初診,0,7,11:30,1,5,0.2,1,30,0.2,6.0
呼吸器内科,DR_RS2009,初診,0,8,12:00,1,5,0.2,1,30,0.2,6.0
呼吸器内科,DR_RS2009,初診,0,9,12:30,1,5,0.2,1,21,0.2,4.2
呼吸器内科,DR_RS2009,初診,0,10,13:00,2,5,0.4,2,20,0.4,4.0
呼吸器内科,DR_RS2009,初診,0,11,13:30,2,5,0.4,2,22,0.4,4.4
呼吸器内科,DR_RS2009,初診,1,5,10:30,1,4,0.25,1,11,0.25,2.8
呼吸器内科,DR_RS2009,初診,1,6,11:00,1,4,0.25,1,13,0.25,3.2
呼吸器内科,DR_RS2009,初診,1,11,13:30,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2009,初診,1,12,14:00,1,4,0.25,1,13,0.25,3.2
呼吸器内科,DR_RS2009,初診,1,13,14:30,1,4,0.25,1,7,0.25,1.8
呼吸器内科,DR_RS2009,初診,1,14,15:00,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,初診,1,15,15:30,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2009,初診,2,13,14:30,1,4,0.25,1,8,0.25,2.0
呼吸器内科,DR_RS2009,初診,3,7,11:30,1,4,0.25,1,11,0.25,2.8
呼吸器内科,DR_RS2009,初診,3,10,13:00,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2009,初診,3,11,13:30,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,初診,3,12,14:00,2,4,0.5,2,53,0.5,13.2
呼吸器内科,DR_RS2009,初診,3,13,14:30,2,4,0.5,2,35,0.5,8.8
呼吸器内科,DR_RS2009,初診,3,14,15:00,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,初診,3,15,15:30,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,初診,3,16,16:00,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2009,初診,3,17,16:30,1,4,0.25,1,24,0.25,6.0
呼吸器内科,DR_RS2009,初診,4,6,11:00,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2009,初診,4,7,11:30,1,4,0.25,1,23,0.25,5.8
呼吸器内科,DR_RS2009,初診,4,9,12:30,1,4,0.25,1,21,0.25,5.2
呼吸器内科,DR_RS2009,初診,4,10,13:00,1,4,0.25,1,13,0.25,3.2
呼吸器内科,DR_RS2009,初診,4,17,16:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,再診,0,3,09:30,1,5,0.2,1,20,0.2,4.0
呼吸器内科,DR_RS2009,再診,0,4,10:00,2,5,0.4,3,13,0.6,2.6
呼吸器内科,DR_RS2009,再診,0,5,10:30,2,5,0.4,3,32,0.6,6.4
呼吸器内科,DR_RS2009,再診,0,6,11:00,1,5,0.2,1,11,0.2,2.2
呼吸器内科,DR_RS2009,再診,0,7,11:30,2,5,0.4,2,7,0.4,1.4
呼吸器内科,DR_RS2009,再診,0,8,12:00,1,5,0.2,2,8,0.4,1.6
呼吸器内科,DR_RS2009,再診,0,10,13:00,1,5,0.2,1,9,0.2,1.8
呼吸器内科,DR_RS2009,再診,0,11,13:30,1,5,0.2,1,1,0.2,0.2
呼吸器内科,DR_RS2009,再診,0,12,14:00,1,5,0.2,1,17,0.2,3.4
呼吸器内科,DR_RS2009,再診,0,16,16:00,1,5,0.2,1,7,0.2,1.4
呼吸器内科,DR_RS2009,再診,1,3,09:30,2,4,0.5,2,16,0.5,4.0
呼吸器内科,DR_RS2009,再診,1,7,11:30,1,4,0.25,1,19,0.25,4.8
呼吸器内科,DR_RS2009,再診,1,8,12:00,1,4,0.25,1,24,0.25,6.0
呼吸器内科,DR_RS2009,再診,1,9,12:30,1,4,0.25,1,12,0.25,3.0
呼吸器内科,DR_RS2009,再診,1,10,13:00,1,4,0.25,1,5,0.25,1.2
呼吸器内科,DR_RS2009,再診,1,14,15:00,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2009,再診,2,2,09:00,2,4,0.5,2,13,0.5,3.2
呼吸器内科,DR_RS2009,再診,2,3,09:30,2,4,0.5,2,14,0.5,3.5
呼吸器内科,DR_RS2009,再診,2,7,11:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,再診,2,8,12:00,1,4,0.25,2,39,0.5,9.8
呼吸器内科,DR_RS2009,再診,2,9,12:30,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2009,再診,2,10,13:00,1,4,0.25,1,16,0.25,4.0
呼吸器内科,DR_RS2009,再診,2,17,16:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,再診,3,5,10:30,2,4,0.5,2,8,0.5,2.0
呼吸器内科,DR_RS2009,再診,3,6,11:00,2,4,0.5,2,60,0.5,15.0
呼吸器内科,DR_RS2009,再診,3,7,11:30,2,4,0.5,2,37,0.5,9.2
呼吸器内科,DR_RS2009,再診,3,8,12:00,2,4,0.5,2,21,0.5,5.2
呼吸器内科,DR_RS2009,再診,3,9,12:30,2,4,0.5,2,36,0.5,9.0
呼吸器内科,DR_RS2009,再診,3,10,13:00,1,4,0.25,1,24,0.25,6.0
呼吸器内科,DR_RS2009,再診,3,15,15:30,1,4,0.25,1,20,0.25,5.0
呼吸器内科,DR_RS2009,再診,3,16,16:00,1,4,0.25,1,9,0.25,2.2
呼吸器内科,DR_RS2009,再診,4,6,11:00,1,4,0.25,1,7,0.25,1.8
呼吸器内科,DR_RS2009,再診,4,7,11:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2009,再診,4,8,12:00,1,4,0.25,1,18,0.25,4.5
呼吸器内科,DR_RS2009,再診,4,19,17:30,1,4,0.25,1,12,0.25,3.0
呼吸器内科,DR_RS2009,再診,4,20,18:00,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2009,薬再診,0,4,10:00,1,5,0.2,1,1,0.2,0.2
呼吸器内科,DR_RS2009,薬再診,0,5,10:30,1,5,0.2,1,4,0.2,0.8
呼吸器内科,DR_RS2009,薬再診,0,7,11:30,1,5,0.2,1,3,0.2,0.6
呼吸器内科,DR_RS2009,薬再診,2,2,09:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2009,薬再診,2,3,09:30,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2009,薬再診,2,17,16:30,1,4,0.25,1,3,0.25,0.8
呼吸器内科,DR_RS2010,全体,1,12,14:00,4,4,1.0,9,79,2.25,19.8
呼吸器内科,DR_RS2010,全体,1,13,14:30,4,4,1.0,11,78,2.75,19.5
呼吸器内科,DR_RS2010,全体,1,14,15:00,3,4,0.75,9,84,2.25,21.0
呼吸器内科,DR_RS2010,全体,1,15,15:30,2,4,0.5,2,40,0.5,10.0
呼吸器内科,DR_RS2010,全体,1,16,16:00,2,4,0.5,2,8,0.5,2.0
呼吸器内科,DR_RS2010,全体,4,2,09:00,3,4,0.75,8,51,2.0,12.8
呼吸器内科,DR_RS2010,全体,4,3,09:30,4,4,1.0,10,88,2.5,22.0
呼吸器内科,DR_RS2010,全体,4,4,10:00,4,4,1.0,8,58,2.0,14.5
呼吸器内科,DR_RS2010,全体,4,5,10:30,4,4,1.0,10,57,2.5,14.2
呼吸器内科,DR_RS2010,全体,4,6,11:00,4,4,1.0,8,85,2.0,21.2
呼吸器内科,DR_RS2010,全体,4,7,11:30,4,4,1.0,12,92,3.0,23.0
呼吸器内科,DR_RS2010,全体,4,8,12:00,4,4,1.0,7,87,1.75,21.8
呼吸器内科,DR_RS2010,全体,4,9,12:30,3,4,0.75,6,41,1.5,10.2
呼吸器内科,DR_RS2010,全体,4,10,13:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2010,全体,4,12,14:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2010,初診,1,14,15:00,2,4,0.5,2,43,0.5,10.8
呼吸器内科,DR_RS2010,初診,1,15,15:30,1,4,0.25,1,30,0.25,7.5
呼吸器内科,DR_RS2010,初診,1,16,16:00,1,4,0.25,1,6,0.25,1.5
呼吸器内科,DR_RS2010,再診,1,12,14:00,4,4,1.0,9,79,2.25,19.8
呼吸器内科,DR_RS2010,再診,1,13,14:30,4,4,1.0,11,78,2.75,19.5
呼吸器内科,DR_RS2010,再診,1,14,15:00,3,4,0.75,7,41,1.75,10.2
呼吸器内科,DR_RS2010,再診,1,15,15:30,1,4,0.25,1,10,0.25,2.5
呼吸器内科,DR_RS2010,再診,1,16,16:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2010,再診,4,2,09:00,3,4,0.75,8,51,2.0,12.8
呼吸器内科,DR_RS2010,再診,4,3,09:30,4,4,1.0,10,88,2.5,22.0
呼吸器内科,DR_RS2010,再診,4,4,10:00,4,4,1.0,8,58,2.0,14.5
呼吸器内科,DR_RS2010,再診,4,5,10:30,4,4,1.0,10,57,2.5,14.2
呼吸器内科,DR_RS2010,再診,4,6,11:00,4,4,1.0,8,85,2.0,21.2
呼吸器内科,DR_RS2010,再診,4,7,11:30,4,4,1.0,12,92,3.0,23.0
呼吸器内科,DR_RS2010,再診,4,8,12:00,4,4,1.0,7,87,1.75,21.8
呼吸器内科,DR_RS2010,再診,4,9,12:30,3,4,0.75,6,41,1.5,10.2
呼吸器内科,DR_RS2010,再診,4,10,13:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2010,再診,4,12,14:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2010,薬再診,1,12,14:00,2,4,0.5,2,6,0.5,1.5
呼吸器内科,DR_RS2010,薬再診,1,13,14:30,2,4,0.5,3,8,0.75,2.0
呼吸器内科,DR_RS2010,薬再診,1,14,15:00,3,4,0.75,3,10,0.75,2.5
呼吸器内科,DR_RS2010,薬再診,4,2,09:00,1,4,0.25,2,5,0.5,1.2
呼吸器内科,DR_RS2010,薬再診,4,3,09:30,2,4,0.5,3,6,0.75,1.5
呼吸器内科,DR_RS2010,薬再診,4,4,10:00,1,4,0.25,2,7,0.5,1.8
呼吸器内科,DR_RS2010,薬再診,4,5,10:30,2,4,0.5,2,7,0.5,1.8
呼吸器内科,DR_RS2010,薬再診,4,6,11:00,1,4,0.25,1,4,0.25,1.0
呼吸器内科,DR_RS2010,薬再診,4,9,12:30,2,4,0.5,3,13,0.75,3.2
呼吸器内科,DR_RS2010,薬再診,4,12,14:00,1,4,0.25,1,2,0.25,0.5
呼吸器内科,DR_RS2011,全体,0,20,18:00,1,5,0.2,1,1,0.2,0.2
呼吸器内科,DR_RS2011,全体,0,21,18:30,1,5,0.2,1,4,0.2,0.8
呼吸器内科,DR_RS2011,全体,2,18,17:00,1,4,0.25,1,21,0.25,5.2
呼吸器内科,DR_RS2011,全体,2,19,17:30,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2011,全体,2,20,18:00,1,4,0.25,1,1,0.25,0.2
呼吸器内科,DR_RS2011,全体,4,17,16:30,1,4,0.25,1,10,0.25,2.5
呼吸器内科,DR_RS2011,全体,4,19,17:30,1,4,0.25,1,14,0.25,3.5
呼吸器内科,DR_RS2011,初診,0,20,18:00,1,5,0.2,1,1,0.2,0.2
呼吸器内科,DR_RS2011,初診,0,21,18:30,1,5,0.2,1,4,0.2,0.8
呼吸器内科,DR_RS2011,初診,4,17,16:30,1,4,0.25,1,10,0.25,2.5
呼吸器内科,DR_RS2011,再診,2,18,17:00,1,4,0.25,1,21,0.25,5.2
呼吸器内科,DR_RS2011,再診,2,19,17:30,1,4,0.25,1,17,0.25,4.2
呼吸器内科,DR_RS2011,再診,2,20,18:00,1,4,0.25,1,1,0.25,0.2
呼吸器内科,DR_RS2011,再診,4,19,17:30,1,4,0.25,1,14,0.25,3.5
呼吸器内科,DR_RS2013,全体,0,5,10:30,1,5,0.2,1,3,0.2,0.6
呼吸器内科,DR_RS2013,再診,0,5,10:30,1,5,0.2,1,3,0.2,0.6
呼吸器内科,DR_RS2013,薬再診,0,5,10:30,1,5,0.2,1,3,0.2,0.6
呼吸器外科,DR_RS2001,全体,2,2,09:00,4,4,1.0,9,75,2.25,18.8
呼吸器外科,DR_RS2001,全体,2,3,09:30,4,4,1.0,10,85,2.5,21.2
呼吸器外科,DR_RS2001,全体,2,4,10:00,4,4,1.0,7,71,1.75,17.8
呼吸器外科,DR_RS2001,全体,2,5,10:30,4,4,1.0,9,98,2.25,24.5
呼吸器外科,DR_RS2001,全体,2,6,11:00,4,4,1.0,11,93,2.75,23.2
呼吸器外科,DR_RS2001,全体,2,7,11:30,4,4,1.0,8,97,2.0,24.2
呼吸器外科,DR_RS2001,全体,2,8,12:00,3,4,0.75,4,77,1.0,19.2
呼吸器外科,DR_RS2001,全体,2,9,12:30,1,4,0.25,5,26,1.25,6.5
呼吸器外科,DR_RS2001,全体,2,10,13:00,1,4,0.25,1,30,0.25,7.5
呼吸器外科,DR_RS2001,全体,3,10,13:00,1,4,0.25,1,21,0.25,5.2
呼吸器外科,DR_RS2001,全体,3,11,13:30,3,4,0.75,4,35,1.0,8.8
呼吸器外科,DR_RS2001,全体,3,12,14:00,4,4,1.0,13,97,3.25,24.2
呼吸器外科,DR_RS2001,全体,3,13,14:30,4,4,1.0,10,79,2.5,19.8
呼吸器外科,DR_RS2001,全体,3,14,15:00,4,4,1.0,12,107,3.0,26.8
呼吸器外科,DR_RS2001,全体,3,15,15:30,3,4,0.75,6,90,1.5,22.5
呼吸器外科,DR_RS2001,全体,3,16,16:00,3,4,0.75,3,30,0.75,7.5
呼吸器外科,DR_RS2001,初診,2,3,09:30,2,4,0.5,2,33,0.5,8.2
呼吸器外科,DR_RS2001,初診,2,4,10:00,1,4,0.25,1,21,0.25,5.2
呼吸器外科,DR_RS2001,初診,2,6,11:00,1,4,0.25,1,16,0.25,4.0
呼吸器外科,DR_RS2001,初診,3,12,14:00,1,4,0.25,1,15,0.25,3.8
呼吸器外科,DR_RS2001,初診,3,13,14:30,1,4,0.25,1,5,0.25,1.2
呼吸器外科,DR_RS2001,再診,2,2,09:00,4,4,1.0,9,75,2.25,18.8
呼吸器外科,DR_RS2001,再診,2,3,09:30,4,4,1.0,8,52,2.0,13.0
呼吸器外科,DR_RS2001,再診,2,4,10:00,4,4,1.0,6,50,1.5,12.5
呼吸器外科,DR_RS2001,再診,2,5,10:30,4,4,1.0,9,98,2.25,24.5
呼吸器外科,DR_RS2001,再診,2,6,11:00,4,4,1.0,10,77,2.5,19.2
呼吸器外科,DR_RS2001,再診,2,7,11:30,4,4,1.0,8,97,2.0,24.2
呼吸器外科,DR_RS2001,再診,2,8,12:00,3,4,0.75,4,77,1.0,19.2
呼吸器外科,DR_RS2001,再診,2,9,12:30,1,4,0.25,5,26,1.25,6.5
呼吸器外科,DR_RS2001,再診,2,10,13:00,1,4,0.25,1,30,0.25,7.5
呼吸器外科,DR_RS2001,再診,3,10,13:00,1,4,0.25,1,21,0.25,5.2
呼吸器外科,DR_RS2001,再診,3,11,13:30,3,4,0.75,4,35,1.0,8.8
呼吸器外科,DR_RS2001,再診,3,12,14:00,4,4,1.0,12,82,3.0,20.5
呼吸器外科,DR_RS2001,再診,3,13,14:30,4,4,1.0,9,74,2.25,18.5
呼吸器外科,DR_RS2001,再診,3,14,15:00,4,4,1.0,12,107,3.0,26.8
呼吸器外科,DR_RS2001,再診,3,15,15:30,3,4,0.75,6,90,1.5,22.5
呼吸器外科,DR_RS2001,再診,3,16,16:00,3,4,0.75,3,30,0.75,7.5
呼吸器外科,DR_RS2001,薬再診,2,3,09:30,2,4,0.5,2,8,0.5,2.0
呼吸器外科,DR_RS2001,薬再診,2,7,11:30,1,4,0.25,1,4,0.25,1.0
呼吸器外科,DR_RS2001,薬再診,3,14,15:00,1,4,0.25,2,8,0.5,2.0
呼吸器外科,DR_RS2012,全体,0,1,08:30,2,5,0.4,3,13,0.6,2.6
呼吸器外科,DR_RS2012,全体,0,2,09:00,5,5,1.0,11,131,2.2,26.2
呼吸器外科,DR_RS2012,全体,0,3,09:30,5,5,1.0,12,93,2.4,18.6
呼吸器外科,DR_RS2012,全体,0,4,10:00,4,5,0.8,6,67,1.2,13.4
呼吸器外科,DR_RS2012,全体,0,5,10:30,5,5,1.0,14,117,2.8,23.4
呼吸器外科,DR_RS2012,全体,0,6,11:00,5,5,1.0,10,92,2.0,18.4
呼吸器外科,DR_RS2012,全体,0,7,11:30,4,5,0.8,7,51,1.4,10.2
呼吸器外科,DR_RS2012,全体,0,8,12:00,4,5,0.8,9,68,1.8,13.6
呼吸器外科,DR_RS2012,全体,0,9,12:30,4,5,0.8,6,71,1.2,14.2
呼吸器外科,DR_RS2012,全体,0,10,13:00,2,5,0.4,2,39,0.4,7.8
呼吸器外科,DR_RS2012,全体,3,1,08:30,3,4,0.75,3,16,0.75,4.0
呼吸器外科,DR_RS2012,全体,3,2,09:00,4,4,1.0,9,43,2.25,10.8
呼吸器外科,DR_RS2012,全体,3,3,09:30,3,4,0.75,10,82,2.5,20.5
呼吸器外科,DR_RS2012,全体,3,4,10:00,4,4,1.0,11,70,2.75,17.5
呼吸器外科,DR_RS2012,全体,3,5,10:30,4,4,1.0,9,82,2.25,20.5
呼吸器外科,DR_RS2012,全体,3,6,11:00,4,4,1.0,10,92,2.5,23.0
呼吸器外科,DR_RS2012,全体,3,7,11:30,4,4,1.0,9,90,2.25,22.5
呼吸器外科,DR_RS2012,全体,3,8,12:00,4,4,1.0,9,87,2.25,21.8
呼吸器外科,DR_RS2012,全体,3,9,12:30,3,4,0.75,4,69,1.0,17.2
呼吸器外科,DR_RS2012,全体,3,10,13:00,3,4,0.75,3,36,0.75,9.0
呼吸器外科,DR_RS2012,全体,3,13,14:30,1,4,0.25,2,14,0.5,3.5
呼吸器外科,DR_RS2012,初診,0,8,12:00,1,5,0.2,1,16,0.2,3.2
呼吸器外科,DR_RS2012,初診,3,5,10:30,1,4,0.25,1,21,0.25,5.2
呼吸器外科,DR_RS2012,初診,3,6,11:00,1,4,0.25,1,13,0.25,3.2
呼吸器外科,DR_RS2012,再診,0,1,08:30,2,5,0.4,3,13,0.6,2.6
呼吸器外科,DR_RS2012,再診,0,2,09:00,5,5,1.0,11,131,2.2,26.2
呼吸器外科,DR_RS2012,再診,0,3,09:30,5,5,1.0,12,93,2.4,18.6
呼吸器外科,DR_RS2012,再診,0,4,10:00,4,5,0.8,6,67,1.2,13.4
呼吸器外科,DR_RS2012,再診,0,5,10:30,5,5,1.0,14,117,2.8,23.4
呼吸器外科,DR_RS2012,再診,0,6,11:00,5,5,1.0,10,92,2.0,18.4
呼吸器外科,DR_RS2012,再診,0,7,11:30,4,5,0.8,7,51,1.4,10.2
呼吸器外科,DR_RS2012,再診,0,8,12:00,4,5,0.8,8,52,1.6,10.4
呼吸器外科,DR_RS2012,再診,0,9,12:30,4,5,0.8,6,71,1.2,14.2
呼吸器外科,DR_RS2012,再診,0,10,13:00,2,5,0.4,2,39,0.4,7.8
呼吸器外科,DR_RS2012,再診,3,1,08:30,3,4,0.75,3,16,0.75,4.0
呼吸器外科,DR_RS2012,再診,3,2,09:00,4,4,1.0,9,43,2.25,10.8
呼吸器外科,DR_RS2012,再診,3,3,09:30,3,4,0.75,10,82,2.5,20.5
呼吸器外科,DR_RS2012,再診,3,4,10:00,4,4,1.0,11,70,2.75,17.5
呼吸器外科,DR_RS2012,再診,3,5,10:30,3,4,0.75,8,61,2.0,15.2
呼吸器外科,DR_RS2012,再診,3,6,11:00,4,4,1.0,9,79,2.25,19.8
呼吸器外科,DR_RS2012,再診,3,7,11:30,4,4,1.0,9,90,2.25,22.5
呼吸器外科,DR_RS2012,再診,3,8,12:00,4,4,1.0,9,87,2.25,21.8
呼吸器外科,DR_RS2012,再診,3,9,12:30,3,4,0.75,4,69,1.0,17.2
呼吸器外科,DR_RS2012,再診,3,10,13:00,3,4,0.75,3,36,0.75,9.0
呼吸器外科,DR_RS2012,再診,3,13,14:30,1,4,0.25,2,14,0.5,3.5
呼吸器外科,DR_RS2012,薬再診,0,2,09:00,2,5,0.4,2,7,0.4,1.4
呼吸器外科,DR_RS2012,薬再診,0,3,09:30,1,5,0.2,1,4,0.2,0.8
呼吸器外科,DR_RS2012,薬再診,0,4,10:00,1,5,0.2,1,4,0.2,0.8
呼吸器外科,DR_RS2012,薬再診,0,5,10:30,2,5,0.4,4,15,0.8,3.0
呼吸器外科,DR_RS2012,薬再診,0,6,11:00,1,5,0.2,1,4,0.2,0.8
呼吸器外科,DR_RS2012,薬再診,0,7,11:30,2,5,0.4,2,8,0.4,1.6
呼吸器外科,DR_RS2012,薬再診,0,8,12:00,2,5,0.4,2,9,0.4,1.8
呼吸器外科,DR_RS2012,薬再診,3,1,08:30,1,4,0.25,1,1,0.25,0.2
呼吸器外科,DR_RS2012,薬再診,3,2,09:00,2,4,0.5,2,7,0.5,1.8
呼吸器外科,DR_RS2012,薬再診,3,4,10:00,3,4,0.75,3,9,0.75,2.2
呼吸器外科,DR_RS2012,薬再診,3,5,10:30,1,4,0.25,1,5,0.25,1.2
呼吸器外科,DR_RS2012,薬再診,3,8,12:00,1,4,0.25,1,3,0.25,0.8
呼吸器外科,DR_RS2012,薬再診,3,10,13:00,1,4,0.25,1,3,0.25,0.8
呼吸器外科,DR_RS2014,全体,0,6,11:00,1,5,0.2,1,3,0.2,0.6
呼吸器外科,DR_RS2014,全体,2,11,13:30,1,4,0.25,1,1,0.25,0.2
呼吸器外科,DR_RS2014,全体,2,12,14:00,1,4,0.25,1,10,0.25,2.5
呼吸器外科,DR_RS2014,再診,0,6,11:00,1,5,0.2,1,3,0.2,0.6
呼吸器外科,DR_RS2014,再診,2,11,13:30,1,4,0.25,1,1,0.25,0.2
呼吸器外科,DR_RS2014,再診,2,12,14:00,1,4,0.25,1,10,0.25,2.5
呼吸器外科,DR_RS2014,薬再診,0,6,11:00,1,5,0.2,1,3,0.2,0.6
呼吸器外科,DR_XX022,全体,4,12,14:00,2,4,0.5,3,30,0.75,7.5
呼吸器外科,DR_XX022,全体,4,13,14:30,2,4,0.5,4,36,1.0,9.0
呼吸器外科,DR_XX022,全体,4,14,15:00,2,4,0.5,2,48,0.5,12.0
呼吸器外科,DR_XX022,全体,4,15,15:30,1,4,0.25,1,1,0.25,0.2
呼吸器外科,DR_XX022,再診,4,12,14:00,2,4,0.5,3,30,0.75,7.5
呼吸器外科,DR_XX022,再診,4,13,14:30,2,4,0.5,4,36,1.0,9.0
呼吸器外科,DR_XX022,再診,4,14,15:00,2,4,0.5,2,48,0.5,12.0
呼吸器外科,DR_XX022,再診,4,15,15:30,1,4,0.25,1,1,0.25,0.2
外来手術室,DR_OT001,全体,0,1,08:30,2,5,0.4,3,4,0.6,0.8
外来手術室,DR_OT001,全体,0,2,09:00,4,5,0.8,27,39,5.4,7.8
外来手術室,DR_OT001,全体,0,3,09:30,2,5,0.4,7,9,1.4,1.8
外来手術室,DR_OT001,全体,0,16,16:00,1,5,0.2,3,4,0.6,0.8
外来手術室,DR_OT001,全体,1,1,08:30,4,4,1.0,9,15,2.25,3.8
