診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
メンタルケア科,DR_MN002,SL_0552,2025-06,1,1,1.0,1,1.0,0.0,
メンタルケア科,DR_MN004,SL_0545,2025-06,3,1,0.333,3,1.0,44.0,
メンタルケア科,DR_MN005,SL_0609,2025-06,9,9,1.0,9,1.0,0.0,
メンタルケア科,DR_MN006,SL_0005,2025-06,1,0,0.0,1,1.0,,
メンタルケア科,DR_MN007,SL_0951,2025-06,1,0,0.0,1,1.0,19.0,
メンタルケア科,DR_MN008,SL_0678,2025-06,2,2,1.0,2,1.0,0.0,
メンタルケア科,DR_MN009,SL_0009,2025-06,1,0,0.0,1,1.0,52.0,
メンタルケア科,DR_MN009,SL_0763,2025-06,4,0,0.0,4,1.0,47.0,
メンタルケア科,DR_MN010,SL_0828,2025-06,2,0,0.0,2,1.0,,
メンタルケア科,DR_MN011,SL_0891,2025-06,1,0,0.0,1,1.0,,
リウマチ膠原病内科,DR_RH010,SL_0009,2025-06,14,14,1.0,14,1.0,1.0,99.3
リウマチ膠原病内科,DR_RH007,SL_0009,2025-06,25,18,0.72,25,1.0,0.0,90.7
リウマチ膠原病内科,DR_RH005,SL_0156,2025-06,32,20,0.625,32,1.0,0.0,87.5
リウマチ膠原病内科,DR_RH004,SL_0139,2025-06,87,37,0.425,87,1.0,5.0,77.6
リウマチ膠原病内科,DR_RH003,SL_0066,2025-06,143,40,0.28,143,1.0,6.0,72.1
リウマチ膠原病内科,DR_RH003,SL_0009,2025-06,24,6,0.25,24,1.0,9.0,69.1
リウマチ膠原病内科,DR_RH010,SL_0222,2025-06,108,26,0.241,107,0.991,6.0,69.0
リウマチ膠原病内科,DR_RH009,SL_0210,2025-06,200,35,0.175,200,1.0,7.0,67.9
リウマチ膠原病内科,DR_RH006,SL_0174,2025-06,176,20,0.114,176,1.0,9.0,64.6
リウマチ膠原病内科,DR_RH001,SL_0008,2025-06,32,2,0.062,32,1.0,10.0,62.2
リウマチ膠原病内科,DR_RH011,SL_0368,2025-06,10,2,0.2,10,1.0,19.0,60.9
リウマチ膠原病内科,DR_RH002,SL_0014,2025-06,24,0,0.0,24,1.0,11.0,59.5
リウマチ膠原病内科,DR_RH001,SL_0009,2025-06,1,0,0.0,1,1.0,,
リウマチ膠原病内科,DR_RH002,SL_0009,2025-06,2,0,0.0,2,1.0,23.5,
リウマチ膠原病内科,DR_RH002,SL_0682,2025-06,1,0,0.0,1,1.0,52.0,
リウマチ膠原病内科,DR_RH003,SL_0526,2025-06,1,0,0.0,1,1.0,25.0,
リウマチ膠原病内科,DR_RH004,SL_0009,2025-06,1,0,0.0,1,1.0,19.0,
リウマチ膠原病内科,DR_RH005,SL_0009,2025-06,1,1,1.0,1,1.0,0.0,
リウマチ膠原病内科,DR_RH006,SL_0009,2025-06,6,1,0.167,6,1.0,11.0,
リウマチ膠原病内科,DR_RH007,SL_0176,2025-06,5,1,0.2,5,1.0,10.0,
リウマチ膠原病内科,DR_RH008,SL_0201,2025-06,7,1,0.143,7,1.0,16.0,
リウマチ膠原病内科,DR_RH009,SL_0009,2025-06,3,2,0.667,3,1.0,2.0,
リウマチ膠原病内科,DR_RH009,SL_0340,2025-06,6,2,0.333,6,1.0,12.0,
リウマチ膠原病内科,DR_RH011,SL_0009,2025-06,6,0,0.0,6,1.0,30.5,
リウマチ膠原病内科,DR_RH012,SL_0005,2025-06,5,0,0.0,5,1.0,6.0,
リウマチ膠原病内科,DR_RH013,SL_0009,2025-06,3,0,0.0,3,1.0,37.0,
リウマチ膠原病内科,DR_RH013,SL_0596,2025-06,7,0,0.0,7,1.0,16.0,
リウマチ膠原病内科,DR_RH015,SL_0983,2025-06,1,1,1.0,1,1.0,0.0,
一般消化器外科,DR_GS012,SL_0443,2025-06,12,12,1.0,12,1.0,0.0,100.0
一般消化器外科,DR_BR005,SL_0009,2025-06,31,28,0.903,31,1.0,0.0,96.8
一般消化器外科,DR_GS011,SL_0009,2025-06,35,20,0.571,35,1.0,0.0,85.7
一般消化器外科,DR_BR005,SL_0516,2025-06,14,7,0.5,14,1.0,4.5,80.4
一般消化器外科,DR_GS006,SL_0202,2025-06,93,45,0.484,93,1.0,5.0,79.5
一般消化器外科,DR_GS001,SL_0022,2025-06,142,65,0.458,142,1.0,5.0,78.7
一般消化器外科,DR_GS018,SL_0933,2025-06,94,40,0.426,94,1.0,5.0,77.6
一般消化器外科,DR_GS002,SL_0085,2025-06,83,25,0.301,83,1.0,7.0,72.1
一般消化器外科,DR_GS008,SL_0229,2025-06,44,7,0.159,44,1.0,7.0,67.4
一般消化器外科,DR_GS009,SL_0374,2025-06,56,11,0.196,56,1.0,14.0,64.0
一般消化器外科,DR_GS019,SL_0967,2025-06,20,2,0.1,20,1.0,10.5,63.1
一般消化器外科,DR_GS005,SL_0194,2025-06,46,3,0.065,46,1.0,9.0,63.0
一般消化器外科,DR_GS015,SL_0715,2025-06,53,5,0.094,53,1.0,11.0,62.6
一般消化器外科,DR_GS003,SL_0103,2025-06,231,17,0.074,229,0.991,9.0,61.5
一般消化器外科,DR_GS018,SL_0938,2025-06,10,1,0.1,10,1.0,15.0,60.2
一般消化器外科,DR_GS003,SL_0280,2025-06,13,0,0.0,13,1.0,23.0,51.6
一般消化器外科,DR_GS001,SL_0021,2025-06,10,1,0.1,10,1.0,33.0,48.4
一般消化器外科,DR_GS014,SL_0523,2025-06,15,4,0.267,13,0.867,10.0,42.5
一般消化器外科,DR_GS001,SL_0009,2025-06,8,4,0.5,8,1.0,3.0,
一般消化器外科,DR_GS002,SL_0568,2025-06,3,1,0.333,3,1.0,13.0,
一般消化器外科,DR_GS003,SL_0009,2025-06,7,1,0.143,7,1.0,8.5,
一般消化器外科,DR_GS005,SL_0009,2025-06,4,0,0.0,4,1.0,12.5,
一般消化器外科,DR_GS005,SL_0607,2025-06,3,1,0.333,3,1.0,17.0,
一般消化器外科,DR_GS006,SL_0009,2025-06,6,3,0.5,6,1.0,4.5,
一般消化器外科,DR_GS006,SL_0501,2025-06,3,1,0.333,3,1.0,8.0,
一般消化器外科,DR_GS007,SL_0219,2025-06,41,0,0.0,41,1.0,,
一般消化器外科,DR_GS008,SL_0009,2025-06,5,3,0.6,5,1.0,1.0,
一般消化器外科,DR_GS008,SL_0491,2025-06,2,0,0.0,2,1.0,30.5,
一般消化器外科,DR_GS009,SL_0009,2025-06,1,1,1.0,1,1.0,1.0,
一般消化器外科,DR_GS009,SL_0613,2025-06,3,0,0.0,3,1.0,28.5,
一般消化器外科,DR_GS011,SL_0422,2025-06,7,4,0.571,7,1.0,2.0,
一般消化器外科,DR_GS012,SL_0009,2025-06,4,4,1.0,4,1.0,0.0,
一般消化器外科,DR_GS013,SL_0005,2025-06,6,0,0.0,6,1.0,,
一般消化器外科,DR_GS015,SL_0009,2025-06,2,1,0.5,2,1.0,4.5,
一般消化器外科,DR_GS015,SL_0739,2025-06,6,0,0.0,6,1.0,17.0,
一般消化器外科,DR_GS017,SL_0863,2025-06,2,1,0.5,2,1.0,15.5,
一般消化器外科,DR_GS017,SL_0984,2025-06,1,0,0.0,1,1.0,11.0,
一般消化器外科,DR_GS019,SL_0968,2025-06,1,0,0.0,1,1.0,13.0,
中央処置室,DR_XX002,SL_0018,2025-06,165,17,0.103,165,1.0,0.0,70.1
中央処置室,DR_XX002,SL_0009,2025-06,8,1,0.125,8,1.0,0.0,
乳腺外科,DR_BR006,SL_0175,2025-06,871,527,0.605,871,1.0,4.0,84.2
乳腺外科,DR_BR006,SL_0009,2025-06,137,79,0.577,137,1.0,4.0,83.3
乳腺外科,DR_BR014,SL_0702,2025-06,372,207,0.556,372,1.0,4.0,82.6
乳腺外科,DR_BR014,SL_0009,2025-06,20,8,0.4,20,1.0,5.5,76.4
乳腺外科,DR_BR008,SL_0241,2025-06,97,20,0.206,97,1.0,7.0,69.0
乳腺外科,DR_BR015,SL_0839,2025-06,76,13,0.171,76,1.0,9.0,66.5
乳腺外科,DR_BR006,SL_0841,2025-06,7,2,0.286,7,1.0,8.0,
乳腺外科,DR_BR006,SL_0849,2025-06,3,2,0.667,3,1.0,4.0,
乳腺外科,DR_BR009,SL_0005,2025-06,6,0,0.0,6,1.0,,
乳腺外科,DR_BR010,SL_0009,2025-06,1,0,0.0,1,1.0,,
乳腺外科,DR_BR010,SL_0412,2025-06,8,0,0.0,8,1.0,,
乳腺外科,DR_BR011,SL_0009,2025-06,2,0,0.0,2,1.0,,
乳腺外科,DR_BR011,SL_0459,2025-06,8,3,0.375,8,1.0,2.0,
乳腺外科,DR_BR012,SL_0009,2025-06,5,3,0.6,5,1.0,4.0,
乳腺外科,DR_BR012,SL_0476,2025-06,1,1,1.0,1,1.0,0.0,
乳腺外科,DR_BR013,SL_0481,2025-06,9,4,0.444,9,1.0,25.0,
乳腺外科,DR_BR014,SL_0777,2025-06,8,4,0.5,8,1.0,4.0,
乳腺外科,DR_BR015,SL_0009,2025-06,1,0,0.0,1,1.0,16.0,
乳腺外科,DR_BR015,SL_0862,2025-06,1,0,0.0,1,1.0,17.0,
健診センター,DR_XX012,SL_0432,2025-06,11,3,0.273,11,1.0,0.0,75.8
健診センター,DR_XX012,SL_0614,2025-06,25,1,0.04,25,1.0,15.0,58.2
健診センター,DR_XX012,SL_0887,2025-06,11,0,0.0,11,1.0,22.0,52.3
健診センター,DR_XX012,SL_0217,2025-06,2,0,0.0,2,1.0,27.0,
健診センター,DR_XX012,SL_0223,2025-06,9,2,0.222,9,1.0,7.5,
健診センター,DR_XX012,SL_0850,2025-06,1,0,0.0,1,1.0,,
健診センター,DR_XX012,SL_0979,2025-06,1,0,0.0,1,1.0,,
入退院支援センター,DR_AD001,SL_0009,2025-06,75,75,1.0,75,1.0,0.0,100.0
入退院支援センター,DR_AD001,SL_0004,2025-06,655,653,0.997,655,1.0,0.0,99.9
内科,DR_IM001,SL_0015,2025-06,131,49,0.374,120,0.916,9.0,56.5
内科,DR_IM001,SL_0009,2025-06,3,0,0.0,3,1.0,,
呼吸器内科,DR_RS2009,SL_0009,2025-06,70,51,0.729,70,1.0,0.0,91.0
呼吸器内科,DR_RS2004,SL_0009,2025-06,39,17,0.436,39,1.0,5.0,77.9
呼吸器内科,DR_RS2003,SL_0061,2025-06,132,41,0.311,132,1.0,7.0,72.5
呼吸器内科,DR_AL002,SL_0189,2025-06,177,44,0.249,177,1.0,6.0,71.0
呼吸器内科,DR_RS2010,SL_0167,2025-06,93,22,0.237,93,1.0,7.0,70.0
呼吸器内科,DR_RS2013,SL_0005,2025-06,19,2,0.105,19,1.0,1.5,69.2
呼吸器内科,DR_RS2005,SL_0100,2025-06,116,21,0.181,116,1.0,7.0,68.1
呼吸器内科,DR_RS2004,SL_0082,2025-06,269,62,0.23,268,0.996,9.0,67.7
呼吸器内科,DR_AL001,SL_0033,2025-06,54,9,0.167,54,1.0,8.0,67.0
呼吸器内科,DR_RS2009,SL_0366,2025-06,12,1,0.083,12,1.0,7.5,64.5
呼吸器内科,DR_RS2006,SL_0106,2025-06,151,14,0.093,151,1.0,9.0,63.9
呼吸器内科,DR_RS2003,SL_0213,2025-06,14,1,0.071,14,1.0,11.0,61.8
呼吸器内科,DR_RS2006,SL_0009,2025-06,16,0,0.0,16,1.0,10.0,60.1
呼吸器内科,DR_RS2008,SL_0127,2025-06,38,0,0.0,38,1.0,16.5,55.9
呼吸器内科,DR_RS2007,SL_0126,2025-06,31,0,0.0,31,1.0,18.0,54.9
呼吸器内科,DR_AL001,SL_0009,2025-06,4,2,0.5,4,1.0,5.0,
呼吸器内科,DR_AL001,SL_0634,2025-06,3,1,0.333,3,1.0,14.0,
呼吸器内科,DR_AL002,SL_0009,2025-06,5,2,0.4,5,1.0,5.0,
呼吸器内科,DR_AL002,SL_0356,2025-06,7,3,0.429,7,1.0,2.5,
呼吸器内科,DR_RS2002,SL_0030,2025-06,2,1,0.5,2,1.0,5.0,
呼吸器内科,DR_RS2003,SL_0009,2025-06,1,0,0.0,1,1.0,6.0,
呼吸器内科,DR_RS2003,SL_0344,2025-06,1,0,0.0,1,1.0,13.0,
呼吸器内科,DR_RS2005,SL_0009,2025-06,1,0,0.0,1,1.0,12.0,
呼吸器内科,DR_RS2005,SL_0470,2025-06,6,3,0.5,6,1.0,3.0,
呼吸器内科,DR_RS2005,SL_0561,2025-06,1,0,0.0,1,1.0,16.0,
呼吸器内科,DR_RS2005,SL_0658,2025-06,2,2,1.0,2,1.0,0.0,
呼吸器内科,DR_RS2006,SL_0612,2025-06,7,2,0.286,7,1.0,8.0,
呼吸器内科,DR_RS2008,SL_0009,2025-06,2,1,0.5,2,1.0,16.5,
呼吸器内科,DR_RS2008,SL_0479,2025-06,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2008,SL_0530,2025-06,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2008,SL_0538,2025-06,2,0,0.0,2,1.0,,
呼吸器内科,DR_RS2008,SL_0618,2025-06,2,0,0.0,2,1.0,13.0,
呼吸器内科,DR_RS2010,SL_0009,2025-06,1,1,1.0,1,1.0,4.0,
呼吸器内科,DR_RS2011,SL_0009,2025-06,2,0,0.0,2,1.0,,
呼吸器内科,DR_RS2011,SL_0179,2025-06,7,2,0.286,5,0.714,14.0,
呼吸器外科,DR_RS2012,SL_0188,2025-06,114,21,0.184,114,1.0,7.0,68.2
呼吸器外科,DR_XX022,SL_0486,2025-06,10,2,0.2,10,1.0,8.5,67.8
呼吸器外科,DR_RS2001,SL_0024,2025-06,73,7,0.096,73,1.0,8.0,64.6
呼吸器外科,DR_RS2001,SL_0009,2025-06,1,0,0.0,1,1.0,5.0,
呼吸器外科,DR_RS2001,SL_0584,2025-06,9,0,0.0,9,1.0,22.0,
呼吸器外科,DR_RS2012,SL_0009,2025-06,3,1,0.333,3,1.0,6.0,
呼吸器外科,DR_RS2012,SL_0557,2025-06,1,0,0.0,1,1.0,22.0,
呼吸器外科,DR_RS2014,SL_0009,2025-06,3,2,0.667,3,1.0,2.0,
呼吸器外科,DR_RS2014,SL_0760,2025-06,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT009,SL_0484,2025-06,23,23,1.0,23,1.0,0.0,100.0
外来手術室,DR_OT001,SL_0025,2025-06,201,201,1.0,201,1.0,1.0,99.3
外来手術室,DR_OT005,SL_0332,2025-06,24,23,0.958,24,1.0,0.0,98.6
外来手術室,DR_OT002,SL_0159,2025-06,128,114,0.891,128,1.0,0.0,96.4
外来手術室,DR_OT001,SL_0009,2025-06,25,22,0.88,25,1.0,0.0,96.0
外来手術室,DR_OT002,SL_0009,2025-06,17,14,0.824,17,1.0,0.0,94.1
外来手術室,DR_OT003,SL_0248,2025-06,17,9,0.529,17,1.0,0.0,84.3
外来手術室,DR_OT016,SL_0733,2025-06,10,4,0.4,10,1.0,0.0,80.0
外来手術室,DR_OT003,SL_0009,2025-06,6,5,0.833,6,1.0,0.0,
外来手術室,DR_OT003,SL_0456,2025-06,4,2,0.5,4,1.0,0.0,
外来手術室,DR_OT003,SL_0840,2025-06,5,0,0.0,5,1.0,,
外来手術室,DR_OT004,SL_0324,2025-06,8,3,0.375,8,1.0,0.0,
外来手術室,DR_OT006,SL_0376,2025-06,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT007,SL_0396,2025-06,8,8,1.0,8,1.0,0.0,
外来手術室,DR_OT010,SL_0506,2025-06,3,3,1.0,3,1.0,0.0,
外来手術室,DR_OT011,SL_0009,2025-06,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT011,SL_0553,2025-06,3,3,1.0,3,1.0,0.0,
外来手術室,DR_OT012,SL_0559,2025-06,8,8,1.0,8,1.0,0.0,
外来手術室,DR_OT013,SL_0597,2025-06,5,4,0.8,5,1.0,0.0,
外来手術室,DR_OT014,SL_0605,2025-06,5,2,0.4,5,1.0,0.0,
外来手術室,DR_OT015,SL_0699,2025-06,5,4,0.8,5,1.0,0.0,
外来手術室,DR_OT017,SL_0758,2025-06,1,0,0.0,1,1.0,,
小児科,DR_PD002,SL_0070,2025-06,40,13,0.325,40,1.0,6.0,73.6
小児科,DR_PD005,SL_0328,2025-06,11,2,0.182,11,1.0,13.0,64.2
小児科,DR_PD008,SL_0250,2025-06,25,5,0.2,25,1.0,14.0,64.2
小児科,DR_PD022,SL_0877,2025-06,30,6,0.2,30,1.0,14.0,64.2
小児科,DR_PD011,SL_0009,2025-06,12,3,0.25,12,1.0,19.0,62.6
小児科,DR_PD016,SL_0780,2025-06,13,1,0.077,13,1.0,12.0,61.4
小児科,DR_PD001,SL_0020,2025-06,19,2,0.105,19,1.0,14.0,61.0
小児科,DR_PD009,SL_0257,2025-06,25,0,0.0,25,1.0,9.0,60.8
小児科,DR_PD004,SL_0177,2025-06,29,6,0.207,29,1.0,22.0,59.2
小児科,DR_PD018,SL_0837,2025-06,11,1,0.091,11,1.0,16.0,59.2
小児科,DR_PD016,SL_0744,2025-06,12,0,0.0,12,1.0,12.0,58.8
小児科,DR_PD007,SL_0351,2025-06,42,3,0.071,42,1.0,16.0,58.6
小児科,DR_PD003,SL_0399,2025-06,13,1,0.077,13,1.0,17.0,58.1
小児科,DR_PD001,SL_0313,2025-06,15,0,0.0,15,1.0,16.0,56.2
小児科,DR_PD006,SL_0272,2025-06,44,2,0.045,44,1.0,22.0,53.8
小児科,DR_PD003,SL_0098,2025-06,26,0,0.0,26,1.0,20.0,53.6
小児科,DR_PD007,SL_0239,2025-06,12,0,0.0,12,1.0,20.0,53.6
小児科,DR_PD006,SL_0503,2025-06,23,2,0.087,23,1.0,25.0,53.2
小児科,DR_PD010,SL_0260,2025-06,14,1,0.071,13,0.929,12.5,46.7
小児科,DR_PD001,SL_0009,2025-06,3,1,0.333,3,1.0,14.0,
小児科,DR_PD002,SL_0009,2025-06,1,0,0.0,1,1.0,,
小児科,DR_PD003,SL_0009,2025-06,5,2,0.4,5,1.0,7.0,
小児科,DR_PD004,SL_0009,2025-06,1,1,1.0,1,1.0,3.0,
小児科,DR_PD004,SL_0270,2025-06,2,0,0.0,2,1.0,35.0,
小児科,DR_PD004,SL_0418,2025-06,1,0,0.0,1,1.0,52.0,
小児科,DR_PD005,SL_0009,2025-06,3,1,0.333,3,1.0,13.0,
小児科,DR_PD006,SL_0009,2025-06,3,1,0.333,3,1.0,6.0,
小児科,DR_PD006,SL_0555,2025-06,2,0,0.0,2,1.0,57.0,
小児科,DR_PD007,SL_0009,2025-06,9,3,0.333,9,1.0,11.0,
小児科,DR_PD007,SL_0747,2025-06,1,0,0.0,1,1.0,,
小児科,DR_PD008,SL_0009,2025-06,1,0,0.0,1,1.0,12.0,
小児科,DR_PD008,SL_0323,2025-06,6,2,0.333,6,1.0,23.0,
小児科,DR_PD009,SL_0009,2025-06,2,0,0.0,2,1.0,30.0,
小児科,DR_PD011,SL_0375,2025-06,6,2,0.333,6,1.0,11.0,
小児科,DR_PD012,SL_0475,2025-06,6,1,0.167,6,1.0,15.0,
小児科,DR_PD013,SL_0419,2025-06,4,2,0.5,4,1.0,0.0,
小児科,DR_PD014,SL_0005,2025-06,13,0,0.0,13,1.0,,
小児科,DR_PD016,SL_0009,2025-06,7,3,0.429,7,1.0,4.0,
小児科,DR_PD018,SL_0009,2025-06,1,0,0.0,1,1.0,63.0,
小児科,DR_PD020,SL_0856,2025-06,2,1,0.5,2,1.0,0.0,
小児科,DR_PD022,SL_0889,2025-06,4,0,0.0,4,1.0,30.5,
小児科,DR_XX020,SL_0452,2025-06,6,0,0.0,6,1.0,27.0,
形成外科,DR_PS013,SL_0009,2025-06,27,14,0.519,27,1.0,4.0,81.4
形成外科,DR_PS018,SL_0895,2025-06,17,5,0.294,17,1.0,5.5,72.9
形成外科,DR_PS005,SL_0707,2025-06,53,16,0.302,53,1.0,6.0,72.8
形成外科,DR_PS017,SL_0009,2025-06,53,16,0.302,53,1.0,7.0,72.2
形成外科,DR_PS015,SL_0009,2025-06,18,5,0.278,18,1.0,9.0,70.1
形成外科,DR_PS005,SL_0265,2025-06,41,8,0.195,41,1.0,7.0,68.6
形成外科,DR_PS013,SL_0701,2025-06,73,13,0.178,73,1.0,7.0,68.0
形成外科,DR_PS017,SL_0935,2025-06,28,5,0.179,28,1.0,8.0,67.4
形成外科,DR_PS017,SL_0941,2025-06,63,10,0.159,63,1.0,8.0,66.7
形成外科,DR_PS005,SL_0009,2025-06,27,4,0.148,27,1.0,10.0,65.1
形成外科,DR_PS017,SL_0939,2025-06,57,6,0.105,57,1.0,9.0,64.3
形成外科,DR_PS015,SL_0709,2025-06,37,5,0.135,37,1.0,13.0,62.7
形成外科,DR_PS006,SL_0288,2025-06,16,0,0.0,16,1.0,10.5,59.8
形成外科,DR_PS001,SL_0009,2025-06,11,0,0.0,11,1.0,51.0,33.3
形成外科,DR_PD012,SL_0009,2025-06,1,1,1.0,1,1.0,0.0,
形成外科,DR_PS005,SL_0684,2025-06,2,0,0.0,2,1.0,19.0,
形成外科,DR_PS007,SL_0005,2025-06,6,0,0.0,6,1.0,,
形成外科,DR_PS009,SL_0359,2025-06,5,1,0.2,5,1.0,8.0,
形成外科,DR_PS011,SL_0513,2025-06,3,0,0.0,3,1.0,43.0,
形成外科,DR_PS014,SL_0687,2025-06,2,1,0.5,2,1.0,27.0,
形成外科,DR_PS015,SL_0816,2025-06,1,0,0.0,1,1.0,12.0,
形成外科,DR_PS017,SL_0947,2025-06,4,0,0.0,4,1.0,14.0,
形成外科,DR_PS018,SL_0009,2025-06,8,3,0.375,8,1.0,6.0,
形成外科,DR_PS018,SL_0896,2025-06,1,0,0.0,1,1.0,28.0,
循環器内科,DR_CV002,SL_0009,2025-06,166,105,0.633,166,1.0,1.0,87.1
循環器内科,DR_CV016,SL_0616,2025-06,54,28,0.519,54,1.0,4.0,81.4
循環器内科,DR_CV008,SL_0150,2025-06,223,112,0.502,222,0.996,4.0,80.0
循環器内科,DR_CV002,SL_0118,2025-06,20,8,0.4,20,1.0,7.0,75.4
循環器内科,DR_CV007,SL_0078,2025-06,40,10,0.25,40,1.0,9.5,68.8
循環器内科,DR_CV004,SL_0034,2025-06,87,19,0.218,87,1.0,8.0,68.7
循環器内科,DR_CV001,SL_0044,2025-06,167,36,0.216,167,1.0,8.0,68.6
循環器内科,DR_CV010,SL_0193,2025-06,148,30,0.203,148,1.0,8.0,68.2
循環器内科,DR_CV011,SL_0196,2025-06,79,5,0.063,79,1.0,9.0,62.9
循環器内科,DR_CV003,SL_0031,2025-06,91,8,0.088,91,1.0,11.0,62.4
循環器内科,DR_CV009,SL_0153,2025-06,127,8,0.063,127,1.0,12.5,60.6
循環器内科,DR_CV011,SL_0009,2025-06,29,1,0.034,29,1.0,11.5,60.3
循環器内科,DR_CV006,SL_0067,2025-06,108,2,0.019,108,1.0,12.0,59.5
循環器内科,DR_CV012,SL_0325,2025-06,11,0,0.0,11,1.0,12.0,58.8
循環器内科,DR_CV005,SL_0058,2025-06,18,8,0.444,15,0.833,4.0,45.5
循環器内科,DR_CV001,SL_0009,2025-06,9,0,0.0,9,1.0,12.5,
循環器内科,DR_CV001,SL_0228,2025-06,1,0,0.0,1,1.0,7.0,
循環器内科,DR_CV003,SL_0009,2025-06,1,0,0.0,1,1.0,24.0,
循環器内科,DR_CV004,SL_0009,2025-06,2,0,0.0,2,1.0,10.5,
循環器内科,DR_CV004,SL_0450,2025-06,7,2,0.286,7,1.0,5.0,
循環器内科,DR_CV005,SL_0009,2025-06,2,0,0.0,2,1.0,23.0,
循環器内科,DR_CV006,SL_0009,2025-06,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV006,SL_0401,2025-06,1,0,0.0,1,1.0,18.0,
循環器内科,DR_CV006,SL_0600,2025-06,8,0,0.0,8,1.0,13.5,
循環器内科,DR_CV007,SL_0009,2025-06,1,0,0.0,1,1.0,15.0,
循環器内科,DR_CV007,SL_0574,2025-06,6,4,0.667,6,1.0,1.5,
循環器内科,DR_CV008,SL_0009,2025-06,2,1,0.5,2,1.0,4.0,
循環器内科,DR_CV008,SL_0539,2025-06,5,1,0.2,4,0.8,10.0,
循環器内科,DR_CV009,SL_0009,2025-06,3,1,0.333,3,1.0,19.0,
循環器内科,DR_CV009,SL_0277,2025-06,7,0,0.0,7,1.0,15.0,
循環器内科,DR_CV010,SL_0009,2025-06,2,2,1.0,2,1.0,0.0,
循環器内科,DR_CV010,SL_0381,2025-06,8,0,0.0,8,1.0,21.0,
循環器内科,DR_CV014,SL_0005,2025-06,10,0,0.0,10,1.0,,
循環器内科,DR_CV016,SL_0009,2025-06,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV017,SL_0688,2025-06,2,2,1.0,2,1.0,0.0,
循環器内科,DR_CV018,SL_0009,2025-06,1,0,0.0,1,1.0,,
循環器内科,DR_CV018,SL_0980,2025-06,1,0,0.0,1,1.0,,
循環器内科,,SL_0599,2025-06,2,0,0.0,2,1.0,19.5,
心臓血管外科,DR_CS003,SL_0009,2025-06,16,7,0.438,16,1.0,2.0,80.0
心臓血管外科,DR_CS002,SL_0168,2025-06,51,5,0.098,51,1.0,8.0,64.7
心臓血管外科,DR_CS006,SL_0726,2025-06,127,8,0.063,127,1.0,18.5,56.7
心臓血管外科,DR_CS002,SL_0009,2025-06,9,0,0.0,9,1.0,11.0,
心臓血管外科,DR_CS003,SL_0567,2025-06,2,1,0.5,2,1.0,7.5,
心臓血管外科,DR_CS005,SL_0581,2025-06,1,0,0.0,1,1.0,,
心臓血管外科,DR_CS006,SL_0009,2025-06,2,2,1.0,2,1.0,0.5,
