診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
PICCCVポートセンター,SL_0009,薬再診,3,5,10:30,1,4,0.25,1,1,0.25,0.2
PICCCVポートセンター,SL_0009,薬再診,3,6,11:00,1,4,0.25,1,3,0.25,0.8
がんゲノム,SL_0088,全体,0,3,09:30,1,5,0.2,1,1,0.2,0.2
がんゲノム,SL_0088,全体,0,11,13:30,2,5,0.4,2,5,0.4,1.0
がんゲノム,SL_0088,全体,0,12,14:00,3,5,0.6,3,82,0.6,16.4
がんゲノム,SL_0088,全体,0,13,14:30,4,5,0.8,4,74,0.8,14.8
がんゲノム,SL_0088,全体,1,9,12:30,1,4,0.25,1,7,0.25,1.8
がんゲノム,SL_0088,全体,1,12,14:00,3,4,0.75,3,68,0.75,17.0
がんゲノム,SL_0088,全体,1,13,14:30,2,4,0.5,3,13,0.75,3.2
がんゲノム,SL_0088,全体,1,14,15:00,2,4,0.5,3,13,0.75,3.2
がんゲノム,SL_0088,再診,0,3,09:30,1,5,0.2,1,1,0.2,0.2
がんゲノム,SL_0088,再診,0,11,13:30,2,5,0.4,2,5,0.4,1.0
がんゲノム,SL_0088,再診,0,12,14:00,3,5,0.6,3,82,0.6,16.4
がんゲノム,SL_0088,再診,0,13,14:30,4,5,0.8,4,74,0.8,14.8
がんゲノム,SL_0088,再診,1,9,12:30,1,4,0.25,1,7,0.25,1.8
がんゲノム,SL_0088,再診,1,12,14:00,3,4,0.75,3,68,0.75,17.0
がんゲノム,SL_0088,再診,1,13,14:30,2,4,0.5,3,13,0.75,3.2
がんゲノム,SL_0088,再診,1,14,15:00,2,4,0.5,3,13,0.75,3.2
がんゲノム,SL_0088,薬再診,0,3,09:30,1,5,0.2,1,1,0.2,0.2
がんゲノム,SL_0088,薬再診,1,13,14:30,1,4,0.25,1,2,0.25,0.5
がんゲノム,SL_0088,薬再診,1,14,15:00,1,4,0.25,2,8,0.5,2.0
アレルギー科,SL_0009,全体,0,3,09:30,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0009,全体,2,5,10:30,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0009,再診,0,3,09:30,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0009,再診,2,5,10:30,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0009,薬再診,0,3,09:30,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0009,薬再診,2,5,10:30,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0033,全体,2,3,09:30,4,4,1.0,6,65,1.5,16.2
アレルギー科,SL_0033,全体,2,4,10:00,4,4,1.0,10,108,2.5,27.0
アレルギー科,SL_0033,全体,2,5,10:30,4,4,1.0,10,65,2.5,16.2
アレルギー科,SL_0033,全体,2,6,11:00,4,4,1.0,11,92,2.75,23.0
アレルギー科,SL_0033,全体,2,7,11:30,1,4,0.25,2,27,0.5,6.8
アレルギー科,SL_0033,全体,2,8,12:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0033,全体,2,9,12:30,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0033,再診,2,3,09:30,4,4,1.0,6,65,1.5,16.2
アレルギー科,SL_0033,再診,2,4,10:00,4,4,1.0,10,108,2.5,27.0
アレルギー科,SL_0033,再診,2,5,10:30,4,4,1.0,10,65,2.5,16.2
アレルギー科,SL_0033,再診,2,6,11:00,4,4,1.0,11,92,2.75,23.0
アレルギー科,SL_0033,再診,2,7,11:30,1,4,0.25,2,27,0.5,6.8
アレルギー科,SL_0033,再診,2,8,12:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0033,再診,2,9,12:30,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0033,薬再診,2,5,10:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0061,全体,1,2,09:00,4,4,1.0,10,66,2.5,16.5
アレルギー科,SL_0061,全体,1,3,09:30,4,4,1.0,9,60,2.25,15.0
アレルギー科,SL_0061,全体,1,4,10:00,3,4,0.75,6,25,1.5,6.2
アレルギー科,SL_0061,全体,1,5,10:30,4,4,1.0,11,81,2.75,20.2
アレルギー科,SL_0061,全体,1,6,11:00,4,4,1.0,8,111,2.0,27.8
アレルギー科,SL_0061,全体,1,7,11:30,2,4,0.5,4,23,1.0,5.8
アレルギー科,SL_0061,全体,1,8,12:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0061,再診,1,2,09:00,4,4,1.0,10,66,2.5,16.5
アレルギー科,SL_0061,再診,1,3,09:30,4,4,1.0,9,60,2.25,15.0
アレルギー科,SL_0061,再診,1,4,10:00,3,4,0.75,6,25,1.5,6.2
アレルギー科,SL_0061,再診,1,5,10:30,4,4,1.0,11,81,2.75,20.2
アレルギー科,SL_0061,再診,1,6,11:00,4,4,1.0,8,111,2.0,27.8
アレルギー科,SL_0061,再診,1,7,11:30,2,4,0.5,4,23,1.0,5.8
アレルギー科,SL_0061,再診,1,8,12:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0061,薬再診,1,2,09:00,2,4,0.5,3,12,0.75,3.0
アレルギー科,SL_0061,薬再診,1,3,09:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0061,薬再診,1,4,10:00,2,4,0.5,2,6,0.5,1.5
アレルギー科,SL_0061,薬再診,1,5,10:30,1,4,0.25,2,7,0.5,1.8
アレルギー科,SL_0100,全体,0,2,09:00,4,5,0.8,4,47,0.8,9.4
アレルギー科,SL_0100,全体,0,3,09:30,5,5,1.0,10,87,2.0,17.4
アレルギー科,SL_0100,全体,0,4,10:00,5,5,1.0,10,70,2.0,14.0
アレルギー科,SL_0100,全体,0,5,10:30,4,5,0.8,8,79,1.6,15.8
アレルギー科,SL_0100,全体,0,6,11:00,4,5,0.8,4,17,0.8,3.4
アレルギー科,SL_0100,全体,0,7,11:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0100,再診,0,2,09:00,4,5,0.8,4,47,0.8,9.4
アレルギー科,SL_0100,再診,0,3,09:30,5,5,1.0,10,87,2.0,17.4
アレルギー科,SL_0100,再診,0,4,10:00,5,5,1.0,10,70,2.0,14.0
アレルギー科,SL_0100,再診,0,5,10:30,4,5,0.8,8,79,1.6,15.8
アレルギー科,SL_0100,再診,0,6,11:00,4,5,0.8,4,17,0.8,3.4
アレルギー科,SL_0100,再診,0,7,11:30,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0100,薬再診,0,4,10:00,1,5,0.2,1,4,0.2,0.8
アレルギー科,SL_0100,薬再診,0,6,11:00,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0189,全体,3,3,09:30,4,4,1.0,13,76,3.25,19.0
アレルギー科,SL_0189,全体,3,4,10:00,4,4,1.0,9,59,2.25,14.8
アレルギー科,SL_0189,全体,3,5,10:30,4,4,1.0,9,59,2.25,14.8
アレルギー科,SL_0189,全体,3,6,11:00,4,4,1.0,12,99,3.0,24.8
アレルギー科,SL_0189,全体,3,7,11:30,4,4,1.0,7,81,1.75,20.2
アレルギー科,SL_0189,全体,3,8,12:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0189,全体,3,11,13:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0189,再診,3,3,09:30,4,4,1.0,13,76,3.25,19.0
アレルギー科,SL_0189,再診,3,4,10:00,4,4,1.0,9,59,2.25,14.8
アレルギー科,SL_0189,再診,3,5,10:30,4,4,1.0,9,59,2.25,14.8
アレルギー科,SL_0189,再診,3,6,11:00,4,4,1.0,12,99,3.0,24.8
アレルギー科,SL_0189,再診,3,7,11:30,4,4,1.0,7,81,1.75,20.2
アレルギー科,SL_0189,再診,3,8,12:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0189,再診,3,11,13:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0189,薬再診,3,3,09:30,3,4,0.75,4,14,1.0,3.5
アレルギー科,SL_0189,薬再診,3,4,10:00,2,4,0.5,2,3,0.5,0.8
アレルギー科,SL_0189,薬再診,3,5,10:30,1,4,0.25,1,3,0.25,0.8
アレルギー科,SL_0189,薬再診,3,6,11:00,1,4,0.25,2,8,0.5,2.0
アレルギー科,SL_0189,薬再診,3,7,11:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0189,薬再診,3,11,13:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0361,全体,1,3,09:30,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0361,全体,1,4,10:00,3,4,0.75,3,21,0.75,5.2
アレルギー科,SL_0361,全体,1,5,10:30,1,4,0.25,1,18,0.25,4.5
アレルギー科,SL_0361,全体,1,6,11:00,1,4,0.25,1,30,0.25,7.5
アレルギー科,SL_0361,全体,1,7,11:30,3,4,0.75,3,40,0.75,10.0
アレルギー科,SL_0361,全体,1,8,12:00,2,4,0.5,2,30,0.5,7.5
アレルギー科,SL_0361,再診,1,3,09:30,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0361,再診,1,4,10:00,3,4,0.75,3,21,0.75,5.2
アレルギー科,SL_0361,再診,1,5,10:30,1,4,0.25,1,18,0.25,4.5
アレルギー科,SL_0361,再診,1,6,11:00,1,4,0.25,1,30,0.25,7.5
アレルギー科,SL_0361,再診,1,7,11:30,3,4,0.75,3,40,0.75,10.0
アレルギー科,SL_0361,再診,1,8,12:00,2,4,0.5,2,30,0.5,7.5
アレルギー科,SL_0361,薬再診,1,4,10:00,2,4,0.5,2,7,0.5,1.8
アレルギー科,SL_0561,全体,0,5,10:30,1,5,0.2,1,10,0.2,2.0
アレルギー科,SL_0561,全体,0,6,11:00,1,5,0.2,1,26,0.2,5.2
アレルギー科,SL_0561,初診,0,5,10:30,1,5,0.2,1,10,0.2,2.0
アレルギー科,SL_0561,初診,0,6,11:00,1,5,0.2,1,26,0.2,5.2
アレルギー科,SL_0820,全体,2,5,10:30,1,4,0.25,1,22,0.25,5.5
アレルギー科,SL_0820,初診,2,5,10:30,1,4,0.25,1,22,0.25,5.5
アレルギー科,SL_0852,全体,3,5,10:30,1,4,0.25,1,22,0.25,5.5
アレルギー科,SL_0852,再診,3,5,10:30,1,4,0.25,1,22,0.25,5.5
メンタルケア科,SL_0009,全体,0,1,08:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,全体,0,3,09:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,全体,0,4,10:00,1,5,0.2,2,35,0.4,7.0
メンタルケア科,SL_0009,全体,0,5,10:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,0,6,11:00,1,5,0.2,1,16,0.2,3.2
メンタルケア科,SL_0009,全体,0,7,11:30,2,5,0.4,2,14,0.4,2.8
メンタルケア科,SL_0009,全体,0,8,12:00,2,5,0.4,2,34,0.4,6.8
メンタルケア科,SL_0009,全体,0,9,12:30,2,5,0.4,3,32,0.6,6.4
メンタルケア科,SL_0009,全体,0,10,13:00,2,5,0.4,2,39,0.4,7.8
メンタルケア科,SL_0009,全体,0,11,13:30,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0009,全体,0,12,14:00,1,5,0.2,1,19,0.2,3.8
メンタルケア科,SL_0009,全体,0,13,14:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,0,14,15:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0009,全体,1,12,14:00,2,4,0.5,2,10,0.5,2.5
メンタルケア科,SL_0009,全体,1,13,14:30,3,4,0.75,4,65,1.0,16.2
メンタルケア科,SL_0009,全体,1,14,15:00,2,4,0.5,2,31,0.5,7.8
メンタルケア科,SL_0009,全体,1,17,16:30,1,4,0.25,1,8,0.25,2.0
メンタルケア科,SL_0009,全体,1,18,17:00,2,4,0.5,2,48,0.5,12.0
メンタルケア科,SL_0009,全体,1,19,17:30,3,4,0.75,3,44,0.75,11.0
メンタルケア科,SL_0009,全体,1,20,18:00,1,4,0.25,2,26,0.5,6.5
メンタルケア科,SL_0009,全体,2,5,10:30,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0009,全体,2,6,11:00,2,4,0.5,2,32,0.5,8.0
メンタルケア科,SL_0009,全体,2,7,11:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,2,8,12:00,1,4,0.25,3,62,0.75,15.5
メンタルケア科,SL_0009,全体,2,9,12:30,1,4,0.25,4,69,1.0,17.2
メンタルケア科,SL_0009,全体,2,10,13:00,1,4,0.25,1,11,0.25,2.8
メンタルケア科,SL_0009,全体,2,11,13:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,2,12,14:00,2,4,0.5,2,17,0.5,4.2
メンタルケア科,SL_0009,全体,2,13,14:30,3,4,0.75,4,99,1.0,24.8
メンタルケア科,SL_0009,全体,2,14,15:00,2,4,0.5,2,36,0.5,9.0
メンタルケア科,SL_0009,全体,2,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,2,16,16:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,2,17,16:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,SL_0009,全体,3,3,09:30,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,全体,3,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,3,7,11:30,2,4,0.5,2,16,0.5,4.0
メンタルケア科,SL_0009,全体,3,8,12:00,2,4,0.5,2,40,0.5,10.0
メンタルケア科,SL_0009,全体,4,7,11:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,全体,4,8,12:00,2,4,0.5,3,50,0.75,12.5
メンタルケア科,SL_0009,全体,4,9,12:30,2,4,0.5,2,14,0.5,3.5
メンタルケア科,SL_0009,全体,4,15,15:30,1,4,0.25,1,16,0.25,4.0
メンタルケア科,SL_0009,全体,4,16,16:00,1,4,0.25,1,15,0.25,3.8
メンタルケア科,SL_0009,再診,0,1,08:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,再診,0,3,09:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,再診,0,4,10:00,1,5,0.2,2,35,0.4,7.0
メンタルケア科,SL_0009,再診,0,5,10:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,0,6,11:00,1,5,0.2,1,16,0.2,3.2
メンタルケア科,SL_0009,再診,0,7,11:30,2,5,0.4,2,14,0.4,2.8
メンタルケア科,SL_0009,再診,0,8,12:00,2,5,0.4,2,34,0.4,6.8
メンタルケア科,SL_0009,再診,0,9,12:30,2,5,0.4,3,32,0.6,6.4
メンタルケア科,SL_0009,再診,0,10,13:00,2,5,0.4,2,39,0.4,7.8
メンタルケア科,SL_0009,再診,0,11,13:30,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0009,再診,0,12,14:00,1,5,0.2,1,19,0.2,3.8
メンタルケア科,SL_0009,再診,0,13,14:30,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,0,14,15:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0009,再診,1,12,14:00,2,4,0.5,2,10,0.5,2.5
メンタルケア科,SL_0009,再診,1,13,14:30,3,4,0.75,4,65,1.0,16.2
メンタルケア科,SL_0009,再診,1,14,15:00,2,4,0.5,2,31,0.5,7.8
メンタルケア科,SL_0009,再診,1,17,16:30,1,4,0.25,1,8,0.25,2.0
メンタルケア科,SL_0009,再診,1,18,17:00,2,4,0.5,2,48,0.5,12.0
メンタルケア科,SL_0009,再診,1,19,17:30,3,4,0.75,3,44,0.75,11.0
メンタルケア科,SL_0009,再診,1,20,18:00,1,4,0.25,2,26,0.5,6.5
メンタルケア科,SL_0009,再診,2,5,10:30,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0009,再診,2,6,11:00,2,4,0.5,2,32,0.5,8.0
メンタルケア科,SL_0009,再診,2,7,11:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,2,8,12:00,1,4,0.25,3,62,0.75,15.5
メンタルケア科,SL_0009,再診,2,9,12:30,1,4,0.25,4,69,1.0,17.2
メンタルケア科,SL_0009,再診,2,10,13:00,1,4,0.25,1,11,0.25,2.8
メンタルケア科,SL_0009,再診,2,11,13:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,2,12,14:00,2,4,0.5,2,17,0.5,4.2
メンタルケア科,SL_0009,再診,2,13,14:30,3,4,0.75,4,99,1.0,24.8
メンタルケア科,SL_0009,再診,2,14,15:00,2,4,0.5,2,36,0.5,9.0
メンタルケア科,SL_0009,再診,2,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,2,16,16:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,2,17,16:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,SL_0009,再診,3,3,09:30,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,再診,3,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,3,7,11:30,2,4,0.5,2,16,0.5,4.0
メンタルケア科,SL_0009,再診,3,8,12:00,2,4,0.5,2,40,0.5,10.0
メンタルケア科,SL_0009,再診,4,7,11:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,再診,4,8,12:00,2,4,0.5,3,50,0.75,12.5
メンタルケア科,SL_0009,再診,4,9,12:30,2,4,0.5,2,14,0.5,3.5
メンタルケア科,SL_0009,再診,4,15,15:30,1,4,0.25,1,16,0.25,4.0
メンタルケア科,SL_0009,再診,4,16,16:00,1,4,0.25,1,15,0.25,3.8
メンタルケア科,SL_0009,薬再診,0,1,08:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,SL_0009,薬再診,0,8,12:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,薬再診,2,6,11:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,2,17,16:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0043,全体,2,1,08:30,4,4,1.0,8,80,2.0,20.0
メンタルケア科,SL_0043,全体,2,2,09:00,4,4,1.0,18,128,4.5,32.0
メンタルケア科,SL_0043,全体,2,3,09:30,4,4,1.0,15,113,3.75,28.2
メンタルケア科,SL_0043,全体,2,4,10:00,4,4,1.0,13,109,3.25,27.2
メンタルケア科,SL_0043,全体,2,5,10:30,4,4,1.0,12,105,3.0,26.2
メンタルケア科,SL_0043,全体,2,6,11:00,4,4,1.0,9,96,2.25,24.0
メンタルケア科,SL_0043,全体,2,7,11:30,4,4,1.0,12,69,3.0,17.2
メンタルケア科,SL_0043,全体,2,8,12:00,3,4,0.75,5,55,1.25,13.8
メンタルケア科,SL_0043,全体,2,9,12:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0043,全体,2,10,13:00,3,4,0.75,5,60,1.25,15.0
メンタルケア科,SL_0043,全体,2,11,13:30,4,4,1.0,13,85,3.25,21.2
メンタルケア科,SL_0043,全体,2,12,14:00,4,4,1.0,11,88,2.75,22.0
メンタルケア科,SL_0043,全体,2,13,14:30,4,4,1.0,8,92,2.0,23.0
メンタルケア科,SL_0043,全体,2,14,15:00,2,4,0.5,3,36,0.75,9.0
メンタルケア科,SL_0043,再診,2,1,08:30,4,4,1.0,8,80,2.0,20.0
メンタルケア科,SL_0043,再診,2,2,09:00,4,4,1.0,18,128,4.5,32.0
メンタルケア科,SL_0043,再診,2,3,09:30,4,4,1.0,15,113,3.75,28.2
メンタルケア科,SL_0043,再診,2,4,10:00,4,4,1.0,13,109,3.25,27.2
メンタルケア科,SL_0043,再診,2,5,10:30,4,4,1.0,12,105,3.0,26.2
メンタルケア科,SL_0043,再診,2,6,11:00,4,4,1.0,9,96,2.25,24.0
メンタルケア科,SL_0043,再診,2,7,11:30,4,4,1.0,12,69,3.0,17.2
メンタルケア科,SL_0043,再診,2,8,12:00,3,4,0.75,5,55,1.25,13.8
メンタルケア科,SL_0043,再診,2,9,12:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0043,再診,2,10,13:00,3,4,0.75,5,60,1.25,15.0
メンタルケア科,SL_0043,再診,2,11,13:30,4,4,1.0,13,85,3.25,21.2
メンタルケア科,SL_0043,再診,2,12,14:00,4,4,1.0,11,88,2.75,22.0
メンタルケア科,SL_0043,再診,2,13,14:30,4,4,1.0,8,92,2.0,23.0
メンタルケア科,SL_0043,再診,2,14,15:00,2,4,0.5,3,36,0.75,9.0
メンタルケア科,SL_0043,薬再診,2,1,08:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0043,薬再診,2,2,09:00,3,4,0.75,5,18,1.25,4.5
メンタルケア科,SL_0043,薬再診,2,3,09:30,1,4,0.25,2,6,0.5,1.5
メンタルケア科,SL_0043,薬再診,2,5,10:30,3,4,0.75,3,11,0.75,2.8
メンタルケア科,SL_0043,薬再診,2,6,11:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,薬再診,2,7,11:30,2,4,0.5,3,8,0.75,2.0
メンタルケア科,SL_0043,薬再診,2,8,12:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0043,薬再診,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,薬再診,2,11,13:30,2,4,0.5,6,19,1.5,4.8
メンタルケア科,SL_0043,薬再診,2,12,14:00,2,4,0.5,2,5,0.5,1.2
メンタルケア科,SL_0255,全体,0,1,08:30,3,5,0.6,3,6,0.6,1.2
メンタルケア科,SL_0255,全体,0,2,09:00,5,5,1.0,16,126,3.2,25.2
メンタルケア科,SL_0255,全体,0,3,09:30,5,5,1.0,19,143,3.8,28.6
メンタルケア科,SL_0255,全体,0,4,10:00,5,5,1.0,12,109,2.4,21.8
メンタルケア科,SL_0255,全体,0,5,10:30,5,5,1.0,11,129,2.2,25.8
メンタルケア科,SL_0255,全体,0,6,11:00,5,5,1.0,13,101,2.6,20.2
メンタルケア科,SL_0255,全体,0,7,11:30,4,5,0.8,10,70,2.0,14.0
メンタルケア科,SL_0255,全体,0,8,12:00,2,5,0.4,3,31,0.6,6.2
メンタルケア科,SL_0255,全体,0,9,12:30,2,5,0.4,2,24,0.4,4.8
メンタルケア科,SL_0255,全体,0,12,14:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0255,再診,0,1,08:30,3,5,0.6,3,6,0.6,1.2
メンタルケア科,SL_0255,再診,0,2,09:00,5,5,1.0,16,126,3.2,25.2
メンタルケア科,SL_0255,再診,0,3,09:30,5,5,1.0,19,143,3.8,28.6
メンタルケア科,SL_0255,再診,0,4,10:00,5,5,1.0,12,109,2.4,21.8
メンタルケア科,SL_0255,再診,0,5,10:30,5,5,1.0,11,129,2.2,25.8
メンタルケア科,SL_0255,再診,0,6,11:00,5,5,1.0,13,101,2.6,20.2
メンタルケア科,SL_0255,再診,0,7,11:30,4,5,0.8,10,70,2.0,14.0
メンタルケア科,SL_0255,再診,0,8,12:00,2,5,0.4,3,31,0.6,6.2
メンタルケア科,SL_0255,再診,0,9,12:30,2,5,0.4,2,24,0.4,4.8
メンタルケア科,SL_0255,再診,0,12,14:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,SL_0255,薬再診,0,2,09:00,3,5,0.6,4,11,0.8,2.2
メンタルケア科,SL_0255,薬再診,0,3,09:30,4,5,0.8,5,20,1.0,4.0
