診療科名,予約担当者匿名ID,予約名称,初再診区分,紹介状有無,月,件数
一般消化器外科,DR_GS003,SL_0280,再診,紹介状無し,2025-06,13
一般消化器外科,DR_GS003,SL_0407,初診,紹介状あり,2025-06,7
一般消化器外科,DR_GS005,SL_0009,再診,紹介状無し,2025-06,4
一般消化器外科,DR_GS005,SL_0194,再診,紹介状無し,2025-06,46
一般消化器外科,DR_GS005,SL_0384,初診,紹介状あり,2025-06,2
一般消化器外科,DR_GS005,SL_0607,再診,紹介状無し,2025-06,3
一般消化器外科,DR_GS005,SL_0842,初診,紹介状あり,2025-06,1
一般消化器外科,DR_GS006,SL_0009,再診,紹介状無し,2025-06,6
一般消化器外科,DR_GS006,SL_0202,再診,紹介状無し,2025-06,93
一般消化器外科,DR_GS006,SL_0202,初診,紹介状あり,2025-06,2
一般消化器外科,DR_GS006,SL_0501,再診,紹介状無し,2025-06,3
一般消化器外科,DR_GS006,SL_0691,初診,紹介状あり,2025-06,1
一般消化器外科,DR_GS007,SL_0219,再診,紹介状無し,2025-06,41
一般消化器外科,DR_GS008,SL_0009,再診,紹介状無し,2025-06,5
一般消化器外科,DR_GS008,SL_0229,再診,紹介状無し,2025-06,44
一般消化器外科,DR_GS008,SL_0491,再診,紹介状無し,2025-06,2
一般消化器外科,DR_GS008,SL_0668,初診,紹介状あり,2025-06,3
一般消化器外科,DR_GS008,SL_0835,初診,紹介状あり,2025-06,1
一般消化器外科,DR_GS009,SL_0009,再診,紹介状無し,2025-06,1
一般消化器外科,DR_GS009,SL_0374,再診,紹介状無し,2025-06,56
一般消化器外科,DR_GS009,SL_0374,初診,紹介状あり,2025-06,5
一般消化器外科,DR_GS009,SL_0541,初診,紹介状あり,2025-06,1
一般消化器外科,DR_GS009,SL_0613,再診,紹介状無し,2025-06,3
一般消化器外科,DR_GS011,SL_0009,再診,紹介状無し,2025-06,35
一般消化器外科,DR_GS011,SL_0422,再診,紹介状無し,2025-06,7
一般消化器外科,DR_GS011,SL_0422,初診,紹介状あり,2025-06,3
一般消化器外科,DR_GS012,SL_0009,再診,紹介状無し,2025-06,4
一般消化器外科,DR_GS012,SL_0443,再診,紹介状無し,2025-06,12
一般消化器外科,DR_GS013,SL_0005,再診,紹介状無し,2025-06,6
一般消化器外科,DR_GS014,SL_0523,再診,紹介状あり,2025-06,2
一般消化器外科,DR_GS014,SL_0523,再診,紹介状無し,2025-06,13
一般消化器外科,DR_GS014,SL_0523,初診,紹介状あり,2025-06,3
一般消化器外科,DR_GS014,SL_0523,初診,紹介状無し,2025-06,2
一般消化器外科,DR_GS015,SL_0009,再診,紹介状無し,2025-06,2
一般消化器外科,DR_GS015,SL_0715,再診,紹介状無し,2025-06,53
一般消化器外科,DR_GS015,SL_0724,初診,紹介状あり,2025-06,3
一般消化器外科,DR_GS015,SL_0739,再診,紹介状無し,2025-06,6
一般消化器外科,DR_GS017,SL_0863,再診,紹介状無し,2025-06,2
一般消化器外科,DR_GS017,SL_0984,再診,紹介状無し,2025-06,1
一般消化器外科,DR_GS018,SL_0933,再診,紹介状無し,2025-06,94
一般消化器外科,DR_GS018,SL_0938,再診,紹介状無し,2025-06,10
一般消化器外科,DR_GS018,SL_0942,初診,紹介状あり,2025-06,2
一般消化器外科,DR_GS018,SL_0985,初診,紹介状あり,2025-06,1
一般消化器外科,DR_GS019,SL_0967,再診,紹介状無し,2025-06,20
一般消化器外科,DR_GS019,SL_0968,再診,紹介状無し,2025-06,1
中央処置室,DR_XX002,SL_0009,再診,紹介状無し,2025-06,8
中央処置室,DR_XX002,SL_0018,再診,紹介状無し,2025-06,165
乳腺外科,DR_BR006,SL_0009,再診,紹介状無し,2025-06,137
乳腺外科,DR_BR006,SL_0175,再診,紹介状無し,2025-06,871
乳腺外科,DR_BR006,SL_0175,初診,紹介状あり,2025-06,6
乳腺外科,DR_BR006,SL_0175,初診,紹介状無し,2025-06,2
乳腺外科,DR_BR006,SL_0841,再診,紹介状無し,2025-06,7
乳腺外科,DR_BR006,SL_0843,初診,紹介状あり,2025-06,37
乳腺外科,DR_BR006,SL_0849,再診,紹介状無し,2025-06,3
乳腺外科,DR_BR006,SL_0909,初診,紹介状あり,2025-06,1
乳腺外科,DR_BR008,SL_0241,再診,紹介状無し,2025-06,97
乳腺外科,DR_BR008,SL_0241,初診,紹介状あり,2025-06,1
乳腺外科,DR_BR008,SL_0494,初診,紹介状あり,2025-06,5
乳腺外科,DR_BR009,SL_0005,再診,紹介状無し,2025-06,6
乳腺外科,DR_BR010,SL_0009,再診,紹介状無し,2025-06,1
乳腺外科,DR_BR010,SL_0412,再診,紹介状無し,2025-06,8
乳腺外科,DR_BR011,SL_0009,再診,紹介状無し,2025-06,2
乳腺外科,DR_BR011,SL_0459,再診,紹介状無し,2025-06,8
乳腺外科,DR_BR012,SL_0009,再診,紹介状無し,2025-06,5
乳腺外科,DR_BR012,SL_0476,再診,紹介状無し,2025-06,1
乳腺外科,DR_BR013,SL_0481,再診,紹介状無し,2025-06,9
乳腺外科,DR_BR013,SL_0481,初診,紹介状あり,2025-06,1
乳腺外科,DR_BR014,SL_0009,再診,紹介状無し,2025-06,20
乳腺外科,DR_BR014,SL_0702,再診,紹介状無し,2025-06,372
乳腺外科,DR_BR014,SL_0702,初診,紹介状あり,2025-06,1
乳腺外科,DR_BR014,SL_0702,初診,紹介状無し,2025-06,1
乳腺外科,DR_BR014,SL_0777,再診,紹介状無し,2025-06,8
乳腺外科,DR_BR015,SL_0009,再診,紹介状無し,2025-06,1
乳腺外科,DR_BR015,SL_0839,再診,紹介状無し,2025-06,76
乳腺外科,DR_BR015,SL_0854,初診,紹介状あり,2025-06,1
乳腺外科,DR_BR015,SL_0862,再診,紹介状無し,2025-06,1
健診センター,DR_XX012,SL_0217,再診,紹介状無し,2025-06,2
健診センター,DR_XX012,SL_0223,再診,紹介状無し,2025-06,9
健診センター,DR_XX012,SL_0432,再診,紹介状無し,2025-06,11
健診センター,DR_XX012,SL_0614,再診,紹介状無し,2025-06,25
健診センター,DR_XX012,SL_0850,再診,紹介状無し,2025-06,1
健診センター,DR_XX012,SL_0887,再診,紹介状無し,2025-06,11
健診センター,DR_XX012,SL_0979,再診,紹介状無し,2025-06,1
入退院支援センター,DR_AD001,SL_0004,再診,紹介状無し,2025-06,655
入退院支援センター,DR_AD001,SL_0009,再診,紹介状無し,2025-06,75
内科,DR_IM001,SL_0009,再診,紹介状無し,2025-06,3
内科,DR_IM001,SL_0015,再診,紹介状あり,2025-06,11
内科,DR_IM001,SL_0015,再診,紹介状無し,2025-06,120
内科,DR_IM001,SL_0015,初診,紹介状あり,2025-06,18
内科,DR_IM001,SL_0015,初診,紹介状無し,2025-06,147
呼吸器内科,DR_AL001,SL_0009,再診,紹介状無し,2025-06,4
呼吸器内科,DR_AL001,SL_0033,再診,紹介状無し,2025-06,54
呼吸器内科,DR_AL001,SL_0480,初診,紹介状あり,2025-06,2
呼吸器内科,DR_AL001,SL_0518,初診,紹介状あり,2025-06,5
呼吸器内科,DR_AL001,SL_0518,初診,紹介状無し,2025-06,3
呼吸器内科,DR_AL001,SL_0634,再診,紹介状無し,2025-06,3
呼吸器内科,DR_AL002,SL_0009,再診,紹介状無し,2025-06,5
呼吸器内科,DR_AL002,SL_0189,再診,紹介状無し,2025-06,177
呼吸器内科,DR_AL002,SL_0189,初診,紹介状無し,2025-06,1
呼吸器内科,DR_AL002,SL_0356,再診,紹介状無し,2025-06,7
呼吸器内科,DR_AL002,SL_0403,初診,紹介状あり,2025-06,4
呼吸器内科,DR_AL002,SL_0580,初診,紹介状あり,2025-06,4
呼吸器内科,DR_RS2002,SL_0030,再診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2003,SL_0009,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2003,SL_0061,再診,紹介状無し,2025-06,132
呼吸器内科,DR_RS2003,SL_0061,初診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2003,SL_0213,再診,紹介状無し,2025-06,14
呼吸器内科,DR_RS2003,SL_0344,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2003,SL_0344,初診,紹介状あり,2025-06,6
呼吸器内科,DR_RS2003,SL_0444,初診,紹介状あり,2025-06,5
呼吸器内科,DR_RS2004,SL_0009,再診,紹介状無し,2025-06,39
呼吸器内科,DR_RS2004,SL_0082,再診,紹介状あり,2025-06,1
呼吸器内科,DR_RS2004,SL_0082,再診,紹介状無し,2025-06,268
呼吸器内科,DR_RS2005,SL_0009,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2005,SL_0100,再診,紹介状無し,2025-06,116
呼吸器内科,DR_RS2005,SL_0470,再診,紹介状無し,2025-06,6
呼吸器内科,DR_RS2005,SL_0561,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2005,SL_0561,初診,紹介状あり,2025-06,3
呼吸器内科,DR_RS2005,SL_0658,再診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2005,SL_0658,初診,紹介状あり,2025-06,2
呼吸器内科,DR_RS2006,SL_0009,再診,紹介状無し,2025-06,16
呼吸器内科,DR_RS2006,SL_0106,再診,紹介状無し,2025-06,151
呼吸器内科,DR_RS2006,SL_0612,再診,紹介状無し,2025-06,7
呼吸器内科,DR_RS2006,SL_0660,初診,紹介状あり,2025-06,7
呼吸器内科,DR_RS2006,SL_0779,初診,紹介状あり,2025-06,2
呼吸器内科,DR_RS2007,SL_0126,再診,紹介状無し,2025-06,31
呼吸器内科,DR_RS2008,SL_0009,再診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2008,SL_0127,再診,紹介状無し,2025-06,38
呼吸器内科,DR_RS2008,SL_0479,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2008,SL_0479,初診,紹介状あり,2025-06,3
呼吸器内科,DR_RS2008,SL_0530,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2008,SL_0530,初診,紹介状あり,2025-06,1
呼吸器内科,DR_RS2008,SL_0538,再診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2008,SL_0538,初診,紹介状あり,2025-06,3
呼吸器内科,DR_RS2008,SL_0538,初診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2008,SL_0618,再診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2008,SL_0914,初診,紹介状あり,2025-06,1
呼吸器内科,DR_RS2009,SL_0009,再診,紹介状無し,2025-06,70
呼吸器内科,DR_RS2009,SL_0366,再診,紹介状無し,2025-06,12
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状あり,2025-06,16
呼吸器内科,DR_RS2010,SL_0009,再診,紹介状無し,2025-06,1
呼吸器内科,DR_RS2010,SL_0167,再診,紹介状無し,2025-06,93
呼吸器内科,DR_RS2010,SL_0525,初診,紹介状あり,2025-06,4
呼吸器内科,DR_RS2011,SL_0009,再診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2011,SL_0179,再診,紹介状あり,2025-06,2
呼吸器内科,DR_RS2011,SL_0179,再診,紹介状無し,2025-06,5
呼吸器内科,DR_RS2011,SL_0179,初診,紹介状あり,2025-06,1
呼吸器内科,DR_RS2011,SL_0179,初診,紹介状無し,2025-06,2
呼吸器内科,DR_RS2013,SL_0005,再診,紹介状無し,2025-06,19
呼吸器外科,DR_RS2001,SL_0009,再診,紹介状無し,2025-06,1
呼吸器外科,DR_RS2001,SL_0024,再診,紹介状無し,2025-06,73
呼吸器外科,DR_RS2001,SL_0584,再診,紹介状無し,2025-06,9
呼吸器外科,DR_RS2001,SL_0686,初診,紹介状あり,2025-06,4
呼吸器外科,DR_RS2012,SL_0009,再診,紹介状無し,2025-06,3
呼吸器外科,DR_RS2012,SL_0188,再診,紹介状無し,2025-06,114
呼吸器外科,DR_RS2012,SL_0188,初診,紹介状無し,2025-06,1
呼吸器外科,DR_RS2012,SL_0557,再診,紹介状無し,2025-06,1
呼吸器外科,DR_RS2012,SL_0644,初診,紹介状あり,2025-06,1
呼吸器外科,DR_RS2014,SL_0009,再診,紹介状無し,2025-06,3
呼吸器外科,DR_RS2014,SL_0760,再診,紹介状無し,2025-06,1
呼吸器外科,DR_XX022,SL_0486,再診,紹介状無し,2025-06,10
外来手術室,DR_OT001,SL_0009,再診,紹介状無し,2025-06,25
外来手術室,DR_OT001,SL_0025,再診,紹介状無し,2025-06,201
外来手術室,DR_OT002,SL_0009,再診,紹介状無し,2025-06,17
外来手術室,DR_OT002,SL_0159,再診,紹介状無し,2025-06,128
外来手術室,DR_OT003,SL_0009,再診,紹介状無し,2025-06,6
外来手術室,DR_OT003,SL_0248,再診,紹介状無し,2025-06,17
外来手術室,DR_OT003,SL_0456,再診,紹介状無し,2025-06,4
外来手術室,DR_OT003,SL_0840,再診,紹介状無し,2025-06,5
外来手術室,DR_OT004,SL_0324,再診,紹介状無し,2025-06,8
外来手術室,DR_OT005,SL_0332,再診,紹介状無し,2025-06,24
外来手術室,DR_OT006,SL_0376,再診,紹介状無し,2025-06,1
外来手術室,DR_OT007,SL_0396,再診,紹介状無し,2025-06,8
外来手術室,DR_OT009,SL_0484,再診,紹介状無し,2025-06,23
外来手術室,DR_OT010,SL_0506,再診,紹介状無し,2025-06,3
外来手術室,DR_OT011,SL_0009,再診,紹介状無し,2025-06,1
外来手術室,DR_OT011,SL_0553,再診,紹介状無し,2025-06,3
外来手術室,DR_OT012,SL_0559,再診,紹介状無し,2025-06,8
外来手術室,DR_OT013,SL_0597,再診,紹介状無し,2025-06,5
外来手術室,DR_OT014,SL_0605,再診,紹介状無し,2025-06,5
外来手術室,DR_OT015,SL_0699,再診,紹介状無し,2025-06,5
外来手術室,DR_OT016,SL_0733,再診,紹介状無し,2025-06,10
外来手術室,DR_OT017,SL_0758,再診,紹介状無し,2025-06,1
小児科,DR_PD001,SL_0009,再診,紹介状無し,2025-06,3
小児科,DR_PD001,SL_0020,再診,紹介状無し,2025-06,19
小児科,DR_PD001,SL_0105,初診,紹介状あり,2025-06,6
小児科,DR_PD001,SL_0313,再診,紹介状無し,2025-06,15
小児科,DR_PD002,SL_0009,再診,紹介状無し,2025-06,1
小児科,DR_PD002,SL_0070,再診,紹介状無し,2025-06,40
小児科,DR_PD002,SL_0070,初診,紹介状あり,2025-06,3
小児科,DR_PD002,SL_0695,初診,紹介状あり,2025-06,6
小児科,DR_PD003,SL_0009,再診,紹介状無し,2025-06,5
小児科,DR_PD003,SL_0098,再診,紹介状無し,2025-06,26
小児科,DR_PD003,SL_0098,初診,紹介状あり,2025-06,2
小児科,DR_PD003,SL_0399,再診,紹介状無し,2025-06,13
小児科,DR_PD003,SL_0639,初診,紹介状あり,2025-06,2
小児科,DR_PD004,SL_0009,再診,紹介状無し,2025-06,1
小児科,DR_PD004,SL_0177,再診,紹介状無し,2025-06,29
小児科,DR_PD004,SL_0270,再診,紹介状無し,2025-06,2
小児科,DR_PD004,SL_0418,再診,紹介状無し,2025-06,1
小児科,DR_PD004,SL_0418,初診,紹介状あり,2025-06,1
小児科,DR_PD005,SL_0009,再診,紹介状無し,2025-06,3
小児科,DR_PD005,SL_0180,初診,紹介状あり,2025-06,1
小児科,DR_PD005,SL_0328,再診,紹介状無し,2025-06,11
小児科,DR_PD006,SL_0009,再診,紹介状無し,2025-06,3
小児科,DR_PD006,SL_0272,再診,紹介状無し,2025-06,44
小児科,DR_PD006,SL_0272,初診,紹介状あり,2025-06,3
小児科,DR_PD006,SL_0503,再診,紹介状無し,2025-06,23
小児科,DR_PD006,SL_0555,再診,紹介状無し,2025-06,2
小児科,DR_PD006,SL_0555,初診,紹介状あり,2025-06,5
小児科,DR_PD007,SL_0009,再診,紹介状無し,2025-06,9
小児科,DR_PD007,SL_0009,初診,紹介状あり,2025-06,1
小児科,DR_PD007,SL_0239,再診,紹介状無し,2025-06,12
小児科,DR_PD007,SL_0351,再診,紹介状無し,2025-06,42
小児科,DR_PD007,SL_0351,初診,紹介状あり,2025-06,2
小児科,DR_PD007,SL_0747,再診,紹介状無し,2025-06,1
小児科,DR_PD007,SL_0747,初診,紹介状あり,2025-06,3
小児科,DR_PD008,SL_0009,再診,紹介状無し,2025-06,1
小児科,DR_PD008,SL_0250,再診,紹介状無し,2025-06,25
小児科,DR_PD008,SL_0250,初診,紹介状あり,2025-06,1
小児科,DR_PD008,SL_0250,初診,紹介状無し,2025-06,1
小児科,DR_PD008,SL_0323,再診,紹介状無し,2025-06,6
小児科,DR_PD009,SL_0009,再診,紹介状無し,2025-06,2
小児科,DR_PD009,SL_0257,再診,紹介状無し,2025-06,25
小児科,DR_PD009,SL_0257,初診,紹介状あり,2025-06,1
小児科,DR_PD009,SL_0604,初診,紹介状あり,2025-06,4
小児科,DR_PD010,SL_0260,再診,紹介状あり,2025-06,1
小児科,DR_PD010,SL_0260,再診,紹介状無し,2025-06,13
小児科,DR_PD010,SL_0260,初診,紹介状あり,2025-06,13
小児科,DR_PD010,SL_0260,初診,紹介状無し,2025-06,51
小児科,DR_PD011,SL_0009,再診,紹介状無し,2025-06,12
小児科,DR_PD011,SL_0375,再診,紹介状無し,2025-06,6
小児科,DR_PD011,SL_0375,初診,紹介状あり,2025-06,21
小児科,DR_PD011,SL_0375,初診,紹介状無し,2025-06,16
小児科,DR_PD012,SL_0475,再診,紹介状無し,2025-06,6
小児科,DR_PD013,SL_0419,再診,紹介状無し,2025-06,4
小児科,DR_PD014,SL_0005,再診,紹介状無し,2025-06,13
小児科,DR_PD016,SL_0009,再診,紹介状無し,2025-06,7
小児科,DR_PD016,SL_0744,再診,紹介状無し,2025-06,12
小児科,DR_PD016,SL_0780,再診,紹介状無し,2025-06,13
小児科,DR_PD018,SL_0009,再診,紹介状無し,2025-06,1
小児科,DR_PD018,SL_0837,再診,紹介状無し,2025-06,11
小児科,DR_PD020,SL_0856,再診,紹介状無し,2025-06,2
小児科,DR_PD022,SL_0877,再診,紹介状無し,2025-06,30
小児科,DR_PD022,SL_0889,再診,紹介状無し,2025-06,4
小児科,DR_PD022,SL_0889,初診,紹介状無し,2025-06,1
小児科,DR_XX020,SL_0452,再診,紹介状無し,2025-06,6
小児科,DR_XX020,SL_0452,初診,紹介状あり,2025-06,1
形成外科,DR_PD012,SL_0009,再診,紹介状無し,2025-06,1
形成外科,DR_PS001,SL_0009,再診,紹介状無し,2025-06,11
形成外科,DR_PS001,SL_0535,初診,紹介状あり,2025-06,3
形成外科,DR_PS001,SL_0535,初診,紹介状無し,2025-06,1
形成外科,DR_PS005,SL_0009,再診,紹介状無し,2025-06,27
形成外科,DR_PS005,SL_0265,再診,紹介状無し,2025-06,41
形成外科,DR_PS005,SL_0499,初診,紹介状あり,2025-06,5
形成外科,DR_PS005,SL_0684,再診,紹介状無し,2025-06,2
形成外科,DR_PS005,SL_0707,再診,紹介状無し,2025-06,53
形成外科,DR_PS006,SL_0288,再診,紹介状無し,2025-06,16
形成外科,DR_PS007,SL_0005,再診,紹介状無し,2025-06,6
形成外科,DR_PS009,SL_0359,再診,紹介状無し,2025-06,5
形成外科,DR_PS011,SL_0513,再診,紹介状無し,2025-06,3
形成外科,DR_PS012,SL_0515,初診,紹介状無し,2025-06,1
形成外科,DR_PS013,SL_0009,再診,紹介状無し,2025-06,27
形成外科,DR_PS013,SL_0701,再診,紹介状無し,2025-06,73
形成外科,DR_PS013,SL_0701,初診,紹介状無し,2025-06,1
形成外科,DR_PS013,SL_0714,初診,紹介状あり,2025-06,8
形成外科,DR_PS014,SL_0687,再診,紹介状無し,2025-06,2
形成外科,DR_PS015,SL_0009,再診,紹介状無し,2025-06,18
形成外科,DR_PS015,SL_0709,再診,紹介状無し,2025-06,37
形成外科,DR_PS015,SL_0722,初診,紹介状あり,2025-06,6
形成外科,DR_PS015,SL_0816,再診,紹介状無し,2025-06,1
形成外科,DR_PS017,SL_0009,再診,紹介状無し,2025-06,53
形成外科,DR_PS017,SL_0935,再診,紹介状無し,2025-06,28
形成外科,DR_PS017,SL_0939,再診,紹介状無し,2025-06,57
形成外科,DR_PS017,SL_0941,再診,紹介状無し,2025-06,63
形成外科,DR_PS017,SL_0947,再診,紹介状無し,2025-06,4
形成外科,DR_PS017,SL_0947,初診,紹介状あり,2025-06,9
形成外科,DR_PS017,SL_0958,初診,紹介状あり,2025-06,11
形成外科,DR_PS018,SL_0009,再診,紹介状無し,2025-06,8
形成外科,DR_PS018,SL_0895,再診,紹介状無し,2025-06,17
形成外科,DR_PS018,SL_0896,再診,紹介状無し,2025-06,1
循環器内科,DR_CV001,SL_0009,再診,紹介状無し,2025-06,9
