診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
一般消化器外科,2,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,3,0,23.0,,,,,,,,,
一般消化器外科,3,5,1.0,201.0,201.0,201.0,201.0,3.0,3.0,3.0,,
一般消化器外科,3,8,83.0,80.0,98.2,64.5,109.0,5.0,6.6,9.0,15.0,72.6
一般消化器外科,3,9,86.0,76.0,85.7,50.0,120.0,7.0,10.2,11.0,20.0,48.0
一般消化器外科,3,10,67.0,79.0,88.6,46.5,116.5,9.0,9.1,12.0,23.0,49.0
一般消化器外科,3,11,33.0,105.0,122.3,87.0,153.0,8.0,10.6,14.0,16.0,44.9
一般消化器外科,3,12,27.0,79.0,83.4,45.0,125.5,10.0,13.0,18.5,18.5,24.1
一般消化器外科,3,13,19.0,119.0,115.8,107.0,136.0,11.0,11.2,14.0,14.5,19.6
一般消化器外科,3,14,17.0,120.0,114.0,88.0,149.0,8.0,9.5,13.0,6.5,13.4
一般消化器外科,3,15,7.0,88.0,84.3,58.0,118.5,9.0,11.3,11.5,7.5,19.8
一般消化器外科,3,16,2.0,83.0,83.0,42.5,123.5,12.5,12.5,12.8,27.0,27.0
一般消化器外科,3,17,1.0,80.0,80.0,80.0,80.0,24.0,24.0,24.0,35.0,35.0
一般消化器外科,3,18,2.0,102.0,102.0,73.5,130.5,5.0,5.0,6.5,,
一般消化器外科,4,0,15.0,,,,,,,,,
一般消化器外科,4,8,14.0,82.5,118.7,72.0,126.0,9.5,14.1,16.5,12.0,25.6
一般消化器外科,4,9,16.0,56.5,73.3,25.8,81.0,12.0,12.2,17.5,16.5,37.1
一般消化器外科,4,10,11.0,70.0,74.6,43.5,93.5,6.0,11.8,18.5,29.5,33.1
一般消化器外科,4,11,2.0,253.5,253.5,184.8,322.2,15.5,15.5,23.2,,
一般消化器外科,4,12,4.0,110.0,100.0,51.0,159.0,0.0,2.8,2.8,33.0,32.0
一般消化器外科,4,13,4.0,201.0,206.5,175.0,232.5,4.0,4.0,7.2,24.0,24.0
一般消化器外科,4,14,1.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,14.0,14.0
一般消化器外科,4,15,1.0,,,,,,,,,
一般消化器外科,4,16,1.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,,
一般消化器外科,4,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,4,18,2.0,98.0,98.0,89.0,107.0,18.0,18.0,22.0,48.5,48.5
一般消化器外科,4,19,1.0,30.0,30.0,30.0,30.0,8.0,8.0,8.0,,
一般消化器外科,4,20,1.0,22.0,22.0,22.0,22.0,3.0,3.0,3.0,4.0,4.0
一般消化器外科,5,5,1.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,7.0,7.0
一般消化器外科,5,12,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,,
一般消化器外科,5,14,1.0,66.0,66.0,66.0,66.0,12.0,12.0,12.0,,
一般消化器外科,6,12,1.0,7.0,7.0,7.0,7.0,124.0,124.0,124.0,12.0,12.0
中央処置室,0,8,12.0,,,,,,,,,
中央処置室,0,9,18.0,,,,,,,,,
中央処置室,0,10,4.0,,,,,,,,,
中央処置室,0,11,5.0,,,,,,,,,
中央処置室,0,12,4.0,,,,,,,,,
中央処置室,1,8,13.0,,,,,,,,,
中央処置室,1,9,5.0,,,,,,,,,
中央処置室,1,10,5.0,,,,,,,,,
中央処置室,1,11,3.0,,,,,,,,,
中央処置室,1,12,3.0,,,,,,,,,
中央処置室,1,13,1.0,,,,,,,,,
中央処置室,2,0,2.0,,,,,,,,,
中央処置室,2,8,2.0,,,,,,,,,
中央処置室,2,9,4.0,,,,,,,,,
中央処置室,2,10,6.0,,,,,,,,,
中央処置室,2,11,4.0,,,,,,,,,
中央処置室,2,12,2.0,,,,,,,,,
中央処置室,2,13,1.0,,,,,,,,,
中央処置室,2,14,2.0,,,,,,,,,
中央処置室,2,16,1.0,,,,,,,,,
中央処置室,3,8,14.0,348.0,288.3,258.0,348.5,0.0,0.0,0.0,,
中央処置室,3,9,7.0,153.0,153.0,153.0,153.0,0.0,0.0,0.0,,
中央処置室,3,10,3.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,,
中央処置室,3,11,5.0,205.0,205.0,205.0,205.0,0.0,0.0,0.0,,
中央処置室,3,12,2.0,125.0,125.0,125.0,125.0,0.0,0.0,0.0,,
中央処置室,3,13,3.0,72.0,72.0,66.5,77.5,0.0,0.0,0.0,,
中央処置室,4,0,4.0,,,,,,,,,
中央処置室,4,8,12.0,132.0,176.3,111.5,219.0,0.0,0.0,0.0,,
中央処置室,4,9,13.0,269.0,204.7,172.0,269.5,0.0,0.0,0.0,,
中央処置室,4,10,1.0,,,,,,,,,
中央処置室,4,11,2.0,,,,,,,,,
中央処置室,4,13,7.0,83.5,83.5,59.8,107.2,0.0,0.0,0.0,,
中央処置室,4,14,2.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,,
中央処置室,4,15,1.0,,,,,,,,,
乳腺外科,0,0,6.0,,,,,,,,,
乳腺外科,0,8,100.0,119.0,168.8,86.0,225.0,4.0,5.7,7.5,25.0,79.5
乳腺外科,0,9,156.0,144.5,174.6,95.8,231.5,4.0,5.5,6.0,23.0,38.5
乳腺外科,0,10,95.0,167.0,177.2,98.5,238.5,4.0,6.3,7.0,17.5,38.0
乳腺外科,0,11,41.0,189.0,194.3,114.0,274.0,4.0,7.2,10.0,18.5,37.1
乳腺外科,0,12,16.0,178.5,174.1,117.8,242.0,4.0,4.6,5.5,17.0,37.9
乳腺外科,0,13,16.0,136.5,131.2,92.8,193.0,4.5,5.3,7.2,11.0,16.0
乳腺外科,0,14,22.0,120.5,118.3,69.2,158.0,4.0,5.9,7.8,10.0,17.9
乳腺外科,0,15,12.0,116.0,105.3,64.5,129.0,3.5,7.1,8.0,6.0,5.8
乳腺外科,0,16,2.0,66.0,66.0,42.0,90.0,4.0,4.0,6.0,,
乳腺外科,1,0,15.0,,,,,,,,,
乳腺外科,1,4,1.0,294.0,294.0,294.0,294.0,6.0,6.0,6.0,,
