診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
ソーシャルワーカー,3,13,1.0,,,,,,,,,
ソーシャルワーカー,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,15,1.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,12.0,,,,,,,,,
ソーシャルワーカー,4,9,1.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,10,4.0,93.5,94.5,0.0,188.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,0,8.0,,,,,,,,,
メンタルケア科,0,8,9.0,36.0,68.7,28.0,55.0,11.0,15.7,16.0,14.0,18.0
メンタルケア科,0,9,30.0,17.0,60.4,12.2,72.8,7.0,10.8,17.2,22.0,52.1
メンタルケア科,0,10,25.0,27.0,52.5,18.0,35.0,10.0,10.7,13.0,31.0,89.9
メンタルケア科,0,11,6.0,17.5,19.3,6.2,30.2,8.0,9.3,10.0,49.5,111.2
メンタルケア科,0,12,1.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,21.0,21.0
メンタルケア科,1,0,5.0,,,,,,,,,
メンタルケア科,1,9,2.0,368.0,368.0,349.0,387.0,25.5,25.5,26.2,,
メンタルケア科,1,10,4.0,93.5,151.5,76.8,168.2,21.5,22.5,38.8,315.0,315.0
メンタルケア科,1,11,3.0,98.0,91.3,79.5,106.5,6.0,7.0,7.5,27.0,21.7
メンタルケア科,1,12,10.0,39.0,60.0,10.0,70.0,13.0,19.0,26.0,19.0,27.2
メンタルケア科,1,13,11.0,29.0,32.1,14.0,50.0,13.0,13.9,18.5,22.5,22.0
メンタルケア科,1,14,10.0,21.0,24.2,15.5,34.2,11.0,12.5,17.8,27.0,38.9
メンタルケア科,1,15,9.0,7.0,13.9,4.0,18.5,15.0,24.6,28.0,9.5,11.8
メンタルケア科,1,16,2.0,12.0,12.0,6.0,18.0,4.0,4.0,6.0,7.0,7.0
メンタルケア科,2,0,11.0,,,,,,,,,
メンタルケア科,2,7,1.0,215.0,215.0,215.0,215.0,4.0,4.0,4.0,,
メンタルケア科,2,8,22.0,32.5,43.1,18.0,49.0,6.5,6.9,9.8,11.0,20.1
メンタルケア科,2,9,28.0,49.0,54.8,13.8,73.2,7.0,9.3,14.2,27.0,47.7
メンタルケア科,2,10,17.0,50.0,79.4,31.0,76.0,8.0,9.4,11.0,18.0,21.8
メンタルケア科,2,11,10.0,49.5,51.0,34.5,61.0,9.5,12.2,11.0,20.0,26.2
メンタルケア科,2,12,7.0,36.0,39.0,25.5,46.5,10.0,22.1,24.0,17.0,28.0
メンタルケア科,2,13,19.0,26.0,27.5,11.0,34.0,8.0,10.1,13.0,15.5,22.3
メンタルケア科,2,14,10.0,39.5,35.0,17.8,47.0,9.0,9.3,13.5,16.0,17.7
メンタルケア科,2,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,0,3.0,,,,,,,,,
メンタルケア科,3,8,9.0,34.0,69.6,30.0,41.0,0.0,13.0,20.0,8.5,14.5
メンタルケア科,3,9,11.0,96.0,119.3,26.0,200.5,0.0,14.5,9.0,18.0,36.5
メンタルケア科,3,10,5.0,13.0,80.2,13.0,148.0,9.0,14.4,23.0,26.5,26.5
メンタルケア科,3,12,1.0,4.0,4.0,4.0,4.0,32.0,32.0,32.0,51.0,51.0
メンタルケア科,3,13,4.0,1.0,4.8,0.0,5.8,0.0,10.2,10.2,10.5,10.5
メンタルケア科,3,14,1.0,2.0,2.0,2.0,2.0,25.0,25.0,25.0,6.0,6.0
メンタルケア科,4,0,2.0,,,,,,,,,
メンタルケア科,4,7,1.0,75.0,75.0,75.0,75.0,119.0,119.0,119.0,,
メンタルケア科,4,8,5.0,97.0,92.0,71.0,103.0,13.0,12.8,23.0,65.5,67.8
メンタルケア科,4,9,4.0,39.0,89.0,18.5,109.5,51.0,48.5,81.5,46.0,44.0
メンタルケア科,4,10,6.0,107.5,112.0,75.8,150.5,4.0,6.2,9.5,8.5,8.5
メンタルケア科,4,12,2.0,47.5,47.5,43.2,51.8,0.0,0.0,0.0,20.0,20.0
メンタルケア科,4,13,3.0,107.0,92.0,53.5,138.0,0.0,0.0,0.0,159.0,159.0
メンタルケア科,4,14,2.0,68.5,68.5,64.2,72.8,15.0,15.0,19.0,,
リウマチ膠原病内科,0,0,1.0,,,,,,,,,
リウマチ膠原病内科,0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,8,44.0,84.5,81.1,66.0,98.2,6.5,7.2,9.0,22.0,40.0
リウマチ膠原病内科,0,9,31.0,82.0,108.4,60.5,129.0,7.0,7.8,9.0,40.0,65.2
リウマチ膠原病内科,0,10,25.0,76.0,82.0,54.0,101.0,5.0,8.1,10.0,33.0,73.1
リウマチ膠原病内科,0,11,5.0,94.0,116.4,91.0,116.0,8.0,11.0,14.0,24.0,89.2
リウマチ膠原病内科,0,12,11.0,87.0,87.5,66.0,108.5,12.0,11.2,13.5,20.0,26.2
リウマチ膠原病内科,0,13,7.0,29.0,31.0,22.0,39.5,17.0,28.4,32.5,29.5,48.3
リウマチ膠原病内科,0,14,5.0,75.0,90.8,64.0,116.0,11.0,11.0,14.0,12.0,14.0
リウマチ膠原病内科,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0
リウマチ膠原病内科,1,0,10.0,,,,,,,,,
リウマチ膠原病内科,1,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,8,70.0,75.5,86.0,66.0,89.8,5.0,6.0,7.0,18.5,62.8
リウマチ膠原病内科,1,9,62.0,95.0,107.8,72.0,134.0,5.0,6.0,7.0,21.0,54.1
リウマチ膠原病内科,1,10,56.0,93.5,92.8,46.8,124.8,4.0,5.2,8.0,26.0,63.2
リウマチ膠原病内科,1,11,22.0,50.0,50.5,30.0,71.8,5.5,7.1,9.0,25.0,49.7
リウマチ膠原病内科,1,12,9.0,32.5,39.4,16.5,65.5,7.0,9.4,12.5,45.0,54.6
リウマチ膠原病内科,1,13,11.0,70.0,63.6,40.0,96.5,2.0,4.7,6.5,31.0,57.0
リウマチ膠原病内科,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,15,3.0,21.0,21.0,10.5,31.5,14.0,14.0,21.0,12.0,12.0
リウマチ膠原病内科,2,0,4.0,,,,,,,,,
リウマチ膠原病内科,2,2,1.0,246.0,246.0,246.0,246.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,3,3.0,263.0,310.7,131.5,466.0,0.0,3.3,5.0,,
リウマチ膠原病内科,2,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,8,57.0,91.0,90.6,66.5,109.0,6.0,7.2,10.0,18.5,51.9
リウマチ膠原病内科,2,9,38.0,94.0,90.1,66.0,108.0,5.5,7.2,9.5,23.0,59.1
リウマチ膠原病内科,2,10,34.0,101.0,93.6,74.0,127.0,6.0,8.8,9.0,20.0,45.3
リウマチ膠原病内科,2,11,22.0,102.0,93.4,75.0,117.0,9.0,8.9,11.0,15.0,39.6
リウマチ膠原病内科,2,12,20.0,87.0,81.9,78.0,95.5,9.5,10.0,13.2,17.0,29.2
リウマチ膠原病内科,2,13,18.0,80.0,78.2,74.5,92.5,7.5,8.9,9.8,21.0,19.0
リウマチ膠原病内科,2,14,5.0,70.0,57.8,55.0,80.0,7.0,7.0,8.0,9.0,11.2
リウマチ膠原病内科,2,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,0,4.0,,,,,,,,,
リウマチ膠原病内科,3,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,8,61.0,73.0,82.9,57.0,94.0,6.0,7.0,9.0,19.0,44.7
リウマチ膠原病内科,3,9,41.0,87.0,86.5,68.0,100.0,6.0,7.7,9.0,18.0,40.2
リウマチ膠原病内科,3,10,33.0,94.0,100.4,66.0,117.0,7.0,9.2,13.0,20.0,60.3
リウマチ膠原病内科,3,11,24.0,100.5,96.0,60.8,127.5,8.0,9.3,10.0,21.0,35.7
リウマチ膠原病内科,3,12,29.0,100.0,101.3,83.0,114.0,7.0,10.1,13.0,21.0,29.7
リウマチ膠原病内科,3,13,21.0,83.0,84.8,53.0,99.0,11.0,11.8,18.0,19.0,28.6
リウマチ膠原病内科,3,14,7.0,46.0,31.4,8.5,50.0,8.0,12.4,10.0,12.0,12.8
リウマチ膠原病内科,3,15,1.0,11.0,11.0,11.0,11.0,44.0,44.0,44.0,,
リウマチ膠原病内科,4,0,12.0,,,,,,,,,
リウマチ膠原病内科,4,7,2.0,207.0,207.0,191.5,222.5,3.0,3.0,4.5,,
リウマチ膠原病内科,4,8,56.0,80.0,88.7,63.0,95.2,6.0,6.9,8.2,21.0,53.1
リウマチ膠原病内科,4,9,53.0,96.0,98.6,77.0,117.0,7.0,8.1,9.0,24.0,58.0
リウマチ膠原病内科,4,10,44.0,102.0,105.0,78.8,137.2,6.5,7.9,11.2,24.0,64.1
リウマチ膠原病内科,4,11,28.0,121.5,127.5,96.0,137.8,5.5,7.6,11.0,23.0,49.4
リウマチ膠原病内科,4,12,24.0,129.0,127.4,99.8,153.5,7.5,9.1,11.0,22.5,32.7
リウマチ膠原病内科,4,13,20.0,96.5,95.8,73.2,117.2,8.0,9.6,15.2,18.0,32.1
リウマチ膠原病内科,4,14,9.0,73.0,59.3,40.0,77.0,15.0,18.4,24.0,17.0,28.0
一般消化器外科,0,0,18.0,,,,,,,,,
一般消化器外科,0,8,20.0,147.5,188.4,55.0,228.5,13.0,13.6,18.2,98.0,126.4
一般消化器外科,0,9,42.0,78.5,105.6,39.5,153.2,11.0,13.1,17.2,27.0,60.4
一般消化器外科,0,10,29.0,90.0,103.4,55.0,139.0,11.0,10.8,14.0,80.0,70.8
一般消化器外科,0,11,16.0,98.5,85.2,49.2,107.8,12.5,16.1,17.8,47.5,107.7
一般消化器外科,0,12,13.0,64.0,70.2,31.0,77.0,10.0,10.5,12.0,81.0,72.5
一般消化器外科,0,13,18.0,69.5,74.7,38.2,106.5,9.0,10.0,11.8,20.0,45.5
一般消化器外科,0,14,15.0,78.0,68.1,26.0,101.0,9.0,8.9,14.0,17.0,36.2
一般消化器外科,0,15,5.0,74.0,81.4,45.0,74.0,11.0,10.2,11.0,28.0,28.2
一般消化器外科,0,16,1.0,33.0,33.0,33.0,33.0,4.0,4.0,4.0,41.0,41.0
一般消化器外科,0,23,1.0,14.0,14.0,14.0,14.0,,,,538.0,538.0
一般消化器外科,1,0,25.0,,,,,,,,,
一般消化器外科,1,8,48.0,83.5,92.1,63.5,100.5,4.0,4.8,6.2,22.0,55.2
一般消化器外科,1,9,57.0,47.0,62.9,29.0,87.0,5.0,6.8,8.0,25.0,59.3
一般消化器外科,1,10,34.0,77.0,86.0,39.5,125.5,5.5,8.2,9.0,24.0,62.4
一般消化器外科,1,11,19.0,93.0,81.9,52.0,98.5,7.0,10.6,13.0,25.5,51.1
一般消化器外科,1,12,9.0,51.0,62.8,24.0,61.0,10.0,9.0,11.0,16.0,44.8
一般消化器外科,1,13,8.0,59.0,84.9,37.0,134.2,16.0,20.2,30.2,21.5,67.6
一般消化器外科,1,14,4.0,32.0,35.2,28.8,38.5,6.5,20.0,26.5,25.0,37.8
一般消化器外科,1,16,1.0,1.0,1.0,1.0,1.0,49.0,49.0,49.0,26.0,26.0
一般消化器外科,2,0,11.0,,,,,,,,,
一般消化器外科,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,2,8,77.0,112.0,114.9,73.0,149.0,4.0,5.6,6.0,23.0,79.5
一般消化器外科,2,9,31.0,84.0,92.3,43.0,134.0,4.0,6.4,9.0,24.0,32.6
一般消化器外科,2,10,36.0,103.5,114.9,34.5,142.0,7.5,8.7,13.0,23.0,73.2
一般消化器外科,2,11,23.0,98.0,110.3,94.0,159.0,8.0,15.3,19.5,25.5,47.3
一般消化器外科,2,12,15.0,106.5,111.7,83.0,160.5,11.5,14.1,17.0,36.0,54.6
一般消化器外科,2,13,13.0,149.0,148.0,113.0,194.0,13.0,13.2,18.0,48.0,46.8
一般消化器外科,2,14,6.0,133.5,119.5,120.5,151.0,9.0,12.5,18.0,9.0,33.8
一般消化器外科,2,15,3.0,101.0,95.0,65.0,128.0,7.0,6.7,10.0,7.5,7.5
一般消化器外科,2,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,3,0,24.0,,,,,,,,,
一般消化器外科,3,7,1.0,718.0,718.0,718.0,718.0,105.0,105.0,105.0,,
一般消化器外科,3,8,82.0,78.0,95.5,61.0,112.0,6.0,6.3,9.0,13.0,56.3
一般消化器外科,3,9,74.0,81.0,103.0,41.5,124.2,7.0,8.1,11.0,16.0,51.3
一般消化器外科,3,10,70.0,97.0,106.3,67.0,141.0,9.0,11.9,15.0,16.5,47.4
一般消化器外科,3,11,34.0,93.5,94.3,54.0,122.2,9.0,9.1,12.0,20.5,26.4
一般消化器外科,3,12,26.0,95.5,99.4,54.0,131.8,8.5,9.5,12.8,11.0,17.9
一般消化器外科,3,13,16.0,82.0,74.4,36.5,102.8,6.0,8.6,11.0,15.0,19.1
一般消化器外科,3,14,20.0,67.5,68.0,40.5,88.8,9.5,9.6,12.5,8.5,17.9
一般消化器外科,3,15,10.0,53.0,63.4,49.2,72.5,14.5,16.2,25.2,6.0,11.0
一般消化器外科,3,16,2.0,14.0,14.0,8.5,19.5,23.0,23.0,26.0,13.0,13.0
一般消化器外科,3,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,4,0,18.0,,,,,,,,,
一般消化器外科,4,8,21.0,82.0,93.5,60.0,113.0,8.0,11.1,15.0,25.0,94.2
一般消化器外科,4,9,35.0,81.0,94.6,43.5,116.2,4.5,8.1,12.0,25.0,60.6
一般消化器外科,4,10,19.0,80.0,85.1,38.0,131.0,6.0,19.9,17.0,48.0,65.6
一般消化器外科,4,11,6.0,62.5,84.8,48.2,135.2,13.0,14.8,24.8,50.0,49.4
一般消化器外科,4,12,3.0,76.0,156.3,45.5,227.0,0.0,2.3,3.5,53.5,53.5
一般消化器外科,4,13,2.0,72.0,72.0,72.0,72.0,34.0,34.0,34.0,21.0,21.0
一般消化器外科,4,18,1.0,5.0,5.0,5.0,5.0,48.0,48.0,48.0,,
一般消化器外科,4,19,1.0,31.0,31.0,31.0,31.0,2.0,2.0,2.0,1.0,1.0
一般消化器外科,4,22,1.0,53.0,53.0,53.0,53.0,9.0,9.0,9.0,,
一般消化器外科,5,3,1.0,103.0,103.0,103.0,103.0,6.0,6.0,6.0,7.0,7.0
一般消化器外科,5,13,1.0,179.0,179.0,179.0,179.0,0.0,0.0,0.0,,
一般消化器外科,6,11,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,
一般消化器外科,6,13,1.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,342.0,342.0
一般消化器外科,6,14,1.0,41.0,41.0,41.0,41.0,20.0,20.0,20.0,,
中央処置室,0,0,1.0,,,,,,,,,
中央処置室,0,8,13.0,,,,,,,,,
中央処置室,0,9,3.0,,,,,,,,,
中央処置室,0,10,3.0,,,,,,,,,
中央処置室,0,11,3.0,,,,,,,,,
中央処置室,0,12,2.0,,,,,,,,,
中央処置室,0,13,2.0,,,,,,,,,
中央処置室,0,14,1.0,,,,,,,,,
中央処置室,1,8,16.0,,,,,,,,,
中央処置室,1,9,7.0,,,,,,,,,
中央処置室,1,10,10.0,,,,,,,,,
中央処置室,1,11,1.0,,,,,,,,,
中央処置室,1,12,5.0,,,,,,,,,
中央処置室,1,13,1.0,,,,,,,,,
中央処置室,2,0,2.0,,,,,,,,,
中央処置室,2,8,9.0,,,,,,,,,
中央処置室,2,9,1.0,,,,,,,,,
中央処置室,2,10,3.0,,,,,,,,,
中央処置室,2,11,2.0,,,,,,,,,
中央処置室,2,12,4.0,,,,,,,,,
中央処置室,2,13,2.0,,,,,,,,,
中央処置室,3,8,12.0,281.5,281.5,238.2,324.8,0.0,0.0,0.0,,
中央処置室,3,9,3.0,117.0,117.0,117.0,117.0,0.0,0.0,0.0,,
中央処置室,3,10,5.0,236.0,236.0,236.0,236.0,0.0,0.0,0.0,,
中央処置室,3,11,7.0,214.5,214.5,176.8,252.2,0.0,0.0,0.0,,
中央処置室,3,12,2.0,,,,,,,,,
中央処置室,3,13,3.0,186.0,186.0,186.0,186.0,0.0,0.0,0.0,,
中央処置室,3,14,1.0,,,,,,,,,
中央処置室,4,0,2.0,,,,,,,,,
中央処置室,4,8,15.0,324.0,253.6,86.0,334.0,0.0,0.0,0.0,,
中央処置室,4,9,3.0,,,,,,,,,
中央処置室,4,10,2.0,,,,,,,,,
中央処置室,4,11,5.0,147.0,147.0,140.0,154.0,0.0,0.0,0.0,,
中央処置室,4,12,5.0,222.0,222.0,222.0,222.0,0.0,0.0,0.0,,
中央処置室,4,13,1.0,,,,,,,,,
中央処置室,4,14,2.0,,,,,,,,,
乳腺外科,0,0,15.0,,,,,,,,,
乳腺外科,0,8,76.0,114.0,155.0,87.2,205.2,3.0,4.3,5.0,40.5,83.2
乳腺外科,0,9,72.0,133.5,149.1,90.0,184.2,4.0,5.8,5.2,38.0,81.1
乳腺外科,0,10,33.0,176.0,190.3,109.0,234.0,4.0,6.5,7.0,59.5,66.3
乳腺外科,0,11,27.0,168.0,146.8,50.5,208.5,5.0,8.1,11.5,89.5,77.5
乳腺外科,0,12,21.0,126.0,125.1,55.0,205.0,8.0,10.3,10.0,28.0,45.5
乳腺外科,0,13,15.0,143.5,140.0,87.2,200.5,5.5,6.4,8.8,36.0,37.4
乳腺外科,0,14,8.0,101.5,103.9,65.2,108.2,9.5,11.0,15.5,13.0,11.2
乳腺外科,0,15,2.0,142.5,142.5,133.8,151.2,15.5,15.5,20.8,18.0,18.0
乳腺外科,0,16,4.0,100.5,171.2,78.0,193.8,11.5,11.5,20.8,30.0,30.0
乳腺外科,0,17,1.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,20.0,20.0
乳腺外科,1,0,13.0,,,,,,,,,
乳腺外科,1,8,94.0,100.0,107.2,72.0,126.0,4.0,5.2,7.0,31.0,96.5
乳腺外科,1,9,100.0,128.5,133.3,53.0,190.8,5.0,7.0,7.0,23.0,43.4
乳腺外科,1,10,59.0,99.0,120.1,39.5,192.5,5.0,6.7,8.0,30.0,47.1
乳腺外科,1,11,39.0,168.0,161.9,84.0,223.0,5.0,8.9,8.5,25.0,31.1
乳腺外科,1,12,43.0,174.0,147.4,73.0,215.0,6.0,6.9,8.0,19.0,25.8
乳腺外科,1,13,37.0,155.0,140.5,69.0,199.0,5.0,7.4,8.0,15.0,16.9
乳腺外科,1,14,16.0,94.5,111.8,57.0,162.2,6.0,6.9,10.0,14.0,16.2
乳腺外科,1,15,6.0,74.0,78.4,41.0,82.0,5.0,7.6,11.0,22.0,40.3
乳腺外科,2,0,15.0,,,,,,,,,
乳腺外科,2,4,1.0,,,,,,,,,
乳腺外科,2,8,89.0,118.0,173.2,92.0,251.0,4.0,4.7,6.0,21.5,69.2
乳腺外科,2,9,77.0,137.0,150.4,106.0,183.0,4.0,6.6,6.0,18.0,54.0
乳腺外科,2,10,61.0,184.0,209.5,131.0,240.0,4.0,4.5,5.0,17.5,42.0
乳腺外科,2,11,26.0,229.0,221.0,204.0,268.8,4.0,4.8,6.0,18.0,50.4
乳腺外科,2,12,9.0,181.0,220.4,173.0,282.0,4.0,4.7,6.0,14.5,38.0
