診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
PICCCVポートセンター,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,12
PICCCVポートセンター,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,28
PICCCVポートセンター,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
PICCCVポートセンター,2026-02,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
がんゲノム,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,1
がんゲノム,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,1
がんゲノム,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,2
がんゲノム,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,1
がんゲノム,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,1
アレルギー科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,1
アレルギー科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
アレルギー科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,1
アレルギー科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,9
アレルギー科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,4
アレルギー科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,11
アレルギー科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,3
アレルギー科,2026-02,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
アレルギー科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,3
アレルギー科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,9
アレルギー科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査未,1
アレルギー科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,2
アレルギー科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,2
アレルギー科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,5
アレルギー科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,2
アレルギー科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,1
アレルギー科,2026-02,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2026-02,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,1
アレルギー科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,9
アレルギー科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,6
アレルギー科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,3
アレルギー科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,32
アレルギー科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,1
アレルギー科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,17
アレルギー科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,5
アレルギー科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,1
アレルギー科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,4
アレルギー科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,2
ソーシャルワーカー,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,4
ソーシャルワーカー,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,10
ソーシャルワーカー,2026-02,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,5
ソーシャルワーカー,2026-02,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,8
ソーシャルワーカー,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,19
ソーシャルワーカー,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,40
ソーシャルワーカー,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,9
ソーシャルワーカー,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,31
メンタルケア科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,6
メンタルケア科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,23
メンタルケア科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2026-02,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,9
メンタルケア科,2026-02,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,8
メンタルケア科,2026-02,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,2
メンタルケア科,2026-02,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,6
メンタルケア科,2026-02,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
メンタルケア科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,7
メンタルケア科,2026-02,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,3
メンタルケア科,2026-02,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,11
メンタルケア科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,5
メンタルケア科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,49
メンタルケア科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,4
メンタルケア科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,42
メンタルケア科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,2
メンタルケア科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,11
メンタルケア科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,28
メンタルケア科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,2
メンタルケア科,2026-02,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,3
メンタルケア科,2026-02,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,9
メンタルケア科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,7
メンタルケア科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,59
メンタルケア科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,2
メンタルケア科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,16
リウマチ膠原病内科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,21
リウマチ膠原病内科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,至急済,1
リウマチ膠原病内科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,36
リウマチ膠原病内科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,至急済,2
リウマチ膠原病内科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,9
リウマチ膠原病内科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査済,2
リウマチ膠原病内科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,2
リウマチ膠原病内科,2026-02,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,6
リウマチ膠原病内科,2026-02,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,7
リウマチ膠原病内科,2026-02,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,至急済,3
リウマチ膠原病内科,2026-02,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2026-02,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2026-02,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,9
リウマチ膠原病内科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
リウマチ膠原病内科,2026-02,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,3
リウマチ膠原病内科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,39
リウマチ膠原病内科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,11
リウマチ膠原病内科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,9
リウマチ膠原病内科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠なし予約,なし,1
リウマチ膠原病内科,2026-02,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,,1
リウマチ膠原病内科,2026-02,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,63
リウマチ膠原病内科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,84
リウマチ膠原病内科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,49
リウマチ膠原病内科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,16
リウマチ膠原病内科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,12
リウマチ膠原病内科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,15
リウマチ膠原病内科,2026-02,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,5
リウマチ膠原病内科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,35
リウマチ膠原病内科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,36
リウマチ膠原病内科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,25
リウマチ膠原病内科,2026-02,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,13
リウマチ膠原病内科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査中,2
リウマチ膠原病内科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,8
リウマチ膠原病内科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,4
リウマチ膠原病内科,2026-02,通常診療,15-29分,有,紹介状無し,初診,枠あり予約,,1
リウマチ膠原病内科,2026-02,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2026-02,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,3
リウマチ膠原病内科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,21
リウマチ膠原病内科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,21
リウマチ膠原病内科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,10
リウマチ膠原病内科,2026-02,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,2
リウマチ膠原病内科,2026-02,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,7
リウマチ膠原病内科,2026-02,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,2
リウマチ膠原病内科,2026-02,通常診療,5-9分,有,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,35
リウマチ膠原病内科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,30
リウマチ膠原病内科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,19
リウマチ膠原病内科,2026-02,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,3
リウマチ膠原病内科,2026-02,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,2
リウマチ膠原病内科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,76
リウマチ膠原病内科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査未,3
リウマチ膠原病内科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,133
リウマチ膠原病内科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,88
リウマチ膠原病内科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,3
リウマチ膠原病内科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,2
リウマチ膠原病内科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,13
リウマチ膠原病内科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,15
リウマチ膠原病内科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,13
一般消化器外科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,,なし,5
一般消化器外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,30
一般消化器外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,,なし,7
一般消化器外科,2026-02,薬のみ,0-4分,,紹介状あり,初診,,,1
一般消化器外科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,,なし,1
一般消化器外科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2026-02,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2026-02,薬のみ,15-29分,,紹介状あり,初診,,,1
一般消化器外科,2026-02,薬のみ,30分以上,有,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2026-02,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2026-02,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2026-02,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査済,1
一般消化器外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,,なし,4
一般消化器外科,2026-02,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
一般消化器外科,2026-02,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,5
一般消化器外科,2026-02,薬のみ,不明,無,紹介状無し,再診,,なし,1
一般消化器外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,44
一般消化器外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,27
一般消化器外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-02,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2026-02,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2026-02,通常診療,0-4分,,紹介状あり,初診,枠あり予約,検査済,1
一般消化器外科,2026-02,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,117
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査中,1
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,52
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,5
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠なし予約,,1
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2026-02,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,10-14分,有,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,29
一般消化器外科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,3
一般消化器外科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2026-02,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2026-02,通常診療,10-14分,,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2026-02,通常診療,10-14分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,8
一般消化器外科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,81
一般消化器外科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,32
一般消化器外科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2026-02,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,2
一般消化器外科,2026-02,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,35
一般消化器外科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,3
一般消化器外科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2026-02,通常診療,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2026-02,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,15-29分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,19
一般消化器外科,2026-02,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,6
一般消化器外科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,54
一般消化器外科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,16
一般消化器外科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2026-02,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,30分以上,有,紹介状あり,初診,枠あり予約,なし,2
一般消化器外科,2026-02,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,11
一般消化器外科,2026-02,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2026-02,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,30分以上,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,11
一般消化器外科,2026-02,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,3
一般消化器外科,2026-02,通常診療,30分以上,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,36
一般消化器外科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,15
一般消化器外科,2026-02,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2026-02,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,5
一般消化器外科,2026-02,通常診療,5-9分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2026-02,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,3
一般消化器外科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,137
一般消化器外科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,57
一般消化器外科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,10
一般消化器外科,2026-02,通常診療,5-9分,,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2026-02,通常診療,5-9分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2026-02,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,13
一般消化器外科,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,67
一般消化器外科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,12
一般消化器外科,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,,1
中央処置室,2026-02,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,7
中央処置室,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,10
中央処置室,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
中央処置室,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,4
中央処置室,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,112
中央処置室,2026-02,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
中央処置室,2026-02,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,24
乳腺外科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,6
乳腺外科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-02,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,36
乳腺外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,7
乳腺外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,2
乳腺外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,3
乳腺外科,2026-02,薬のみ,0-4分,無,紹介状無し,再診,,なし,2
乳腺外科,2026-02,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,14
乳腺外科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,検査中,2
乳腺外科,2026-02,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2026-02,薬のみ,10-14分,,紹介状あり,初診,,,1
乳腺外科,2026-02,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2026-02,薬のみ,15-29分,有,紹介状無し,再診,,なし,1
乳腺外科,2026-02,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,6
乳腺外科,2026-02,薬のみ,15-29分,無,紹介状無し,再診,,なし,1
乳腺外科,2026-02,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-02,薬のみ,30分以上,,紹介状あり,初診,,,1
乳腺外科,2026-02,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2026-02,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,18
乳腺外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,11
乳腺外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,4
乳腺外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,,なし,1
乳腺外科,2026-02,薬のみ,5-9分,無,紹介状無し,再診,,,2
乳腺外科,2026-02,薬のみ,5-9分,,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2026-02,薬のみ,5-9分,,紹介状無し,再診,,,1
乳腺外科,2026-02,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
乳腺外科,2026-02,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,8
乳腺外科,2026-02,薬のみ,不明,無,紹介状無し,再診,,なし,1
乳腺外科,2026-02,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,なし,1
乳腺外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,30
乳腺外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,28
乳腺外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,9
乳腺外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,14
乳腺外科,2026-02,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
乳腺外科,2026-02,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,17
乳腺外科,2026-02,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,16
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,203
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査中,185
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,1
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,34
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,121
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,4
乳腺外科,2026-02,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,4
乳腺外科,2026-02,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
乳腺外科,2026-02,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,12
