診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
一般消化器外科,DR_GS003,SL_0103,2026-02,206,20,0.097,204,0.99,9.0,64.0
一般消化器外科,DR_GS005,SL_0194,2026-02,35,4,0.114,35,1.0,13.0,63.2
一般消化器外科,DR_GS015,SL_0715,2026-02,45,2,0.044,45,1.0,12.0,61.5
一般消化器外科,DR_GS001,SL_0009,2026-02,3,1,0.333,3,1.0,5.0,
一般消化器外科,DR_GS001,SL_0021,2026-02,6,0,0.0,6,1.0,18.5,
一般消化器外科,DR_GS002,SL_0009,2026-02,2,1,0.5,2,1.0,0.0,
一般消化器外科,DR_GS002,SL_0568,2026-02,6,1,0.167,6,1.0,27.0,
一般消化器外科,DR_GS002,SL_0601,2026-02,1,0,0.0,1,1.0,27.0,
一般消化器外科,DR_GS003,SL_0009,2026-02,1,0,0.0,1,1.0,,
一般消化器外科,DR_GS004,SL_0009,2026-02,8,4,0.5,8,1.0,3.0,
一般消化器外科,DR_GS004,SL_0353,2026-02,2,0,0.0,2,1.0,9.5,
一般消化器外科,DR_GS005,SL_0009,2026-02,7,2,0.286,7,1.0,6.0,
一般消化器外科,DR_GS005,SL_0607,2026-02,1,0,0.0,1,1.0,20.0,
一般消化器外科,DR_GS006,SL_0009,2026-02,6,2,0.333,6,1.0,5.0,
一般消化器外科,DR_GS006,SL_0501,2026-02,5,1,0.2,5,1.0,18.0,
一般消化器外科,DR_GS007,SL_0219,2026-02,45,0,0.0,45,1.0,,
一般消化器外科,DR_GS008,SL_0009,2026-02,3,1,0.333,3,1.0,11.0,
一般消化器外科,DR_GS008,SL_0491,2026-02,1,0,0.0,1,1.0,18.0,
一般消化器外科,DR_GS009,SL_0009,2026-02,5,3,0.6,5,1.0,3.0,
一般消化器外科,DR_GS009,SL_0613,2026-02,6,0,0.0,6,1.0,41.5,
一般消化器外科,DR_GS011,SL_0422,2026-02,7,3,0.429,5,0.714,5.0,
一般消化器外科,DR_GS012,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
一般消化器外科,DR_GS012,SL_0443,2026-02,4,3,0.75,4,1.0,0.0,
一般消化器外科,DR_GS013,SL_0005,2026-02,6,0,0.0,6,1.0,,
一般消化器外科,DR_GS015,SL_0739,2026-02,4,1,0.25,4,1.0,19.0,
一般消化器外科,DR_GS016,SL_0009,2026-02,6,4,0.667,6,1.0,0.0,
一般消化器外科,DR_GS016,SL_0753,2026-02,2,0,0.0,2,1.0,19.0,
一般消化器外科,DR_GS017,SL_0863,2026-02,1,0,0.0,1,1.0,,
一般消化器外科,,SL_0845,2026-02,2,1,0.5,2,1.0,8.5,
中央処置室,DR_XX002,SL_0018,2026-02,152,15,0.099,152,1.0,0.0,70.0
中央処置室,DR_XX002,SL_0009,2026-02,7,0,0.0,7,1.0,,
乳腺外科,DR_BR006,SL_0175,2026-02,703,441,0.627,703,1.0,4.0,85.3
乳腺外科,DR_BR014,SL_0702,2026-02,288,142,0.493,288,1.0,4.0,80.9
乳腺外科,DR_BR006,SL_0009,2026-02,106,43,0.406,106,1.0,5.0,77.4
乳腺外科,DR_BR014,SL_0009,2026-02,19,6,0.316,19,1.0,6.5,73.6
乳腺外科,DR_BR015,SL_0839,2026-02,93,24,0.258,93,1.0,8.0,70.8
乳腺外科,DR_BR008,SL_0241,2026-02,96,23,0.24,95,0.99,7.0,69.9
乳腺外科,DR_BR002,SL_0032,2026-02,19,1,0.053,19,1.0,16.0,59.5
乳腺外科,DR_BR002,SL_0009,2026-02,3,1,0.333,3,1.0,5.0,
乳腺外科,DR_BR005,SL_0009,2026-02,7,3,0.429,7,1.0,0.0,
乳腺外科,DR_BR005,SL_0516,2026-02,4,3,0.75,4,1.0,0.0,
乳腺外科,DR_BR006,SL_0841,2026-02,4,2,0.5,4,1.0,3.0,
乳腺外科,DR_BR006,SL_0849,2026-02,5,3,0.6,5,1.0,4.0,
乳腺外科,DR_BR008,SL_0009,2026-02,2,2,1.0,2,1.0,1.5,
乳腺外科,DR_BR008,SL_0494,2026-02,1,1,1.0,1,1.0,1.0,
乳腺外科,DR_BR009,SL_0005,2026-02,11,0,0.0,11,1.0,,
乳腺外科,DR_BR010,SL_0412,2026-02,3,0,0.0,3,1.0,,
乳腺外科,DR_BR011,SL_0009,2026-02,4,0,0.0,4,1.0,,
乳腺外科,DR_BR011,SL_0459,2026-02,5,1,0.2,4,0.8,23.0,
乳腺外科,DR_BR012,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
乳腺外科,DR_BR012,SL_0476,2026-02,1,0,0.0,1,1.0,28.0,
乳腺外科,DR_BR013,SL_0481,2026-02,5,5,1.0,5,1.0,0.0,
乳腺外科,DR_BR014,SL_0751,2026-02,1,0,0.0,1,1.0,5.0,
乳腺外科,DR_BR014,SL_0777,2026-02,8,1,0.125,8,1.0,7.0,
乳腺外科,DR_BR015,SL_0009,2026-02,4,2,0.5,4,1.0,6.5,
乳腺外科,DR_BR015,SL_0862,2026-02,2,0,0.0,2,1.0,19.0,
健診センター,DR_XX012,SL_0223,2026-02,21,2,0.095,21,1.0,10.5,64.0
健診センター,DR_XX012,SL_0217,2026-02,22,2,0.091,22,1.0,11.0,63.6
健診センター,DR_XX012,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
健診センター,DR_XX012,SL_0432,2026-02,8,1,0.125,8,1.0,11.5,
健診センター,DR_XX012,SL_0621,2026-02,4,0,0.0,4,1.0,,
健診センター,DR_XX012,SL_0693,2026-02,4,0,0.0,4,1.0,,
健診センター,DR_XX012,SL_0850,2026-02,2,0,0.0,2,1.0,,
入退院支援センター,DR_AD001,SL_0004,2026-02,610,610,1.0,610,1.0,0.0,100.0
入退院支援センター,DR_AD001,SL_0009,2026-02,46,45,0.978,46,1.0,0.0,99.3
内科,DR_IM001,SL_0015,2026-02,142,53,0.373,128,0.901,7.0,66.2
呼吸器内科,DR_RS2009,SL_0009,2026-02,58,36,0.621,58,1.0,0.0,87.4
呼吸器内科,DR_RS2004,SL_0009,2026-02,47,22,0.468,47,1.0,5.5,79.2
呼吸器内科,DR_RS2003,SL_0061,2026-02,139,54,0.388,139,1.0,5.0,76.8
呼吸器内科,DR_AL002,SL_0189,2026-02,133,43,0.323,133,1.0,6.0,74.1
呼吸器内科,DR_RS2004,SL_0082,2026-02,236,64,0.271,236,1.0,8.0,71.3
呼吸器内科,DR_AL001,SL_0033,2026-02,49,12,0.245,49,1.0,6.5,71.2
呼吸器内科,DR_RS2010,SL_0167,2026-02,54,10,0.185,54,1.0,6.0,69.5
呼吸器内科,DR_RS2005,SL_0100,2026-02,107,14,0.131,107,1.0,7.0,67.1
呼吸器内科,DR_RS2003,SL_0213,2026-02,12,1,0.083,12,1.0,11.0,63.3
呼吸器内科,DR_RS2006,SL_0106,2026-02,89,7,0.079,89,1.0,11.0,63.2
呼吸器内科,DR_RS2007,SL_0126,2026-02,19,2,0.105,19,1.0,15.0,61.8
呼吸器内科,DR_RS2008,SL_0127,2026-02,56,3,0.054,56,1.0,12.0,61.8
呼吸器内科,DR_AL001,SL_0009,2026-02,6,3,0.5,6,1.0,4.0,
呼吸器内科,DR_AL001,SL_0634,2026-02,6,0,0.0,6,1.0,15.0,
呼吸器内科,DR_AL002,SL_0009,2026-02,6,1,0.167,6,1.0,9.0,
呼吸器内科,DR_AL002,SL_0356,2026-02,7,2,0.286,7,1.0,15.0,
呼吸器内科,DR_RS2002,SL_0030,2026-02,6,1,0.167,6,1.0,22.5,
呼吸器内科,DR_RS2003,SL_0009,2026-02,2,1,0.5,2,1.0,4.5,
呼吸器内科,DR_RS2005,SL_0009,2026-02,2,1,0.5,2,1.0,12.0,
呼吸器内科,DR_RS2005,SL_0470,2026-02,3,1,0.333,3,1.0,11.0,
呼吸器内科,DR_RS2005,SL_0561,2026-02,1,0,0.0,1,1.0,7.0,
呼吸器内科,DR_RS2005,SL_0658,2026-02,1,1,1.0,1,1.0,0.0,
呼吸器内科,DR_RS2006,SL_0612,2026-02,4,0,0.0,4,1.0,13.5,
呼吸器内科,DR_RS2007,SL_0009,2026-02,1,1,1.0,1,1.0,2.0,
呼吸器内科,DR_RS2008,SL_0009,2026-02,3,3,1.0,3,1.0,2.0,
呼吸器内科,DR_RS2008,SL_0618,2026-02,4,0,0.0,4,1.0,14.5,
呼吸器内科,DR_RS2009,SL_0366,2026-02,8,2,0.25,7,0.875,10.0,
呼吸器内科,DR_RS2010,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
呼吸器内科,DR_RS2011,SL_0009,2026-02,2,0,0.0,2,1.0,,
呼吸器内科,DR_RS2011,SL_0179,2026-02,1,0,0.0,1,1.0,,
呼吸器内科,DR_RS2013,SL_0005,2026-02,17,0,0.0,17,1.0,,
呼吸器外科,DR_RS2012,SL_0188,2026-02,70,11,0.157,70,1.0,8.0,67.5
呼吸器外科,DR_RS2001,SL_0024,2026-02,65,9,0.138,65,1.0,8.0,66.8
呼吸器外科,DR_RS2001,SL_0009,2026-02,2,1,0.5,2,1.0,3.0,
呼吸器外科,DR_RS2001,SL_0584,2026-02,6,0,0.0,6,1.0,27.5,
呼吸器外科,DR_RS2012,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
呼吸器外科,DR_RS2012,SL_0557,2026-02,2,0,0.0,2,1.0,31.5,
呼吸器外科,DR_RS2014,SL_0009,2026-02,5,5,1.0,5,1.0,2.0,
呼吸器外科,DR_RS2015,SL_0005,2026-02,1,0,0.0,1,1.0,,
呼吸器外科,DR_XX022,SL_0486,2026-02,8,0,0.0,8,1.0,10.0,
外来手術室,DR_OT002,SL_0009,2026-02,13,13,1.0,13,1.0,0.0,100.0
外来手術室,DR_OT002,SL_0159,2026-02,97,96,0.99,97,1.0,0.0,99.7
外来手術室,DR_OT001,SL_0009,2026-02,47,46,0.979,47,1.0,1.0,98.7
外来手術室,DR_OT001,SL_0025,2026-02,174,169,0.971,174,1.0,1.0,98.5
外来手術室,DR_OT005,SL_0332,2026-02,18,17,0.944,18,1.0,0.0,98.1
外来手術室,DR_OT009,SL_0484,2026-02,24,22,0.917,24,1.0,0.0,97.2
外来手術室,DR_OT003,SL_0248,2026-02,19,9,0.474,19,1.0,0.0,82.5
外来手術室,DR_OT016,SL_0733,2026-02,11,2,0.182,11,1.0,0.0,72.7
外来手術室,DR_OT003,SL_0009,2026-02,4,4,1.0,4,1.0,0.0,
外来手術室,DR_OT003,SL_0456,2026-02,4,0,0.0,4,1.0,,
外来手術室,DR_OT003,SL_0840,2026-02,1,0,0.0,1,1.0,,
外来手術室,DR_OT004,SL_0324,2026-02,4,1,0.25,4,1.0,0.0,
外来手術室,DR_OT006,SL_0376,2026-02,4,4,1.0,4,1.0,0.0,
外来手術室,DR_OT007,SL_0396,2026-02,9,8,0.889,9,1.0,0.0,
外来手術室,DR_OT008,SL_0397,2026-02,5,5,1.0,5,1.0,0.0,
外来手術室,DR_OT010,SL_0506,2026-02,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT011,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT011,SL_0553,2026-02,4,1,0.25,4,1.0,0.0,
外来手術室,DR_OT012,SL_0559,2026-02,4,4,1.0,4,1.0,0.0,
外来手術室,DR_OT013,SL_0597,2026-02,4,4,1.0,4,1.0,0.0,
外来手術室,DR_OT014,SL_0605,2026-02,3,3,1.0,3,1.0,0.0,
外来手術室,DR_OT015,SL_0699,2026-02,7,1,0.143,7,1.0,0.0,
外来手術室,DR_OT017,SL_0758,2026-02,3,1,0.333,3,1.0,0.0,
外来手術室,DR_OT018,SL_0817,2026-02,1,0,0.0,1,1.0,,
小児科,DR_PD011,SL_0009,2026-02,12,6,0.5,12,1.0,2.0,82.2
小児科,DR_PD002,SL_0070,2026-02,26,7,0.269,26,1.0,7.0,71.7
小児科,DR_PD016,SL_0780,2026-02,22,4,0.182,22,1.0,10.0,67.2
小児科,DR_PD001,SL_0313,2026-02,21,3,0.143,21,1.0,12.0,64.8
小児科,DR_PD018,SL_0838,2026-02,10,1,0.1,10,1.0,15.0,61.7
小児科,DR_PD003,SL_0098,2026-02,18,2,0.111,18,1.0,16.0,61.5
小児科,DR_PD005,SL_0328,2026-02,15,1,0.067,15,1.0,13.5,61.4
小児科,DR_PD009,SL_0257,2026-02,17,0,0.0,17,1.0,10.0,61.1
小児科,DR_PD004,SL_0177,2026-02,21,2,0.095,21,1.0,18.0,59.8
小児科,DR_PD006,SL_0009,2026-02,10,3,0.3,10,1.0,33.0,58.3
小児科,DR_PD007,SL_0351,2026-02,29,2,0.069,29,1.0,21.5,57.0
小児科,DR_PD006,SL_0503,2026-02,10,0,0.0,10,1.0,18.0,56.7
小児科,DR_PD018,SL_0837,2026-02,18,0,0.0,18,1.0,18.0,56.7
小児科,DR_PD001,SL_0020,2026-02,11,0,0.0,11,1.0,21.0,55.0
小児科,DR_PD006,SL_0272,2026-02,30,2,0.067,30,1.0,25.5,54.7
小児科,DR_PD007,SL_0239,2026-02,11,0,0.0,11,1.0,25.0,52.8
小児科,DR_PD010,SL_0260,2026-02,10,0,0.0,9,0.9,19.0,47.1
小児科,DR_PD001,SL_0009,2026-02,4,1,0.25,4,1.0,5.0,
小児科,DR_PD001,SL_0237,2026-02,3,1,0.333,3,1.0,18.0,
小児科,DR_PD002,SL_0009,2026-02,3,1,0.333,3,1.0,4.0,
小児科,DR_PD002,SL_0575,2026-02,5,0,0.0,5,1.0,9.0,
小児科,DR_PD003,SL_0009,2026-02,2,0,0.0,2,1.0,22.5,
小児科,DR_PD003,SL_0399,2026-02,5,0,0.0,5,1.0,24.0,
小児科,DR_PD003,SL_0671,2026-02,7,1,0.143,7,1.0,10.5,
小児科,DR_PD004,SL_0009,2026-02,2,1,0.5,2,1.0,17.5,
小児科,DR_PD004,SL_0270,2026-02,3,0,0.0,3,1.0,21.0,
小児科,DR_PD005,SL_0009,2026-02,4,2,0.5,4,1.0,3.5,
小児科,DR_PD006,SL_0185,2026-02,3,0,0.0,3,1.0,16.0,
小児科,DR_PD006,SL_0555,2026-02,1,1,1.0,1,1.0,0.0,
小児科,DR_PD007,SL_0009,2026-02,3,0,0.0,3,1.0,16.0,
小児科,DR_PD007,SL_0537,2026-02,4,0,0.0,4,1.0,24.0,
小児科,DR_PD009,SL_0604,2026-02,1,1,1.0,1,1.0,0.0,
小児科,DR_PD010,SL_0009,2026-02,1,0,0.0,1,1.0,,
小児科,DR_PD011,SL_0375,2026-02,1,0,0.0,1,1.0,70.0,
小児科,DR_PD012,SL_0475,2026-02,2,2,1.0,2,1.0,0.0,
小児科,DR_PD013,SL_0009,2026-02,2,2,1.0,2,1.0,0.5,
小児科,DR_PD013,SL_0419,2026-02,6,3,0.5,6,1.0,0.0,
小児科,DR_PD014,SL_0005,2026-02,7,1,0.143,7,1.0,0.0,
小児科,DR_PD016,SL_0009,2026-02,4,2,0.5,4,1.0,0.0,
小児科,DR_PD016,SL_0744,2026-02,6,1,0.167,6,1.0,16.0,
小児科,DR_PD016,SL_0773,2026-02,4,0,0.0,4,1.0,19.0,
小児科,DR_PD018,SL_0009,2026-02,1,0,0.0,1,1.0,45.0,
小児科,DR_PD018,SL_0857,2026-02,4,1,0.25,4,1.0,25.0,
小児科,DR_PD019,SL_0848,2026-02,1,0,0.0,1,1.0,8.0,
小児科,DR_PD020,SL_0856,2026-02,2,2,1.0,2,1.0,0.0,
小児科,DR_PD021,SL_0865,2026-02,2,1,0.5,2,1.0,15.5,
小児科,DR_XX020,SL_0452,2026-02,6,0,0.0,6,1.0,26.5,
形成外科,DR_PS016,SL_0729,2026-02,34,11,0.324,34,1.0,6.0,74.1
形成外科,DR_PS008,SL_0336,2026-02,15,5,0.333,15,1.0,7.0,73.9
形成外科,DR_PS005,SL_0009,2026-02,15,5,0.333,15,1.0,8.0,73.3
形成外科,DR_PS013,SL_0701,2026-02,89,21,0.236,89,1.0,7.0,70.6
形成外科,DR_PS013,SL_0009,2026-02,21,5,0.238,21,1.0,8.0,70.2
形成外科,DR_PS005,SL_0707,2026-02,52,12,0.231,52,1.0,8.5,69.6
形成外科,DR_PS005,SL_0265,2026-02,38,8,0.211,38,1.0,8.5,69.0
形成外科,DR_PS015,SL_0709,2026-02,50,8,0.16,50,1.0,10.0,66.4
形成外科,DR_PS006,SL_0288,2026-02,16,3,0.188,16,1.0,14.5,64.9
形成外科,DR_PS015,SL_0009,2026-02,45,7,0.156,45,1.0,15.0,63.5
形成外科,DR_PS016,SL_0009,2026-02,15,1,0.067,15,1.0,15.0,60.6
形成外科,DR_PD012,SL_0475,2026-02,7,1,0.143,7,1.0,10.0,
形成外科,DR_PS001,SL_0009,2026-02,7,4,0.571,7,1.0,1.0,
形成外科,DR_PS005,SL_0684,2026-02,2,0,0.0,2,1.0,14.0,
形成外科,DR_PS007,SL_0005,2026-02,4,1,0.25,4,1.0,0.0,
形成外科,DR_PS008,SL_0009,2026-02,5,0,0.0,5,1.0,12.0,
形成外科,DR_PS009,SL_0359,2026-02,4,1,0.25,4,1.0,8.0,
形成外科,DR_PS011,SL_0513,2026-02,4,1,0.25,4,1.0,48.0,
形成外科,DR_PS012,SL_0515,2026-02,2,0,0.0,2,1.0,35.0,
形成外科,DR_PS013,SL_0713,2026-02,3,0,0.0,3,1.0,8.5,
形成外科,DR_PS015,SL_0816,2026-02,2,0,0.0,2,1.0,37.5,
形成外科,DR_PS016,SL_0781,2026-02,1,0,0.0,1,1.0,9.0,
形成外科,DR_PS018,SL_0009,2026-02,1,1,1.0,1,1.0,2.0,
循環器内科,DR_CV002,SL_0009,2026-02,121,80,0.661,121,1.0,1.0,88.1
循環器内科,DR_CV008,SL_0150,2026-02,183,84,0.459,183,1.0,5.0,79.2
循環器内科,DR_CV002,SL_0118,2026-02,21,10,0.476,20,0.952,5.0,75.4
循環器内科,DR_CV004,SL_0034,2026-02,72,24,0.333,72,1.0,6.0,74.4
循環器内科,DR_CV001,SL_0044,2026-02,133,41,0.308,133,1.0,5.0,74.2
循環器内科,DR_CV016,SL_0616,2026-02,49,15,0.306,49,1.0,6.0,73.5
循環器内科,DR_CV003,SL_0031,2026-02,77,14,0.182,77,1.0,6.0,69.4
循環器内科,DR_CV001,SL_0009,2026-02,12,2,0.167,12,1.0,6.5,68.6
循環器内科,DR_CV010,SL_0193,2026-02,150,16,0.107,150,1.0,9.0,65.2
循環器内科,DR_CV007,SL_0078,2026-02,50,5,0.1,50,1.0,11.0,63.9
循環器内科,DR_CV006,SL_0067,2026-02,113,2,0.018,113,1.0,11.0,61.2
循環器内科,DR_CV011,SL_0196,2026-02,92,3,0.033,92,1.0,12.0,61.1
循環器内科,DR_CV009,SL_0153,2026-02,107,6,0.056,107,1.0,14.0,60.8
循環器内科,DR_CV005,SL_0058,2026-02,19,13,0.684,12,0.632,0.5,55.9
循環器内科,DR_CV001,SL_0228,2026-02,9,2,0.222,9,1.0,18.0,
循環器内科,DR_CV003,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV004,SL_0009,2026-02,2,1,0.5,2,1.0,6.5,
循環器内科,DR_CV004,SL_0450,2026-02,4,3,0.75,4,1.0,3.5,
循環器内科,DR_CV004,SL_0492,2026-02,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV005,SL_0009,2026-02,1,0,0.0,1,1.0,30.0,
循環器内科,DR_CV006,SL_0009,2026-02,2,1,0.5,2,1.0,19.0,
循環器内科,DR_CV006,SL_0600,2026-02,8,2,0.25,8,1.0,13.0,
循環器内科,DR_CV007,SL_0574,2026-02,8,0,0.0,8,1.0,12.5,
循環器内科,DR_CV008,SL_0009,2026-02,6,4,0.667,6,1.0,0.5,
循環器内科,DR_CV008,SL_0539,2026-02,4,0,0.0,4,1.0,14.0,
循環器内科,DR_CV009,SL_0277,2026-02,8,4,0.5,8,1.0,11.0,
循環器内科,DR_CV010,SL_0009,2026-02,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV010,SL_0381,2026-02,7,0,0.0,7,1.0,13.0,
循環器内科,DR_CV011,SL_0009,2026-02,1,0,0.0,1,1.0,60.0,
循環器内科,DR_CV011,SL_0622,2026-02,1,1,1.0,1,1.0,3.0,
循環器内科,DR_CV011,SL_0626,2026-02,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV012,SL_0325,2026-02,9,1,0.111,9,1.0,12.5,
循環器内科,DR_CV014,SL_0005,2026-02,4,0,0.0,4,1.0,,
循環器内科,DR_CV017,SL_0688,2026-02,1,1,1.0,1,1.0,0.0,
循環器内科,DR_CV018,SL_0009,2026-02,1,0,0.0,1,1.0,,
循環器内科,,SL_0599,2026-02,1,1,1.0,1,1.0,3.0,
心理検査,DR_XX037,SL_0855,2026-02,1,1,1.0,1,1.0,0.0,
心臓血管外科,DR_CS003,SL_0009,2026-02,13,7,0.538,13,1.0,1.5,83.8
心臓血管外科,DR_CS002,SL_0168,2026-02,41,3,0.073,41,1.0,8.0,64.7
心臓血管外科,DR_CS006,SL_0726,2026-02,150,0,0.0,150,1.0,17.0,57.2
