診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
アレルギー科,SL_0628,全体,3,4,10:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,SL_0628,全体,3,5,10:30,1,4,0.25,1,26,0.25,6.5
アレルギー科,SL_0628,初診,3,4,10:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,SL_0628,初診,3,5,10:30,1,4,0.25,1,26,0.25,6.5
アレルギー科,SL_0820,全体,2,4,10:00,1,4,0.25,1,12,0.25,3.0
アレルギー科,SL_0820,初診,2,4,10:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0009,全体,0,0,08:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,0,3,09:30,2,4,0.5,2,36,0.5,9.0
メンタルケア科,SL_0009,全体,0,4,10:00,1,4,0.25,2,7,0.5,1.8
メンタルケア科,SL_0009,全体,0,6,11:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,全体,0,8,12:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,全体,0,9,12:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,全体,0,21,18:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,1,4,10:00,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0009,全体,1,5,10:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,1,6,11:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,1,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,1,9,12:30,1,4,0.25,1,26,0.25,6.5
メンタルケア科,SL_0009,全体,1,10,13:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,全体,1,14,15:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,1,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,全体,1,16,16:00,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,全体,2,2,09:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,全体,2,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,全体,2,6,11:00,1,4,0.25,2,20,0.5,5.0
メンタルケア科,SL_0009,全体,2,7,11:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,SL_0009,全体,2,8,12:00,4,4,1.0,4,85,1.0,21.2
メンタルケア科,SL_0009,全体,2,9,12:30,4,4,1.0,4,60,1.0,15.0
メンタルケア科,SL_0009,全体,2,10,13:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,SL_0009,全体,2,11,13:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,2,12,14:00,2,4,0.5,2,14,0.5,3.5
メンタルケア科,SL_0009,全体,2,13,14:30,1,4,0.25,1,18,0.25,4.5
メンタルケア科,SL_0009,全体,2,14,15:00,3,4,0.75,3,28,0.75,7.0
メンタルケア科,SL_0009,全体,2,15,15:30,1,4,0.25,2,44,0.5,11.0
メンタルケア科,SL_0009,全体,2,16,16:00,1,4,0.25,2,9,0.5,2.2
メンタルケア科,SL_0009,全体,3,2,09:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,SL_0009,全体,3,3,09:30,2,4,0.5,3,32,0.75,8.0
メンタルケア科,SL_0009,全体,3,4,10:00,2,4,0.5,2,12,0.5,3.0
メンタルケア科,SL_0009,全体,3,6,11:00,2,4,0.5,2,45,0.5,11.2
メンタルケア科,SL_0009,全体,3,7,11:30,2,4,0.5,2,19,0.5,4.8
メンタルケア科,SL_0009,全体,3,8,12:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,3,9,12:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,3,10,13:00,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,全体,3,16,16:00,1,4,0.25,1,26,0.25,6.5
メンタルケア科,SL_0009,全体,3,17,16:30,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0009,全体,4,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,全体,4,7,11:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,全体,4,15,15:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,全体,4,16,16:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,再診,0,0,08:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,0,3,09:30,2,4,0.5,2,36,0.5,9.0
メンタルケア科,SL_0009,再診,0,4,10:00,1,4,0.25,2,7,0.5,1.8
メンタルケア科,SL_0009,再診,0,6,11:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,再診,0,8,12:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,再診,0,9,12:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,再診,0,21,18:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,1,4,10:00,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0009,再診,1,5,10:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,1,6,11:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,1,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,1,9,12:30,1,4,0.25,1,26,0.25,6.5
メンタルケア科,SL_0009,再診,1,10,13:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,再診,1,14,15:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,1,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,SL_0009,再診,1,16,16:00,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,再診,2,2,09:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,再診,2,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,再診,2,6,11:00,1,4,0.25,2,20,0.5,5.0
メンタルケア科,SL_0009,再診,2,7,11:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,SL_0009,再診,2,8,12:00,4,4,1.0,4,85,1.0,21.2
メンタルケア科,SL_0009,再診,2,9,12:30,4,4,1.0,4,60,1.0,15.0
メンタルケア科,SL_0009,再診,2,10,13:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,SL_0009,再診,2,11,13:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,2,12,14:00,2,4,0.5,2,14,0.5,3.5
メンタルケア科,SL_0009,再診,2,13,14:30,1,4,0.25,1,18,0.25,4.5
メンタルケア科,SL_0009,再診,2,14,15:00,3,4,0.75,3,28,0.75,7.0
メンタルケア科,SL_0009,再診,2,15,15:30,1,4,0.25,2,44,0.5,11.0
メンタルケア科,SL_0009,再診,2,16,16:00,1,4,0.25,2,9,0.5,2.2
メンタルケア科,SL_0009,再診,3,2,09:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,SL_0009,再診,3,3,09:30,2,4,0.5,3,32,0.75,8.0
メンタルケア科,SL_0009,再診,3,4,10:00,2,4,0.5,2,12,0.5,3.0
メンタルケア科,SL_0009,再診,3,6,11:00,2,4,0.5,2,45,0.5,11.2
メンタルケア科,SL_0009,再診,3,7,11:30,2,4,0.5,2,19,0.5,4.8
メンタルケア科,SL_0009,再診,3,8,12:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,3,9,12:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,3,10,13:00,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,再診,3,16,16:00,1,4,0.25,1,26,0.25,6.5
メンタルケア科,SL_0009,再診,3,17,16:30,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0009,再診,4,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,再診,4,7,11:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,再診,4,15,15:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,SL_0009,再診,4,16,16:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0009,薬再診,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,薬再診,0,4,10:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,薬再診,0,6,11:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,薬再診,0,21,18:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,薬再診,1,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,薬再診,2,14,15:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,薬再診,3,3,09:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,薬再診,4,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0043,全体,2,1,08:30,3,4,0.75,7,38,1.75,9.5
メンタルケア科,SL_0043,全体,2,2,09:00,4,4,1.0,11,107,2.75,26.8
メンタルケア科,SL_0043,全体,2,3,09:30,4,4,1.0,11,110,2.75,27.5
メンタルケア科,SL_0043,全体,2,4,10:00,4,4,1.0,13,89,3.25,22.2
メンタルケア科,SL_0043,全体,2,5,10:30,4,4,1.0,15,103,3.75,25.8
メンタルケア科,SL_0043,全体,2,6,11:00,4,4,1.0,15,115,3.75,28.8
メンタルケア科,SL_0043,全体,2,7,11:30,4,4,1.0,14,109,3.5,27.2
メンタルケア科,SL_0043,全体,2,8,12:00,3,4,0.75,7,58,1.75,14.5
メンタルケア科,SL_0043,全体,2,9,12:30,1,4,0.25,3,29,0.75,7.2
メンタルケア科,SL_0043,全体,2,10,13:00,4,4,1.0,8,67,2.0,16.8
メンタルケア科,SL_0043,全体,2,11,13:30,4,4,1.0,10,75,2.5,18.8
メンタルケア科,SL_0043,全体,2,12,14:00,4,4,1.0,11,91,2.75,22.8
メンタルケア科,SL_0043,全体,2,13,14:30,4,4,1.0,9,88,2.25,22.0
メンタルケア科,SL_0043,全体,2,14,15:00,2,4,0.5,4,37,1.0,9.2
メンタルケア科,SL_0043,再診,2,1,08:30,3,4,0.75,7,38,1.75,9.5
メンタルケア科,SL_0043,再診,2,2,09:00,4,4,1.0,11,107,2.75,26.8
メンタルケア科,SL_0043,再診,2,3,09:30,4,4,1.0,11,110,2.75,27.5
メンタルケア科,SL_0043,再診,2,4,10:00,4,4,1.0,13,89,3.25,22.2
メンタルケア科,SL_0043,再診,2,5,10:30,4,4,1.0,15,103,3.75,25.8
メンタルケア科,SL_0043,再診,2,6,11:00,4,4,1.0,15,115,3.75,28.8
メンタルケア科,SL_0043,再診,2,7,11:30,4,4,1.0,14,109,3.5,27.2
メンタルケア科,SL_0043,再診,2,8,12:00,3,4,0.75,7,58,1.75,14.5
メンタルケア科,SL_0043,再診,2,9,12:30,1,4,0.25,3,29,0.75,7.2
メンタルケア科,SL_0043,再診,2,10,13:00,4,4,1.0,8,67,2.0,16.8
メンタルケア科,SL_0043,再診,2,11,13:30,4,4,1.0,10,75,2.5,18.8
メンタルケア科,SL_0043,再診,2,12,14:00,4,4,1.0,11,91,2.75,22.8
メンタルケア科,SL_0043,再診,2,13,14:30,4,4,1.0,9,88,2.25,22.0
メンタルケア科,SL_0043,再診,2,14,15:00,2,4,0.5,4,37,1.0,9.2
メンタルケア科,SL_0043,薬再診,2,1,08:30,2,4,0.5,3,9,0.75,2.2
メンタルケア科,SL_0043,薬再診,2,2,09:00,2,4,0.5,2,7,0.5,1.8
メンタルケア科,SL_0043,薬再診,2,3,09:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,薬再診,2,4,10:00,4,4,1.0,5,14,1.25,3.5
メンタルケア科,SL_0043,薬再診,2,5,10:30,3,4,0.75,7,23,1.75,5.8
メンタルケア科,SL_0043,薬再診,2,6,11:00,3,4,0.75,3,10,0.75,2.5
メンタルケア科,SL_0043,薬再診,2,7,11:30,3,4,0.75,3,13,0.75,3.2
メンタルケア科,SL_0043,薬再診,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,薬再診,2,11,13:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0043,薬再診,2,13,14:30,2,4,0.5,2,7,0.5,1.8
メンタルケア科,SL_0255,全体,0,1,08:30,1,4,0.25,2,7,0.5,1.8
メンタルケア科,SL_0255,全体,0,2,09:00,2,4,0.5,6,35,1.5,8.8
メンタルケア科,SL_0255,全体,0,3,09:30,2,4,0.5,9,33,2.25,8.2
メンタルケア科,SL_0255,全体,0,4,10:00,2,4,0.5,8,53,2.0,13.2
メンタルケア科,SL_0255,全体,0,5,10:30,2,4,0.5,7,64,1.75,16.0
メンタルケア科,SL_0255,全体,0,6,11:00,2,4,0.5,9,51,2.25,12.8
メンタルケア科,SL_0255,全体,0,7,11:30,2,4,0.5,6,54,1.5,13.5
メンタルケア科,SL_0255,全体,0,8,12:00,2,4,0.5,6,49,1.5,12.2
メンタルケア科,SL_0255,全体,0,9,12:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0255,再診,0,1,08:30,1,4,0.25,2,7,0.5,1.8
メンタルケア科,SL_0255,再診,0,2,09:00,2,4,0.5,6,35,1.5,8.8
メンタルケア科,SL_0255,再診,0,3,09:30,2,4,0.5,9,33,2.25,8.2
メンタルケア科,SL_0255,再診,0,4,10:00,2,4,0.5,8,53,2.0,13.2
メンタルケア科,SL_0255,再診,0,5,10:30,2,4,0.5,7,64,1.75,16.0
メンタルケア科,SL_0255,再診,0,6,11:00,2,4,0.5,9,51,2.25,12.8
メンタルケア科,SL_0255,再診,0,7,11:30,2,4,0.5,6,54,1.5,13.5
メンタルケア科,SL_0255,再診,0,8,12:00,2,4,0.5,6,49,1.5,12.2
メンタルケア科,SL_0255,再診,0,9,12:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0255,薬再診,0,1,08:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0255,薬再診,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0255,薬再診,0,3,09:30,2,4,0.5,3,11,0.75,2.8
メンタルケア科,SL_0255,薬再診,0,4,10:00,1,4,0.25,2,3,0.5,0.8
メンタルケア科,SL_0255,薬再診,0,5,10:30,1,4,0.25,3,9,0.75,2.2
メンタルケア科,SL_0255,薬再診,0,6,11:00,2,4,0.5,2,6,0.5,1.5
メンタルケア科,SL_0255,薬再診,0,8,12:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0545,全体,3,4,10:00,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0545,全体,3,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0545,再診,3,4,10:00,1,4,0.25,1,20,0.25,5.0
メンタルケア科,SL_0545,再診,3,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0552,全体,0,3,09:30,1,4,0.25,1,16,0.25,4.0
メンタルケア科,SL_0552,全体,4,17,16:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,SL_0552,初診,4,17,16:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,SL_0552,再診,0,3,09:30,1,4,0.25,1,16,0.25,4.0
メンタルケア科,SL_0624,全体,0,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0624,全体,0,4,10:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,SL_0624,全体,0,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0624,全体,0,7,11:30,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0624,全体,0,9,12:30,2,4,0.5,2,10,0.5,2.5
メンタルケア科,SL_0624,全体,0,10,13:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0624,再診,0,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0624,再診,0,4,10:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,SL_0624,再診,0,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0624,再診,0,7,11:30,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0624,再診,0,9,12:30,2,4,0.5,2,10,0.5,2.5
メンタルケア科,SL_0624,再診,0,10,13:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0624,薬再診,0,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0624,薬再診,0,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0624,薬再診,0,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0721,全体,1,10,13:00,3,4,0.75,8,74,2.0,18.5
メンタルケア科,SL_0721,全体,1,11,13:30,4,4,1.0,9,93,2.25,23.2
メンタルケア科,SL_0721,全体,1,12,14:00,3,4,0.75,8,76,2.0,19.0
メンタルケア科,SL_0721,全体,1,13,14:30,3,4,0.75,6,38,1.5,9.5
メンタルケア科,SL_0721,全体,1,14,15:00,3,4,0.75,5,58,1.25,14.5
メンタルケア科,SL_0721,全体,1,15,15:30,3,4,0.75,7,54,1.75,13.5
