診療科名,月,診療区分,診察時間_階級,併科受診フラグ,紹介状有無,初再診区分,予約フラグ,診察前検査フラグ,件数
リウマチ膠原病内科,2025-11,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,7
リウマチ膠原病内科,2025-11,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-11,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,7
リウマチ膠原病内科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,35
リウマチ膠原病内科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,32
リウマチ膠原病内科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,17
リウマチ膠原病内科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,1
リウマチ膠原病内科,2025-11,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,2
リウマチ膠原病内科,2025-11,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,3
リウマチ膠原病内科,2025-11,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,1
リウマチ膠原病内科,2025-11,通常診療,30分以上,,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,26
リウマチ膠原病内科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査中,1
リウマチ膠原病内科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,35
リウマチ膠原病内科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,21
リウマチ膠原病内科,2025-11,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,1
リウマチ膠原病内科,2025-11,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,65
リウマチ膠原病内科,2025-11,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,115
リウマチ膠原病内科,2025-11,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,70
リウマチ膠原病内科,2025-11,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,6
リウマチ膠原病内科,2025-11,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査未,1
リウマチ膠原病内科,2025-11,通常診療,不明,有,紹介状無し,再診,枠あり予約,検査済,2
リウマチ膠原病内科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,9
リウマチ膠原病内科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,10
リウマチ膠原病内科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,検査済,2
リウマチ膠原病内科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,至急済,1
リウマチ膠原病内科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-11,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,23
一般消化器外科,2025-11,薬のみ,0-4分,有,紹介状無し,再診,,なし,4
一般消化器外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,43
一般消化器外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,,なし,2
一般消化器外科,2025-11,薬のみ,0-4分,,紹介状あり,初診,,なし,1
一般消化器外科,2025-11,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-11,薬のみ,0-4分,,紹介状無し,再診,,なし,1
一般消化器外科,2025-11,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-11,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-11,薬のみ,15-29分,有,紹介状無し,再診,枠なし予約,なし,1
一般消化器外科,2025-11,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-11,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-11,薬のみ,30分以上,無,紹介状無し,再診,,なし,1
一般消化器外科,2025-11,薬のみ,30分以上,,紹介状あり,再診,,,1
一般消化器外科,2025-11,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,2
一般消化器外科,2025-11,薬のみ,5-9分,有,紹介状無し,再診,,なし,2
一般消化器外科,2025-11,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,3
一般消化器外科,2025-11,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,6
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,37
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,15
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2025-11,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,4
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,124
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査未,2
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,68
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,8
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,4
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,1
一般消化器外科,2025-11,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-11,通常診療,10-14分,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,26
一般消化器外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査未,1
一般消化器外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,9
一般消化器外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-11,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-11,通常診療,10-14分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2025-11,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,67
一般消化器外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,19
一般消化器外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,10-14分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,なし,3
一般消化器外科,2025-11,通常診療,15-29分,有,紹介状あり,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,なし,29
一般消化器外科,2025-11,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,検査済,6
一般消化器外科,2025-11,通常診療,15-29分,有,紹介状無し,再診,枠あり予約,至急済,2
一般消化器外科,2025-11,通常診療,15-29分,有,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,15-29分,無,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,15-29分,,紹介状あり,再診,枠あり予約,なし,1
一般消化器外科,2025-11,通常診療,15-29分,,紹介状あり,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,15-29分,,紹介状あり,初診,枠あり予約,なし,15
一般消化器外科,2025-11,通常診療,15-29分,,紹介状あり,初診,枠あり予約,至急済,1
一般消化器外科,2025-11,通常診療,15-29分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,なし,63
一般消化器外科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,検査済,21
一般消化器外科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,至急済,4
一般消化器外科,2025-11,通常診療,15-29分,,紹介状無し,再診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,15-29分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,なし,8
一般消化器外科,2025-11,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,検査済,1
一般消化器外科,2025-11,通常診療,30分以上,有,紹介状無し,再診,枠あり予約,至急済,1
一般消化器外科,2025-11,通常診療,30分以上,,紹介状あり,初診,枠あり予約,なし,5
一般消化器外科,2025-11,通常診療,30分以上,,紹介状無し,再診,枠あり予約,なし,4
一般消化器外科,2025-11,通常診療,30分以上,,紹介状無し,再診,枠あり予約,検査済,4
一般消化器外科,2025-11,通常診療,30分以上,,紹介状無し,初診,枠あり予約,,2
一般消化器外科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,なし,36
一般消化器外科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,検査済,20
一般消化器外科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,至急済,3
一般消化器外科,2025-11,通常診療,5-9分,有,紹介状無し,再診,枠あり予約,,3
一般消化器外科,2025-11,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,なし,1
一般消化器外科,2025-11,通常診療,5-9分,無,紹介状無し,再診,枠あり予約,,6
一般消化器外科,2025-11,通常診療,5-9分,,紹介状あり,初診,枠あり予約,なし,9
一般消化器外科,2025-11,通常診療,5-9分,,紹介状あり,初診,枠あり予約,,2
一般消化器外科,2025-11,通常診療,5-9分,,紹介状無し,再診,枠あり予約,なし,126
一般消化器外科,2025-11,通常診療,5-9分,,紹介状無し,再診,枠あり予約,検査済,54
一般消化器外科,2025-11,通常診療,5-9分,,紹介状無し,再診,枠あり予約,至急済,12
一般消化器外科,2025-11,通常診療,5-9分,,紹介状無し,初診,枠あり予約,,1
一般消化器外科,2025-11,通常診療,不明,有,紹介状あり,初診,枠あり予約,なし,1
一般消化器外科,2025-11,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,15
一般消化器外科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,47
一般消化器外科,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,検査未,5
中央処置室,2025-11,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,4
中央処置室,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,23
中央処置室,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,6
中央処置室,2025-11,通常診療,不明,有,紹介状無し,再診,枠あり予約,なし,77
中央処置室,2025-11,通常診療,不明,有,紹介状無し,再診,枠あり予約,,1
中央処置室,2025-11,通常診療,不明,,紹介状無し,再診,枠あり予約,なし,23
乳腺外科,2025-11,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,なし,9
乳腺外科,2025-11,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査中,3
乳腺外科,2025-11,薬のみ,0-4分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-11,薬のみ,0-4分,有,紹介状無し,再診,,なし,2
乳腺外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,なし,35
乳腺外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査中,12
乳腺外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,検査済,9
乳腺外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,枠なし予約,至急済,4
乳腺外科,2025-11,薬のみ,0-4分,無,紹介状無し,再診,,なし,1
乳腺外科,2025-11,薬のみ,0-4分,,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-11,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,検査済,1
乳腺外科,2025-11,薬のみ,10-14分,有,紹介状無し,再診,枠なし予約,至急済,1
乳腺外科,2025-11,薬のみ,10-14分,無,紹介状無し,再診,枠なし予約,なし,8
乳腺外科,2025-11,薬のみ,10-14分,,紹介状あり,初診,,,1
乳腺外科,2025-11,薬のみ,15-29分,有,紹介状無し,再診,,なし,1
乳腺外科,2025-11,薬のみ,15-29分,無,紹介状無し,再診,枠なし予約,なし,5
乳腺外科,2025-11,薬のみ,15-29分,,紹介状あり,初診,,,1
乳腺外科,2025-11,薬のみ,30分以上,無,紹介状無し,再診,枠なし予約,なし,3
乳腺外科,2025-11,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-11,薬のみ,5-9分,有,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-11,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,なし,15
乳腺外科,2025-11,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,検査中,4
乳腺外科,2025-11,薬のみ,5-9分,無,紹介状無し,再診,枠なし予約,至急済,2
乳腺外科,2025-11,薬のみ,5-9分,無,紹介状無し,再診,,,1
乳腺外科,2025-11,薬のみ,5-9分,,紹介状無し,再診,枠なし予約,検査中,1
乳腺外科,2025-11,薬のみ,5-9分,,紹介状無し,再診,,,1
乳腺外科,2025-11,薬のみ,不明,有,紹介状無し,再診,枠なし予約,なし,1
乳腺外科,2025-11,薬のみ,不明,無,紹介状無し,再診,枠なし予約,なし,11
乳腺外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,なし,43
乳腺外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査中,24
乳腺外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,検査済,18
乳腺外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,至急済,20
乳腺外科,2025-11,通常診療,0-4分,有,紹介状無し,再診,枠あり予約,,2
乳腺外科,2025-11,通常診療,0-4分,有,紹介状無し,初診,枠あり予約,なし,1
乳腺外科,2025-11,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,なし,3
乳腺外科,2025-11,通常診療,0-4分,無,紹介状無し,再診,枠あり予約,,16
乳腺外科,2025-11,通常診療,0-4分,,紹介状あり,再診,枠あり予約,,1
乳腺外科,2025-11,通常診療,0-4分,,紹介状あり,初診,枠あり予約,なし,19
乳腺外科,2025-11,通常診療,0-4分,,紹介状あり,初診,枠あり予約,,1
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,なし,264
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査中,219
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,検査済,34
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,至急済,113
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,再診,枠あり予約,,2
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,初診,枠あり予約,なし,2
乳腺外科,2025-11,通常診療,0-4分,,紹介状無し,初診,枠あり予約,,1
乳腺外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,なし,10
乳腺外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査中,2
乳腺外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,検査済,5
乳腺外科,2025-11,通常診療,10-14分,有,紹介状無し,再診,枠あり予約,,1
乳腺外科,2025-11,通常診療,10-14分,無,紹介状無し,再診,枠あり予約,,3
乳腺外科,2025-11,通常診療,10-14分,,紹介状あり,再診,枠あり予約,,1
乳腺外科,2025-11,通常診療,10-14分,,紹介状あり,初診,枠あり予約,なし,6
乳腺外科,2025-11,通常診療,10-14分,,紹介状あり,初診,枠あり予約,,1
乳腺外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,なし,45
乳腺外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査中,8
乳腺外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,検査済,3
乳腺外科,2025-11,通常診療,10-14分,,紹介状無し,再診,枠あり予約,至急済,4
