診療科名,診療受付区分,予約フラグ,曜日,件数
脳神経内科,未来院,枠なし予約,0,1
脳神経内科,病院到着,枠あり予約,1,1
脳神経内科,終了,枠あり予約,0,51
脳神経内科,終了,枠あり予約,1,42
脳神経内科,終了,枠あり予約,2,73
脳神経内科,終了,枠あり予約,3,115
脳神経内科,終了,枠あり予約,4,76
脳神経内科,終了,枠なし予約,0,6
脳神経内科,終了,枠なし予約,1,16
脳神経内科,終了,枠なし予約,2,17
脳神経内科,終了,枠なし予約,3,14
脳神経内科,終了,枠なし予約,4,14
脳神経内科,終了,,1,1
脳神経内科,終了,,2,1
脳神経内科,終了,,3,2
脳神経内科,終了,,4,5
脳神経内科,診察中,枠あり予約,3,1
脳神経外科,保留,枠あり予約,4,1
脳神経外科,未来院,枠あり予約,1,1
脳神経外科,未来院,枠あり予約,2,3
脳神経外科,未来院,枠あり予約,4,1
脳神経外科,未来院,枠なし予約,2,1
脳神経外科,病院到着,枠あり予約,0,1
脳神経外科,病院到着,枠あり予約,1,1
脳神経外科,病院到着,枠なし予約,4,1
脳神経外科,終了,枠あり予約,0,5
脳神経外科,終了,枠あり予約,1,49
脳神経外科,終了,枠あり予約,2,78
脳神経外科,終了,枠あり予約,3,7
脳神経外科,終了,枠あり予約,4,40
脳神経外科,終了,枠あり予約,5,1
脳神経外科,終了,枠なし予約,1,9
脳神経外科,終了,枠なし予約,2,5
脳神経外科,終了,枠なし予約,3,5
脳神経外科,終了,枠なし予約,4,3
脳神経外科,終了,,3,1
腎内科,7,枠あり予約,3,3
腎内科,未来院,枠あり予約,0,3
腎内科,未来院,枠あり予約,1,2
腎内科,未来院,枠あり予約,2,7
腎内科,未来院,枠あり予約,3,11
腎内科,未来院,枠なし予約,3,2
腎内科,未来院,枠なし予約,4,2
腎内科,病院到着,枠あり予約,0,2
腎内科,病院到着,枠あり予約,2,2
腎内科,病院到着,枠あり予約,3,1
腎内科,病院到着,枠なし予約,1,1
腎内科,病院到着,枠なし予約,3,1
腎内科,終了,枠あり予約,0,96
腎内科,終了,枠あり予約,1,99
腎内科,終了,枠あり予約,2,147
腎内科,終了,枠あり予約,3,161
腎内科,終了,枠あり予約,4,87
腎内科,終了,枠なし予約,0,8
腎内科,終了,枠なし予約,1,22
腎内科,終了,枠なし予約,2,17
腎内科,終了,枠なし予約,3,15
腎内科,終了,枠なし予約,4,6
臨床工学技師,未来院,枠あり予約,0,24
臨床工学技師,未来院,枠あり予約,1,18
臨床工学技師,未来院,枠あり予約,2,24
臨床工学技師,未来院,枠あり予約,3,18
臨床工学技師,未来院,枠あり予約,4,19
臨床工学技師,未来院,枠あり予約,5,30
臨床工学技師,未来院,枠なし予約,1,2
臨床工学技師,未来院,枠なし予約,5,1
臨床工学技師,病院到着,枠あり予約,0,12
臨床工学技師,病院到着,枠あり予約,1,2
臨床工学技師,病院到着,枠あり予約,2,12
臨床工学技師,病院到着,枠あり予約,3,3
臨床工学技師,病院到着,枠あり予約,4,15
臨床工学技師,病院到着,枠なし予約,0,1
臨床工学技師,病院到着,枠なし予約,2,1
臨床腫瘍科,未来院,枠あり予約,1,2
臨床腫瘍科,未来院,枠なし予約,1,1
臨床腫瘍科,病院到着,枠あり予約,2,2
臨床腫瘍科,病院到着,枠なし予約,3,1
臨床腫瘍科,終了,枠あり予約,0,15
臨床腫瘍科,終了,枠あり予約,1,35
臨床腫瘍科,終了,枠あり予約,2,44
臨床腫瘍科,終了,枠あり予約,3,22
臨床腫瘍科,終了,枠あり予約,4,5
臨床腫瘍科,終了,枠なし予約,0,6
臨床腫瘍科,終了,枠なし予約,1,7
臨床腫瘍科,終了,枠なし予約,2,10
臨床腫瘍科,終了,枠なし予約,3,6
臨床腫瘍科,終了,,2,2
薬剤部,7,枠あり予約,2,1
薬剤部,7,枠あり予約,3,2
薬剤部,未来院,枠あり予約,3,1
薬剤部,未来院,枠あり予約,4,2
薬剤部,病院到着,枠あり予約,0,3
薬剤部,病院到着,枠あり予約,1,2
薬剤部,病院到着,枠あり予約,2,3
薬剤部,病院到着,枠あり予約,3,5
薬剤部,病院到着,枠なし予約,1,1
薬剤部,病院到着,枠なし予約,2,1
薬剤部,病院到着,枠なし予約,3,1
薬剤部,終了,枠あり予約,0,8
薬剤部,終了,枠あり予約,1,28
薬剤部,終了,枠あり予約,2,28
薬剤部,終了,枠あり予約,3,32
薬剤部,終了,枠あり予約,4,19
薬剤部,終了,枠なし予約,1,1
血液内科,6,枠あり予約,0,1
血液内科,未来院,枠あり予約,0,1
血液内科,未来院,枠あり予約,1,6
血液内科,未来院,枠あり予約,2,4
血液内科,未来院,枠あり予約,3,6
血液内科,未来院,枠あり予約,4,4
血液内科,未来院,枠なし予約,4,1
血液内科,病院到着,枠あり予約,0,2
血液内科,病院到着,枠あり予約,4,3
血液内科,病院到着,枠なし予約,4,1
血液内科,終了,枠あり予約,0,101
血液内科,終了,枠あり予約,1,190
血液内科,終了,枠あり予約,2,107
血液内科,終了,枠あり予約,3,109
血液内科,終了,枠あり予約,4,137
血液内科,終了,枠なし予約,0,5
血液内科,終了,枠なし予約,1,14
血液内科,終了,枠なし予約,2,7
血液内科,終了,枠なし予約,3,15
血液内科,終了,枠なし予約,4,14
退院支援,未来院,枠あり予約,0,14
退院支援,未来院,枠あり予約,1,11
退院支援,未来院,枠あり予約,2,8
退院支援,未来院,枠あり予約,3,21
退院支援,未来院,枠あり予約,4,14
退院支援,病院到着,枠あり予約,0,2
退院支援,病院到着,枠あり予約,2,2
退院支援,病院到着,枠あり予約,3,3
退院支援,終了,枠あり予約,1,16
退院支援,終了,枠あり予約,2,20
退院支援,終了,枠あり予約,3,6
退院支援,終了,枠あり予約,4,15
通院治療センター,7,枠なし予約,0,1
通院治療センター,7,枠なし予約,3,1
通院治療センター,病院到着,枠なし予約,2,1
通院治療センター,終了,枠あり予約,0,3
通院治療センター,終了,枠あり予約,1,4
通院治療センター,終了,枠あり予約,2,7
通院治療センター,終了,枠あり予約,3,13
通院治療センター,終了,枠あり予約,4,1
通院治療センター,終了,枠なし予約,1,3
通院治療センター,終了,枠なし予約,2,5
通院治療センター,終了,枠なし予約,3,3
通院治療センター,終了,枠なし予約,4,1
遺伝診療科,未来院,枠あり予約,0,1
遺伝診療科,未来院,枠あり予約,1,1
遺伝診療科,病院到着,枠あり予約,1,3
遺伝診療科,病院到着,枠なし予約,3,1
遺伝診療科,終了,枠あり予約,0,4
遺伝診療科,終了,枠あり予約,1,17
遺伝診療科,終了,枠あり予約,2,2
遺伝診療科,終了,枠あり予約,3,14
遺伝診療科,終了,枠あり予約,4,5
遺伝診療科,終了,枠なし予約,0,5
遺伝診療科,終了,枠なし予約,1,3
遺伝診療科,終了,枠なし予約,2,2
遺伝診療科,終了,枠なし予約,3,7
骨転移カンファレンス,未来院,枠あり予約,0,2
骨転移カンファレンス,病院到着,枠あり予約,0,1
麻酔科,7,枠あり予約,3,1
麻酔科,未来院,枠あり予約,2,1
麻酔科,未来院,枠あり予約,4,2
麻酔科,終了,枠あり予約,0,41
麻酔科,終了,枠あり予約,1,83
麻酔科,終了,枠あり予約,2,89
麻酔科,終了,枠あり予約,3,80
麻酔科,終了,枠あり予約,4,86
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,1,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,2,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,0,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,1,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,3,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,35
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,2,8
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,10
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,34
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,2,1
