診療科名,予約担当者匿名ID,区分,曜日,bin_idx,bin_label,出勤日数,該当日数,出勤頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
がんゲノム,DR_ON001,再診,0,11,13:30,1,4,0.25,1,5,0.25,1.2
がんゲノム,DR_ON001,再診,0,12,14:00,1,4,0.25,1,27,0.25,6.8
がんゲノム,DR_ON001,再診,1,4,10:00,1,4,0.25,1,4,0.25,1.0
がんゲノム,DR_ON001,再診,1,5,10:30,1,4,0.25,1,6,0.25,1.5
がんゲノム,DR_ON001,再診,1,12,14:00,2,4,0.5,2,55,0.5,13.8
がんゲノム,DR_ON001,再診,1,13,14:30,4,4,1.0,6,69,1.5,17.2
がんゲノム,DR_ON001,再診,1,14,15:00,2,4,0.5,2,28,0.5,7.0
アレルギー科,DR_AL001,全体,2,3,09:30,3,4,0.75,6,50,1.5,12.5
アレルギー科,DR_AL001,全体,2,4,10:00,4,4,1.0,11,86,2.75,21.5
アレルギー科,DR_AL001,全体,2,5,10:30,4,4,1.0,11,98,2.75,24.5
アレルギー科,DR_AL001,全体,2,6,11:00,4,4,1.0,6,48,1.5,12.0
アレルギー科,DR_AL001,全体,2,7,11:30,2,4,0.5,3,19,0.75,4.8
アレルギー科,DR_AL001,全体,2,8,12:00,1,4,0.25,1,10,0.25,2.5
アレルギー科,DR_AL001,初診,2,4,10:00,1,4,0.25,1,12,0.25,3.0
アレルギー科,DR_AL001,再診,2,3,09:30,3,4,0.75,6,50,1.5,12.5
アレルギー科,DR_AL001,再診,2,4,10:00,4,4,1.0,10,74,2.5,18.5
アレルギー科,DR_AL001,再診,2,5,10:30,4,4,1.0,11,98,2.75,24.5
アレルギー科,DR_AL001,再診,2,6,11:00,4,4,1.0,6,48,1.5,12.0
アレルギー科,DR_AL001,再診,2,7,11:30,2,4,0.5,3,19,0.75,4.8
アレルギー科,DR_AL001,再診,2,8,12:00,1,4,0.25,1,10,0.25,2.5
アレルギー科,DR_AL001,薬再診,2,4,10:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,DR_AL001,薬再診,2,5,10:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,DR_AL002,全体,3,3,09:30,4,4,1.0,8,66,2.0,16.5
アレルギー科,DR_AL002,全体,3,4,10:00,4,4,1.0,10,51,2.5,12.8
アレルギー科,DR_AL002,全体,3,5,10:30,4,4,1.0,10,85,2.5,21.2
アレルギー科,DR_AL002,全体,3,6,11:00,2,4,0.5,7,56,1.75,14.0
アレルギー科,DR_AL002,全体,3,7,11:30,3,4,0.75,7,53,1.75,13.2
アレルギー科,DR_AL002,全体,3,8,12:00,1,4,0.25,1,6,0.25,1.5
アレルギー科,DR_AL002,初診,3,4,10:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,DR_AL002,初診,3,5,10:30,1,4,0.25,1,26,0.25,6.5
アレルギー科,DR_AL002,再診,3,3,09:30,4,4,1.0,8,66,2.0,16.5
アレルギー科,DR_AL002,再診,3,4,10:00,4,4,1.0,9,48,2.25,12.0
アレルギー科,DR_AL002,再診,3,5,10:30,4,4,1.0,9,59,2.25,14.8
アレルギー科,DR_AL002,再診,3,6,11:00,2,4,0.5,7,56,1.75,14.0
アレルギー科,DR_AL002,再診,3,7,11:30,3,4,0.75,7,53,1.75,13.2
アレルギー科,DR_AL002,再診,3,8,12:00,1,4,0.25,1,6,0.25,1.5
アレルギー科,DR_AL002,薬再診,3,3,09:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,DR_AL002,薬再診,3,5,10:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,DR_AL002,薬再診,3,6,11:00,1,4,0.25,1,1,0.25,0.2
アレルギー科,DR_AL002,薬再診,3,7,11:30,1,4,0.25,2,6,0.5,1.5
アレルギー科,DR_RS2003,全体,1,2,09:00,3,4,0.75,5,48,1.25,12.0
アレルギー科,DR_RS2003,全体,1,3,09:30,3,4,0.75,11,69,2.75,17.2
アレルギー科,DR_RS2003,全体,1,4,10:00,3,4,0.75,10,54,2.5,13.5
アレルギー科,DR_RS2003,全体,1,5,10:30,3,4,0.75,7,40,1.75,10.0
アレルギー科,DR_RS2003,全体,1,6,11:00,3,4,0.75,6,42,1.5,10.5
アレルギー科,DR_RS2003,全体,1,7,11:30,3,4,0.75,4,25,1.0,6.2
アレルギー科,DR_RS2003,再診,1,2,09:00,3,4,0.75,5,48,1.25,12.0
アレルギー科,DR_RS2003,再診,1,3,09:30,3,4,0.75,11,69,2.75,17.2
アレルギー科,DR_RS2003,再診,1,4,10:00,3,4,0.75,10,54,2.5,13.5
アレルギー科,DR_RS2003,再診,1,5,10:30,3,4,0.75,7,40,1.75,10.0
アレルギー科,DR_RS2003,再診,1,6,11:00,3,4,0.75,6,42,1.5,10.5
アレルギー科,DR_RS2003,再診,1,7,11:30,3,4,0.75,4,25,1.0,6.2
アレルギー科,DR_RS2003,薬再診,1,2,09:00,2,4,0.5,2,8,0.5,2.0
アレルギー科,DR_RS2003,薬再診,1,3,09:30,2,4,0.5,4,15,1.0,3.8
アレルギー科,DR_RS2003,薬再診,1,4,10:00,2,4,0.5,3,14,0.75,3.5
アレルギー科,DR_RS2003,薬再診,1,5,10:30,1,4,0.25,1,3,0.25,0.8
アレルギー科,DR_RS2003,薬再診,1,6,11:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,DR_RS2003,薬再診,1,7,11:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,DR_RS2005,全体,0,2,09:00,2,4,0.5,4,26,1.0,6.5
アレルギー科,DR_RS2005,全体,0,3,09:30,2,4,0.5,4,16,1.0,4.0
アレルギー科,DR_RS2005,全体,0,4,10:00,2,4,0.5,5,53,1.25,13.2
アレルギー科,DR_RS2005,全体,0,5,10:30,2,4,0.5,7,53,1.75,13.2
アレルギー科,DR_RS2005,全体,0,6,11:00,2,4,0.5,5,37,1.25,9.2
アレルギー科,DR_RS2005,全体,0,7,11:30,1,4,0.25,2,8,0.5,2.0
アレルギー科,DR_RS2005,全体,0,17,16:30,1,4,0.25,1,2,0.25,0.5
アレルギー科,DR_RS2005,再診,0,2,09:00,2,4,0.5,4,26,1.0,6.5
アレルギー科,DR_RS2005,再診,0,3,09:30,2,4,0.5,4,16,1.0,4.0
アレルギー科,DR_RS2005,再診,0,4,10:00,2,4,0.5,5,53,1.25,13.2
アレルギー科,DR_RS2005,再診,0,5,10:30,2,4,0.5,7,53,1.75,13.2
アレルギー科,DR_RS2005,再診,0,6,11:00,2,4,0.5,5,37,1.25,9.2
アレルギー科,DR_RS2005,再診,0,7,11:30,1,4,0.25,2,8,0.5,2.0
アレルギー科,DR_RS2005,再診,0,17,16:30,1,4,0.25,1,2,0.25,0.5
アレルギー科,DR_RS2005,薬再診,0,6,11:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,DR_RS2005,薬再診,0,7,11:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,DR_RS2005,薬再診,0,17,16:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN001,全体,0,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN001,全体,0,4,10:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,DR_MN001,全体,0,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN001,全体,0,7,11:30,1,4,0.25,1,12,0.25,3.0
メンタルケア科,DR_MN001,全体,0,9,12:30,2,4,0.5,2,10,0.5,2.5
メンタルケア科,DR_MN001,全体,0,10,13:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN001,全体,2,1,08:30,3,4,0.75,7,38,1.75,9.5
メンタルケア科,DR_MN001,全体,2,2,09:00,4,4,1.0,11,107,2.75,26.8
メンタルケア科,DR_MN001,全体,2,3,09:30,4,4,1.0,11,110,2.75,27.5
メンタルケア科,DR_MN001,全体,2,4,10:00,4,4,1.0,13,89,3.25,22.2
メンタルケア科,DR_MN001,全体,2,5,10:30,4,4,1.0,15,103,3.75,25.8
メンタルケア科,DR_MN001,全体,2,6,11:00,4,4,1.0,15,115,3.75,28.8
メンタルケア科,DR_MN001,全体,2,7,11:30,4,4,1.0,14,109,3.5,27.2
メンタルケア科,DR_MN001,全体,2,8,12:00,3,4,0.75,7,58,1.75,14.5
メンタルケア科,DR_MN001,全体,2,9,12:30,1,4,0.25,3,29,0.75,7.2
メンタルケア科,DR_MN001,全体,2,10,13:00,4,4,1.0,8,67,2.0,16.8
メンタルケア科,DR_MN001,全体,2,11,13:30,4,4,1.0,10,75,2.5,18.8
メンタルケア科,DR_MN001,全体,2,12,14:00,4,4,1.0,11,91,2.75,22.8
メンタルケア科,DR_MN001,全体,2,13,14:30,4,4,1.0,9,88,2.25,22.0
メンタルケア科,DR_MN001,全体,2,14,15:00,3,4,0.75,5,44,1.25,11.0
メンタルケア科,DR_MN001,全体,2,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN001,全体,2,16,16:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN001,再診,0,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN001,再診,0,4,10:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,DR_MN001,再診,0,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN001,再診,0,7,11:30,1,4,0.25,1,12,0.25,3.0
メンタルケア科,DR_MN001,再診,0,9,12:30,2,4,0.5,2,10,0.5,2.5
メンタルケア科,DR_MN001,再診,0,10,13:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN001,再診,2,1,08:30,3,4,0.75,7,38,1.75,9.5
メンタルケア科,DR_MN001,再診,2,2,09:00,4,4,1.0,11,107,2.75,26.8
メンタルケア科,DR_MN001,再診,2,3,09:30,4,4,1.0,11,110,2.75,27.5
メンタルケア科,DR_MN001,再診,2,4,10:00,4,4,1.0,13,89,3.25,22.2
メンタルケア科,DR_MN001,再診,2,5,10:30,4,4,1.0,15,103,3.75,25.8
メンタルケア科,DR_MN001,再診,2,6,11:00,4,4,1.0,15,115,3.75,28.8
メンタルケア科,DR_MN001,再診,2,7,11:30,4,4,1.0,14,109,3.5,27.2
メンタルケア科,DR_MN001,再診,2,8,12:00,3,4,0.75,7,58,1.75,14.5
メンタルケア科,DR_MN001,再診,2,9,12:30,1,4,0.25,3,29,0.75,7.2
メンタルケア科,DR_MN001,再診,2,10,13:00,4,4,1.0,8,67,2.0,16.8
メンタルケア科,DR_MN001,再診,2,11,13:30,4,4,1.0,10,75,2.5,18.8
メンタルケア科,DR_MN001,再診,2,12,14:00,4,4,1.0,11,91,2.75,22.8
メンタルケア科,DR_MN001,再診,2,13,14:30,4,4,1.0,9,88,2.25,22.0
メンタルケア科,DR_MN001,再診,2,14,15:00,3,4,0.75,5,44,1.25,11.0
メンタルケア科,DR_MN001,再診,2,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN001,再診,2,16,16:00,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN001,薬再診,0,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN001,薬再診,0,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN001,薬再診,0,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN001,薬再診,2,1,08:30,2,4,0.5,3,9,0.75,2.2
メンタルケア科,DR_MN001,薬再診,2,2,09:00,2,4,0.5,2,7,0.5,1.8
メンタルケア科,DR_MN001,薬再診,2,3,09:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN001,薬再診,2,4,10:00,4,4,1.0,5,14,1.25,3.5
メンタルケア科,DR_MN001,薬再診,2,5,10:30,3,4,0.75,7,23,1.75,5.8
メンタルケア科,DR_MN001,薬再診,2,6,11:00,3,4,0.75,3,10,0.75,2.5
メンタルケア科,DR_MN001,薬再診,2,7,11:30,3,4,0.75,3,13,0.75,3.2
メンタルケア科,DR_MN001,薬再診,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN001,薬再診,2,11,13:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN001,薬再診,2,13,14:30,2,4,0.5,2,7,0.5,1.8
メンタルケア科,DR_MN002,全体,0,0,08:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,DR_MN002,全体,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,全体,0,3,09:30,2,4,0.5,3,52,0.75,13.0
メンタルケア科,DR_MN002,全体,0,4,10:00,1,4,0.25,2,7,0.5,1.8
メンタルケア科,DR_MN002,全体,0,21,18:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,全体,1,4,10:00,1,4,0.25,1,25,0.25,6.2
メンタルケア科,DR_MN002,全体,1,5,10:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,全体,1,6,11:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,DR_MN002,全体,1,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,全体,1,9,12:30,1,4,0.25,1,26,0.25,6.5
メンタルケア科,DR_MN002,全体,1,10,13:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,全体,1,14,15:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,DR_MN002,全体,1,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,全体,1,16,16:00,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN002,全体,2,2,09:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,全体,2,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN002,全体,2,6,11:00,1,4,0.25,2,20,0.5,5.0
メンタルケア科,DR_MN002,全体,2,7,11:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,DR_MN002,全体,2,8,12:00,4,4,1.0,4,85,1.0,21.2
メンタルケア科,DR_MN002,全体,2,9,12:30,4,4,1.0,4,60,1.0,15.0
メンタルケア科,DR_MN002,全体,2,10,13:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,DR_MN002,全体,2,11,13:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,全体,2,12,14:00,2,4,0.5,2,14,0.5,3.5
メンタルケア科,DR_MN002,全体,2,13,14:30,1,4,0.25,1,18,0.25,4.5
メンタルケア科,DR_MN002,全体,2,14,15:00,2,4,0.5,2,21,0.5,5.2
メンタルケア科,DR_MN002,全体,2,15,15:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,全体,2,16,16:00,1,4,0.25,1,8,0.25,2.0
メンタルケア科,DR_MN002,全体,3,3,09:30,2,4,0.5,2,22,0.5,5.5
メンタルケア科,DR_MN002,全体,3,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,全体,3,6,11:00,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN002,全体,3,7,11:30,1,4,0.25,1,11,0.25,2.8
メンタルケア科,DR_MN002,全体,3,8,12:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,全体,3,16,16:00,1,4,0.25,1,26,0.25,6.5
メンタルケア科,DR_MN002,全体,3,17,16:30,1,4,0.25,1,20,0.25,5.0
メンタルケア科,DR_MN002,全体,4,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,全体,4,7,11:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN002,全体,4,15,15:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN002,全体,4,16,16:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,全体,4,17,16:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN002,初診,4,17,16:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN002,再診,0,0,08:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,DR_MN002,再診,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,再診,0,3,09:30,2,4,0.5,3,52,0.75,13.0
メンタルケア科,DR_MN002,再診,0,4,10:00,1,4,0.25,2,7,0.5,1.8
メンタルケア科,DR_MN002,再診,0,21,18:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,再診,1,4,10:00,1,4,0.25,1,25,0.25,6.2
メンタルケア科,DR_MN002,再診,1,5,10:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,再診,1,6,11:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,DR_MN002,再診,1,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,再診,1,9,12:30,1,4,0.25,1,26,0.25,6.5
メンタルケア科,DR_MN002,再診,1,10,13:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,再診,1,14,15:00,1,4,0.25,1,6,0.25,1.5
メンタルケア科,DR_MN002,再診,1,15,15:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,再診,1,16,16:00,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN002,再診,2,2,09:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,再診,2,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN002,再診,2,6,11:00,1,4,0.25,2,20,0.5,5.0
メンタルケア科,DR_MN002,再診,2,7,11:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,DR_MN002,再診,2,8,12:00,4,4,1.0,4,85,1.0,21.2
メンタルケア科,DR_MN002,再診,2,9,12:30,4,4,1.0,4,60,1.0,15.0
メンタルケア科,DR_MN002,再診,2,10,13:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,DR_MN002,再診,2,11,13:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,再診,2,12,14:00,2,4,0.5,2,14,0.5,3.5
メンタルケア科,DR_MN002,再診,2,13,14:30,1,4,0.25,1,18,0.25,4.5
メンタルケア科,DR_MN002,再診,2,14,15:00,2,4,0.5,2,21,0.5,5.2
メンタルケア科,DR_MN002,再診,2,15,15:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,再診,2,16,16:00,1,4,0.25,1,8,0.25,2.0
メンタルケア科,DR_MN002,再診,3,3,09:30,2,4,0.5,2,22,0.5,5.5
メンタルケア科,DR_MN002,再診,3,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,再診,3,6,11:00,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN002,再診,3,7,11:30,1,4,0.25,1,11,0.25,2.8
メンタルケア科,DR_MN002,再診,3,8,12:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,再診,3,16,16:00,1,4,0.25,1,26,0.25,6.5
メンタルケア科,DR_MN002,再診,3,17,16:30,1,4,0.25,1,20,0.25,5.0
メンタルケア科,DR_MN002,再診,4,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,再診,4,7,11:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN002,再診,4,15,15:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN002,再診,4,16,16:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,薬再診,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,薬再診,0,4,10:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,薬再診,0,21,18:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,薬再診,1,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,薬再診,2,14,15:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,薬再診,3,3,09:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,薬再診,4,5,10:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN004,全体,0,1,08:30,1,4,0.25,2,7,0.5,1.8
メンタルケア科,DR_MN004,全体,0,2,09:00,2,4,0.5,6,35,1.5,8.8
メンタルケア科,DR_MN004,全体,0,3,09:30,2,4,0.5,9,33,2.25,8.2
メンタルケア科,DR_MN004,全体,0,4,10:00,2,4,0.5,8,53,2.0,13.2
メンタルケア科,DR_MN004,全体,0,5,10:30,2,4,0.5,7,64,1.75,16.0
メンタルケア科,DR_MN004,全体,0,6,11:00,2,4,0.5,10,52,2.5,13.0
メンタルケア科,DR_MN004,全体,0,7,11:30,2,4,0.5,6,54,1.5,13.5
メンタルケア科,DR_MN004,全体,0,8,12:00,2,4,0.5,7,53,1.75,13.2
メンタルケア科,DR_MN004,全体,0,9,12:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,DR_MN004,全体,3,3,09:30,1,4,0.25,1,10,0.25,2.5
メンタルケア科,DR_MN004,全体,3,4,10:00,1,4,0.25,2,30,0.5,7.5
メンタルケア科,DR_MN004,全体,3,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,DR_MN004,全体,3,6,11:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN004,全体,3,7,11:30,1,4,0.25,1,8,0.25,2.0
メンタルケア科,DR_MN004,全体,3,9,12:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN004,全体,3,10,13:00,1,4,0.25,1,17,0.25,4.2
メンタルケア科,DR_MN004,再診,0,1,08:30,1,4,0.25,2,7,0.5,1.8
メンタルケア科,DR_MN004,再診,0,2,09:00,2,4,0.5,6,35,1.5,8.8
メンタルケア科,DR_MN004,再診,0,3,09:30,2,4,0.5,9,33,2.25,8.2
メンタルケア科,DR_MN004,再診,0,4,10:00,2,4,0.5,8,53,2.0,13.2
メンタルケア科,DR_MN004,再診,0,5,10:30,2,4,0.5,7,64,1.75,16.0
メンタルケア科,DR_MN004,再診,0,6,11:00,2,4,0.5,10,52,2.5,13.0
メンタルケア科,DR_MN004,再診,0,7,11:30,2,4,0.5,6,54,1.5,13.5
メンタルケア科,DR_MN004,再診,0,8,12:00,2,4,0.5,7,53,1.75,13.2
メンタルケア科,DR_MN004,再診,0,9,12:30,2,4,0.5,2,15,0.5,3.8
メンタルケア科,DR_MN004,再診,3,3,09:30,1,4,0.25,1,10,0.25,2.5
メンタルケア科,DR_MN004,再診,3,4,10:00,1,4,0.25,2,30,0.5,7.5
メンタルケア科,DR_MN004,再診,3,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,DR_MN004,再診,3,6,11:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN004,再診,3,7,11:30,1,4,0.25,1,8,0.25,2.0
メンタルケア科,DR_MN004,再診,3,9,12:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN004,再診,3,10,13:00,1,4,0.25,1,17,0.25,4.2
メンタルケア科,DR_MN004,薬再診,0,1,08:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN004,薬再診,0,2,09:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN004,薬再診,0,3,09:30,2,4,0.5,3,11,0.75,2.8
メンタルケア科,DR_MN004,薬再診,0,4,10:00,1,4,0.25,2,3,0.5,0.8
メンタルケア科,DR_MN004,薬再診,0,5,10:30,1,4,0.25,3,9,0.75,2.2
メンタルケア科,DR_MN004,薬再診,0,6,11:00,2,4,0.5,3,7,0.75,1.8
メンタルケア科,DR_MN004,薬再診,0,8,12:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN007,全体,3,2,09:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,DR_MN007,再診,3,2,09:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,DR_MN009,全体,1,10,13:00,3,4,0.75,8,74,2.0,18.5
メンタルケア科,DR_MN009,全体,1,11,13:30,4,4,1.0,9,93,2.25,23.2
メンタルケア科,DR_MN009,全体,1,12,14:00,3,4,0.75,8,76,2.0,19.0
メンタルケア科,DR_MN009,全体,1,13,14:30,3,4,0.75,6,38,1.5,9.5
メンタルケア科,DR_MN009,全体,1,14,15:00,3,4,0.75,5,58,1.25,14.5
メンタルケア科,DR_MN009,全体,1,15,15:30,3,4,0.75,7,54,1.75,13.5
メンタルケア科,DR_MN009,全体,1,16,16:00,3,4,0.75,4,56,1.0,14.0
メンタルケア科,DR_MN009,全体,1,17,16:30,3,4,0.75,5,61,1.25,15.2
メンタルケア科,DR_MN009,全体,1,18,17:00,1,4,0.25,1,22,0.25,5.5
メンタルケア科,DR_MN009,全体,4,1,08:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN009,全体,4,2,09:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN009,全体,4,3,09:30,2,4,0.5,2,19,0.5,4.8
メンタルケア科,DR_MN009,全体,4,4,10:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN009,全体,4,5,10:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN009,全体,4,8,12:00,1,4,0.25,1,4,0.25,1.0
