診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
ソーシャルワーカー,0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,0,4.0,,,,,,,,,
ソーシャルワーカー,1,8,1.0,246.0,246.0,246.0,246.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,9,1.0,240.0,240.0,240.0,240.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,10,4.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,14,1.0,,,,,,,,,
ソーシャルワーカー,1,16,1.0,207.0,207.0,207.0,207.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,0,8.0,,,,,,,,,
ソーシャルワーカー,2,9,2.0,233.0,233.0,211.0,255.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,10,3.0,100.0,177.0,50.0,265.5,0.0,0.0,0.0,,
ソーシャルワーカー,2,11,7.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,14,3.0,0.0,21.3,0.0,32.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,18,1.0,,,,,,,,,
ソーシャルワーカー,3,0,9.0,,,,,,,,,
ソーシャルワーカー,3,9,2.0,147.0,147.0,142.5,151.5,0.0,0.0,0.0,,
ソーシャルワーカー,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,13,2.0,209.0,209.0,165.0,253.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,14,2.0,61.5,61.5,30.8,92.2,0.0,0.0,0.0,,
ソーシャルワーカー,3,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,8.0,,,,,,,,,
ソーシャルワーカー,4,8,1.0,731.0,731.0,731.0,731.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,1.0,,,,,,,,,
ソーシャルワーカー,4,13,3.0,0.0,29.7,0.0,44.5,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,0,6.0,,,,,,,,,
メンタルケア科,0,8,9.0,32.0,35.8,10.0,56.0,9.0,7.3,9.0,11.0,51.8
メンタルケア科,0,9,23.0,19.0,49.7,10.0,62.0,7.0,11.2,10.5,27.0,73.7
メンタルケア科,0,10,21.0,26.0,32.1,12.0,38.0,10.0,9.8,12.0,40.0,62.4
メンタルケア科,0,11,10.0,44.0,44.1,29.5,47.2,12.5,12.7,14.8,56.0,65.1
メンタルケア科,0,12,1.0,34.0,34.0,34.0,34.0,2.0,2.0,2.0,35.0,35.0
メンタルケア科,0,14,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,80.0,80.0
メンタルケア科,1,0,3.0,,,,,,,,,
メンタルケア科,1,8,3.0,225.0,222.0,200.0,245.5,5.0,3.3,5.0,213.0,213.0
メンタルケア科,1,9,3.0,166.0,124.7,83.0,187.0,36.5,36.5,53.8,,
メンタルケア科,1,10,4.0,200.5,198.5,158.2,240.8,15.0,18.8,27.8,140.0,140.0
メンタルケア科,1,11,4.0,102.0,94.0,48.2,147.8,3.5,9.0,12.5,50.0,60.3
メンタルケア科,1,12,9.0,33.0,42.8,4.0,53.0,11.0,10.8,14.0,22.0,24.7
メンタルケア科,1,13,13.0,9.0,16.4,1.0,19.2,10.5,12.6,20.2,20.0,26.5
メンタルケア科,1,14,17.0,28.0,44.6,6.0,66.0,11.0,14.1,18.0,13.5,23.1
メンタルケア科,1,15,10.0,26.0,25.1,13.0,35.0,8.0,10.1,12.0,10.0,12.4
メンタルケア科,1,16,3.0,9.0,10.3,4.5,15.5,7.0,5.3,8.0,4.5,4.5
メンタルケア科,2,0,17.0,,,,,,,,,
メンタルケア科,2,7,1.0,28.0,28.0,28.0,28.0,7.0,7.0,7.0,,
メンタルケア科,2,8,24.0,40.0,48.2,13.8,54.2,9.0,11.0,14.2,20.0,66.0
メンタルケア科,2,9,43.0,37.0,50.7,25.5,62.0,7.0,8.9,11.0,24.5,49.1
メンタルケア科,2,10,29.0,39.0,46.8,26.0,61.0,8.0,10.1,14.0,17.0,23.3
メンタルケア科,2,11,14.0,40.5,48.4,32.8,53.0,12.0,11.9,17.2,25.0,29.8
メンタルケア科,2,12,6.0,31.5,41.5,24.0,34.5,10.5,8.3,11.0,28.0,42.7
メンタルケア科,2,13,26.0,15.0,19.4,8.0,24.0,5.0,7.3,10.0,23.0,38.6
メンタルケア科,2,14,18.0,26.5,22.9,9.8,29.8,11.5,10.1,14.0,29.5,40.9
メンタルケア科,2,16,1.0,4.0,4.0,4.0,4.0,20.0,20.0,20.0,11.0,11.0
メンタルケア科,3,3,1.0,550.0,550.0,550.0,550.0,0.0,0.0,0.0,,
メンタルケア科,3,8,6.0,66.0,148.4,31.0,236.0,10.0,7.8,13.0,14.5,14.5
メンタルケア科,3,9,12.0,31.0,69.5,29.2,57.8,0.0,13.9,16.0,11.0,12.4
メンタルケア科,3,10,5.0,65.0,107.4,58.0,81.0,0.0,10.4,6.0,111.0,111.0
メンタルケア科,3,11,4.0,179.0,150.8,99.8,230.0,0.0,9.5,9.5,11.0,11.0
メンタルケア科,3,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,13,2.0,28.0,28.0,27.5,28.5,75.0,75.0,77.0,2.0,2.0
メンタルケア科,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,15,4.0,0.0,13.5,0.0,13.5,0.0,11.0,11.0,5.0,5.0
メンタルケア科,4,0,4.0,,,,,,,,,
メンタルケア科,4,1,1.0,472.0,472.0,472.0,472.0,45.0,45.0,45.0,,
メンタルケア科,4,8,3.0,11.0,35.0,9.0,49.0,53.0,41.3,53.0,77.0,112.0
メンタルケア科,4,9,11.0,38.5,64.8,11.8,114.0,19.0,25.5,43.8,66.5,116.2
メンタルケア科,4,11,1.0,244.0,244.0,244.0,244.0,0.0,0.0,0.0,,
メンタルケア科,4,12,1.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,8.0,8.0
メンタルケア科,4,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,0,2.0,,,,,,,,,
リウマチ膠原病内科,0,8,43.0,90.0,119.3,77.0,120.0,6.0,6.3,8.0,20.5,41.0
リウマチ膠原病内科,0,9,39.0,108.0,101.6,59.5,130.5,7.0,9.4,10.0,49.0,52.8
リウマチ膠原病内科,0,10,22.0,122.5,114.9,79.0,141.0,4.0,6.6,9.5,44.5,51.4
リウマチ膠原病内科,0,11,11.0,110.0,104.5,81.5,126.5,10.0,13.1,17.5,34.5,46.5
リウマチ膠原病内科,0,12,5.0,81.0,98.0,77.0,108.0,15.0,15.4,16.0,33.0,34.2
リウマチ膠原病内科,0,13,4.0,67.0,62.0,50.0,79.0,26.5,25.2,34.5,17.5,18.2
リウマチ膠原病内科,0,14,3.0,16.0,31.3,8.5,46.5,9.0,7.7,11.5,17.0,69.0
リウマチ膠原病内科,0,15,2.0,45.0,45.0,28.5,61.5,3.0,3.0,4.5,13.0,13.0
リウマチ膠原病内科,0,16,1.0,19.0,19.0,19.0,19.0,29.0,29.0,29.0,,
リウマチ膠原病内科,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,0,9.0,,,,,,,,,
リウマチ膠原病内科,1,8,53.0,77.0,81.4,60.0,95.0,5.0,6.9,8.0,19.0,38.8
リウマチ膠原病内科,1,9,55.0,91.5,98.4,29.2,137.5,4.0,5.9,7.0,29.0,46.3
リウマチ膠原病内科,1,10,45.0,84.0,86.0,48.0,114.0,5.0,6.1,8.0,38.5,79.5
リウマチ膠原病内科,1,11,19.0,72.0,93.6,55.0,102.2,7.0,9.4,10.5,24.0,39.4
リウマチ膠原病内科,1,12,3.0,63.0,49.0,39.5,65.5,5.0,8.7,11.0,31.0,34.7
リウマチ膠原病内科,1,13,5.0,48.0,80.7,24.0,121.0,7.0,12.3,18.5,25.0,25.0
リウマチ膠原病内科,1,15,4.0,8.5,13.8,1.5,20.8,6.5,12.0,18.5,11.0,16.0
リウマチ膠原病内科,1,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
リウマチ膠原病内科,2,0,11.0,,,,,,,,,
リウマチ膠原病内科,2,1,1.0,677.0,677.0,677.0,677.0,10.0,10.0,10.0,37.0,37.0
リウマチ膠原病内科,2,3,1.0,490.0,490.0,490.0,490.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,8,77.0,80.0,109.2,64.0,123.0,6.0,7.8,10.0,28.0,58.5
リウマチ膠原病内科,2,9,58.0,110.5,123.9,83.0,149.0,6.0,7.5,9.8,29.0,67.2
リウマチ膠原病内科,2,10,44.0,116.5,122.4,90.8,139.5,7.0,8.7,10.8,33.0,52.3
リウマチ膠原病内科,2,11,22.0,97.0,103.1,73.0,115.5,9.0,11.4,13.8,33.5,38.0
リウマチ膠原病内科,2,12,22.0,89.0,94.8,67.8,132.8,9.0,12.0,18.5,33.0,39.6
リウマチ膠原病内科,2,13,25.0,86.0,87.0,66.0,98.0,11.0,11.0,13.0,29.0,39.4
リウマチ膠原病内科,2,14,7.0,71.0,75.9,66.0,86.0,14.0,15.6,16.5,27.0,35.9
リウマチ膠原病内科,2,16,1.0,62.0,62.0,62.0,62.0,1.0,1.0,1.0,42.0,42.0
リウマチ膠原病内科,3,0,8.0,447.0,447.0,447.0,447.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,2,1.0,256.0,256.0,256.0,256.0,1.0,1.0,1.0,,
リウマチ膠原病内科,3,8,77.0,79.0,95.3,61.0,110.0,5.0,6.9,7.0,18.0,53.8
リウマチ膠原病内科,3,9,51.0,84.0,93.3,62.0,126.0,6.0,10.6,9.5,21.5,48.0
リウマチ膠原病内科,3,10,39.0,81.0,95.7,65.0,127.5,5.0,6.9,9.0,25.0,75.7
リウマチ膠原病内科,3,11,23.0,126.0,124.7,77.0,151.5,9.0,10.4,16.0,31.0,62.9
リウマチ膠原病内科,3,12,30.0,119.5,116.8,96.0,131.8,6.0,8.4,11.0,17.5,41.9
リウマチ膠原病内科,3,13,20.0,96.5,85.6,48.8,119.2,9.5,12.2,16.2,13.0,28.3
リウマチ膠原病内科,3,14,10.0,95.5,89.0,83.5,118.5,10.0,15.1,26.5,16.5,16.2
リウマチ膠原病内科,3,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,0,6.0,,,,,,,,,
リウマチ膠原病内科,4,8,60.0,76.5,99.2,68.8,104.5,7.0,8.2,10.0,22.0,52.0
リウマチ膠原病内科,4,9,60.0,93.5,104.2,68.0,135.5,5.5,8.0,10.5,27.0,60.9
リウマチ膠原病内科,4,10,45.0,96.0,96.2,68.0,116.0,6.0,8.2,10.0,33.0,41.6
リウマチ膠原病内科,4,11,29.0,104.0,97.4,72.0,126.0,9.0,9.3,13.0,26.0,67.2
リウマチ膠原病内科,4,12,23.0,113.0,111.7,92.0,132.0,7.0,8.2,10.0,19.0,29.0
リウマチ膠原病内科,4,13,27.0,100.0,89.7,69.5,109.0,8.0,9.0,13.5,16.0,43.7
リウマチ膠原病内科,4,14,12.0,82.5,78.4,44.8,107.8,14.0,17.3,19.2,11.0,21.5
リウマチ膠原病内科,4,15,5.0,3.0,6.2,0.0,4.0,0.0,26.8,56.0,22.0,22.0
一般消化器外科,0,0,19.0,,,,,,,,,
一般消化器外科,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,0,8,18.0,57.0,84.1,40.0,99.0,11.0,10.4,12.0,20.0,31.8
一般消化器外科,0,9,42.0,73.0,91.0,42.0,126.0,10.0,11.5,16.0,35.0,45.2
一般消化器外科,0,10,28.0,96.5,92.4,30.2,135.5,13.5,12.7,17.2,38.0,53.8
一般消化器外科,0,11,19.0,82.0,90.2,58.0,120.0,13.0,12.7,15.5,51.5,76.4
一般消化器外科,0,12,13.0,60.0,70.5,31.0,93.0,12.0,13.5,18.0,40.0,38.1
一般消化器外科,0,13,15.0,95.0,108.8,67.5,120.5,7.0,11.5,13.0,13.0,20.3
一般消化器外科,0,14,12.0,68.5,71.3,43.8,95.0,20.0,19.5,24.2,5.0,7.2
一般消化器外科,0,15,4.0,47.5,46.2,36.0,57.8,8.5,11.8,14.8,5.0,9.2
一般消化器外科,0,16,1.0,12.0,12.0,12.0,12.0,9.0,9.0,9.0,2.0,2.0
一般消化器外科,0,17,1.0,139.0,139.0,139.0,139.0,3.0,3.0,3.0,,
一般消化器外科,0,19,1.0,37.0,37.0,37.0,37.0,1.0,1.0,1.0,,
一般消化器外科,1,0,24.0,,,,,,,,,
一般消化器外科,1,1,1.0,83.0,83.0,83.0,83.0,2.0,2.0,2.0,29.0,29.0
一般消化器外科,1,7,2.0,435.5,435.5,346.2,524.8,4.0,4.0,5.0,,
一般消化器外科,1,8,59.0,89.5,109.9,72.2,133.0,4.0,6.5,8.8,38.0,88.5
一般消化器外科,1,9,54.0,92.0,126.6,57.0,138.0,4.0,6.1,6.0,43.0,62.0
一般消化器外科,1,10,35.0,92.0,110.8,72.0,124.0,6.0,7.9,11.5,36.0,60.0
一般消化器外科,1,11,18.0,93.5,100.5,53.8,135.0,7.5,11.8,16.8,21.0,51.9
一般消化器外科,1,12,8.0,70.5,79.8,56.8,99.8,5.0,10.2,16.0,91.5,98.1
一般消化器外科,1,13,5.0,61.0,66.8,30.0,105.0,14.0,15.8,24.0,25.0,22.6
一般消化器外科,1,14,2.0,58.5,58.5,44.2,72.8,25.0,25.0,28.0,27.0,27.0
一般消化器外科,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,1,21,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
一般消化器外科,2,0,21.0,13.0,13.0,13.0,13.0,8.0,8.0,8.0,538.0,538.0
一般消化器外科,2,8,94.0,81.5,91.0,58.2,106.8,4.0,5.4,7.8,29.5,85.5
一般消化器外科,2,9,49.0,92.0,91.1,54.0,115.0,6.0,8.2,9.0,38.5,56.9
一般消化器外科,2,10,42.0,91.0,100.3,43.5,122.8,6.0,8.0,10.0,27.5,41.9
一般消化器外科,2,11,19.0,78.0,85.1,67.0,105.5,9.0,13.2,18.5,25.0,33.7
一般消化器外科,2,12,21.0,85.0,93.8,42.0,134.0,13.0,14.2,21.0,39.0,48.3
一般消化器外科,2,13,19.0,101.0,109.7,76.0,139.0,14.0,15.3,16.5,19.0,23.9
一般消化器外科,2,14,9.0,100.0,102.4,95.0,115.0,17.0,18.6,21.0,12.0,15.2
一般消化器外科,2,15,4.0,92.0,70.5,65.2,97.2,14.5,15.0,23.5,14.0,19.0
一般消化器外科,2,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,3,0,39.0,,,,,,,,,
一般消化器外科,3,6,1.0,126.0,126.0,126.0,126.0,6.0,6.0,6.0,,
一般消化器外科,3,7,1.0,108.0,108.0,108.0,108.0,0.0,0.0,0.0,,
一般消化器外科,3,8,95.0,96.0,112.9,69.0,125.0,6.0,8.6,11.0,21.0,66.6
一般消化器外科,3,9,72.0,69.0,71.9,32.8,98.5,7.0,7.8,10.2,20.0,47.1
一般消化器外科,3,10,73.0,83.0,105.8,61.0,124.0,8.0,9.6,16.0,24.0,48.4
一般消化器外科,3,11,31.0,75.0,96.2,48.0,137.5,11.0,12.4,17.0,18.0,42.1
一般消化器外科,3,12,19.0,83.0,87.8,56.5,122.0,10.0,12.4,15.0,14.0,37.9
一般消化器外科,3,13,26.0,71.0,77.3,46.0,100.5,8.0,10.0,14.0,12.0,18.6
一般消化器外科,3,14,19.0,88.0,88.3,56.5,106.8,11.0,11.5,14.0,11.0,11.5
一般消化器外科,3,15,8.0,65.5,61.6,44.2,75.0,10.0,12.4,18.0,12.0,18.7
一般消化器外科,3,16,2.0,37.5,37.5,29.2,45.8,6.5,6.5,7.8,67.0,67.0
一般消化器外科,3,17,1.0,107.0,107.0,107.0,107.0,7.0,7.0,7.0,,
一般消化器外科,4,0,14.0,,,,,,,,,
一般消化器外科,4,4,1.0,18.0,18.0,18.0,18.0,9.0,9.0,9.0,380.0,380.0
一般消化器外科,4,8,24.0,108.0,125.4,86.0,144.5,8.0,12.1,16.0,14.0,35.4
一般消化器外科,4,9,30.0,86.5,92.4,42.5,131.5,12.0,14.7,21.8,34.0,63.4
一般消化器外科,4,10,16.0,76.0,75.6,36.8,127.2,15.5,33.1,29.5,41.0,42.8
一般消化器外科,4,11,4.0,69.0,67.0,37.2,98.8,4.5,15.0,19.5,34.0,72.0
一般消化器外科,4,12,5.0,98.0,78.0,0.0,109.0,0.0,3.2,7.0,86.5,86.5
一般消化器外科,4,13,4.0,5.5,59.0,0.0,64.5,2.5,5.8,8.2,11.0,11.0
一般消化器外科,4,15,2.0,25.0,25.0,25.0,25.0,2.0,2.0,2.0,18.0,18.0
一般消化器外科,4,17,1.0,11.0,11.0,11.0,11.0,29.0,29.0,29.0,210.0,210.0
一般消化器外科,4,18,1.0,71.0,71.0,71.0,71.0,1.0,1.0,1.0,2.0,2.0
一般消化器外科,5,0,1.0,,,,,,,,,
一般消化器外科,5,8,1.0,70.0,70.0,70.0,70.0,3.0,3.0,3.0,,
一般消化器外科,5,9,1.0,26.0,26.0,26.0,26.0,2.0,2.0,2.0,251.0,251.0
一般消化器外科,5,12,1.0,21.0,21.0,21.0,21.0,4.0,4.0,4.0,135.0,135.0
一般消化器外科,5,14,1.0,54.0,54.0,54.0,54.0,10.0,10.0,10.0,12.0,12.0
一般消化器外科,5,18,1.0,62.0,62.0,62.0,62.0,49.0,49.0,49.0,,
一般消化器外科,5,21,1.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,7.0,7.0
一般消化器外科,6,1,1.0,29.0,29.0,29.0,29.0,27.0,27.0,27.0,13.0,13.0
一般消化器外科,6,2,1.0,,,,,,,,,
一般消化器外科,6,10,1.0,105.0,105.0,105.0,105.0,4.0,4.0,4.0,,
一般消化器外科,6,16,1.0,,,,,,,,,
中央処置室,0,8,8.0,,,,,,,,,
中央処置室,0,9,8.0,,,,,,,,,
中央処置室,0,10,4.0,,,,,,,,,
中央処置室,0,11,5.0,,,,,,,,,
中央処置室,0,13,3.0,,,,,,,,,
中央処置室,1,0,1.0,,,,,,,,,
中央処置室,1,8,9.0,,,,,,,,,
中央処置室,1,9,13.0,,,,,,,,,
中央処置室,1,10,8.0,,,,,,,,,
中央処置室,1,11,4.0,,,,,,,,,
中央処置室,1,12,1.0,,,,,,,,,
中央処置室,1,13,1.0,,,,,,,,,
中央処置室,2,8,7.0,,,,,,,,,
中央処置室,2,9,10.0,,,,,,,,,
中央処置室,2,10,6.0,,,,,,,,,
中央処置室,2,11,4.0,,,,,,,,,
中央処置室,2,12,3.0,,,,,,,,,
中央処置室,3,8,13.0,321.5,321.5,320.8,322.2,0.0,0.0,0.0,,
中央処置室,3,9,3.0,247.0,247.0,247.0,247.0,0.0,0.0,0.0,,
中央処置室,3,10,4.0,,,,,,,,,
中央処置室,3,11,1.0,176.0,176.0,176.0,176.0,0.0,0.0,0.0,,
中央処置室,3,12,6.0,,,,,,,,,
中央処置室,3,13,2.0,,,,,,,,,
中央処置室,3,14,2.0,,,,,,,,,
中央処置室,4,0,2.0,,,,,,,,,
中央処置室,4,8,4.0,,,,,,,,,
