診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
アレルギー科,1,9,15.0,57.0,50.7,25.5,74.0,7.0,6.8,8.0,36.5,74.9
アレルギー科,1,10,12.0,58.0,48.9,39.5,65.0,8.5,8.5,9.5,38.0,58.1
アレルギー科,2,0,3.0,516.0,516.0,516.0,516.0,4.0,4.0,4.0,,
アレルギー科,2,8,5.0,99.0,98.2,67.0,110.0,9.0,8.0,10.0,22.0,22.0
アレルギー科,2,9,8.0,37.0,54.6,27.5,88.2,7.5,9.5,10.8,61.0,72.2
アレルギー科,2,10,12.0,30.5,33.3,14.8,41.5,14.5,15.1,20.0,23.0,45.9
アレルギー科,2,11,1.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,18.0,18.0
アレルギー科,3,8,15.0,79.0,98.7,67.5,88.0,5.0,5.4,7.0,8.5,11.0
アレルギー科,3,9,23.0,77.0,71.3,51.0,91.5,7.0,7.3,9.0,19.5,21.9
アレルギー科,3,10,3.0,70.0,65.3,60.0,73.0,6.0,7.3,8.0,,
アレルギー科,3,12,1.0,,,,,,,,,
ソーシャルワーカー,0,0,3.0,,,,,,,,,
ソーシャルワーカー,0,9,4.0,185.0,176.0,159.5,197.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,11,5.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,15,1.0,225.0,225.0,225.0,225.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,0,5.0,,,,,,,,,
ソーシャルワーカー,1,9,3.0,78.5,78.5,68.2,88.8,0.0,0.0,0.0,,
ソーシャルワーカー,1,10,3.0,0.0,27.7,0.0,41.5,0.0,0.0,0.0,,
ソーシャルワーカー,1,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,12,4.0,0.0,16.3,0.0,24.5,0.0,0.0,0.0,,
ソーシャルワーカー,1,14,2.0,68.5,68.5,34.2,102.8,0.0,0.0,0.0,,
ソーシャルワーカー,1,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,0,4.0,,,,,,,,,
ソーシャルワーカー,2,8,3.0,336.0,357.0,219.5,484.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,13,3.0,0.0,20.7,0.0,31.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,0,3.0,,,,,,,,,
ソーシャルワーカー,3,8,1.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,9,4.0,144.0,241.8,95.5,290.2,0.0,0.0,0.0,,
ソーシャルワーカー,3,10,2.0,46.5,46.5,23.2,69.8,0.0,0.0,0.0,,
ソーシャルワーカー,3,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,13,2.0,,,,,,,,,
ソーシャルワーカー,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,3.0,,,,,,,,,
ソーシャルワーカー,4,8,2.0,176.0,176.0,155.0,197.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,9,3.0,237.0,237.0,207.0,267.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,10,2.0,34.0,34.0,17.0,51.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,2.0,249.5,249.5,124.8,374.2,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,16,3.0,0.0,73.7,0.0,110.5,0.0,0.0,0.0,,
メンタルケア科,0,0,4.0,,,,,,,,,
メンタルケア科,0,7,1.0,57.0,57.0,57.0,57.0,1.0,1.0,1.0,,
メンタルケア科,0,8,16.0,30.0,130.7,24.8,294.5,8.0,14.9,14.5,13.0,14.5
メンタルケア科,0,9,24.0,28.0,57.3,12.2,70.5,5.0,8.4,9.0,21.0,43.5
メンタルケア科,0,10,23.0,29.0,74.0,17.5,77.5,10.0,14.2,19.5,20.5,52.7
メンタルケア科,0,11,9.0,18.0,20.3,7.0,33.0,9.0,9.1,10.0,24.0,23.4
メンタルケア科,0,12,3.0,10.0,8.3,5.0,12.5,24.0,21.3,32.0,49.0,49.0
メンタルケア科,0,13,5.0,0.0,3.8,0.0,7.0,0.0,10.8,24.0,19.0,19.0
メンタルケア科,0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,1,0,4.0,,,,,,,,,
メンタルケア科,1,8,2.0,471.5,471.5,424.8,518.2,4.0,4.0,6.0,,
メンタルケア科,1,9,1.0,467.0,467.0,467.0,467.0,2.0,2.0,2.0,,
メンタルケア科,1,10,5.0,226.0,253.8,180.0,342.0,19.0,21.0,23.0,91.0,133.7
メンタルケア科,1,11,2.0,46.5,46.5,45.2,47.8,41.5,41.5,44.2,22.5,22.5
メンタルケア科,1,12,7.0,89.0,111.4,44.0,117.0,23.0,20.4,24.5,25.5,26.7
メンタルケア科,1,13,8.0,23.0,34.1,9.0,35.5,19.0,17.2,21.5,28.0,42.8
メンタルケア科,1,14,13.0,49.0,60.1,14.0,85.0,18.0,21.2,38.0,17.0,19.3
メンタルケア科,1,15,10.0,83.0,87.7,46.8,113.5,14.5,15.0,21.8,5.0,14.9
メンタルケア科,1,16,1.0,35.0,35.0,35.0,35.0,17.0,17.0,17.0,5.0,5.0
メンタルケア科,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,0,2.0,,,,,,,,,
メンタルケア科,2,1,1.0,696.0,696.0,696.0,696.0,10.0,10.0,10.0,,
メンタルケア科,2,7,1.0,684.0,684.0,684.0,684.0,1.0,1.0,1.0,,
メンタルケア科,2,8,23.0,23.0,43.6,13.5,39.0,6.0,6.9,9.5,9.0,17.9
メンタルケア科,2,9,33.0,23.0,25.0,8.0,34.0,5.0,7.5,11.0,15.0,26.2
メンタルケア科,2,10,35.0,40.0,67.3,18.0,67.0,8.0,12.0,13.5,25.0,52.7
メンタルケア科,2,11,14.0,35.0,78.5,13.0,128.5,10.5,11.9,17.5,22.0,30.9
メンタルケア科,2,12,18.0,33.5,53.3,14.0,91.0,7.0,6.8,12.0,27.5,53.8
メンタルケア科,2,13,24.0,27.5,29.7,14.8,43.8,9.5,10.3,13.2,22.0,28.6
メンタルケア科,2,14,15.0,32.0,36.1,29.5,37.5,5.0,8.5,13.5,16.5,23.4
メンタルケア科,2,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,16,1.0,39.0,39.0,39.0,39.0,44.0,44.0,44.0,,
メンタルケア科,2,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,0,4.0,779.0,779.0,779.0,779.0,0.0,0.0,0.0,,
メンタルケア科,3,8,3.0,323.0,323.0,174.5,471.5,23.0,23.0,32.5,8.0,8.0
メンタルケア科,3,9,6.0,26.5,32.5,17.2,42.5,44.5,32.5,50.8,52.0,72.4
メンタルケア科,3,10,1.0,322.0,322.0,322.0,322.0,0.0,0.0,0.0,,
メンタルケア科,3,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,13,8.0,122.0,94.2,33.8,155.0,0.0,4.5,10.8,13.0,13.0
メンタルケア科,3,15,1.0,113.0,113.0,113.0,113.0,0.0,0.0,0.0,,
メンタルケア科,3,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,3,1.0,582.0,582.0,582.0,582.0,7.0,7.0,7.0,,
メンタルケア科,4,7,1.0,357.0,357.0,357.0,357.0,25.0,25.0,25.0,,
メンタルケア科,4,8,2.0,223.5,223.5,115.2,331.8,0.5,0.5,0.8,74.0,74.0
メンタルケア科,4,9,6.0,132.5,193.2,71.0,329.8,9.0,17.5,31.0,54.0,54.0
メンタルケア科,4,10,7.0,44.0,152.3,27.5,291.0,2.0,17.3,23.5,34.0,34.0
メンタルケア科,4,11,1.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,19.0,19.0
メンタルケア科,4,12,1.0,73.0,73.0,73.0,73.0,0.0,0.0,0.0,28.0,28.0
メンタルケア科,4,13,1.0,76.0,76.0,76.0,76.0,41.0,41.0,41.0,,
メンタルケア科,4,14,1.0,,,,,,,,,
メンタルケア科,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,0,4.0,,,,,,,,,
リウマチ膠原病内科,0,8,63.0,94.0,114.0,79.0,132.0,7.0,9.0,10.0,20.0,43.5
リウマチ膠原病内科,0,9,42.0,110.5,108.8,80.8,142.2,7.0,8.8,13.0,25.0,33.8
リウマチ膠原病内科,0,10,29.0,106.0,115.8,84.0,131.0,9.0,9.4,10.0,39.0,43.1
リウマチ膠原病内科,0,11,10.0,78.0,62.3,15.5,91.2,5.5,7.8,8.2,46.5,63.2
リウマチ膠原病内科,0,12,5.0,90.0,94.8,89.0,104.0,11.0,11.8,14.0,18.0,17.2
リウマチ膠原病内科,0,13,7.0,68.0,71.1,44.0,96.5,27.0,24.4,33.0,16.0,30.7
リウマチ膠原病内科,0,14,11.0,19.5,28.5,4.5,50.5,4.5,9.9,17.8,19.0,27.3
リウマチ膠原病内科,0,15,1.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,16,2.0,3.5,3.5,1.8,5.2,1.0,1.0,1.5,,
リウマチ膠原病内科,0,17,1.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,0,6.0,,,,,,,,,
リウマチ膠原病内科,1,8,43.0,85.0,94.0,66.0,100.8,5.0,6.7,7.0,23.0,31.4
リウマチ膠原病内科,1,9,51.0,92.0,106.3,53.0,119.0,5.0,6.2,7.5,44.0,63.6
リウマチ膠原病内科,1,10,52.0,99.5,95.8,58.8,121.2,5.0,6.8,8.2,62.0,87.7
リウマチ膠原病内科,1,11,20.0,90.0,92.0,72.5,103.2,4.0,5.5,6.2,46.5,54.0
リウマチ膠原病内科,1,12,8.0,105.0,125.9,64.8,198.0,4.5,5.1,8.0,33.5,63.5
リウマチ膠原病内科,1,13,8.0,20.0,40.6,13.5,37.5,4.0,3.8,5.8,19.0,25.9
リウマチ膠原病内科,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,0,3.0,,,,,,,,,
リウマチ膠原病内科,2,7,1.0,110.0,110.0,110.0,110.0,3.0,3.0,3.0,,
リウマチ膠原病内科,2,8,59.0,78.0,85.8,55.0,98.5,6.0,7.3,8.0,22.5,51.3
リウマチ膠原病内科,2,9,43.0,86.0,89.7,53.5,113.0,6.0,7.0,9.5,25.0,52.2
リウマチ膠原病内科,2,10,32.0,103.5,98.9,79.8,137.2,5.5,6.4,8.0,21.5,35.6
リウマチ膠原病内科,2,11,22.0,85.0,94.0,74.2,122.5,6.5,7.5,10.0,18.0,45.5
リウマチ膠原病内科,2,12,16.0,87.0,98.7,79.2,93.8,7.0,7.4,10.0,21.0,29.4
リウマチ膠原病内科,2,13,16.0,73.5,78.9,57.2,83.2,7.0,6.2,10.2,31.0,39.3
リウマチ膠原病内科,2,14,2.0,39.5,39.5,30.2,48.8,9.0,9.0,11.0,23.0,23.0
リウマチ膠原病内科,2,15,2.0,24.0,24.0,19.5,28.5,23.0,23.0,26.0,10.0,10.0
リウマチ膠原病内科,3,0,4.0,,,,,,,,,
リウマチ膠原病内科,3,8,56.0,83.0,92.9,62.0,109.5,6.0,7.2,9.2,16.0,32.5
リウマチ膠原病内科,3,9,44.0,100.0,99.3,60.8,123.8,4.5,6.4,7.2,22.0,43.6
リウマチ膠原病内科,3,10,34.0,120.5,137.3,94.0,176.0,6.5,7.3,10.0,28.0,40.6
リウマチ膠原病内科,3,11,21.0,104.0,109.7,73.0,141.0,9.0,12.1,16.0,21.0,44.1
リウマチ膠原病内科,3,12,21.0,109.0,117.1,90.0,151.0,10.0,11.4,13.0,14.0,28.4
リウマチ膠原病内科,3,13,13.0,77.0,90.1,63.0,133.0,8.0,12.1,15.0,14.0,25.5
リウマチ膠原病内科,3,14,8.0,72.5,72.1,45.2,90.0,14.0,18.0,24.5,6.0,5.9
リウマチ膠原病内科,4,0,10.0,,,,,,,,,
リウマチ膠原病内科,4,7,1.0,389.0,389.0,389.0,389.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,8,41.0,91.0,112.6,73.0,135.0,5.0,7.6,10.0,33.5,80.6
リウマチ膠原病内科,4,9,48.0,102.5,125.4,76.8,145.2,6.0,7.1,8.0,32.5,51.7
リウマチ膠原病内科,4,10,27.0,96.0,112.2,78.0,127.0,5.0,5.9,8.5,24.0,52.6
リウマチ膠原病内科,4,11,20.0,125.5,150.6,91.8,188.5,11.0,11.6,16.2,22.0,47.6
リウマチ膠原病内科,4,12,18.0,130.5,124.3,88.2,161.8,11.0,11.3,11.0,16.0,25.9
リウマチ膠原病内科,4,13,19.0,119.0,133.3,97.5,137.0,7.0,8.9,15.0,15.0,34.1
リウマチ膠原病内科,4,14,6.0,52.5,54.0,34.2,72.2,13.0,18.8,17.0,14.0,28.7
リウマチ膠原病内科,4,15,1.0,42.0,42.0,42.0,42.0,5.0,5.0,5.0,46.0,46.0
リウマチ膠原病内科,4,17,1.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,,
一般消化器外科,0,0,17.0,,,,,,,,,
一般消化器外科,0,8,32.0,88.0,110.4,48.5,155.2,11.0,9.9,13.2,21.0,46.3
一般消化器外科,0,9,52.0,76.5,98.3,38.0,132.5,9.5,11.2,15.0,26.0,44.6
一般消化器外科,0,10,31.0,101.5,138.4,85.0,140.5,8.0,12.3,24.5,29.0,63.0
一般消化器外科,0,11,30.0,95.0,116.6,65.8,142.5,10.0,13.4,17.5,25.0,56.8
一般消化器外科,0,12,28.0,56.0,63.3,35.0,85.8,8.0,8.6,11.2,24.0,44.8
一般消化器外科,0,13,16.0,83.5,90.1,62.5,110.8,8.5,9.4,10.8,13.0,14.2
一般消化器外科,0,14,18.0,74.0,85.3,63.0,121.0,13.0,13.5,17.0,12.5,13.9
一般消化器外科,0,15,8.0,74.5,67.2,57.0,80.5,10.0,12.9,13.2,10.5,10.1
一般消化器外科,0,16,4.0,36.5,35.5,30.2,41.8,10.0,13.8,17.5,5.0,5.0
一般消化器外科,0,19,1.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,,
一般消化器外科,1,0,13.0,,,,,,,,,
一般消化器外科,1,8,89.0,79.5,86.3,61.2,97.8,4.0,5.1,6.8,36.0,93.8
一般消化器外科,1,9,46.0,78.5,104.8,56.2,110.2,6.0,5.9,8.0,36.5,69.7
一般消化器外科,1,10,51.0,76.0,81.0,40.0,108.0,8.0,9.4,14.0,56.5,84.6
一般消化器外科,1,11,9.0,63.5,57.1,19.5,90.5,4.5,8.4,15.2,53.0,83.6
一般消化器外科,1,12,15.0,71.0,80.3,57.5,92.0,8.0,12.1,16.0,37.0,66.0
一般消化器外科,1,13,9.0,62.0,79.1,48.0,74.0,18.0,15.9,24.0,26.0,46.6
一般消化器外科,1,14,4.0,29.5,45.2,20.2,54.5,10.5,11.0,17.8,47.5,50.5
一般消化器外科,1,15,1.0,,,,,,,,,
一般消化器外科,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,2,0,19.0,,,,,,,,,
一般消化器外科,2,8,125.0,103.5,117.4,65.8,135.2,5.0,6.6,8.0,21.0,46.4
一般消化器外科,2,9,60.0,107.0,112.9,53.5,133.5,4.0,7.6,9.0,23.0,57.7
一般消化器外科,2,10,36.0,100.0,125.7,74.0,148.0,7.0,13.6,23.5,27.0,51.8
一般消化器外科,2,11,25.0,86.0,109.4,73.0,133.0,9.0,11.8,15.0,28.0,40.6
一般消化器外科,2,12,16.0,97.0,104.5,55.5,150.5,17.0,17.6,30.5,38.0,50.3
一般消化器外科,2,13,18.0,88.5,91.3,10.5,147.5,9.5,9.6,16.2,12.0,18.0
一般消化器外科,2,14,8.0,57.0,60.1,31.5,85.0,9.0,10.9,19.5,25.5,33.2
一般消化器外科,2,15,3.0,144.0,128.7,116.0,149.0,16.0,20.0,29.0,10.0,10.0
一般消化器外科,2,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,2,17,1.0,68.0,68.0,68.0,68.0,0.0,0.0,0.0,,
一般消化器外科,2,19,1.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,8.0,8.0
一般消化器外科,3,0,21.0,515.0,515.0,515.0,515.0,0.0,0.0,0.0,,
一般消化器外科,3,8,84.0,88.0,112.2,68.0,124.5,7.0,8.0,10.0,14.0,47.9
一般消化器外科,3,9,85.0,77.0,87.6,47.0,108.0,8.0,9.9,13.0,14.0,29.6
一般消化器外科,3,10,41.0,102.0,120.0,82.0,146.0,10.0,10.6,14.0,31.0,48.1
一般消化器外科,3,11,29.0,90.0,106.0,72.0,114.0,11.0,12.8,17.0,18.0,32.6
一般消化器外科,3,12,22.0,82.5,96.3,63.0,130.0,9.0,10.2,13.0,17.0,32.2
一般消化器外科,3,13,23.0,96.0,97.7,65.5,119.0,8.0,10.6,11.0,12.0,17.0
一般消化器外科,3,14,9.0,103.0,91.9,86.0,107.0,8.0,7.9,11.0,15.0,14.4
一般消化器外科,3,15,10.0,65.5,59.4,37.0,80.5,8.5,9.8,15.0,8.0,11.0
一般消化器外科,3,17,2.0,21.0,21.0,21.0,21.0,1.0,1.0,1.0,,
一般消化器外科,3,20,1.0,48.0,48.0,48.0,48.0,4.0,4.0,4.0,17.0,17.0
一般消化器外科,4,0,15.0,,,,,,,,,
一般消化器外科,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,4,8,17.0,89.0,112.3,54.0,129.0,9.0,9.3,17.0,40.0,62.6
一般消化器外科,4,9,22.0,81.0,90.8,38.2,109.8,14.0,12.1,17.8,19.0,21.8
一般消化器外科,4,10,14.0,73.5,109.6,40.2,88.2,7.0,7.8,13.0,44.0,70.8
一般消化器外科,4,11,8.0,60.5,99.8,52.8,140.2,0.0,5.9,11.8,33.0,53.7
一般消化器外科,4,12,7.0,28.0,33.1,5.0,35.5,0.0,5.3,11.0,59.0,49.6
一般消化器外科,4,13,5.0,74.0,107.4,55.0,124.0,4.0,9.6,20.0,69.5,69.5
一般消化器外科,4,14,2.0,67.0,67.0,52.0,82.0,2.0,2.0,3.0,199.0,199.0
一般消化器外科,4,17,1.0,9.0,9.0,9.0,9.0,74.0,74.0,74.0,40.0,40.0
一般消化器外科,5,18,3.0,23.0,38.0,19.0,49.5,29.0,25.7,37.0,5.0,5.0
一般消化器外科,5,22,1.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,44.0,44.0
一般消化器外科,6,14,1.0,24.0,24.0,24.0,24.0,4.0,4.0,4.0,35.0,35.0
一般消化器外科,6,18,1.0,,,,,,,,,
中央処置室,0,8,10.0,188.0,164.7,140.5,200.5,0.0,0.0,0.0,,
中央処置室,0,9,12.0,302.5,302.5,302.2,302.8,0.0,0.0,0.0,,
中央処置室,0,10,2.0,,,,,,,,,
中央処置室,0,11,2.0,,,,,,,,,
中央処置室,0,12,1.0,,,,,,,,,
中央処置室,0,13,1.0,,,,,,,,,
中央処置室,0,14,4.0,,,,,,,,,
中央処置室,1,0,3.0,,,,,,,,,
中央処置室,1,8,10.0,,,,,,,,,
中央処置室,1,9,4.0,,,,,,,,,
中央処置室,1,10,7.0,,,,,,,,,
中央処置室,1,11,3.0,,,,,,,,,
中央処置室,1,12,2.0,,,,,,,,,
中央処置室,1,13,2.0,,,,,,,,,
中央処置室,1,14,2.0,,,,,,,,,
中央処置室,2,0,1.0,,,,,,,,,
中央処置室,2,8,6.0,331.0,279.7,222.0,363.0,0.0,0.0,0.0,,
中央処置室,2,9,5.0,324.0,324.0,324.0,324.0,0.0,0.0,0.0,,
中央処置室,2,10,12.0,256.0,235.3,214.0,267.0,0.0,0.0,0.0,,
中央処置室,2,11,3.0,,,,,,,,,
中央処置室,2,12,1.0,96.0,96.0,96.0,96.0,0.0,0.0,0.0,,
中央処置室,2,13,2.0,,,,,,,,,
中央処置室,2,14,1.0,,,,,,,,,
中央処置室,3,0,1.0,,,,,,,,,
中央処置室,3,8,15.0,,,,,,,,,
中央処置室,3,9,2.0,,,,,,,,,
中央処置室,3,10,6.0,,,,,,,,,
中央処置室,3,11,2.0,,,,,,,,,
中央処置室,3,12,1.0,,,,,,,,,
中央処置室,3,13,5.0,,,,,,,,,
中央処置室,3,14,1.0,,,,,,,,,
中央処置室,4,0,1.0,,,,,,,,,
中央処置室,4,8,16.0,,,,,,,,,
中央処置室,4,9,10.0,,,,,,,,,
中央処置室,4,10,3.0,,,,,,,,,
中央処置室,4,11,3.0,,,,,,,,,
