診療科名,予約担当者匿名ID,曜日,初再診区分,紹介状有無,件数
救急科,DR_ER001,4,再診,紹介状あり,1
救急科,DR_ER001,4,再診,紹介状無し,8
救急科,DR_ER001,4,初診,紹介状あり,1
救急科,DR_ER001,4,初診,紹介状無し,27
救急科,DR_ER001,5,再診,紹介状無し,18
救急科,DR_ER001,5,初診,紹介状無し,31
救急科,DR_ER001,6,再診,紹介状無し,14
救急科,DR_ER001,6,初診,紹介状無し,20
救急科,DR_ER002,0,再診,紹介状無し,1
救急科,DR_ER002,1,再診,紹介状無し,2
救急科,DR_ER002,2,再診,紹介状無し,4
救急科,DR_ER002,3,再診,紹介状無し,1
救急科,DR_ER002,4,再診,紹介状無し,2
整形外科,DR_OR001,1,再診,紹介状無し,47
整形外科,DR_OR001,2,再診,紹介状無し,29
整形外科,DR_OR001,2,初診,紹介状あり,9
整形外科,DR_OR002,0,再診,紹介状無し,2
整形外科,DR_OR002,1,再診,紹介状無し,6
整形外科,DR_OR002,2,再診,紹介状無し,2
整形外科,DR_OR002,3,再診,紹介状無し,2
整形外科,DR_OR002,4,再診,紹介状無し,4
整形外科,DR_OR003,2,再診,紹介状無し,150
整形外科,DR_OR003,2,初診,紹介状あり,18
整形外科,DR_OR003,2,初診,紹介状無し,1
整形外科,DR_OR003,4,再診,紹介状無し,74
整形外科,DR_OR003,4,初診,紹介状あり,9
整形外科,DR_OR004,1,再診,紹介状無し,115
整形外科,DR_OR004,1,初診,紹介状あり,16
整形外科,DR_OR005,0,再診,紹介状無し,17
整形外科,DR_OR005,0,初診,紹介状あり,7
整形外科,DR_OR005,0,初診,紹介状無し,1
整形外科,DR_OR005,1,再診,紹介状あり,1
整形外科,DR_OR005,1,再診,紹介状無し,8
整形外科,DR_OR005,1,初診,紹介状あり,4
整形外科,DR_OR005,2,再診,紹介状無し,20
整形外科,DR_OR005,2,初診,紹介状あり,3
整形外科,DR_OR005,3,再診,紹介状無し,8
整形外科,DR_OR005,3,初診,紹介状あり,2
整形外科,DR_OR005,3,初診,紹介状無し,1
整形外科,DR_OR005,4,再診,紹介状無し,12
整形外科,DR_OR005,4,初診,紹介状あり,2
整形外科,DR_OR005,4,初診,紹介状無し,1
整形外科,DR_OR006,1,再診,紹介状無し,82
整形外科,DR_OR006,1,初診,紹介状あり,6
整形外科,DR_OR007,0,再診,紹介状無し,100
整形外科,DR_OR007,0,初診,紹介状あり,6
整形外科,DR_OR007,3,再診,紹介状無し,1
整形外科,DR_OR008,0,再診,紹介状無し,39
整形外科,DR_OR008,0,初診,紹介状あり,7
整形外科,DR_OR008,4,再診,紹介状無し,2
整形外科,DR_OR009,3,再診,紹介状無し,35
整形外科,DR_OR009,4,再診,紹介状無し,62
整形外科,DR_OR011,0,再診,紹介状無し,2
整形外科,DR_OR011,3,再診,紹介状無し,24
整形外科,DR_OR011,4,再診,紹介状無し,10
整形外科,DR_OR012,0,再診,紹介状無し,33
整形外科,DR_OR012,1,再診,紹介状無し,37
整形外科,DR_OR012,1,初診,紹介状あり,1
整形外科,DR_OR012,2,再診,紹介状無し,46
整形外科,DR_OR012,2,初診,紹介状あり,2
整形外科,DR_OR012,3,再診,紹介状無し,36
整形外科,DR_OR012,4,再診,紹介状無し,31
整形外科,DR_OR014,1,再診,紹介状無し,61
整形外科,DR_OR014,1,初診,紹介状あり,8
整形外科,DR_OR014,2,再診,紹介状無し,30
整形外科,DR_OR015,0,再診,紹介状無し,61
整形外科,DR_OR015,0,初診,紹介状あり,12
整形外科,DR_OR016,0,再診,紹介状無し,14
整形外科,DR_OR020,4,再診,紹介状無し,92
整形外科,DR_OR020,4,初診,紹介状あり,14
整形外科,DR_OR020,4,初診,紹介状無し,1
整形外科,DR_OR021,3,再診,紹介状無し,9
整形外科,DR_OR022,0,再診,紹介状無し,17
整形外科,DR_OR022,3,再診,紹介状無し,36
整形外科,DR_OR022,3,初診,紹介状あり,26
整形外科,DR_OR022,3,初診,紹介状無し,1
整形外科,DR_OR024,0,初診,紹介状あり,1
整形外科,DR_OR024,1,再診,紹介状無し,1
整形外科,DR_OR024,1,初診,紹介状あり,1
整形外科,DR_OR024,1,初診,紹介状無し,1
整形外科,DR_OR024,2,再診,紹介状あり,1
整形外科,DR_OR024,2,初診,紹介状あり,1
整形外科,DR_OR024,4,再診,紹介状無し,1
整形外科,DR_OR024,4,初診,紹介状あり,1
整形外科,DR_OR024,5,再診,紹介状無し,5
整形外科,DR_OR024,5,初診,紹介状無し,2
整形外科,DR_OR024,6,再診,紹介状無し,1
整形外科,DR_OR024,6,初診,紹介状あり,1
整形外科,DR_OR024,6,初診,紹介状無し,3
整形外科,DR_OR025,3,再診,紹介状無し,23
整形外科,DR_OR025,3,初診,紹介状あり,5
整形外科,DR_OR026,3,再診,紹介状無し,6
整形外科,DR_OR028,1,再診,紹介状無し,5
整形外科,DR_OR028,1,初診,紹介状あり,5
整形外科,DR_OR029,3,再診,紹介状無し,15
整形外科,DR_OR029,3,初診,紹介状あり,3
整形外科,DR_OR031,2,再診,紹介状無し,25
整形外科,DR_OR031,2,初診,紹介状あり,11
整形外科,DR_OR032,1,再診,紹介状無し,101
整形外科,DR_OR032,1,初診,紹介状あり,11
整形外科,DR_OR033,4,再診,紹介状あり,1
整形外科,DR_OR033,4,再診,紹介状無し,67
整形外科,DR_OR033,4,初診,紹介状あり,9
整形外科,DR_OR034,4,再診,紹介状無し,32
整形外科,DR_OR034,4,初診,紹介状あり,10
整形外科,DR_OR034,4,初診,紹介状無し,1
整形外科,,4,初診,紹介状あり,1
歯科口腔外科,DR_OS002,0,再診,紹介状無し,4
歯科口腔外科,DR_OS002,1,再診,紹介状無し,5
歯科口腔外科,DR_OS002,2,再診,紹介状あり,1
歯科口腔外科,DR_OS002,2,再診,紹介状無し,7
歯科口腔外科,DR_OS002,2,初診,紹介状あり,18
歯科口腔外科,DR_OS002,2,初診,紹介状無し,2
歯科口腔外科,DR_OS002,3,再診,紹介状無し,2
歯科口腔外科,DR_OS002,3,初診,紹介状無し,1
歯科口腔外科,DR_OS003,0,再診,紹介状無し,25
歯科口腔外科,DR_OS003,0,初診,紹介状あり,9
歯科口腔外科,DR_OS003,1,再診,紹介状無し,54
歯科口腔外科,DR_OS003,2,再診,紹介状無し,6
歯科口腔外科,DR_OS003,3,再診,紹介状無し,38
歯科口腔外科,DR_OS003,3,初診,紹介状あり,13
歯科口腔外科,DR_OS004,0,再診,紹介状無し,42
歯科口腔外科,DR_OS004,1,再診,紹介状無し,30
歯科口腔外科,DR_OS004,1,初診,紹介状あり,29
歯科口腔外科,DR_OS004,2,再診,紹介状無し,18
歯科口腔外科,DR_OS004,3,再診,紹介状無し,64
歯科口腔外科,DR_OS005,0,再診,紹介状無し,4
歯科口腔外科,DR_OS005,0,初診,紹介状無し,3
歯科口腔外科,DR_OS005,1,再診,紹介状無し,3
歯科口腔外科,DR_OS005,1,初診,紹介状無し,3
歯科口腔外科,DR_OS005,2,再診,紹介状無し,3
歯科口腔外科,DR_OS005,2,初診,紹介状無し,1
歯科口腔外科,DR_OS005,3,再診,紹介状無し,6
歯科口腔外科,DR_OS005,3,初診,紹介状無し,4
歯科口腔外科,DR_OS007,4,再診,紹介状無し,23
歯科口腔外科,DR_OS009,4,再診,紹介状無し,43
歯科口腔外科,DR_OS009,4,初診,紹介状あり,25
歯科口腔外科,DR_OS010,0,再診,紹介状無し,1
歯科口腔外科,DR_OS010,0,初診,紹介状あり,1
歯科口腔外科,DR_OS010,1,初診,紹介状あり,2
歯科口腔外科,DR_OS010,1,初診,紹介状無し,5
歯科口腔外科,DR_OS010,2,再診,紹介状無し,2
歯科口腔外科,DR_OS010,2,初診,紹介状無し,7
歯科口腔外科,DR_OS010,3,初診,紹介状あり,2
歯科口腔外科,DR_OS010,4,再診,紹介状無し,15
歯科口腔外科,DR_OS010,4,初診,紹介状あり,2
歯科口腔外科,DR_OS010,4,初診,紹介状無し,1
歯科口腔外科,DR_OS011,0,再診,紹介状無し,2
歯科口腔外科,DR_OS011,0,初診,紹介状無し,9
歯科口腔外科,DR_OS011,1,再診,紹介状無し,3
歯科口腔外科,DR_OS011,1,初診,紹介状無し,5
歯科口腔外科,DR_OS011,2,再診,紹介状無し,2
歯科口腔外科,DR_OS011,2,初診,紹介状無し,6
歯科口腔外科,DR_OS011,3,再診,紹介状無し,3
歯科口腔外科,DR_OS011,3,初診,紹介状無し,13
歯科口腔外科,DR_OS011,4,再診,紹介状無し,2
歯科口腔外科,DR_OS011,4,初診,紹介状無し,4
歯科口腔外科,DR_OS012,0,再診,紹介状無し,3
歯科口腔外科,DR_OS012,1,再診,紹介状無し,1
歯科口腔外科,DR_OS012,3,再診,紹介状無し,3
歯科口腔外科,DR_OS012,4,再診,紹介状無し,1
歯科口腔外科,DR_OS014,4,再診,紹介状無し,12
歯科口腔外科,DR_OS014,4,初診,紹介状無し,2
歯科口腔外科,DR_OS015,0,再診,紹介状無し,4
歯科口腔外科,DR_OS015,1,再診,紹介状無し,9
歯科口腔外科,DR_OS015,3,再診,紹介状無し,2
歯科口腔外科,DR_OS015,4,再診,紹介状無し,16
歯科口腔外科,DR_OS016,0,再診,紹介状無し,3
歯科口腔外科,DR_OS016,0,初診,紹介状無し,3
歯科口腔外科,DR_OS016,1,再診,紹介状無し,1
歯科口腔外科,DR_OS016,1,初診,紹介状無し,3
歯科口腔外科,DR_OS016,3,初診,紹介状無し,5
歯科口腔外科,DR_OS017,2,再診,紹介状無し,11
歯科口腔外科,DR_OS018,4,再診,紹介状無し,7
歯科口腔外科,DR_OS019,4,再診,紹介状あり,1
歯科口腔外科,DR_OS020,0,再診,紹介状無し,24
歯科口腔外科,DR_OS020,0,初診,紹介状あり,21
歯科口腔外科,DR_OS020,1,再診,紹介状無し,30
歯科口腔外科,DR_OS020,1,初診,紹介状あり,1
歯科口腔外科,DR_OS020,3,再診,紹介状無し,28
歯科口腔外科,DR_OS020,3,初診,紹介状無し,1
歯科口腔外科,DR_OS021,0,再診,紹介状無し,37
歯科口腔外科,DR_OS021,1,再診,紹介状無し,25
歯科口腔外科,DR_OS021,2,再診,紹介状無し,20
歯科口腔外科,DR_OS021,2,初診,紹介状あり,1
歯科口腔外科,DR_OS021,2,初診,紹介状無し,1
歯科口腔外科,DR_OS021,3,再診,紹介状無し,22
歯科口腔外科,DR_OS021,3,初診,紹介状あり,23
歯科口腔外科,DR_OS022,2,再診,紹介状無し,12
歯科口腔外科,DR_OS022,2,初診,紹介状あり,13
歯科口腔外科,,3,再診,紹介状無し,1
歯科口腔外科,,4,再診,紹介状無し,1
歯科口腔外科,,4,初診,紹介状あり,1
治験外来,DR_XX038,1,再診,紹介状無し,1
治験外来,DR_XX038,4,再診,紹介状無し,1
泌尿器科,DR_U001,1,再診,紹介状あり,1
泌尿器科,DR_U001,1,再診,紹介状無し,165
泌尿器科,DR_U001,1,初診,紹介状あり,3
泌尿器科,DR_U001,2,再診,紹介状無し,342
泌尿器科,DR_U001,2,初診,紹介状あり,19
泌尿器科,DR_U001,2,初診,紹介状無し,1
泌尿器科,DR_U002,0,再診,紹介状無し,88
泌尿器科,DR_U002,1,再診,紹介状無し,63
泌尿器科,DR_U002,2,再診,紹介状無し,80
泌尿器科,DR_U002,3,再診,紹介状無し,1
泌尿器科,DR_U002,4,再診,紹介状無し,42
泌尿器科,DR_U003,2,再診,紹介状あり,1
泌尿器科,DR_U003,2,再診,紹介状無し,269
泌尿器科,DR_U003,4,再診,紹介状無し,180
泌尿器科,DR_U003,4,初診,紹介状あり,11
泌尿器科,DR_U004,0,再診,紹介状無し,8
泌尿器科,DR_U004,1,再診,紹介状無し,10
泌尿器科,DR_U004,2,再診,紹介状無し,38
泌尿器科,DR_U004,3,再診,紹介状無し,4
泌尿器科,DR_U004,4,再診,紹介状無し,10
泌尿器科,DR_U005,0,再診,紹介状無し,48
泌尿器科,DR_U005,1,再診,紹介状無し,42
泌尿器科,DR_U005,2,再診,紹介状無し,136
泌尿器科,DR_U005,4,再診,紹介状無し,84
泌尿器科,DR_U006,1,再診,紹介状あり,1
泌尿器科,DR_U006,1,再診,紹介状無し,113
泌尿器科,DR_U006,1,初診,紹介状あり,7
泌尿器科,DR_U006,1,初診,紹介状無し,3
泌尿器科,DR_U006,2,再診,紹介状無し,142
泌尿器科,DR_U006,2,初診,紹介状あり,8
泌尿器科,DR_U006,2,初診,紹介状無し,1
泌尿器科,DR_U008,0,再診,紹介状無し,258
泌尿器科,DR_U008,0,初診,紹介状あり,8
泌尿器科,DR_U008,0,初診,紹介状無し,1
泌尿器科,DR_U008,1,再診,紹介状あり,1
泌尿器科,DR_U008,1,再診,紹介状無し,269
泌尿器科,DR_U008,1,初診,紹介状あり,5
泌尿器科,DR_U009,0,再診,紹介状無し,10
泌尿器科,DR_U009,3,再診,紹介状無し,1
泌尿器科,DR_U010,0,再診,紹介状あり,1
泌尿器科,DR_U010,0,再診,紹介状無し,194
泌尿器科,DR_U010,0,初診,紹介状あり,13
泌尿器科,DR_U010,0,初診,紹介状無し,1
泌尿器科,DR_U010,4,再診,紹介状あり,1
泌尿器科,DR_U010,4,再診,紹介状無し,204
泌尿器科,DR_U010,4,初診,紹介状あり,13
泌尿器科,DR_U010,4,初診,紹介状無し,3
泌尿器科,DR_U011,0,再診,紹介状無し,11
泌尿器科,DR_U011,1,再診,紹介状無し,16
泌尿器科,DR_U011,2,再診,紹介状無し,19
泌尿器科,DR_U011,4,再診,紹介状無し,12
泌尿器科,DR_U012,0,再診,紹介状無し,89
泌尿器科,DR_U012,4,再診,紹介状無し,125
泌尿器科,DR_U012,4,初診,紹介状あり,4
泌尿器科,DR_U013,0,再診,紹介状無し,16
泌尿器科,DR_U013,1,再診,紹介状無し,12
泌尿器科,DR_U013,2,再診,紹介状無し,35
泌尿器科,DR_U013,4,再診,紹介状無し,14
泌尿器科,DR_U014,0,再診,紹介状無し,3
泌尿器科,DR_U014,1,再診,紹介状無し,3
泌尿器科,DR_U014,2,再診,紹介状無し,5
泌尿器科,DR_U014,3,再診,紹介状無し,2
泌尿器科,DR_U014,4,再診,紹介状無し,5
泌尿器科,DR_U015,3,再診,紹介状無し,59
泌尿器科,DR_U015,3,初診,紹介状あり,3
泌尿器科,DR_U016,3,再診,紹介状あり,1
泌尿器科,DR_U016,3,再診,紹介状無し,14
泌尿器科,DR_U016,3,初診,紹介状あり,2
泌尿器科,DR_U016,3,初診,紹介状無し,1
泌尿器科,DR_U017,0,再診,紹介状無し,3
泌尿器科,DR_U017,1,再診,紹介状無し,4
泌尿器科,DR_U017,2,再診,紹介状無し,4
泌尿器科,DR_U017,3,再診,紹介状無し,4
泌尿器科,DR_U017,4,再診,紹介状無し,3
泌尿器科,DR_U018,0,再診,紹介状無し,19
泌尿器科,DR_U018,1,再診,紹介状あり,1
泌尿器科,DR_U018,1,再診,紹介状無し,18
泌尿器科,DR_U018,2,再診,紹介状無し,17
泌尿器科,DR_U018,3,再診,紹介状無し,26
泌尿器科,DR_U018,4,再診,紹介状無し,27
泌尿器科,DR_U018,4,初診,紹介状無し,1
泌尿器科,DR_U020,0,再診,紹介状無し,1
泌尿器科,DR_U020,3,再診,紹介状無し,1
泌尿器科,DR_U020,4,再診,紹介状無し,2
泌尿器科,DR_U021,1,再診,紹介状無し,1
泌尿器科,DR_U021,1,初診,紹介状無し,1
泌尿器科,DR_U021,2,初診,紹介状あり,1
泌尿器科,DR_U021,2,初診,紹介状無し,3
泌尿器科,DR_U021,3,再診,紹介状あり,1
泌尿器科,DR_U021,3,初診,紹介状無し,1
泌尿器科,DR_U021,5,再診,紹介状あり,1
泌尿器科,DR_U021,5,再診,紹介状無し,3
泌尿器科,DR_U021,6,再診,紹介状無し,6
泌尿器科,DR_U021,6,初診,紹介状あり,1
泌尿器科,DR_U021,6,初診,紹介状無し,1
泌尿器科,DR_U022,2,再診,紹介状無し,17
泌尿器科,DR_U023,3,再診,紹介状無し,5
泌尿器科,DR_U023,3,初診,紹介状あり,1
泌尿器科,DR_U024,3,再診,紹介状無し,22
泌尿器科,DR_U024,3,初診,紹介状あり,2
泌尿器科,DR_U024,3,初診,紹介状無し,2
泌尿器科,DR_U025,2,再診,紹介状無し,1
泌尿器科,DR_U026,3,初診,紹介状あり,4
泌尿器科,DR_U027,0,再診,紹介状無し,55
泌尿器科,DR_U027,0,初診,紹介状あり,1
泌尿器科,DR_U028,2,再診,紹介状無し,74
泌尿器科,DR_U028,2,初診,紹介状あり,4
泌尿器科,DR_U028,2,初診,紹介状無し,1
泌尿器科,DR_U030,4,再診,紹介状無し,54
泌尿器科,DR_U030,4,初診,紹介状あり,1
泌尿器科,DR_U030,4,初診,紹介状無し,5
泌尿器科,,3,再診,紹介状無し,1
消化器内科,DR_GI001,0,再診,紹介状無し,35
消化器内科,DR_GI001,0,初診,紹介状あり,1
消化器内科,DR_GI001,1,再診,紹介状あり,1
消化器内科,DR_GI001,1,再診,紹介状無し,17
消化器内科,DR_GI001,2,再診,紹介状あり,1
消化器内科,DR_GI001,2,再診,紹介状無し,37
消化器内科,DR_GI001,2,初診,紹介状あり,5
消化器内科,DR_GI001,3,再診,紹介状無し,34
消化器内科,DR_GI001,4,再診,紹介状無し,25
消化器内科,DR_GI001,4,初診,紹介状あり,4
消化器内科,DR_GI002,1,再診,紹介状無し,4
消化器内科,DR_GI002,2,再診,紹介状無し,222
消化器内科,DR_GI002,3,再診,紹介状あり,1
消化器内科,DR_GI002,3,再診,紹介状無し,12
消化器内科,DR_GI002,3,初診,紹介状あり,36
消化器内科,DR_GI002,3,初診,紹介状無し,4
消化器内科,DR_GI003,1,再診,紹介状無し,167
消化器内科,DR_GI003,2,再診,紹介状無し,31
消化器内科,DR_GI003,2,初診,紹介状あり,31
消化器内科,DR_GI003,2,初診,紹介状無し,3
消化器内科,DR_GI005,1,再診,紹介状無し,76
消化器内科,DR_GI005,1,初診,紹介状あり,28
消化器内科,DR_GI005,1,初診,紹介状無し,6
消化器内科,DR_GI005,4,再診,紹介状無し,215
消化器内科,DR_GI006,0,再診,紹介状無し,261
消化器内科,DR_GI006,0,初診,紹介状無し,1
消化器内科,DR_GI006,4,再診,紹介状無し,21
消化器内科,DR_GI006,4,初診,紹介状あり,28
消化器内科,DR_GI006,4,初診,紹介状無し,1
消化器内科,DR_GI007,3,再診,紹介状無し,3
消化器内科,DR_GI008,0,再診,紹介状無し,18
消化器内科,DR_GI008,0,初診,紹介状あり,41
消化器内科,DR_GI008,0,初診,紹介状無し,1
消化器内科,DR_GI008,3,再診,紹介状無し,144
消化器内科,DR_GI009,0,再診,紹介状無し,9
消化器内科,DR_GI009,0,初診,紹介状あり,14
消化器内科,DR_GI009,0,初診,紹介状無し,1
消化器内科,DR_GI010,1,再診,紹介状無し,2
消化器内科,DR_GI010,2,再診,紹介状無し,6
消化器内科,DR_GI010,3,再診,紹介状無し,1
消化器内科,DR_GI010,4,再診,紹介状無し,2
消化器内科,DR_GI011,3,再診,紹介状無し,26
消化器内科,DR_GI012,0,再診,紹介状あり,2
消化器内科,DR_GI012,0,再診,紹介状無し,2
消化器内科,DR_GI012,2,再診,紹介状あり,1
消化器内科,DR_GI012,2,初診,紹介状無し,1
消化器内科,DR_GI012,3,初診,紹介状あり,1
消化器内科,DR_GI012,4,再診,紹介状あり,1
消化器内科,DR_GI012,4,再診,紹介状無し,1
消化器内科,DR_GI012,4,初診,紹介状無し,1
消化器内科,DR_GI012,6,再診,紹介状無し,4
消化器内科,DR_GI015,4,再診,紹介状無し,1
消化器内科,DR_GI016,1,初診,紹介状あり,2
消化器内科,DR_GI017,4,再診,紹介状無し,16
消化器内科,DR_PD012,0,再診,紹介状無し,1
消化器内科,DR_PD012,2,再診,紹介状無し,6
消化器内科,DR_PD012,3,再診,紹介状無し,1
消化器内科,DR_PD012,4,再診,紹介状無し,2
消化器内科,,0,再診,紹介状無し,1
消化器内科,,1,再診,紹介状無し,2
産婦人科,DR_G001,0,再診,紹介状無し,35
産婦人科,DR_G001,1,再診,紹介状無し,55
産婦人科,DR_G001,1,初診,紹介状あり,1
産婦人科,DR_G002,1,再診,紹介状無し,1
産婦人科,DR_G002,2,再診,紹介状無し,31
産婦人科,DR_G002,3,再診,紹介状無し,3
産婦人科,DR_G003,2,再診,紹介状無し,208
産婦人科,DR_G003,3,再診,紹介状無し,66
産婦人科,DR_G003,3,初診,紹介状あり,16
産婦人科,DR_G004,0,再診,紹介状あり,1
産婦人科,DR_G004,0,再診,紹介状無し,293
産婦人科,DR_G004,2,再診,紹介状無し,92
産婦人科,DR_G004,2,初診,紹介状あり,40
産婦人科,DR_G005,2,再診,紹介状無し,162
産婦人科,DR_G005,2,初診,紹介状あり,1
産婦人科,DR_G005,4,再診,紹介状無し,106
産婦人科,DR_G005,4,初診,紹介状あり,14
産婦人科,DR_G005,4,初診,紹介状無し,1
産婦人科,DR_G006,1,再診,紹介状無し,30
産婦人科,DR_G006,1,初診,紹介状あり,13
産婦人科,DR_G006,3,再診,紹介状無し,98
産婦人科,DR_G006,4,再診,紹介状無し,35
産婦人科,DR_G006,4,初診,紹介状あり,9
産婦人科,DR_G006,4,初診,紹介状無し,1
産婦人科,DR_G008,0,再診,紹介状無し,66
産婦人科,DR_G008,0,初診,紹介状あり,17
産婦人科,DR_G008,0,初診,紹介状無し,1
産婦人科,DR_G008,1,再診,紹介状無し,48
産婦人科,DR_G008,3,再診,紹介状無し,125
産婦人科,DR_G009,1,再診,紹介状無し,17
産婦人科,DR_G009,1,初診,紹介状あり,1
産婦人科,DR_G010,1,再診,紹介状無し,9
産婦人科,DR_G010,2,再診,紹介状無し,5
産婦人科,DR_G010,3,再診,紹介状無し,7
産婦人科,DR_G010,4,再診,紹介状無し,5
産婦人科,DR_G011,0,再診,紹介状無し,11
産婦人科,DR_G011,0,初診,紹介状あり,1
産婦人科,DR_G011,0,初診,紹介状無し,1
産婦人科,DR_G011,1,再診,紹介状無し,10
産婦人科,DR_G011,1,初診,紹介状あり,1
産婦人科,DR_G011,2,再診,紹介状無し,6
産婦人科,DR_G011,2,初診,紹介状あり,1
産婦人科,DR_G011,3,再診,紹介状無し,20
産婦人科,DR_G011,4,再診,紹介状無し,16
産婦人科,DR_G011,4,初診,紹介状無し,2
産婦人科,DR_G012,0,再診,紹介状無し,3
産婦人科,DR_G012,1,再診,紹介状無し,12
産婦人科,DR_G012,2,再診,紹介状無し,14
産婦人科,DR_G012,3,再診,紹介状無し,4
産婦人科,DR_G012,4,再診,紹介状無し,7
産婦人科,DR_G013,0,再診,紹介状無し,3
産婦人科,DR_G013,0,初診,紹介状無し,2
産婦人科,DR_G013,1,再診,紹介状無し,1
産婦人科,DR_G013,1,初診,紹介状無し,2
産婦人科,DR_G013,2,再診,紹介状無し,1
産婦人科,DR_G013,2,初診,紹介状無し,2
産婦人科,DR_G013,3,再診,紹介状無し,1
産婦人科,DR_G013,3,初診,紹介状無し,1
産婦人科,DR_G013,4,初診,紹介状無し,1
産婦人科,DR_G013,5,再診,紹介状無し,3
産婦人科,DR_G013,5,初診,紹介状無し,2
産婦人科,DR_G013,6,再診,紹介状無し,4
産婦人科,DR_G013,6,初診,紹介状あり,1
産婦人科,DR_G013,6,初診,紹介状無し,6
産婦人科,DR_G014,1,再診,紹介状無し,2
産婦人科,DR_G014,2,再診,紹介状無し,4
産婦人科,DR_G014,4,再診,紹介状無し,2
産婦人科,DR_G015,0,再診,紹介状無し,7
産婦人科,DR_G015,2,再診,紹介状無し,6
産婦人科,DR_G016,1,再診,紹介状無し,1
産婦人科,DR_G016,2,再診,紹介状無し,1
産婦人科,DR_G016,3,再診,紹介状無し,1
産婦人科,DR_G016,4,再診,紹介状無し,9
産婦人科,DR_G017,1,再診,紹介状無し,2
産婦人科,DR_G019,2,再診,紹介状無し,15
産婦人科,DR_G022,0,再診,紹介状無し,44
産婦人科,DR_G022,3,再診,紹介状無し,10
産婦人科,DR_G022,3,初診,紹介状あり,10
産婦人科,DR_G022,4,再診,紹介状無し,78
皮膚・排泄ケア,DR_XX008,0,再診,紹介状無し,31
皮膚・排泄ケア,DR_XX008,1,再診,紹介状無し,23
皮膚・排泄ケア,DR_XX008,2,再診,紹介状無し,25
皮膚・排泄ケア,DR_XX008,3,再診,紹介状無し,10
皮膚・排泄ケア,DR_XX008,4,再診,紹介状無し,40
皮膚科,DR_DM001,0,再診,紹介状無し,46
皮膚科,DR_DM001,1,再診,紹介状無し,18
皮膚科,DR_DM001,2,再診,紹介状無し,46
皮膚科,DR_DM001,2,初診,紹介状あり,20
皮膚科,DR_DM001,2,初診,紹介状無し,1
皮膚科,DR_DM001,3,再診,紹介状無し,4
皮膚科,DR_DM001,4,再診,紹介状無し,93
皮膚科,DR_DM003,0,再診,紹介状あり,1
皮膚科,DR_DM003,0,再診,紹介状無し,41
皮膚科,DR_DM003,0,初診,紹介状あり,17
皮膚科,DR_DM003,0,初診,紹介状無し,8
皮膚科,DR_DM003,1,再診,紹介状無し,19
皮膚科,DR_DM003,2,再診,紹介状無し,45
皮膚科,DR_DM003,3,再診,紹介状無し,3
皮膚科,DR_DM003,4,再診,紹介状無し,92
皮膚科,DR_DM005,0,再診,紹介状無し,16
皮膚科,DR_DM005,1,再診,紹介状無し,144
皮膚科,DR_DM005,2,再診,紹介状無し,19
皮膚科,DR_DM005,2,初診,紹介状あり,3
皮膚科,DR_DM005,2,初診,紹介状無し,3
皮膚科,DR_DM005,3,再診,紹介状無し,9
皮膚科,DR_DM005,4,再診,紹介状無し,76
皮膚科,DR_DM005,4,初診,紹介状あり,22
皮膚科,DR_DM005,4,初診,紹介状無し,4
皮膚科,DR_DM007,3,再診,紹介状無し,50
皮膚科,DR_DM008,0,再診,紹介状無し,16
皮膚科,DR_DM008,1,再診,紹介状無し,17
皮膚科,DR_DM008,2,再診,紹介状無し,20
皮膚科,DR_DM008,3,再診,紹介状無し,12
皮膚科,DR_DM008,4,再診,紹介状無し,8
皮膚科,DR_DM009,3,再診,紹介状無し,52
皮膚科,DR_DM009,3,初診,紹介状あり,13
皮膚科,DR_DM010,0,再診,紹介状無し,1
皮膚科,DR_DM010,2,再診,紹介状無し,2
皮膚科,DR_DM010,3,再診,紹介状無し,1
皮膚科,DR_DM010,3,初診,紹介状あり,1
皮膚科,DR_DM011,0,再診,紹介状無し,1
皮膚科,DR_DM011,1,再診,紹介状無し,2
皮膚科,DR_DM011,2,再診,紹介状無し,1
皮膚科,DR_DM011,3,再診,紹介状無し,3
皮膚科,DR_DM012,6,再診,紹介状無し,1
皮膚科,DR_DM012,6,初診,紹介状無し,4
皮膚科,DR_DM013,0,再診,紹介状無し,55
皮膚科,DR_DM013,1,再診,紹介状無し,23
皮膚科,DR_DM013,2,再診,紹介状無し,28
皮膚科,DR_DM013,3,再診,紹介状無し,4
皮膚科,DR_DM013,4,再診,紹介状無し,9
皮膚科,DR_DM014,0,再診,紹介状無し,29
皮膚科,DR_DM014,1,再診,紹介状無し,61
皮膚科,DR_DM014,1,初診,紹介状あり,15
皮膚科,DR_DM014,1,初診,紹介状無し,6
皮膚科,DR_DM014,2,再診,紹介状無し,101
皮膚科,DR_DM014,3,再診,紹介状無し,6
皮膚科,DR_DM014,4,再診,紹介状無し,58
皮膚科,,0,再診,紹介状無し,1
看護部,DR_XX006,0,再診,紹介状無し,5
看護部,DR_XX006,1,再診,紹介状無し,16
看護部,DR_XX006,2,再診,紹介状無し,36
看護部,DR_XX006,3,再診,紹介状無し,26
看護部,DR_XX006,4,再診,紹介状無し,6
看護部,DR_XX015,0,再診,紹介状無し,3
看護部,DR_XX015,3,再診,紹介状無し,2
看護部,DR_XX015,4,再診,紹介状無し,9
看護部,DR_XX021,3,再診,紹介状無し,7
眼科,DR_E001,1,再診,紹介状無し,45
