診療科名,予約担当者匿名ID,予約名称,初再診区分,紹介状有無,月,件数
一般消化器外科,DR_GS001,SL_0454,初診,紹介状あり,2025-04,8
一般消化器外科,DR_GS001,SL_0696,初診,紹介状あり,2025-04,2
一般消化器外科,DR_GS002,SL_0009,再診,紹介状無し,2025-04,5
一般消化器外科,DR_GS002,SL_0085,再診,紹介状無し,2025-04,96
一般消化器外科,DR_GS002,SL_0085,初診,紹介状あり,2025-04,2
一般消化器外科,DR_GS002,SL_0601,初診,紹介状あり,2025-04,2
一般消化器外科,DR_GS002,SL_0885,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS003,SL_0009,再診,紹介状無し,2025-04,7
一般消化器外科,DR_GS003,SL_0102,再診,紹介状無し,2025-04,1
一般消化器外科,DR_GS003,SL_0102,初診,紹介状あり,2025-04,11
一般消化器外科,DR_GS003,SL_0103,再診,紹介状あり,2025-04,2
一般消化器外科,DR_GS003,SL_0103,再診,紹介状無し,2025-04,242
一般消化器外科,DR_GS003,SL_0280,再診,紹介状無し,2025-04,7
一般消化器外科,DR_GS003,SL_0407,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS005,SL_0009,再診,紹介状無し,2025-04,3
一般消化器外科,DR_GS005,SL_0194,再診,紹介状無し,2025-04,37
一般消化器外科,DR_GS005,SL_0194,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS005,SL_0194,初診,紹介状無し,2025-04,1
一般消化器外科,DR_GS005,SL_0384,初診,紹介状あり,2025-04,3
一般消化器外科,DR_GS005,SL_0607,再診,紹介状無し,2025-04,2
一般消化器外科,DR_GS005,SL_0842,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS006,SL_0009,再診,紹介状無し,2025-04,5
一般消化器外科,DR_GS006,SL_0202,再診,紹介状無し,2025-04,64
一般消化器外科,DR_GS006,SL_0202,初診,紹介状あり,2025-04,3
一般消化器外科,DR_GS006,SL_0501,再診,紹介状無し,2025-04,7
一般消化器外科,DR_GS006,SL_0691,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS007,SL_0219,再診,紹介状無し,2025-04,39
一般消化器外科,DR_GS008,SL_0009,再診,紹介状無し,2025-04,5
一般消化器外科,DR_GS008,SL_0229,再診,紹介状無し,2025-04,51
一般消化器外科,DR_GS008,SL_0491,再診,紹介状無し,2025-04,2
一般消化器外科,DR_GS008,SL_0668,初診,紹介状あり,2025-04,3
一般消化器外科,DR_GS008,SL_0835,初診,紹介状あり,2025-04,2
一般消化器外科,DR_GS009,SL_0009,再診,紹介状無し,2025-04,2
一般消化器外科,DR_GS009,SL_0374,再診,紹介状無し,2025-04,54
一般消化器外科,DR_GS009,SL_0374,初診,紹介状あり,2025-04,3
一般消化器外科,DR_GS009,SL_0541,初診,紹介状あり,2025-04,2
一般消化器外科,DR_GS009,SL_0613,再診,紹介状無し,2025-04,3
一般消化器外科,DR_GS009,SL_0872,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS011,SL_0009,再診,紹介状無し,2025-04,29
一般消化器外科,DR_GS011,SL_0422,再診,紹介状あり,2025-04,3
一般消化器外科,DR_GS011,SL_0422,再診,紹介状無し,2025-04,3
一般消化器外科,DR_GS011,SL_0422,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS011,SL_0422,初診,紹介状無し,2025-04,1
一般消化器外科,DR_GS012,SL_0009,再診,紹介状無し,2025-04,1
一般消化器外科,DR_GS012,SL_0443,再診,紹介状無し,2025-04,5
一般消化器外科,DR_GS013,SL_0005,再診,紹介状無し,2025-04,9
一般消化器外科,DR_GS014,SL_0009,再診,紹介状無し,2025-04,2
一般消化器外科,DR_GS014,SL_0523,再診,紹介状あり,2025-04,1
一般消化器外科,DR_GS014,SL_0523,再診,紹介状無し,2025-04,3
一般消化器外科,DR_GS014,SL_0523,初診,紹介状あり,2025-04,4
一般消化器外科,DR_GS014,SL_0523,初診,紹介状無し,2025-04,5
一般消化器外科,DR_GS015,SL_0009,再診,紹介状無し,2025-04,1
一般消化器外科,DR_GS015,SL_0715,再診,紹介状無し,2025-04,55
一般消化器外科,DR_GS015,SL_0724,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS015,SL_0739,再診,紹介状無し,2025-04,2
一般消化器外科,DR_GS017,SL_0863,再診,紹介状無し,2025-04,1
一般消化器外科,DR_GS018,SL_0009,再診,紹介状無し,2025-04,1
一般消化器外科,DR_GS018,SL_0933,再診,紹介状無し,2025-04,99
一般消化器外科,DR_GS018,SL_0938,再診,紹介状無し,2025-04,5
一般消化器外科,DR_GS018,SL_0942,初診,紹介状あり,2025-04,3
一般消化器外科,DR_GS018,SL_0985,初診,紹介状無し,2025-04,1
一般消化器外科,DR_GS019,SL_0009,再診,紹介状無し,2025-04,6
一般消化器外科,DR_GS019,SL_0967,再診,紹介状無し,2025-04,19
一般消化器外科,DR_GS019,SL_0967,初診,紹介状あり,2025-04,1
一般消化器外科,DR_GS019,SL_0967,初診,紹介状無し,2025-04,1
一般消化器外科,DR_PD012,SL_0475,再診,紹介状無し,2025-04,1
一般消化器外科,,SL_0845,再診,紹介状無し,2025-04,1
中央処置室,DR_XX002,SL_0009,再診,紹介状無し,2025-04,5
中央処置室,DR_XX002,SL_0018,再診,紹介状無し,2025-04,162
乳腺外科,DR_BR005,SL_0009,再診,紹介状無し,2025-04,2
乳腺外科,DR_BR005,SL_0516,初診,紹介状あり,2025-04,1
乳腺外科,DR_BR006,SL_0009,再診,紹介状無し,2025-04,103
乳腺外科,DR_BR006,SL_0175,再診,紹介状あり,2025-04,1
乳腺外科,DR_BR006,SL_0175,再診,紹介状無し,2025-04,852
乳腺外科,DR_BR006,SL_0175,初診,紹介状あり,2025-04,4
乳腺外科,DR_BR006,SL_0175,初診,紹介状無し,2025-04,3
乳腺外科,DR_BR006,SL_0841,再診,紹介状無し,2025-04,3
乳腺外科,DR_BR006,SL_0843,初診,紹介状あり,2025-04,39
乳腺外科,DR_BR006,SL_0849,再診,紹介状無し,2025-04,5
乳腺外科,DR_BR006,SL_0909,初診,紹介状あり,2025-04,1
乳腺外科,DR_BR008,SL_0009,再診,紹介状無し,2025-04,2
乳腺外科,DR_BR008,SL_0241,再診,紹介状無し,2025-04,105
乳腺外科,DR_BR008,SL_0241,初診,紹介状あり,2025-04,1
乳腺外科,DR_BR008,SL_0494,初診,紹介状あり,2025-04,10
乳腺外科,DR_BR009,SL_0005,再診,紹介状無し,2025-04,9
乳腺外科,DR_BR010,SL_0412,再診,紹介状無し,2025-04,5
乳腺外科,DR_BR011,SL_0009,再診,紹介状無し,2025-04,1
乳腺外科,DR_BR011,SL_0459,再診,紹介状無し,2025-04,4
乳腺外科,DR_BR012,SL_0009,再診,紹介状無し,2025-04,19
乳腺外科,DR_BR012,SL_0476,再診,紹介状無し,2025-04,3
乳腺外科,DR_BR012,SL_0476,初診,紹介状無し,2025-04,1
乳腺外科,DR_BR013,SL_0009,再診,紹介状無し,2025-04,1
乳腺外科,DR_BR013,SL_0481,再診,紹介状無し,2025-04,9
乳腺外科,DR_BR013,SL_0481,初診,紹介状あり,2025-04,1
乳腺外科,DR_BR014,SL_0009,再診,紹介状無し,2025-04,24
乳腺外科,DR_BR014,SL_0702,再診,紹介状無し,2025-04,372
乳腺外科,DR_BR014,SL_0702,初診,紹介状あり,2025-04,1
乳腺外科,DR_BR014,SL_0751,初診,紹介状あり,2025-04,2
乳腺外科,DR_BR014,SL_0777,再診,紹介状無し,2025-04,6
乳腺外科,DR_BR015,SL_0839,再診,紹介状無し,2025-04,73
乳腺外科,DR_BR015,SL_0839,初診,紹介状あり,2025-04,2
乳腺外科,DR_BR015,SL_0839,初診,紹介状無し,2025-04,1
乳腺外科,DR_BR015,SL_0854,初診,紹介状あり,2025-04,3
乳腺外科,DR_BR015,SL_0862,再診,紹介状無し,2025-04,1
健診センター,DR_XX012,SL_0432,再診,紹介状無し,2025-04,21
健診センター,DR_XX012,SL_0614,再診,紹介状無し,2025-04,33
健診センター,DR_XX012,SL_0621,再診,紹介状無し,2025-04,4
健診センター,DR_XX012,SL_0887,再診,紹介状無し,2025-04,30
健診センター,DR_XX012,SL_0979,再診,紹介状無し,2025-04,3
健診センター,DR_XX012,SL_0987,再診,紹介状無し,2025-04,1
入退院支援センター,DR_AD001,SL_0004,再診,紹介状無し,2025-04,654
入退院支援センター,DR_AD001,SL_0009,再診,紹介状無し,2025-04,66
内科,DR_IM001,SL_0015,再診,紹介状あり,2025-04,21
内科,DR_IM001,SL_0015,再診,紹介状無し,2025-04,115
内科,DR_IM001,SL_0015,初診,紹介状あり,2025-04,24
内科,DR_IM001,SL_0015,初診,紹介状無し,2025-04,161
呼吸器内科,DR_AL001,SL_0009,再診,紹介状無し,2025-04,2
呼吸器内科,DR_AL001,SL_0033,再診,紹介状無し,2025-04,44
呼吸器内科,DR_AL001,SL_0480,初診,紹介状あり,2025-04,2
呼吸器内科,DR_AL001,SL_0518,初診,紹介状あり,2025-04,5
呼吸器内科,DR_AL001,SL_0518,初診,紹介状無し,2025-04,3
呼吸器内科,DR_AL001,SL_0634,再診,紹介状無し,2025-04,5
呼吸器内科,DR_AL002,SL_0009,再診,紹介状無し,2025-04,2
呼吸器内科,DR_AL002,SL_0189,再診,紹介状あり,2025-04,1
呼吸器内科,DR_AL002,SL_0189,再診,紹介状無し,2025-04,163
呼吸器内科,DR_AL002,SL_0356,再診,紹介状無し,2025-04,5
呼吸器内科,DR_AL002,SL_0403,初診,紹介状あり,2025-04,4
呼吸器内科,DR_AL002,SL_0580,初診,紹介状あり,2025-04,4
呼吸器内科,DR_RS2002,SL_0030,再診,紹介状無し,2025-04,7
呼吸器内科,DR_RS2003,SL_0009,再診,紹介状無し,2025-04,4
呼吸器内科,DR_RS2003,SL_0061,再診,紹介状無し,2025-04,158
呼吸器内科,DR_RS2003,SL_0213,再診,紹介状無し,2025-04,17
呼吸器内科,DR_RS2003,SL_0344,再診,紹介状無し,2025-04,2
呼吸器内科,DR_RS2003,SL_0344,初診,紹介状あり,2025-04,6
呼吸器内科,DR_RS2003,SL_0444,初診,紹介状あり,2025-04,8
呼吸器内科,DR_RS2004,SL_0009,再診,紹介状無し,2025-04,43
呼吸器内科,DR_RS2004,SL_0082,再診,紹介状無し,2025-04,242
呼吸器内科,DR_RS2005,SL_0009,再診,紹介状無し,2025-04,3
呼吸器内科,DR_RS2005,SL_0100,再診,紹介状無し,2025-04,119
呼吸器内科,DR_RS2005,SL_0470,再診,紹介状無し,2025-04,6
呼吸器内科,DR_RS2005,SL_0561,再診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2005,SL_0561,初診,紹介状あり,2025-04,2
呼吸器内科,DR_RS2005,SL_0561,初診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2005,SL_0658,再診,紹介状無し,2025-04,5
呼吸器内科,DR_RS2005,SL_0658,初診,紹介状あり,2025-04,1
呼吸器内科,DR_RS2005,SL_0658,初診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2006,SL_0009,再診,紹介状無し,2025-04,13
呼吸器内科,DR_RS2006,SL_0106,再診,紹介状無し,2025-04,163
呼吸器内科,DR_RS2006,SL_0612,再診,紹介状無し,2025-04,6
呼吸器内科,DR_RS2006,SL_0660,初診,紹介状あり,2025-04,9
呼吸器内科,DR_RS2006,SL_0779,初診,紹介状あり,2025-04,4
呼吸器内科,DR_RS2007,SL_0126,再診,紹介状無し,2025-04,16
呼吸器内科,DR_RS2008,SL_0009,再診,紹介状無し,2025-04,2
呼吸器内科,DR_RS2008,SL_0127,再診,紹介状無し,2025-04,24
呼吸器内科,DR_RS2008,SL_0479,再診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2008,SL_0479,初診,紹介状あり,2025-04,3
呼吸器内科,DR_RS2008,SL_0530,初診,紹介状あり,2025-04,3
呼吸器内科,DR_RS2008,SL_0538,初診,紹介状あり,2025-04,5
呼吸器内科,DR_RS2008,SL_0618,再診,紹介状無し,2025-04,4
呼吸器内科,DR_RS2009,SL_0009,再診,紹介状無し,2025-04,90
呼吸器内科,DR_RS2009,SL_0366,再診,紹介状無し,2025-04,10
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状あり,2025-04,20
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状無し,2025-04,3
呼吸器内科,DR_RS2010,SL_0009,再診,紹介状無し,2025-04,3
呼吸器内科,DR_RS2010,SL_0167,再診,紹介状無し,2025-04,97
呼吸器内科,DR_RS2010,SL_0233,初診,紹介状あり,2025-04,2
呼吸器内科,DR_RS2010,SL_0525,再診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2010,SL_0525,初診,紹介状あり,2025-04,7
呼吸器内科,DR_RS2011,SL_0009,再診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2011,SL_0179,再診,紹介状無し,2025-04,4
呼吸器内科,DR_RS2011,SL_0179,初診,紹介状あり,2025-04,3
呼吸器内科,DR_RS2011,SL_0179,初診,紹介状無し,2025-04,2
呼吸器内科,DR_RS2013,SL_0005,再診,紹介状無し,2025-04,8
呼吸器内科,DR_RS2019,SL_0884,再診,紹介状無し,2025-04,1
呼吸器内科,DR_RS2020,SL_1001,再診,紹介状無し,2025-04,5
呼吸器内科,DR_RS2021,SL_1009,再診,紹介状無し,2025-04,1
呼吸器内科,,SL_0808,再診,紹介状無し,2025-04,1
呼吸器外科,DR_RS2001,SL_0009,再診,紹介状無し,2025-04,1
呼吸器外科,DR_RS2001,SL_0024,再診,紹介状無し,2025-04,46
呼吸器外科,DR_RS2001,SL_0584,再診,紹介状無し,2025-04,8
呼吸器外科,DR_RS2001,SL_0686,初診,紹介状あり,2025-04,1
呼吸器外科,DR_RS2012,SL_0009,再診,紹介状無し,2025-04,1
呼吸器外科,DR_RS2012,SL_0188,再診,紹介状無し,2025-04,109
呼吸器外科,DR_RS2012,SL_0644,初診,紹介状あり,2025-04,5
呼吸器外科,DR_RS2012,SL_0836,初診,紹介状あり,2025-04,2
呼吸器外科,DR_RS2014,SL_0009,再診,紹介状無し,2025-04,5
呼吸器外科,DR_RS2014,SL_0760,再診,紹介状無し,2025-04,2
呼吸器外科,DR_RS2014,SL_0760,初診,紹介状あり,2025-04,2
呼吸器外科,DR_RS2015,SL_0005,再診,紹介状無し,2025-04,1
呼吸器外科,DR_XX022,SL_0486,再診,紹介状無し,2025-04,4
外来手術室,DR_OT001,SL_0009,再診,紹介状無し,2025-04,39
外来手術室,DR_OT001,SL_0025,再診,紹介状無し,2025-04,204
外来手術室,DR_OT002,SL_0009,再診,紹介状無し,2025-04,11
外来手術室,DR_OT002,SL_0159,再診,紹介状無し,2025-04,99
外来手術室,DR_OT003,SL_0009,再診,紹介状無し,2025-04,7
外来手術室,DR_OT003,SL_0248,再診,紹介状無し,2025-04,23
外来手術室,DR_OT003,SL_0840,再診,紹介状無し,2025-04,3
外来手術室,DR_OT004,SL_0324,再診,紹介状無し,2025-04,11
外来手術室,DR_OT005,SL_0332,再診,紹介状無し,2025-04,20
外来手術室,DR_OT006,SL_0376,再診,紹介状無し,2025-04,5
外来手術室,DR_OT007,SL_0396,再診,紹介状無し,2025-04,10
外来手術室,DR_OT008,SL_0397,再診,紹介状無し,2025-04,2
外来手術室,DR_OT009,SL_0484,再診,紹介状無し,2025-04,20
外来手術室,DR_OT010,SL_0506,再診,紹介状無し,2025-04,2
外来手術室,DR_OT011,SL_0553,再診,紹介状無し,2025-04,1
外来手術室,DR_OT012,SL_0559,再診,紹介状無し,2025-04,9
外来手術室,DR_OT013,SL_0597,再診,紹介状無し,2025-04,4
外来手術室,DR_OT014,SL_0605,再診,紹介状無し,2025-04,6
外来手術室,DR_OT015,SL_0699,再診,紹介状無し,2025-04,3
外来手術室,DR_OT016,SL_0733,再診,紹介状無し,2025-04,10
外来手術室,DR_OT017,SL_0758,再診,紹介状無し,2025-04,1
小児科,DR_PD001,SL_0009,再診,紹介状無し,2025-04,2
小児科,DR_PD001,SL_0020,再診,紹介状あり,2025-04,1
小児科,DR_PD001,SL_0020,再診,紹介状無し,2025-04,14
小児科,DR_PD001,SL_0105,初診,紹介状あり,2025-04,4
小児科,DR_PD001,SL_0313,再診,紹介状無し,2025-04,17
小児科,DR_PD001,SL_0313,初診,紹介状あり,2025-04,1
小児科,DR_PD002,SL_0009,再診,紹介状無し,2025-04,3
小児科,DR_PD002,SL_0070,再診,紹介状無し,2025-04,41
小児科,DR_PD002,SL_0070,初診,紹介状あり,2025-04,2
小児科,DR_PD002,SL_0695,再診,紹介状無し,2025-04,1
小児科,DR_PD002,SL_0695,初診,紹介状あり,2025-04,4
小児科,DR_PD002,SL_0695,初診,紹介状無し,2025-04,1
小児科,DR_PD003,SL_0009,再診,紹介状無し,2025-04,8
小児科,DR_PD003,SL_0098,再診,紹介状無し,2025-04,28
小児科,DR_PD003,SL_0098,初診,紹介状あり,2025-04,3
小児科,DR_PD003,SL_0399,再診,紹介状無し,2025-04,11
小児科,DR_PD003,SL_0639,初診,紹介状あり,2025-04,3
小児科,DR_PD004,SL_0009,再診,紹介状無し,2025-04,2
小児科,DR_PD004,SL_0177,再診,紹介状無し,2025-04,26
小児科,DR_PD004,SL_0177,初診,紹介状あり,2025-04,3
小児科,DR_PD004,SL_0270,再診,紹介状無し,2025-04,3
小児科,DR_PD004,SL_0418,再診,紹介状無し,2025-04,1
小児科,DR_PD005,SL_0009,再診,紹介状無し,2025-04,4
小児科,DR_PD005,SL_0180,再診,紹介状無し,2025-04,1
小児科,DR_PD005,SL_0180,初診,紹介状あり,2025-04,1
小児科,DR_PD005,SL_0328,再診,紹介状無し,2025-04,13
小児科,DR_PD006,SL_0009,再診,紹介状無し,2025-04,9
小児科,DR_PD006,SL_0272,再診,紹介状無し,2025-04,31
小児科,DR_PD006,SL_0272,初診,紹介状あり,2025-04,2
小児科,DR_PD006,SL_0503,再診,紹介状無し,2025-04,20
小児科,DR_PD006,SL_0555,再診,紹介状無し,2025-04,1
小児科,DR_PD006,SL_0555,初診,紹介状あり,2025-04,2
小児科,DR_PD007,SL_0009,再診,紹介状無し,2025-04,11
小児科,DR_PD007,SL_0239,再診,紹介状無し,2025-04,15
小児科,DR_PD007,SL_0351,再診,紹介状無し,2025-04,30
小児科,DR_PD007,SL_0351,初診,紹介状あり,2025-04,3
小児科,DR_PD007,SL_0351,初診,紹介状無し,2025-04,1
小児科,DR_PD007,SL_0747,再診,紹介状無し,2025-04,1
小児科,DR_PD008,SL_0009,再診,紹介状無し,2025-04,3
小児科,DR_PD008,SL_0250,再診,紹介状無し,2025-04,15
小児科,DR_PD008,SL_0250,初診,紹介状あり,2025-04,1
小児科,DR_PD008,SL_0323,再診,紹介状無し,2025-04,16
小児科,DR_PD009,SL_0257,再診,紹介状無し,2025-04,14
小児科,DR_PD009,SL_0257,初診,紹介状あり,2025-04,1
小児科,DR_PD009,SL_0604,初診,紹介状あり,2025-04,4
小児科,DR_PD010,SL_0009,再診,紹介状無し,2025-04,1
小児科,DR_PD010,SL_0260,再診,紹介状あり,2025-04,1
小児科,DR_PD010,SL_0260,再診,紹介状無し,2025-04,8
小児科,DR_PD010,SL_0260,初診,紹介状あり,2025-04,8
小児科,DR_PD010,SL_0260,初診,紹介状無し,2025-04,54
小児科,DR_PD011,SL_0009,再診,紹介状無し,2025-04,9
小児科,DR_PD011,SL_0375,再診,紹介状あり,2025-04,1
小児科,DR_PD011,SL_0375,再診,紹介状無し,2025-04,8
小児科,DR_PD011,SL_0375,初診,紹介状あり,2025-04,16
小児科,DR_PD011,SL_0375,初診,紹介状無し,2025-04,7
小児科,DR_PD012,SL_0475,再診,紹介状無し,2025-04,1
小児科,DR_PD013,SL_0009,再診,紹介状無し,2025-04,5
小児科,DR_PD013,SL_0009,初診,紹介状無し,2025-04,1
小児科,DR_PD013,SL_0419,再診,紹介状無し,2025-04,2
小児科,DR_PD014,SL_0005,再診,紹介状無し,2025-04,12
小児科,DR_PD016,SL_0009,再診,紹介状無し,2025-04,7
小児科,DR_PD016,SL_0744,再診,紹介状無し,2025-04,10
小児科,DR_PD016,SL_0780,再診,紹介状無し,2025-04,21
小児科,DR_PD016,SL_0780,初診,紹介状あり,2025-04,1
小児科,DR_PD018,SL_0009,再診,紹介状無し,2025-04,2
小児科,DR_PD018,SL_0837,再診,紹介状無し,2025-04,5
小児科,DR_PD018,SL_0837,初診,紹介状無し,2025-04,1
小児科,DR_PD020,SL_0856,再診,紹介状無し,2025-04,2
小児科,DR_PD022,SL_0009,再診,紹介状無し,2025-04,1
小児科,DR_PD022,SL_0877,再診,紹介状無し,2025-04,27
小児科,DR_PD022,SL_0889,再診,紹介状無し,2025-04,4
小児科,DR_PD023,SL_0949,再診,紹介状無し,2025-04,1
小児科,DR_XX020,SL_0452,再診,紹介状無し,2025-04,11
小児科,DR_XX020,SL_0667,初診,紹介状あり,2025-04,1
小児科,,SL_0890,再診,紹介状無し,2025-04,1
形成外科,DR_PD012,SL_0009,再診,紹介状無し,2025-04,1
形成外科,DR_PD012,SL_0475,再診,紹介状無し,2025-04,4
形成外科,DR_PS001,SL_0009,再診,紹介状無し,2025-04,7
形成外科,DR_PS001,SL_0535,再診,紹介状無し,2025-04,2
形成外科,DR_PS001,SL_0535,初診,紹介状あり,2025-04,2
形成外科,DR_PS001,SL_0535,初診,紹介状無し,2025-04,1
形成外科,DR_PS005,SL_0009,再診,紹介状無し,2025-04,17
形成外科,DR_PS005,SL_0265,再診,紹介状無し,2025-04,41
形成外科,DR_PS005,SL_0499,初診,紹介状あり,2025-04,6
形成外科,DR_PS005,SL_0684,再診,紹介状無し,2025-04,3
