診療科名,予約担当者匿名ID,予約名称,初再診区分,紹介状有無,月,件数
一般消化器外科,DR_GS005,SL_0009,再診,紹介状無し,2026-04,3
一般消化器外科,DR_GS005,SL_0194,再診,紹介状無し,2026-04,20
一般消化器外科,DR_GS005,SL_0384,初診,紹介状あり,2026-04,1
一般消化器外科,DR_GS005,SL_0607,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS006,SL_0009,再診,紹介状無し,2026-04,4
一般消化器外科,DR_GS006,SL_0202,再診,紹介状無し,2026-04,73
一般消化器外科,DR_GS006,SL_0202,初診,紹介状あり,2026-04,1
一般消化器外科,DR_GS006,SL_0501,再診,紹介状無し,2026-04,4
一般消化器外科,DR_GS006,SL_0691,初診,紹介状あり,2026-04,1
一般消化器外科,DR_GS007,SL_0009,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS007,SL_0219,再診,紹介状無し,2026-04,38
一般消化器外科,DR_GS008,SL_0009,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS008,SL_0229,再診,紹介状無し,2026-04,35
一般消化器外科,DR_GS008,SL_0491,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS008,SL_0668,初診,紹介状あり,2026-04,1
一般消化器外科,DR_GS009,SL_0009,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS009,SL_0374,再診,紹介状無し,2026-04,48
一般消化器外科,DR_GS009,SL_0374,初診,紹介状無し,2026-04,1
一般消化器外科,DR_GS009,SL_0541,初診,紹介状あり,2026-04,1
一般消化器外科,DR_GS009,SL_0541,初診,紹介状無し,2026-04,2
一般消化器外科,DR_GS009,SL_0613,再診,紹介状無し,2026-04,2
一般消化器外科,DR_GS010,SL_0009,再診,紹介状無し,2026-04,3
一般消化器外科,DR_GS010,SL_0378,再診,紹介状無し,2026-04,8
一般消化器外科,DR_GS010,SL_0680,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS011,SL_0009,再診,紹介状無し,2026-04,26
一般消化器外科,DR_GS011,SL_0422,再診,紹介状無し,2026-04,4
一般消化器外科,DR_GS011,SL_0422,初診,紹介状あり,2026-04,3
一般消化器外科,DR_GS011,SL_0422,初診,紹介状無し,2026-04,2
一般消化器外科,DR_GS012,SL_0443,再診,紹介状無し,2026-04,5
一般消化器外科,DR_GS013,SL_0005,再診,紹介状無し,2026-04,6
一般消化器外科,DR_GS014,SL_0523,再診,紹介状あり,2026-04,1
一般消化器外科,DR_GS014,SL_0523,再診,紹介状無し,2026-04,1
一般消化器外科,DR_GS014,SL_0523,初診,紹介状あり,2026-04,2
一般消化器外科,DR_GS014,SL_0523,初診,紹介状無し,2026-04,3
中央処置室,DR_XX002,SL_0009,再診,紹介状無し,2026-04,5
中央処置室,DR_XX002,SL_0018,再診,紹介状無し,2026-04,146
乳腺外科,DR_BR001,SL_0009,再診,紹介状無し,2026-04,22
乳腺外科,DR_BR001,SL_0297,再診,紹介状無し,2026-04,52
乳腺外科,DR_BR001,SL_0297,初診,紹介状あり,2026-04,2
乳腺外科,DR_BR002,SL_0009,再診,紹介状無し,2026-04,29
乳腺外科,DR_BR002,SL_0032,再診,紹介状無し,2026-04,253
乳腺外科,DR_BR002,SL_0032,初診,紹介状あり,2026-04,2
乳腺外科,DR_BR002,SL_0032,初診,紹介状無し,2026-04,2
乳腺外科,DR_BR002,SL_0441,初診,紹介状あり,2026-04,18
乳腺外科,DR_BR002,SL_0441,初診,紹介状無し,2026-04,1
乳腺外科,DR_BR002,SL_0629,再診,紹介状無し,2026-04,5
乳腺外科,DR_BR003,SL_0009,再診,紹介状無し,2026-04,14
乳腺外科,DR_BR003,SL_0077,再診,紹介状無し,2026-04,218
乳腺外科,DR_BR003,SL_0077,初診,紹介状あり,2026-04,4
乳腺外科,DR_BR003,SL_0077,初診,紹介状無し,2026-04,1
乳腺外科,DR_BR003,SL_0495,再診,紹介状無し,2026-04,2
乳腺外科,DR_BR003,SL_0495,初診,紹介状あり,2026-04,5
乳腺外科,DR_BR003,SL_0550,再診,紹介状無し,2026-04,6
乳腺外科,DR_BR004,SL_0009,再診,紹介状無し,2026-04,4
乳腺外科,DR_BR004,SL_0135,再診,紹介状無し,2026-04,17
乳腺外科,DR_BR005,SL_0009,再診,紹介状無し,2026-04,1
乳腺外科,DR_BR005,SL_0516,再診,紹介状無し,2026-04,2
乳腺外科,DR_BR006,SL_0009,再診,紹介状無し,2026-04,32
乳腺外科,DR_BR006,SL_0175,再診,紹介状無し,2026-04,176
乳腺外科,DR_BR006,SL_0175,初診,紹介状無し,2026-04,1
乳腺外科,DR_BR007,SL_0009,再診,紹介状無し,2026-04,21
乳腺外科,DR_BR007,SL_0178,初診,紹介状あり,2026-04,5
乳腺外科,DR_BR007,SL_0182,再診,紹介状無し,2026-04,55
乳腺外科,DR_BR007,SL_0182,初診,紹介状あり,2026-04,1
乳腺外科,DR_BR007,SL_0521,再診,紹介状無し,2026-04,2
乳腺外科,DR_BR008,SL_0009,再診,紹介状無し,2026-04,2
乳腺外科,DR_BR008,SL_0241,再診,紹介状無し,2026-04,74
乳腺外科,DR_BR008,SL_0494,初診,紹介状あり,2026-04,5
乳腺外科,DR_BR009,SL_0005,再診,紹介状無し,2026-04,13
乳腺外科,DR_BR010,SL_0412,再診,紹介状無し,2026-04,2
乳腺外科,DR_BR011,SL_0009,再診,紹介状無し,2026-04,1
乳腺外科,DR_BR011,SL_0459,再診,紹介状無し,2026-04,4
乳腺外科,DR_BR011,SL_0459,初診,紹介状無し,2026-04,4
乳腺外科,DR_BR012,SL_0009,再診,紹介状無し,2026-04,3
乳腺外科,DR_BR012,SL_0476,再診,紹介状無し,2026-04,1
乳腺外科,DR_BR013,SL_0481,再診,紹介状無し,2026-04,4
健診センター,DR_XX012,SL_0217,再診,紹介状無し,2026-04,20
健診センター,DR_XX012,SL_0223,再診,紹介状無し,2026-04,26
健診センター,DR_XX012,SL_0432,再診,紹介状無し,2026-04,13
健診センター,DR_XX012,SL_0614,再診,紹介状無し,2026-04,1
健診センター,DR_XX012,SL_0621,再診,紹介状無し,2026-04,4
健診センター,DR_XX012,SL_0693,再診,紹介状無し,2026-04,1
入退院支援センター,DR_AD001,SL_0004,再診,紹介状無し,2026-04,512
入退院支援センター,DR_AD001,SL_0009,再診,紹介状無し,2026-04,50
内科,DR_IM001,SL_0009,再診,紹介状無し,2026-04,4
内科,DR_IM001,SL_0015,再診,紹介状あり,2026-04,14
内科,DR_IM001,SL_0015,再診,紹介状無し,2026-04,94
内科,DR_IM001,SL_0015,初診,紹介状あり,2026-04,18
内科,DR_IM001,SL_0015,初診,紹介状無し,2026-04,121
呼吸器内科,DR_AL001,SL_0009,再診,紹介状無し,2026-04,1
呼吸器内科,DR_AL001,SL_0033,再診,紹介状無し,2026-04,33
呼吸器内科,DR_AL001,SL_0480,初診,紹介状あり,2026-04,2
呼吸器内科,DR_AL001,SL_0518,初診,紹介状あり,2026-04,6
呼吸器内科,DR_AL001,SL_0634,再診,紹介状無し,2026-04,4
呼吸器内科,DR_AL002,SL_0009,再診,紹介状無し,2026-04,8
呼吸器内科,DR_AL002,SL_0189,再診,紹介状無し,2026-04,108
呼吸器内科,DR_AL002,SL_0356,再診,紹介状無し,2026-04,5
呼吸器内科,DR_AL002,SL_0403,初診,紹介状あり,2026-04,2
呼吸器内科,DR_AL002,SL_0580,初診,紹介状あり,2026-04,2
呼吸器内科,DR_AL002,SL_0580,初診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2002,SL_0030,再診,紹介状無し,2026-04,17
呼吸器内科,DR_RS2003,SL_0061,再診,紹介状無し,2026-04,113
呼吸器内科,DR_RS2003,SL_0213,再診,紹介状無し,2026-04,9
呼吸器内科,DR_RS2003,SL_0344,初診,紹介状あり,2026-04,5
呼吸器内科,DR_RS2003,SL_0344,初診,紹介状無し,2026-04,2
呼吸器内科,DR_RS2003,SL_0444,初診,紹介状あり,2026-04,6
呼吸器内科,DR_RS2003,SL_0444,初診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2004,SL_0009,再診,紹介状無し,2026-04,26
呼吸器内科,DR_RS2004,SL_0082,再診,紹介状無し,2026-04,184
呼吸器内科,DR_RS2005,SL_0009,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2005,SL_0100,再診,紹介状無し,2026-04,85
呼吸器内科,DR_RS2005,SL_0470,再診,紹介状無し,2026-04,3
呼吸器内科,DR_RS2005,SL_0561,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2005,SL_0561,初診,紹介状あり,2026-04,2
呼吸器内科,DR_RS2005,SL_0658,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2005,SL_0658,初診,紹介状あり,2026-04,2
呼吸器内科,DR_RS2006,SL_0009,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2006,SL_0106,再診,紹介状無し,2026-04,96
呼吸器内科,DR_RS2006,SL_0612,再診,紹介状無し,2026-04,2
呼吸器内科,DR_RS2006,SL_0660,初診,紹介状あり,2026-04,2
呼吸器内科,DR_RS2007,SL_0009,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2007,SL_0126,再診,紹介状無し,2026-04,15
呼吸器内科,DR_RS2008,SL_0009,再診,紹介状無し,2026-04,2
呼吸器内科,DR_RS2008,SL_0127,再診,紹介状無し,2026-04,44
呼吸器内科,DR_RS2008,SL_0479,初診,紹介状あり,2026-04,1
呼吸器内科,DR_RS2008,SL_0479,初診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2008,SL_0530,初診,紹介状あり,2026-04,1
呼吸器内科,DR_RS2008,SL_0538,初診,紹介状あり,2026-04,3
呼吸器内科,DR_RS2008,SL_0618,再診,紹介状無し,2026-04,3
呼吸器内科,DR_RS2009,SL_0009,再診,紹介状無し,2026-04,65
呼吸器内科,DR_RS2009,SL_0366,再診,紹介状あり,2026-04,1
呼吸器内科,DR_RS2009,SL_0366,再診,紹介状無し,2026-04,14
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状あり,2026-04,9
呼吸器内科,DR_RS2009,SL_0366,初診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2010,SL_0167,再診,紹介状無し,2026-04,73
呼吸器内科,DR_RS2010,SL_0233,初診,紹介状あり,2026-04,3
呼吸器内科,DR_RS2010,SL_0525,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2010,SL_0525,初診,紹介状あり,2026-04,2
呼吸器内科,DR_RS2010,SL_0525,初診,紹介状無し,2026-04,3
呼吸器内科,DR_RS2011,SL_0009,再診,紹介状無し,2026-04,1
呼吸器内科,DR_RS2011,SL_0179,再診,紹介状あり,2026-04,1
呼吸器内科,DR_RS2011,SL_0179,再診,紹介状無し,2026-04,2
呼吸器内科,DR_RS2011,SL_0179,初診,紹介状あり,2026-04,3
呼吸器内科,DR_RS2013,SL_0005,再診,紹介状無し,2026-04,14
呼吸器内科,DR_RS2016,SL_0637,再診,紹介状無し,2026-04,3
呼吸器外科,DR_RS2001,SL_0009,再診,紹介状無し,2026-04,1
呼吸器外科,DR_RS2001,SL_0024,再診,紹介状無し,2026-04,60
呼吸器外科,DR_RS2001,SL_0584,再診,紹介状無し,2026-04,2
呼吸器外科,DR_RS2001,SL_0686,初診,紹介状あり,2026-04,1
呼吸器外科,DR_RS2012,SL_0009,再診,紹介状無し,2026-04,1
呼吸器外科,DR_RS2012,SL_0188,再診,紹介状無し,2026-04,71
呼吸器外科,DR_RS2012,SL_0557,再診,紹介状無し,2026-04,4
呼吸器外科,DR_RS2012,SL_0644,初診,紹介状あり,2026-04,2
呼吸器外科,DR_RS2014,SL_0009,再診,紹介状無し,2026-04,5
呼吸器外科,DR_RS2015,SL_0005,再診,紹介状無し,2026-04,1
呼吸器外科,DR_XX022,SL_0009,再診,紹介状無し,2026-04,1
呼吸器外科,DR_XX022,SL_0486,再診,紹介状無し,2026-04,2
外来手術室,DR_OT001,SL_0009,再診,紹介状無し,2026-04,38
外来手術室,DR_OT001,SL_0025,再診,紹介状無し,2026-04,152
外来手術室,DR_OT002,SL_0009,再診,紹介状無し,2026-04,10
外来手術室,DR_OT002,SL_0159,再診,紹介状無し,2026-04,75
外来手術室,DR_OT003,SL_0009,再診,紹介状無し,2026-04,10
外来手術室,DR_OT003,SL_0248,再診,紹介状無し,2026-04,18
外来手術室,DR_OT003,SL_0456,再診,紹介状無し,2026-04,3
外来手術室,DR_OT004,SL_0324,再診,紹介状無し,2026-04,5
外来手術室,DR_OT005,SL_0332,再診,紹介状無し,2026-04,19
外来手術室,DR_OT006,SL_0376,再診,紹介状無し,2026-04,1
外来手術室,DR_OT007,SL_0396,再診,紹介状無し,2026-04,12
外来手術室,DR_OT008,SL_0397,再診,紹介状無し,2026-04,4
外来手術室,DR_OT009,SL_0484,再診,紹介状無し,2026-04,11
外来手術室,DR_OT010,SL_0506,再診,紹介状無し,2026-04,2
外来手術室,DR_OT011,SL_0553,再診,紹介状無し,2026-04,3
外来手術室,DR_OT012,SL_0559,再診,紹介状無し,2026-04,4
外来手術室,DR_OT013,SL_0597,再診,紹介状無し,2026-04,2
外来手術室,DR_OT014,SL_0605,再診,紹介状無し,2026-04,4
外来手術室,DR_OT015,SL_0699,再診,紹介状無し,2026-04,1
小児科,DR_PD001,SL_0020,再診,紹介状無し,2026-04,27
小児科,DR_PD001,SL_0020,初診,紹介状あり,2026-04,5
小児科,DR_PD001,SL_0020,初診,紹介状無し,2026-04,1
小児科,DR_PD001,SL_0105,初診,紹介状あり,2026-04,4
小児科,DR_PD001,SL_0237,再診,紹介状無し,2026-04,3
小児科,DR_PD001,SL_0313,再診,紹介状無し,2026-04,15
小児科,DR_PD001,SL_0313,初診,紹介状無し,2026-04,3
小児科,DR_PD002,SL_0070,再診,紹介状無し,2026-04,30
小児科,DR_PD002,SL_0070,初診,紹介状あり,2026-04,1
小児科,DR_PD002,SL_0070,初診,紹介状無し,2026-04,1
小児科,DR_PD002,SL_0290,初診,紹介状あり,2026-04,1
小児科,DR_PD002,SL_0575,再診,紹介状無し,2026-04,3
小児科,DR_PD002,SL_0695,初診,紹介状あり,2026-04,1
小児科,DR_PD003,SL_0009,再診,紹介状無し,2026-04,3
小児科,DR_PD003,SL_0098,再診,紹介状無し,2026-04,18
小児科,DR_PD003,SL_0098,初診,紹介状あり,2026-04,1
小児科,DR_PD003,SL_0098,初診,紹介状無し,2026-04,1
小児科,DR_PD003,SL_0399,再診,紹介状無し,2026-04,12
小児科,DR_PD003,SL_0639,初診,紹介状あり,2026-04,3
小児科,DR_PD003,SL_0671,再診,紹介状無し,2026-04,1
小児科,DR_PD004,SL_0009,再診,紹介状無し,2026-04,1
小児科,DR_PD004,SL_0009,初診,紹介状あり,2026-04,1
小児科,DR_PD004,SL_0177,再診,紹介状無し,2026-04,31
小児科,DR_PD004,SL_0177,初診,紹介状あり,2026-04,2
小児科,DR_PD004,SL_0270,再診,紹介状無し,2026-04,10
小児科,DR_PD004,SL_0418,初診,紹介状あり,2026-04,4
小児科,DR_PD004,SL_0462,再診,紹介状無し,2026-04,3
小児科,DR_PD005,SL_0009,再診,紹介状無し,2026-04,1
小児科,DR_PD005,SL_0180,初診,紹介状あり,2026-04,1
小児科,DR_PD005,SL_0180,初診,紹介状無し,2026-04,1
小児科,DR_PD005,SL_0328,再診,紹介状無し,2026-04,15
小児科,DR_PD006,SL_0009,再診,紹介状無し,2026-04,4
小児科,DR_PD006,SL_0185,再診,紹介状無し,2026-04,2
小児科,DR_PD006,SL_0272,再診,紹介状無し,2026-04,25
小児科,DR_PD006,SL_0272,初診,紹介状あり,2026-04,2
小児科,DR_PD006,SL_0272,初診,紹介状無し,2026-04,1
小児科,DR_PD006,SL_0503,再診,紹介状無し,2026-04,14
小児科,DR_PD006,SL_0555,初診,紹介状あり,2026-04,2
小児科,DR_PD006,SL_0582,初診,紹介状あり,2026-04,1
小児科,DR_PD007,SL_0009,再診,紹介状無し,2026-04,2
小児科,DR_PD007,SL_0239,再診,紹介状無し,2026-04,12
小児科,DR_PD007,SL_0351,再診,紹介状無し,2026-04,24
小児科,DR_PD007,SL_0351,初診,紹介状あり,2026-04,1
小児科,DR_PD007,SL_0537,再診,紹介状無し,2026-04,3
小児科,DR_PD007,SL_0674,再診,紹介状無し,2026-04,1
小児科,DR_PD008,SL_0250,再診,紹介状無し,2026-04,21
小児科,DR_PD008,SL_0250,初診,紹介状あり,2026-04,1
小児科,DR_PD008,SL_0323,再診,紹介状無し,2026-04,11
小児科,DR_PD008,SL_0625,再診,紹介状無し,2026-04,1
小児科,DR_PD009,SL_0257,再診,紹介状無し,2026-04,13
小児科,DR_PD009,SL_0604,再診,紹介状無し,2026-04,1
小児科,DR_PD009,SL_0604,初診,紹介状あり,2026-04,1
小児科,DR_PD010,SL_0260,再診,紹介状あり,2026-04,2
小児科,DR_PD010,SL_0260,再診,紹介状無し,2026-04,1
小児科,DR_PD010,SL_0260,初診,紹介状あり,2026-04,5
小児科,DR_PD010,SL_0260,初診,紹介状無し,2026-04,26
小児科,DR_PD011,SL_0009,再診,紹介状無し,2026-04,10
小児科,DR_PD011,SL_0375,再診,紹介状あり,2026-04,1
小児科,DR_PD011,SL_0375,再診,紹介状無し,2026-04,3
小児科,DR_PD011,SL_0375,初診,紹介状あり,2026-04,9
小児科,DR_PD011,SL_0375,初診,紹介状無し,2026-04,6
小児科,DR_PD012,SL_0009,再診,紹介状無し,2026-04,1
小児科,DR_PD012,SL_0475,再診,紹介状無し,2026-04,2
小児科,DR_PD013,SL_0009,再診,紹介状無し,2026-04,1
小児科,DR_PD013,SL_0419,再診,紹介状無し,2026-04,6
小児科,DR_PD014,SL_0005,再診,紹介状無し,2026-04,4
小児科,DR_PD015,SL_0009,再診,紹介状無し,2026-04,1
小児科,DR_PD015,SL_0460,再診,紹介状無し,2026-04,4
小児科,DR_PD015,SL_0465,再診,紹介状無し,2026-04,7
小児科,DR_PD015,SL_0465,初診,紹介状あり,2026-04,3
小児科,DR_XX020,SL_0452,再診,紹介状無し,2026-04,15
小児科,DR_XX020,SL_0664,再診,紹介状無し,2026-04,1
小児科,DR_XX020,SL_0667,初診,紹介状あり,2026-04,1
形成外科,DR_PD012,SL_0475,再診,紹介状無し,2026-04,4
形成外科,DR_PS001,SL_0009,再診,紹介状無し,2026-04,8
形成外科,DR_PS001,SL_0535,初診,紹介状あり,2026-04,2
形成外科,DR_PS001,SL_0535,初診,紹介状無し,2026-04,2
形成外科,DR_PS002,SL_0009,再診,紹介状無し,2026-04,4
形成外科,DR_PS002,SL_0062,再診,紹介状無し,2026-04,14
形成外科,DR_PS002,SL_0654,初診,紹介状あり,2026-04,1
形成外科,DR_PS003,SL_0009,再診,紹介状無し,2026-04,36
形成外科,DR_PS003,SL_0093,再診,紹介状無し,2026-04,68
形成外科,DR_PS003,SL_0500,初診,紹介状あり,2026-04,8
形成外科,DR_PS003,SL_0586,再診,紹介状無し,2026-04,4
形成外科,DR_PS004,SL_0009,再診,紹介状無し,2026-04,14
形成外科,DR_PS004,SL_0245,再診,紹介状無し,2026-04,52
形成外科,DR_PS004,SL_0563,初診,紹介状あり,2026-04,1
形成外科,DR_PS005,SL_0009,再診,紹介状無し,2026-04,11
形成外科,DR_PS005,SL_0265,再診,紹介状無し,2026-04,75
形成外科,DR_PS005,SL_0265,初診,紹介状無し,2026-04,1
形成外科,DR_PS005,SL_0499,初診,紹介状あり,2026-04,4
形成外科,DR_PS005,SL_0684,再診,紹介状無し,2026-04,1
形成外科,DR_PS006,SL_0288,再診,紹介状無し,2026-04,17
形成外科,DR_PS007,SL_0005,再診,紹介状無し,2026-04,9
形成外科,DR_PS008,SL_0009,再診,紹介状無し,2026-04,5
形成外科,DR_PS008,SL_0336,再診,紹介状無し,2026-04,10
形成外科,DR_PS009,SL_0009,再診,紹介状無し,2026-04,1
形成外科,DR_PS009,SL_0359,再診,紹介状無し,2026-04,8
形成外科,DR_PS010,SL_0009,再診,紹介状無し,2026-04,1
形成外科,DR_PS010,SL_0689,再診,紹介状無し,2026-04,1
形成外科,DR_PS011,SL_0009,再診,紹介状無し,2026-04,1
形成外科,DR_PS011,SL_0513,再診,紹介状無し,2026-04,9
形成外科,DR_PS012,SL_0515,再診,紹介状無し,2026-04,2
形成外科,DR_PS012,SL_0515,初診,紹介状無し,2026-04,1
形成外科,DR_PS013,SL_0009,再診,紹介状無し,2026-04,1
形成外科,DR_PS014,SL_0687,再診,紹介状無し,2026-04,1
循環器内科,DR_CV001,SL_0009,再診,紹介状無し,2026-04,25
循環器内科,DR_CV001,SL_0010,初診,紹介状あり,2026-04,32
