診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
放射線治療科,DR_RT002,SL_0134,2026-04,375,244,0.651,375,1.0,3.0,85.9
放射線治療科,DR_RT002,SL_0009,2026-04,55,34,0.618,55,1.0,2.0,85.6
放射線治療科,DR_RT004,SL_0108,2026-04,124,76,0.613,124,1.0,3.0,84.6
放射線治療科,DR_RT005,SL_0209,2026-04,38,21,0.553,38,1.0,4.0,81.8
放射線治療科,DR_RT005,SL_0009,2026-04,10,5,0.5,10,1.0,4.0,80.0
放射線治療科,DR_RT001,SL_0023,2026-04,19,5,0.263,19,1.0,7.0,69.6
放射線治療科,DR_RT003,SL_0050,2026-04,22,5,0.227,22,1.0,7.0,68.4
放射線治療科,DR_RT006,SL_0251,2026-04,25,7,0.28,25,1.0,29.0,51.8
放射線治療科,DR_RT001,SL_0009,2026-04,2,1,0.5,2,1.0,3.0,
放射線治療科,DR_RT003,SL_0009,2026-04,5,3,0.6,5,1.0,0.0,
放射線治療科,DR_RT006,SL_0009,2026-04,8,5,0.625,8,1.0,0.0,
放射線治療科,DR_RT008,SL_0005,2026-04,8,1,0.125,8,1.0,0.0,
放射線治療科,DR_RT009,SL_0009,2026-04,7,6,0.857,7,1.0,0.0,
放射線治療科,DR_RT010,SL_0560,2026-04,6,2,0.333,6,1.0,12.5,
放射線治療科,DR_U002,SL_0009,2026-04,5,1,0.2,5,1.0,0.0,
放射線診断科,DR_XX028,SL_0009,2026-04,2,0,0.0,2,1.0,,
救急科,DR_ER001,SL_0072,2026-04,69,24,0.348,67,0.971,8.0,64.8
救急科,DR_ER002,SL_0395,2026-04,13,0,0.0,13,1.0,22.0,48.3
救急科,DR_ER001,SL_0009,2026-04,4,1,0.25,4,1.0,3.0,
整形外科,DR_OR009,SL_0165,2026-04,40,39,0.975,40,1.0,0.0,99.2
整形外科,DR_OR009,SL_0009,2026-04,38,36,0.947,38,1.0,0.0,98.2
整形外科,DR_OR005,SL_0009,2026-04,62,37,0.597,62,1.0,0.0,86.6
整形外科,DR_OR011,SL_0206,2026-04,22,13,0.591,22,1.0,4.0,83.0
整形外科,DR_OR004,SL_0069,2026-04,85,49,0.576,85,1.0,4.0,82.5
整形外科,DR_OR003,SL_0038,2026-04,180,100,0.556,180,1.0,4.0,81.9
整形外科,DR_OR022,SL_0421,2026-04,54,22,0.407,54,1.0,5.0,76.1
整形外科,DR_OR022,SL_0286,2026-04,12,4,0.333,12,1.0,5.0,73.6
整形外科,DR_OR006,SL_0081,2026-04,58,19,0.328,58,1.0,6.0,72.6
整形外科,DR_OR020,SL_0279,2026-04,39,8,0.205,39,1.0,7.0,67.7
整形外科,DR_OR008,SL_0147,2026-04,29,5,0.172,29,1.0,7.0,66.6
整形外科,DR_OR007,SL_0261,2026-04,68,16,0.235,67,0.985,7.0,65.2
整形外科,DR_OR010,SL_0198,2026-04,25,4,0.16,25,1.0,9.0,64.5
整形外科,DR_OR019,SL_0275,2026-04,27,5,0.185,27,1.0,10.0,64.5
整形外科,DR_OR001,SL_0001,2026-04,47,6,0.128,47,1.0,8.5,63.8
整形外科,DR_OR012,SL_0227,2026-04,108,13,0.12,108,1.0,11.0,61.5
整形外科,DR_OR013,SL_0009,2026-04,17,2,0.118,17,1.0,11.0,61.4
整形外科,DR_OR014,SL_0240,2026-04,28,2,0.071,28,1.0,10.0,60.7
整形外科,DR_OR018,SL_0373,2026-04,16,1,0.062,16,1.0,10.0,60.4
整形外科,DR_OR015,SL_0246,2026-04,41,3,0.073,41,1.0,11.5,59.5
整形外科,DR_OR014,SL_0608,2026-04,10,1,0.1,10,1.0,13.0,59.2
整形外科,DR_OR013,SL_0307,2026-04,19,0,0.0,19,1.0,10.0,58.3
整形外科,DR_OR017,SL_0253,2026-04,11,0,0.0,11,1.0,14.0,55.0
整形外科,DR_OR023,SL_0298,2026-04,12,4,0.333,11,0.917,8.0,51.8
整形外科,DR_OR001,SL_0009,2026-04,3,0,0.0,3,1.0,8.0,
整形外科,DR_OR001,SL_0349,2026-04,4,0,0.0,4,1.0,7.5,
整形外科,DR_OR001,SL_0391,2026-04,1,0,0.0,1,1.0,15.0,
整形外科,DR_OR002,SL_0005,2026-04,6,0,0.0,6,1.0,,
整形外科,DR_OR003,SL_0009,2026-04,5,1,0.2,5,1.0,8.0,
整形外科,DR_OR003,SL_0053,2026-04,1,0,0.0,0,0.0,12.0,
整形外科,DR_OR003,SL_0440,2026-04,6,4,0.667,6,1.0,4.0,
整形外科,DR_OR003,SL_0533,2026-04,2,0,0.0,2,1.0,10.5,
整形外科,DR_OR003,SL_0579,2026-04,4,1,0.25,4,1.0,5.0,
整形外科,DR_OR004,SL_0009,2026-04,2,1,0.5,2,1.0,4.5,
整形外科,DR_OR004,SL_0110,2026-04,2,0,0.0,2,1.0,7.0,
整形外科,DR_OR004,SL_0304,2026-04,3,1,0.333,3,1.0,9.0,
整形外科,DR_OR005,SL_0334,2026-04,2,1,0.5,2,1.0,7.0,
整形外科,DR_OR006,SL_0009,2026-04,7,3,0.429,7,1.0,5.0,
整形外科,DR_OR006,SL_0243,2026-04,6,1,0.167,5,0.833,8.0,
整形外科,DR_OR006,SL_0435,2026-04,6,0,0.0,6,1.0,13.0,
整形外科,DR_OR007,SL_0009,2026-04,6,1,0.167,5,0.833,11.0,
整形外科,DR_OR007,SL_0129,2026-04,8,1,0.125,8,1.0,13.0,
整形外科,DR_OR007,SL_0473,2026-04,4,2,0.5,4,1.0,4.0,
整形外科,DR_OR008,SL_0009,2026-04,2,0,0.0,2,1.0,13.5,
整形外科,DR_OR008,SL_0408,2026-04,3,1,0.333,3,1.0,7.0,
整形外科,DR_OR008,SL_0589,2026-04,1,0,0.0,1,1.0,16.0,
整形外科,DR_OR010,SL_0283,2026-04,1,0,0.0,1,1.0,8.0,
整形外科,DR_OR010,SL_0390,2026-04,3,3,1.0,3,1.0,0.0,
整形外科,DR_OR011,SL_0640,2026-04,1,1,1.0,1,1.0,3.0,
整形外科,DR_OR012,SL_0009,2026-04,6,5,0.833,6,1.0,0.0,
整形外科,DR_OR013,SL_0430,2026-04,2,0,0.0,2,1.0,8.5,
整形外科,DR_OR013,SL_0434,2026-04,4,0,0.0,4,1.0,12.0,
整形外科,DR_OR014,SL_0009,2026-04,6,0,0.0,6,1.0,11.5,
整形外科,DR_OR014,SL_0630,2026-04,2,0,0.0,2,1.0,15.5,
整形外科,DR_OR014,SL_0665,2026-04,1,0,0.0,1,1.0,23.0,
整形外科,DR_OR015,SL_0009,2026-04,1,0,0.0,1,1.0,6.0,
整形外科,DR_OR015,SL_0256,2026-04,1,0,0.0,1,1.0,,
整形外科,DR_OR015,SL_0587,2026-04,3,0,0.0,3,1.0,12.0,
整形外科,DR_OR016,SL_0252,2026-04,9,4,0.444,9,1.0,4.0,
整形外科,DR_OR018,SL_0009,2026-04,7,1,0.143,7,1.0,15.5,
整形外科,DR_OR018,SL_0262,2026-04,4,0,0.0,4,1.0,12.5,
整形外科,DR_OR018,SL_0263,2026-04,3,0,0.0,3,1.0,12.0,
整形外科,DR_OR019,SL_0009,2026-04,1,0,0.0,1,1.0,5.0,
整形外科,DR_OR019,SL_0594,2026-04,2,0,0.0,2,1.0,5.0,
整形外科,DR_OR020,SL_0278,2026-04,1,0,0.0,1,1.0,6.0,
整形外科,DR_OR020,SL_0576,2026-04,2,0,0.0,2,1.0,5.0,
整形外科,DR_OR021,SL_0281,2026-04,3,0,0.0,3,1.0,11.0,
整形外科,DR_OR022,SL_0522,2026-04,2,0,0.0,2,1.0,13.0,
整形外科,DR_OR023,SL_0009,2026-04,3,0,0.0,3,1.0,14.0,
整形外科,DR_OR023,SL_0338,2026-04,6,2,0.333,6,1.0,7.5,
整形外科,DR_OR023,SL_0490,2026-04,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR024,SL_0009,2026-04,1,1,1.0,1,1.0,3.0,
整形外科,DR_OR024,SL_0306,2026-04,7,1,0.143,5,0.714,7.5,
整形外科,DR_OR025,SL_0009,2026-04,3,0,0.0,3,1.0,51.5,
整形外科,DR_OR025,SL_0386,2026-04,8,0,0.0,8,1.0,11.0,
整形外科,DR_OR026,SL_0009,2026-04,1,1,1.0,1,1.0,0.0,
整形外科,DR_OR026,SL_0483,2026-04,3,3,1.0,3,1.0,0.0,
整形外科,DR_OR027,SL_0009,2026-04,1,0,0.0,1,1.0,27.0,
整形外科,DR_OR028,SL_0565,2026-04,1,0,0.0,1,1.0,39.0,
整形外科,DR_OR029,SL_0635,2026-04,1,0,0.0,1,1.0,,
整形外科,,SL_0544,2026-04,1,0,0.0,1,1.0,26.0,
歯科口腔外科,DR_OS015,SL_0009,2026-04,14,13,0.929,14,1.0,0.0,97.6
歯科口腔外科,DR_OS005,SL_0133,2026-04,11,7,0.636,11,1.0,0.0,87.9
歯科口腔外科,DR_OS014,SL_0372,2026-04,12,4,0.333,12,1.0,6.0,72.8
歯科口腔外科,DR_OS003,SL_0009,2026-04,14,5,0.357,14,1.0,8.0,71.9
歯科口腔外科,DR_OS002,SL_0009,2026-04,19,7,0.368,19,1.0,11.0,69.8
歯科口腔外科,DR_OS007,SL_0141,2026-04,13,4,0.308,13,1.0,14.0,65.3
歯科口腔外科,DR_OS004,SL_0009,2026-04,23,5,0.217,23,1.0,12.0,63.9
歯科口腔外科,DR_OS010,SL_0009,2026-04,14,3,0.214,14,1.0,16.0,60.5
歯科口腔外科,DR_OS002,SL_0060,2026-04,102,7,0.069,102,1.0,12.0,59.0
歯科口腔外科,DR_OS004,SL_0123,2026-04,100,9,0.09,100,1.0,14.0,58.0
歯科口腔外科,DR_OS003,SL_0080,2026-04,50,4,0.08,50,1.0,14.0,57.7
歯科口腔外科,DR_OS006,SL_0285,2026-04,50,6,0.12,50,1.0,17.0,56.5
歯科口腔外科,DR_OS001,SL_0009,2026-04,10,0,0.0,10,1.0,15.0,54.2
歯科口腔外科,DR_OS008,SL_0329,2026-04,11,1,0.091,11,1.0,22.5,50.9
歯科口腔外科,DR_OS011,SL_0322,2026-04,22,3,0.136,22,1.0,30.0,46.2
歯科口腔外科,DR_OS001,SL_0057,2026-04,16,1,0.062,16,1.0,30.5,43.3
歯科口腔外科,DR_OS009,SL_0478,2026-04,17,0,0.0,17,1.0,32.0,40.0
歯科口腔外科,DR_OS003,SL_0079,2026-04,4,2,0.5,4,1.0,10.5,
歯科口腔外科,DR_OS003,SL_0546,2026-04,3,0,0.0,3,1.0,11.0,
歯科口腔外科,DR_OS005,SL_0009,2026-04,2,1,0.5,2,1.0,17.5,
歯科口腔外科,DR_OS006,SL_0009,2026-04,9,5,0.556,9,1.0,4.0,
歯科口腔外科,DR_OS006,SL_0276,2026-04,2,1,0.5,2,1.0,21.5,
歯科口腔外科,DR_OS007,SL_0009,2026-04,5,0,0.0,5,1.0,15.0,
歯科口腔外科,DR_OS008,SL_0009,2026-04,8,0,0.0,8,1.0,30.5,
歯科口腔外科,DR_OS008,SL_0235,2026-04,1,0,0.0,0,0.0,92.0,
歯科口腔外科,DR_OS009,SL_0009,2026-04,5,0,0.0,5,1.0,9.0,
歯科口腔外科,DR_OS012,SL_0005,2026-04,9,0,0.0,9,1.0,,
歯科口腔外科,DR_OS013,SL_0009,2026-04,4,1,0.25,4,1.0,29.5,
歯科口腔外科,DR_OS013,SL_0529,2026-04,1,0,0.0,1,1.0,42.0,
歯科口腔外科,DR_OS016,SL_0009,2026-04,2,0,0.0,2,1.0,121.0,
歯科口腔外科,DR_OS016,SL_0417,2026-04,9,5,0.556,9,1.0,0.0,
歯科口腔外科,DR_OS017,SL_0009,2026-04,5,4,0.8,5,1.0,0.0,
歯科口腔外科,DR_OS017,SL_0505,2026-04,3,0,0.0,3,1.0,31.0,
歯科口腔外科,DR_OS018,SL_0009,2026-04,2,1,0.5,2,1.0,6.5,
歯科口腔外科,DR_OS019,SL_0009,2026-04,2,0,0.0,2,1.0,,
歯科口腔外科,DR_OS019,SL_0643,2026-04,2,0,0.0,2,1.0,,
泌尿器科,DR_U011,SL_0009,2026-04,46,45,0.978,46,1.0,0.0,99.3
泌尿器科,DR_U002,SL_0009,2026-04,232,222,0.957,232,1.0,0.0,98.6
泌尿器科,DR_U005,SL_0009,2026-04,243,233,0.959,243,1.0,0.0,98.6
泌尿器科,DR_U013,SL_0137,2026-04,65,60,0.923,65,1.0,0.0,97.4
泌尿器科,DR_U003,SL_0009,2026-04,23,19,0.826,23,1.0,1.0,93.4
泌尿器科,DR_U018,SL_0009,2026-04,79,62,0.785,79,1.0,0.0,92.8
泌尿器科,DR_U004,SL_0005,2026-04,57,42,0.737,57,1.0,0.0,91.2
泌尿器科,DR_U008,SL_0009,2026-04,55,40,0.727,55,1.0,0.0,90.9
泌尿器科,DR_U010,SL_0128,2026-04,290,198,0.683,290,1.0,3.0,86.9
泌尿器科,DR_U001,SL_0006,2026-04,429,288,0.671,429,1.0,3.0,86.5
泌尿器科,DR_U003,SL_0019,2026-04,376,235,0.625,376,1.0,4.0,84.2
泌尿器科,DR_U008,SL_0112,2026-04,278,157,0.565,278,1.0,4.0,82.2
泌尿器科,DR_U008,SL_0244,2026-04,22,12,0.545,22,1.0,4.0,81.5
泌尿器科,DR_U006,SL_0037,2026-04,199,108,0.543,199,1.0,4.0,81.4
泌尿器科,DR_U012,SL_0132,2026-04,172,88,0.512,172,1.0,4.0,80.4
泌尿器科,DR_U001,SL_0009,2026-04,16,7,0.438,16,1.0,6.0,76.3
泌尿器科,DR_U015,SL_0190,2026-04,38,10,0.263,38,1.0,6.0,70.4
泌尿器科,DR_U007,SL_0045,2026-04,90,21,0.233,90,1.0,8.0,67.8
泌尿器科,DR_U019,SL_0267,2026-04,43,8,0.186,43,1.0,7.5,66.6
泌尿器科,DR_U016,SL_0195,2026-04,13,0,0.0,13,1.0,13.0,55.8
泌尿器科,DR_U001,SL_0051,2026-04,7,1,0.143,7,1.0,7.0,
泌尿器科,DR_U006,SL_0009,2026-04,7,6,0.857,7,1.0,0.0,
泌尿器科,DR_U006,SL_0493,2026-04,8,2,0.25,8,1.0,8.0,
泌尿器科,DR_U007,SL_0009,2026-04,5,4,0.8,5,1.0,0.0,
泌尿器科,DR_U008,SL_0130,2026-04,3,2,0.667,3,1.0,4.0,
泌尿器科,DR_U008,SL_0308,2026-04,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U009,SL_0121,2026-04,9,0,0.0,9,1.0,,
泌尿器科,DR_U010,SL_0009,2026-04,2,0,0.0,2,1.0,19.0,
泌尿器科,DR_U010,SL_0645,2026-04,1,0,0.0,1,1.0,6.0,
泌尿器科,DR_U012,SL_0009,2026-04,1,1,1.0,1,1.0,0.0,
泌尿器科,DR_U012,SL_0273,2026-04,5,1,0.2,5,1.0,6.0,
泌尿器科,DR_U013,SL_0009,2026-04,1,0,0.0,1,1.0,,
泌尿器科,DR_U014,SL_0186,2026-04,16,0,0.0,16,1.0,,
泌尿器科,DR_U015,SL_0009,2026-04,1,1,1.0,1,1.0,1.0,
泌尿器科,DR_U017,SL_0220,2026-04,13,0,0.0,13,1.0,,
泌尿器科,DR_U018,SL_0377,2026-04,4,2,0.5,4,1.0,4.5,
泌尿器科,DR_U019,SL_0009,2026-04,3,2,0.667,3,1.0,4.0,
泌尿器科,DR_U020,SL_0009,2026-04,7,3,0.429,7,1.0,0.0,
泌尿器科,DR_U021,SL_0284,2026-04,2,0,0.0,1,0.5,16.0,
泌尿器科,DR_U022,SL_0009,2026-04,6,1,0.167,6,1.0,7.5,
泌尿器科,DR_U022,SL_0295,2026-04,5,2,0.4,5,1.0,7.0,
泌尿器科,DR_U023,SL_0415,2026-04,3,1,0.333,3,1.0,5.0,
泌尿器科,DR_U024,SL_0420,2026-04,9,5,0.556,9,1.0,4.0,
泌尿器科,DR_U025,SL_0009,2026-04,1,0,0.0,1,1.0,,
泌尿器科,DR_U025,SL_0694,2026-04,1,0,0.0,1,1.0,,
消化器内科,DR_GI001,SL_0009,2026-04,104,78,0.75,104,1.0,0.0,91.7
消化器内科,DR_GI006,SL_0120,2026-04,187,135,0.722,187,1.0,3.0,88.2
消化器内科,DR_PD012,SL_0475,2026-04,22,11,0.5,22,1.0,2.0,81.7
消化器内科,DR_GI010,SL_0005,2026-04,11,4,0.364,11,1.0,0.0,78.8
消化器内科,DR_GI002,SL_0046,2026-04,194,83,0.428,194,1.0,5.0,76.8
消化器内科,DR_GI005,SL_0152,2026-04,157,66,0.42,157,1.0,5.0,76.5
消化器内科,DR_GI008,SL_0214,2026-04,128,47,0.367,128,1.0,6.0,73.9
消化器内科,DR_GI006,SL_0320,2026-04,12,3,0.25,12,1.0,7.5,68.8
消化器内科,DR_GI002,SL_0333,2026-04,10,3,0.3,10,1.0,12.5,66.2
消化器内科,DR_GI008,SL_0315,2026-04,11,1,0.091,11,1.0,6.0,64.7
消化器内科,DR_GI009,SL_0370,2026-04,14,3,0.214,14,1.0,11.5,64.2
消化器内科,DR_GI004,SL_0086,2026-04,19,4,0.211,19,1.0,12.0,63.7
消化器内科,DR_GI003,SL_0083,2026-04,108,11,0.102,108,1.0,8.0,63.4
消化器内科,DR_GI003,SL_0502,2026-04,12,0,0.0,12,1.0,14.0,55.0
消化器内科,DR_GI001,SL_0365,2026-04,8,5,0.625,8,1.0,1.0,
消化器内科,DR_GI002,SL_0009,2026-04,4,2,0.5,4,1.0,2.5,
消化器内科,DR_GI002,SL_0423,2026-04,7,2,0.286,7,1.0,6.0,
消化器内科,DR_GI003,SL_0009,2026-04,4,2,0.5,4,1.0,7.5,
消化器内科,DR_GI003,SL_0451,2026-04,9,4,0.444,9,1.0,5.0,
消化器内科,DR_GI005,SL_0009,2026-04,1,1,1.0,1,1.0,0.0,
消化器内科,DR_GI005,SL_0090,2026-04,2,0,0.0,2,1.0,10.0,
消化器内科,DR_GI005,SL_0362,2026-04,7,1,0.143,7,1.0,10.0,
消化器内科,DR_GI005,SL_0554,2026-04,3,1,0.333,3,1.0,12.0,
消化器内科,DR_GI006,SL_0009,2026-04,1,0,0.0,1,1.0,14.0,
消化器内科,DR_GI006,SL_0258,2026-04,9,1,0.111,9,1.0,6.0,
消化器内科,DR_GI007,SL_0192,2026-04,3,0,0.0,3,1.0,17.0,
消化器内科,DR_GI008,SL_0409,2026-04,9,0,0.0,9,1.0,12.0,
消化器内科,DR_GI009,SL_0009,2026-04,4,0,0.0,4,1.0,14.5,
消化器内科,DR_GI011,SL_0385,2026-04,2,0,0.0,2,1.0,8.0,
消化器内科,DR_GI012,SL_0009,2026-04,3,0,0.0,3,1.0,,
消化器内科,DR_GI012,SL_0457,2026-04,4,2,0.5,3,0.75,0.0,
産婦人科,DR_G012,SL_0358,2026-04,31,31,1.0,31,1.0,0.0,100.0
産婦人科,DR_G010,SL_0331,2026-04,18,17,0.944,18,1.0,0.0,98.1
産婦人科,DR_G014,SL_0488,2026-04,11,10,0.909,11,1.0,0.0,97.0
産婦人科,DR_G011,SL_0009,2026-04,52,33,0.635,52,1.0,0.0,87.8
産婦人科,DR_G006,SL_0208,2026-04,71,42,0.592,71,1.0,1.0,85.6
産婦人科,DR_G006,SL_0068,2026-04,36,19,0.528,36,1.0,4.0,80.9
産婦人科,DR_G004,SL_0124,2026-04,205,106,0.517,205,1.0,4.0,80.6
産婦人科,DR_G003,SL_0028,2026-04,204,102,0.5,204,1.0,4.0,80.0
産婦人科,DR_G004,SL_0009,2026-04,11,5,0.455,11,1.0,3.0,79.3
産婦人科,DR_G009,SL_0166,2026-04,24,10,0.417,24,1.0,5.0,76.4
産婦人科,DR_G005,SL_0371,2026-04,44,16,0.364,44,1.0,6.0,73.8
産婦人科,DR_G005,SL_0049,2026-04,141,47,0.333,141,1.0,7.0,71.9
産婦人科,DR_G001,SL_0009,2026-04,14,2,0.143,14,1.0,0.0,71.4
産婦人科,DR_G004,SL_0029,2026-04,36,15,0.417,35,0.972,5.0,69.9
産婦人科,DR_G008,SL_0009,2026-04,19,1,0.053,19,1.0,0.0,68.4
産婦人科,DR_G003,SL_0009,2026-04,22,4,0.182,22,1.0,6.0,67.7
産婦人科,DR_G002,SL_0005,2026-04,28,2,0.071,28,1.0,2.0,67.4
産婦人科,DR_G013,SL_0369,2026-04,15,7,0.467,14,0.933,0.0,66.6
産婦人科,DR_G008,SL_0125,2026-04,29,5,0.172,29,1.0,10.0,64.1
産婦人科,DR_G001,SL_0003,2026-04,163,44,0.27,163,1.0,16.0,62.3
産婦人科,DR_G007,SL_0097,2026-04,57,8,0.14,57,1.0,11.0,62.2
産婦人科,DR_G008,SL_0207,2026-04,77,11,0.143,77,1.0,13.0,60.6
産婦人科,DR_G007,SL_0294,2026-04,20,2,0.1,20,1.0,21.0,52.5
産婦人科,DR_G008,SL_0316,2026-04,14,1,0.071,14,1.0,27.5,46.1
産婦人科,DR_G003,SL_0287,2026-04,3,1,0.333,3,1.0,9.0,
産婦人科,DR_G004,SL_0347,2026-04,6,3,0.5,6,1.0,5.0,
産婦人科,DR_G005,SL_0009,2026-04,38,0,0.0,38,1.0,,
産婦人科,DR_G005,SL_0588,2026-04,7,2,0.286,7,1.0,12.0,
産婦人科,DR_G005,SL_0663,2026-04,1,0,0.0,1,1.0,32.0,
産婦人科,DR_G006,SL_0009,2026-04,5,1,0.2,5,1.0,31.0,
産婦人科,DR_G006,SL_0517,2026-04,9,5,0.556,9,1.0,0.0,
産婦人科,DR_G007,SL_0009,2026-04,1,0,0.0,1,1.0,,
産婦人科,DR_G007,SL_0448,2026-04,8,2,0.25,8,1.0,10.0,
産婦人科,DR_G007,SL_0653,2026-04,1,1,1.0,1,1.0,0.0,
産婦人科,DR_G008,SL_0317,2026-04,2,0,0.0,2,1.0,20.5,
産婦人科,DR_G010,SL_0009,2026-04,1,1,1.0,1,1.0,0.0,
産婦人科,DR_G011,SL_0489,2026-04,2,1,0.5,2,1.0,10.5,
産婦人科,DR_G015,SL_0507,2026-04,12,0,0.0,12,1.0,,
産婦人科,DR_G016,SL_0571,2026-04,5,0,0.0,5,1.0,,
産婦人科,DR_G017,SL_0672,2026-04,2,0,0.0,2,1.0,23.0,
皮膚・排泄ケア,DR_XX008,SL_0009,2026-04,40,0,0.0,40,1.0,,
皮膚・排泄ケア,DR_XX008,SL_0119,2026-04,4,0,0.0,4,1.0,,
皮膚科,DR_DM002,SL_0009,2026-04,26,20,0.769,26,1.0,0.0,92.3
皮膚科,DR_DM001,SL_0009,2026-04,13,8,0.615,13,1.0,1.0,86.3
皮膚科,DR_DM005,SL_0009,2026-04,14,9,0.643,14,1.0,3.0,85.6
皮膚科,DR_DM006,SL_0009,2026-04,19,11,0.579,19,1.0,4.0,82.6
皮膚科,DR_DM003,SL_0009,2026-04,26,9,0.346,26,1.0,6.0,73.2
皮膚科,DR_DM008,SL_0009,2026-04,53,20,0.377,53,1.0,8.0,72.6
皮膚科,DR_DM002,SL_0056,2026-04,120,34,0.283,120,1.0,7.0,70.3
皮膚科,DR_DM003,SL_0091,2026-04,107,26,0.243,107,1.0,8.0,68.1
皮膚科,DR_DM006,SL_0161,2026-04,137,28,0.204,137,1.0,8.0,66.8
皮膚科,DR_DM009,SL_0292,2026-04,34,5,0.147,34,1.0,8.0,64.9
皮膚科,DR_DM005,SL_0101,2026-04,71,10,0.141,71,1.0,9.0,63.9
皮膚科,DR_DM001,SL_0173,2026-04,138,18,0.13,138,1.0,9.5,63.1
皮膚科,DR_DM004,SL_0094,2026-04,18,5,0.278,18,1.0,18.5,60.5
皮膚科,DR_DM007,SL_0197,2026-04,36,3,0.083,36,1.0,11.0,60.3
皮膚科,DR_DM001,SL_0039,2026-04,6,2,0.333,6,1.0,10.5,
皮膚科,DR_DM002,SL_0433,2026-04,3,0,0.0,3,1.0,13.0,
皮膚科,DR_DM003,SL_0562,2026-04,3,0,0.0,3,1.0,18.0,
皮膚科,DR_DM004,SL_0009,2026-04,8,6,0.75,8,1.0,0.0,
皮膚科,DR_DM006,SL_0162,2026-04,7,0,0.0,7,1.0,17.5,
皮膚科,DR_DM007,SL_0009,2026-04,1,1,1.0,1,1.0,1.0,
皮膚科,DR_DM009,SL_0009,2026-04,1,0,0.0,1,1.0,29.0,
皮膚科,DR_DM009,SL_0461,2026-04,2,0,0.0,2,1.0,17.5,
皮膚科,DR_DM010,SL_0009,2026-04,8,1,0.125,8,1.0,15.0,
皮膚科,DR_DM011,SL_0005,2026-04,1,0,0.0,1,1.0,,
看護部,DR_XX006,SL_0075,2026-04,45,27,0.6,45,1.0,0.0,86.7
看護部,DR_XX006,SL_0009,2026-04,53,29,0.547,53,1.0,0.0,84.9
看護部,DR_XX015,SL_0311,2026-04,10,2,0.2,10,1.0,0.0,73.3
看護部,DR_XX021,SL_0464,2026-04,7,0,0.0,7,1.0,,
眼科,DR_E020,SL_0400,2026-04,31,31,1.0,31,1.0,0.0,100.0
眼科,DR_E021,SL_0200,2026-04,28,28,1.0,28,1.0,0.0,100.0
眼科,DR_E021,SL_0218,2026-04,19,19,1.0,19,1.0,0.0,100.0
眼科,DR_E032,SL_0447,2026-04,10,10,1.0,10,1.0,0.0,100.0
眼科,DR_E020,SL_0009,2026-04,38,37,0.974,38,1.0,0.0,99.1
眼科,DR_E003,SL_0035,2026-04,110,105,0.955,110,1.0,0.0,98.5
眼科,DR_E005,SL_0054,2026-04,139,132,0.95,139,1.0,0.0,98.3
眼科,DR_E018,SL_0170,2026-04,198,187,0.944,198,1.0,0.0,98.1
眼科,DR_E016,SL_0151,2026-04,80,65,0.812,80,1.0,1.0,92.9
眼科,DR_E002,SL_0136,2026-04,105,86,0.819,105,1.0,2.0,92.3
眼科,DR_E030,SL_0442,2026-04,16,12,0.75,16,1.0,0.0,91.7
眼科,DR_E006,SL_0404,2026-04,17,14,0.824,17,1.0,4.0,90.8
眼科,DR_E017,SL_0009,2026-04,15,9,0.6,15,1.0,1.0,85.8
眼科,DR_E014,SL_0138,2026-04,18,10,0.556,18,1.0,0.0,85.2
眼科,DR_E025,SL_0363,2026-04,23,13,0.565,23,1.0,4.0,82.2
眼科,DR_E029,SL_0414,2026-04,12,6,0.5,12,1.0,4.0,80.0
眼科,DR_E015,SL_0145,2026-04,11,4,0.364,11,1.0,0.0,78.8
眼科,DR_E007,SL_0087,2026-04,91,41,0.451,91,1.0,5.0,77.5
眼科,DR_E002,SL_0026,2026-04,18,8,0.444,18,1.0,5.0,77.3
眼科,DR_E006,SL_0342,2026-04,60,26,0.433,60,1.0,5.0,76.9
眼科,DR_E011,SL_0115,2026-04,52,21,0.404,52,1.0,5.0,76.0
眼科,DR_E006,SL_0187,2026-04,78,30,0.385,78,1.0,5.0,75.3
眼科,DR_E010,SL_0009,2026-04,17,6,0.353,17,1.0,5.5,73.9
眼科,DR_E011,SL_0164,2026-04,99,33,0.333,99,1.0,5.0,73.6
眼科,DR_E001,SL_0007,2026-04,193,60,0.311,193,1.0,6.0,72.0
眼科,DR_E017,SL_0154,2026-04,213,67,0.315,213,1.0,7.0,71.3
眼科,DR_E012,SL_0009,2026-04,40,12,0.3,40,1.0,7.0,70.8
眼科,DR_E010,SL_0114,2026-04,100,26,0.26,100,1.0,7.0,69.5
眼科,DR_E013,SL_0122,2026-04,43,10,0.233,43,1.0,7.0,68.6
眼科,DR_E008,SL_0104,2026-04,86,16,0.186,86,1.0,7.0,67.0
眼科,DR_E012,SL_0199,2026-04,13,2,0.154,13,1.0,8.5,64.7
眼科,DR_E009,SL_0009,2026-04,11,1,0.091,11,1.0,8.0,63.0
眼科,DR_E019,SL_0009,2026-04,11,2,0.182,11,1.0,12.0,62.7
眼科,DR_E009,SL_0113,2026-04,94,7,0.074,94,1.0,8.0,62.5
