診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
ソーシャルワーカー,0,0,4.0,,,,,,,,,
ソーシャルワーカー,0,8,2.0,148.5,148.5,132.8,164.2,0.0,0.0,0.0,,
ソーシャルワーカー,0,9,1.0,374.0,374.0,374.0,374.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,10,1.0,,,,,,,,,
ソーシャルワーカー,0,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,0,7.0,,,,,,,,,
ソーシャルワーカー,1,8,2.0,58.5,58.5,29.2,87.8,0.0,0.0,0.0,,
ソーシャルワーカー,1,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,10,3.0,0.0,85.3,0.0,128.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,12,1.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,13,1.0,176.0,176.0,176.0,176.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,0,7.0,,,,,,,,,
ソーシャルワーカー,2,8,1.0,,,,,,,,,
ソーシャルワーカー,2,9,2.0,100.5,100.5,98.8,102.2,0.0,0.0,0.0,,
ソーシャルワーカー,2,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,11,4.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,0,3.0,,,,,,,,,
ソーシャルワーカー,3,8,1.0,159.0,159.0,159.0,159.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,9,1.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,11,5.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,14,1.0,,,,,,,,,
ソーシャルワーカー,3,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,10.0,,,,,,,,,
ソーシャルワーカー,4,8,2.0,321.0,321.0,242.0,400.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,9,1.0,,,,,,,,,
ソーシャルワーカー,4,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,2.0,133.5,133.5,66.8,200.2,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,4.0,57.0,69.0,0.0,126.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,1.0,,,,,,,,,
ソーシャルワーカー,4,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,0,9.0,,,,,,,,,
メンタルケア科,0,7,2.0,28.0,28.0,23.0,33.0,6.5,6.5,7.2,,
メンタルケア科,0,8,10.0,28.0,60.4,17.2,54.8,9.5,10.7,15.0,10.0,74.0
メンタルケア科,0,9,25.0,15.0,78.2,5.0,97.0,7.0,7.1,10.0,24.0,24.8
メンタルケア科,0,10,23.0,41.0,71.6,23.5,63.5,11.0,12.5,14.0,24.0,29.6
メンタルケア科,0,11,10.0,52.0,64.7,33.5,62.5,8.5,11.3,16.8,18.5,34.2
メンタルケア科,0,12,1.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,33.0,33.0
メンタルケア科,1,0,6.0,,,,,,,,,
メンタルケア科,1,1,1.0,758.0,758.0,758.0,758.0,20.0,20.0,20.0,,
メンタルケア科,1,8,4.0,283.5,238.0,222.8,298.8,12.5,13.2,15.5,28.0,28.0
メンタルケア科,1,9,4.0,151.0,156.5,51.0,256.5,39.0,93.5,108.5,34.0,34.0
メンタルケア科,1,10,3.0,268.0,279.3,251.0,302.0,15.0,23.7,32.0,,
メンタルケア科,1,11,3.0,155.0,130.3,114.0,159.0,13.0,12.3,15.5,53.5,53.5
メンタルケア科,1,12,9.0,52.0,76.9,31.0,92.0,8.0,18.4,13.0,21.0,42.3
メンタルケア科,1,13,10.0,13.5,15.7,2.8,22.0,11.0,12.7,16.5,22.5,26.0
メンタルケア科,1,14,8.0,14.0,17.1,11.0,24.2,13.0,16.1,23.0,12.0,13.1
メンタルケア科,1,15,9.0,9.0,8.4,1.0,16.0,9.0,8.2,9.0,24.0,35.6
メンタルケア科,1,16,5.0,0.0,5.0,0.0,8.0,0.0,3.6,8.0,6.0,6.0
メンタルケア科,2,0,13.0,,,,,,,,,
メンタルケア科,2,8,30.0,18.0,40.1,14.0,39.0,6.5,7.9,10.2,12.5,39.6
メンタルケア科,2,9,45.0,56.0,72.5,19.0,94.0,7.0,12.1,14.0,24.0,48.4
メンタルケア科,2,10,19.0,35.0,40.8,15.5,62.0,7.0,8.9,11.0,21.0,35.0
メンタルケア科,2,11,10.0,51.5,58.0,41.0,74.0,7.5,10.7,17.5,25.0,44.9
メンタルケア科,2,12,9.0,27.0,29.4,20.0,44.0,7.0,8.1,14.0,43.0,44.9
メンタルケア科,2,13,16.0,23.0,29.1,13.2,44.5,10.5,12.6,16.2,30.5,44.7
メンタルケア科,2,14,11.0,31.0,29.5,9.5,40.5,11.0,12.6,14.0,26.5,25.8
メンタルケア科,2,15,1.0,6.0,6.0,6.0,6.0,13.0,13.0,13.0,26.0,26.0
メンタルケア科,2,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,0,3.0,,,,,,,,,
メンタルケア科,3,1,1.0,447.0,447.0,447.0,447.0,282.0,282.0,282.0,,
メンタルケア科,3,4,1.0,460.0,460.0,460.0,460.0,0.0,0.0,0.0,,
メンタルケア科,3,7,1.0,328.0,328.0,328.0,328.0,0.0,0.0,0.0,,
メンタルケア科,3,8,8.0,48.0,62.6,37.5,64.5,0.0,9.7,9.0,8.0,16.4
メンタルケア科,3,9,11.0,71.0,102.7,52.5,164.0,0.0,10.0,10.0,22.5,34.8
メンタルケア科,3,10,2.0,117.5,117.5,86.2,148.8,7.0,7.0,10.5,155.0,155.0
メンタルケア科,3,11,3.0,0.0,29.7,0.0,44.5,0.0,0.0,0.0,,
メンタルケア科,3,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,14,4.0,33.0,39.2,3.0,69.2,19.5,23.8,43.2,25.0,26.5
メンタルケア科,4,0,3.0,,,,,,,,,
メンタルケア科,4,8,4.0,167.5,156.5,95.0,229.0,0.5,4.5,5.0,237.5,237.5
メンタルケア科,4,9,2.0,233.0,233.0,222.0,244.0,11.0,11.0,11.0,,
メンタルケア科,4,10,7.0,16.0,30.3,7.0,57.0,10.0,13.3,25.0,33.5,38.2
メンタルケア科,4,11,1.0,126.0,126.0,126.0,126.0,11.0,11.0,11.0,,
メンタルケア科,4,12,1.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,,
メンタルケア科,4,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,15,2.0,72.5,72.5,36.2,108.8,0.0,0.0,0.0,,
リウマチ膠原病内科,0,0,3.0,,,,,0.0,0.0,0.0,,
リウマチ膠原病内科,0,7,2.0,24.0,24.0,12.0,36.0,0.0,0.0,0.0,387.0,387.0
リウマチ膠原病内科,0,8,47.0,90.0,113.0,72.0,121.5,6.0,7.0,8.5,22.0,35.3
リウマチ膠原病内科,0,9,33.0,89.0,94.3,79.0,122.0,5.0,6.5,8.0,18.0,28.4
リウマチ膠原病内科,0,10,17.0,76.0,88.1,67.0,108.0,5.0,8.5,12.0,16.5,25.4
リウマチ膠原病内科,0,11,6.0,71.0,66.8,40.0,85.5,3.5,7.5,5.5,18.0,55.5
リウマチ膠原病内科,0,12,6.0,110.0,109.0,86.8,122.8,11.0,24.2,32.5,20.0,51.2
リウマチ膠原病内科,0,13,2.0,43.5,43.5,41.8,45.2,19.0,19.0,21.5,11.5,11.5
リウマチ膠原病内科,0,14,3.0,20.0,20.0,18.5,21.5,21.5,21.5,23.2,14.0,14.0
リウマチ膠原病内科,1,0,4.0,,,,,,,,,
リウマチ膠原病内科,1,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,8,67.0,82.0,80.4,60.0,99.0,5.0,6.2,7.0,14.5,40.4
リウマチ膠原病内科,1,9,65.0,99.0,117.2,63.0,148.0,5.0,5.8,7.0,18.0,50.1
リウマチ膠原病内科,1,10,49.0,96.0,104.1,73.0,140.0,6.0,6.6,9.0,21.0,53.1
リウマチ膠原病内科,1,11,22.0,81.0,97.4,66.2,150.0,5.0,6.4,8.8,24.0,38.7
リウマチ膠原病内科,1,12,3.0,28.0,21.0,17.5,28.0,3.0,9.3,14.0,73.0,65.3
リウマチ膠原病内科,1,13,6.0,71.0,88.2,65.8,77.0,2.0,2.8,4.8,84.0,96.8
リウマチ膠原病内科,2,0,9.0,,,,,,,,,
リウマチ膠原病内科,2,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,8,90.0,93.5,109.0,68.8,130.0,5.0,6.8,9.0,15.0,48.7
リウマチ膠原病内科,2,9,46.0,93.5,106.1,76.0,118.5,7.0,7.8,10.8,25.5,54.4
リウマチ膠原病内科,2,10,33.0,103.0,114.8,90.0,145.0,6.0,7.7,10.0,33.5,59.5
リウマチ膠原病内科,2,11,18.0,102.0,118.1,90.5,119.0,9.0,9.5,10.8,25.0,40.2
リウマチ膠原病内科,2,12,17.0,79.0,78.9,73.0,100.0,10.0,9.8,12.0,25.0,31.1
リウマチ膠原病内科,2,13,18.0,75.5,75.0,61.2,87.5,12.0,12.5,13.8,31.5,38.9
リウマチ膠原病内科,2,14,10.0,75.0,64.6,62.0,76.0,6.0,5.8,9.0,25.0,44.2
リウマチ膠原病内科,3,0,8.0,,,,,,,,,
リウマチ膠原病内科,3,7,1.0,399.0,399.0,399.0,399.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,8,70.0,80.0,89.9,64.2,103.0,5.0,6.3,7.0,20.0,48.2
リウマチ膠原病内科,3,9,60.0,83.5,89.1,56.5,126.0,7.0,7.0,9.2,26.0,65.7
リウマチ膠原病内科,3,10,42.0,96.5,99.8,63.0,134.5,6.0,6.5,9.0,22.5,41.2
リウマチ膠原病内科,3,11,21.0,110.0,113.1,90.0,128.0,6.0,8.2,13.0,24.0,71.8
リウマチ膠原病内科,3,12,29.0,96.0,94.3,73.0,123.0,12.0,12.4,16.0,30.0,56.5
リウマチ膠原病内科,3,13,22.0,91.5,83.8,52.2,121.0,7.0,8.7,12.8,31.0,48.6
リウマチ膠原病内科,3,14,14.0,80.0,76.9,61.8,93.2,10.5,9.7,14.8,27.0,31.0
リウマチ膠原病内科,3,15,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,32.0,32.0
リウマチ膠原病内科,3,17,1.0,,,,,,,,,
リウマチ膠原病内科,4,0,11.0,,,,,,,,,
リウマチ膠原病内科,4,8,60.0,83.5,93.4,69.0,97.0,6.0,7.3,9.0,16.0,39.9
リウマチ膠原病内科,4,9,41.0,92.0,96.3,59.0,111.0,6.0,7.4,10.0,19.0,58.7
リウマチ膠原病内科,4,10,40.0,101.5,116.5,78.5,132.5,7.5,10.2,10.2,26.5,78.2
リウマチ膠原病内科,4,11,21.0,99.0,108.5,72.0,124.0,7.0,7.7,12.0,19.5,39.8
リウマチ膠原病内科,4,12,17.0,105.0,90.8,71.0,138.0,7.0,8.7,10.0,22.0,43.0
リウマチ膠原病内科,4,13,15.0,87.0,90.0,63.0,119.0,8.0,8.1,9.0,17.0,25.3
リウマチ膠原病内科,4,14,11.0,58.0,51.3,31.0,73.5,11.0,12.9,15.0,13.5,37.6
リウマチ膠原病内科,4,16,1.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,37.0,37.0
一般消化器外科,0,0,17.0,,,,,,,,,
一般消化器外科,0,8,22.0,81.0,113.6,47.0,127.0,10.5,11.8,16.0,26.0,59.1
一般消化器外科,0,9,32.0,75.5,89.6,42.8,114.2,10.0,11.9,14.0,19.0,55.3
一般消化器外科,0,10,19.0,71.0,83.6,32.0,112.0,8.0,8.9,11.0,24.0,68.4
一般消化器外科,0,11,15.0,81.0,89.5,43.5,125.5,10.0,10.1,11.5,12.0,29.7
一般消化器外科,0,12,8.0,55.5,81.4,36.8,109.0,7.5,10.5,13.0,10.0,14.4
一般消化器外科,0,13,8.0,70.0,75.9,47.5,105.2,10.0,29.6,11.8,11.0,13.7
一般消化器外科,0,14,12.0,63.0,83.4,42.0,89.2,8.0,9.3,14.2,9.0,16.0
一般消化器外科,0,15,5.0,48.0,56.2,37.0,67.0,9.0,12.0,10.0,12.0,18.6
一般消化器外科,0,16,1.0,30.0,30.0,30.0,30.0,9.0,9.0,9.0,4.0,4.0
一般消化器外科,0,19,1.0,33.0,33.0,33.0,33.0,1.0,1.0,1.0,69.0,69.0
一般消化器外科,0,21,2.0,62.0,62.0,62.0,62.0,7.5,7.5,10.8,149.0,149.0
一般消化器外科,1,0,14.0,,,,,,,,,
一般消化器外科,1,6,2.0,172.5,172.5,92.2,252.8,13.5,13.5,19.2,101.0,101.0
一般消化器外科,1,8,51.0,79.5,98.1,61.0,123.8,3.0,4.2,5.0,20.5,53.2
一般消化器外科,1,9,49.0,63.0,76.3,39.0,101.0,5.0,5.9,8.0,25.0,59.1
一般消化器外科,1,10,33.0,59.0,62.6,37.0,80.0,6.0,6.2,9.0,16.5,39.1
一般消化器外科,1,11,18.0,60.0,58.9,33.2,71.0,8.0,9.4,12.0,21.0,46.3
一般消化器外科,1,12,18.0,55.5,64.3,20.2,83.2,12.0,14.3,22.0,32.0,70.3
一般消化器外科,1,13,9.0,42.0,48.0,38.0,63.0,11.0,13.2,20.0,32.0,42.2
一般消化器外科,1,14,4.0,26.5,33.8,3.8,56.5,11.5,12.0,19.0,24.0,88.3
一般消化器外科,1,17,1.0,167.0,167.0,167.0,167.0,1.0,1.0,1.0,,
一般消化器外科,2,0,10.0,,,,,,,,,
一般消化器外科,2,8,88.0,94.5,112.4,51.0,136.0,4.0,4.2,5.0,33.5,89.6
一般消化器外科,2,9,45.0,95.5,113.7,60.8,120.0,5.0,7.4,8.0,23.0,55.1
一般消化器外科,2,10,30.0,106.5,104.9,44.0,136.8,8.0,10.2,12.0,42.0,66.8
一般消化器外科,2,11,17.0,104.0,97.4,44.0,128.0,16.0,18.8,28.0,45.0,61.4
一般消化器外科,2,12,19.0,110.5,112.1,81.0,140.5,15.0,16.9,25.5,40.0,40.8
一般消化器外科,2,13,14.0,102.0,129.4,96.8,167.8,11.5,11.9,16.8,23.5,27.1
一般消化器外科,2,14,10.0,128.0,129.2,85.0,141.5,11.0,19.0,36.0,18.5,21.5
一般消化器外科,2,15,2.0,98.5,98.5,92.8,104.2,123.0,123.0,179.5,28.0,28.0
一般消化器外科,2,16,1.0,,,,,,,,,
一般消化器外科,2,18,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,
一般消化器外科,3,0,37.0,,,,,,,,,
一般消化器外科,3,1,2.0,748.0,748.0,589.0,907.0,1.5,1.5,2.2,,
一般消化器外科,3,8,86.0,87.0,106.2,69.2,124.5,7.0,9.2,10.0,30.5,83.5
一般消化器外科,3,9,92.0,80.0,92.8,52.5,118.8,6.0,7.0,9.0,22.0,50.8
一般消化器外科,3,10,54.0,83.5,106.1,53.2,122.5,8.0,9.9,14.0,21.5,38.1
一般消化器外科,3,11,31.0,89.0,92.9,63.5,107.5,11.0,11.3,15.0,23.0,45.3
一般消化器外科,3,12,27.0,87.0,93.1,58.5,104.5,9.0,12.0,16.0,37.0,52.3
一般消化器外科,3,13,23.0,85.0,90.9,65.0,103.0,8.0,8.3,12.0,17.5,29.5
一般消化器外科,3,14,16.0,85.0,84.6,66.8,100.0,10.0,10.2,13.5,11.0,18.4
一般消化器外科,3,15,6.0,62.5,60.3,49.2,79.5,9.5,14.8,17.5,13.0,15.8
一般消化器外科,3,16,2.0,30.0,30.0,23.0,37.0,9.0,9.0,10.5,10.5,10.5
一般消化器外科,3,18,1.0,17.0,17.0,17.0,17.0,5.0,5.0,5.0,,
一般消化器外科,3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0
一般消化器外科,3,20,1.0,1.0,1.0,1.0,1.0,38.0,38.0,38.0,,
一般消化器外科,4,0,13.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,33.0,33.0
一般消化器外科,4,7,2.0,1.5,1.5,0.8,2.2,2.0,2.0,3.0,296.0,296.0
一般消化器外科,4,8,25.0,94.0,119.4,71.8,142.5,10.0,14.3,20.5,31.0,47.1
一般消化器外科,4,9,40.0,105.0,105.1,68.5,147.5,8.0,10.7,17.5,44.0,65.9
一般消化器外科,4,10,14.0,93.0,127.0,57.2,125.0,0.5,6.6,9.0,9.5,36.7
一般消化器外科,4,11,8.0,78.0,91.4,43.5,151.2,0.0,0.6,0.0,128.5,149.8
一般消化器外科,4,12,6.0,35.5,125.5,25.5,134.8,4.0,12.7,8.0,95.0,109.0
一般消化器外科,4,13,2.0,123.5,123.5,101.2,145.8,22.0,22.0,33.0,28.5,28.5
一般消化器外科,4,14,1.0,106.0,106.0,106.0,106.0,0.0,0.0,0.0,,
一般消化器外科,4,16,1.0,12.0,12.0,12.0,12.0,24.0,24.0,24.0,15.0,15.0
一般消化器外科,4,18,1.0,30.0,30.0,30.0,30.0,2.0,2.0,2.0,12.0,12.0
一般消化器外科,4,21,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,
一般消化器外科,5,11,1.0,64.0,64.0,64.0,64.0,4.0,4.0,4.0,,
一般消化器外科,5,12,1.0,130.0,130.0,130.0,130.0,3.0,3.0,3.0,12.0,12.0
一般消化器外科,5,14,1.0,61.0,61.0,61.0,61.0,1.0,1.0,1.0,,
一般消化器外科,5,20,1.0,4.0,4.0,4.0,4.0,16.0,16.0,16.0,4.0,4.0
一般消化器外科,5,21,2.0,56.0,56.0,46.5,65.5,21.5,21.5,26.2,,
一般消化器外科,5,22,1.0,54.0,54.0,54.0,54.0,10.0,10.0,10.0,,
一般消化器外科,6,0,1.0,,,,,,,,,
一般消化器外科,6,11,2.0,52.0,52.0,34.5,69.5,8.0,8.0,12.0,120.0,120.0
一般消化器外科,6,18,1.0,,,,,,,,,
中央処置室,0,8,16.0,,,,,,,,,
中央処置室,0,9,4.0,,,,,,,,,
中央処置室,0,10,3.0,,,,,,,,,
中央処置室,0,11,3.0,,,,,,,,,
中央処置室,0,12,2.0,,,,,,,,,
中央処置室,0,13,3.0,,,,,,,,,
中央処置室,1,0,2.0,,,,,,,,,
中央処置室,1,8,12.0,,,,,,,,,
中央処置室,1,9,14.0,,,,,,,,,
中央処置室,1,10,7.0,,,,,,,,,
中央処置室,1,11,1.0,,,,,,,,,
中央処置室,1,12,2.0,,,,,,,,,
中央処置室,1,13,2.0,,,,,,,,,
中央処置室,1,15,1.0,,,,,,,,,
中央処置室,2,0,1.0,,,,,,,,,
中央処置室,2,8,6.0,,,,,,,,,
中央処置室,2,9,6.0,,,,,,,,,
中央処置室,2,10,5.0,,,,,,,,,
中央処置室,2,11,3.0,,,,,,,,,
中央処置室,2,12,3.0,,,,,,,,,
中央処置室,3,8,15.0,,,,,,,,,
中央処置室,3,9,2.0,,,,,,,,,
中央処置室,3,10,6.0,,,,,,,,,
中央処置室,3,11,8.0,,,,,,,,,
中央処置室,3,12,1.0,,,,,,,,,
中央処置室,3,13,1.0,,,,,,,,,
中央処置室,4,8,21.0,169.0,202.7,95.5,323.0,0.0,0.0,0.0,,
中央処置室,4,9,6.0,,,,,,,,,
中央処置室,4,10,4.0,261.0,261.0,261.0,261.0,0.0,0.0,0.0,,
中央処置室,4,11,3.0,122.0,122.0,122.0,122.0,0.0,0.0,0.0,,
中央処置室,4,12,1.0,,,,,,,,,
中央処置室,4,14,4.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,,
乳腺外科,0,0,17.0,,,,,,,,,
乳腺外科,0,8,74.0,99.0,141.2,76.0,174.0,4.0,4.9,5.0,27.0,62.2
乳腺外科,0,9,56.0,115.0,132.4,91.5,154.2,3.0,4.2,5.0,20.5,23.6
乳腺外科,0,10,50.0,143.5,154.4,115.5,202.8,4.0,4.4,5.0,15.0,19.2
乳腺外科,0,11,30.0,169.0,154.3,93.0,221.5,5.5,7.6,7.8,25.5,36.1
乳腺外科,0,12,12.0,113.0,109.0,43.2,168.5,8.0,11.1,10.2,23.5,47.4
乳腺外科,0,13,16.0,114.5,104.3,87.0,146.0,6.5,7.4,8.0,16.0,25.6
乳腺外科,0,14,8.0,101.5,110.2,92.2,110.5,7.0,9.9,12.5,7.0,9.9
乳腺外科,0,15,2.0,42.0,42.0,27.0,57.0,9.0,9.0,11.5,10.5,10.5
乳腺外科,0,16,1.0,264.0,264.0,264.0,264.0,0.0,0.0,0.0,,
乳腺外科,1,0,21.0,,,,,,,,,
乳腺外科,1,8,105.0,120.0,132.1,78.0,165.0,4.0,5.6,7.0,34.0,83.4
乳腺外科,1,9,99.0,158.0,159.6,89.5,207.0,5.0,6.4,9.0,26.0,53.0
乳腺外科,1,10,54.0,156.5,160.8,109.0,213.5,5.0,6.1,8.0,20.5,31.6
