診療科名,医師匿名ID,予約名称,月,再診件数,短時間再診件数,短時間再診比率,紹介状なし再診件数,紹介状なし再診比率,診察時間中央値_再診,スコア
一般消化器外科,DR_GS002,SL_0085,2026-01,79,28,0.354,79,1.0,7.0,70.7
一般消化器外科,DR_GS008,SL_0229,2026-01,30,5,0.167,30,1.0,8.0,63.3
一般消化器外科,DR_GS009,SL_0374,2026-01,45,10,0.222,44,0.978,9.0,62.5
一般消化器外科,DR_GS003,SL_0103,2026-01,178,13,0.073,178,1.0,8.0,60.2
一般消化器外科,DR_GS003,SL_0280,2026-01,10,1,0.1,10,1.0,10.0,58.9
一般消化器外科,DR_GS005,SL_0194,2026-01,41,2,0.049,41,1.0,9.0,58.3
一般消化器外科,DR_GS015,SL_0715,2026-01,36,0,0.0,36,1.0,10.5,55.0
一般消化器外科,DR_GS014,SL_0523,2026-01,11,6,0.545,6,0.545,3.5,47.6
一般消化器外科,DR_GS001,SL_0009,2026-01,9,5,0.556,9,1.0,4.0,
一般消化器外科,DR_GS001,SL_0021,2026-01,7,0,0.0,7,1.0,18.0,
一般消化器外科,DR_GS002,SL_0009,2026-01,3,2,0.667,3,1.0,0.0,
一般消化器外科,DR_GS002,SL_0568,2026-01,1,1,1.0,1,1.0,0.0,
一般消化器外科,DR_GS003,SL_0009,2026-01,3,2,0.667,3,1.0,2.0,
一般消化器外科,DR_GS004,SL_0009,2026-01,9,6,0.667,9,1.0,3.0,
一般消化器外科,DR_GS004,SL_0353,2026-01,3,1,0.333,3,1.0,8.0,
一般消化器外科,DR_GS004,SL_0819,2026-01,1,0,0.0,1,1.0,9.0,
一般消化器外科,DR_GS005,SL_0009,2026-01,4,4,1.0,4,1.0,2.0,
一般消化器外科,DR_GS005,SL_0607,2026-01,2,0,0.0,2,1.0,10.0,
一般消化器外科,DR_GS006,SL_0009,2026-01,3,2,0.667,3,1.0,1.0,
一般消化器外科,DR_GS006,SL_0501,2026-01,5,0,0.0,5,1.0,16.0,
一般消化器外科,DR_GS007,SL_0219,2026-01,44,0,0.0,44,1.0,,
一般消化器外科,DR_GS008,SL_0009,2026-01,2,0,0.0,2,1.0,53.0,
一般消化器外科,DR_GS009,SL_0009,2026-01,6,3,0.5,6,1.0,10.5,
一般消化器外科,DR_GS009,SL_0613,2026-01,5,0,0.0,5,1.0,25.0,
一般消化器外科,DR_GS011,SL_0422,2026-01,7,1,0.143,6,0.857,13.0,
一般消化器外科,DR_GS012,SL_0009,2026-01,1,1,1.0,1,1.0,0.0,
一般消化器外科,DR_GS012,SL_0443,2026-01,7,7,1.0,7,1.0,0.0,
一般消化器外科,DR_GS013,SL_0005,2026-01,5,0,0.0,5,1.0,,
一般消化器外科,DR_GS014,SL_0009,2026-01,1,0,0.0,1,1.0,,
一般消化器外科,DR_GS015,SL_0739,2026-01,3,0,0.0,3,1.0,24.0,
一般消化器外科,DR_GS016,SL_0009,2026-01,3,2,0.667,3,1.0,0.0,
一般消化器外科,DR_GS016,SL_0753,2026-01,1,0,0.0,1,1.0,23.0,
一般消化器外科,DR_GS017,SL_0863,2026-01,1,1,1.0,1,1.0,0.0,
中央処置室,DR_XX002,SL_0009,2026-01,10,1,0.1,10,1.0,0.0,70.0
中央処置室,DR_XX002,SL_0018,2026-01,158,9,0.057,158,1.0,0.0,68.6
乳腺外科,DR_BR013,SL_0481,2026-01,12,8,0.667,12,1.0,1.5,87.2
乳腺外科,DR_BR006,SL_0175,2026-01,800,528,0.66,799,0.999,3.0,85.3
乳腺外科,DR_BR006,SL_0009,2026-01,103,57,0.553,103,1.0,4.0,80.7
乳腺外科,DR_BR014,SL_0702,2026-01,291,150,0.515,291,1.0,4.0,79.4
乳腺外科,DR_BR015,SL_0839,2026-01,119,52,0.437,119,1.0,5.0,75.7
乳腺外科,DR_BR014,SL_0009,2026-01,28,10,0.357,28,1.0,9.0,68.6
乳腺外科,DR_BR008,SL_0241,2026-01,86,12,0.14,86,1.0,8.0,62.4
乳腺外科,DR_BR002,SL_0032,2026-01,18,4,0.222,18,1.0,14.5,58.0
乳腺外科,DR_BR002,SL_0009,2026-01,4,3,0.75,4,1.0,0.5,
乳腺外科,DR_BR002,SL_0629,2026-01,1,0,0.0,1,1.0,17.0,
乳腺外科,DR_BR005,SL_0009,2026-01,1,1,1.0,1,1.0,0.0,
乳腺外科,DR_BR005,SL_0516,2026-01,1,0,0.0,1,1.0,5.0,
乳腺外科,DR_BR006,SL_0841,2026-01,3,1,0.333,3,1.0,8.0,
乳腺外科,DR_BR006,SL_0849,2026-01,2,2,1.0,2,1.0,2.5,
乳腺外科,DR_BR008,SL_0494,2026-01,2,0,0.0,2,1.0,12.0,
乳腺外科,DR_BR009,SL_0005,2026-01,8,0,0.0,8,1.0,,
乳腺外科,DR_BR010,SL_0412,2026-01,5,0,0.0,5,1.0,,
乳腺外科,DR_BR011,SL_0009,2026-01,3,0,0.0,3,1.0,,
乳腺外科,DR_BR011,SL_0459,2026-01,4,1,0.25,4,1.0,1.0,
乳腺外科,DR_BR012,SL_0009,2026-01,7,5,0.714,7,1.0,0.0,
乳腺外科,DR_BR014,SL_0777,2026-01,6,2,0.333,6,1.0,6.0,
乳腺外科,DR_BR015,SL_0009,2026-01,2,1,0.5,2,1.0,10.0,
乳腺外科,DR_BR015,SL_0862,2026-01,3,1,0.333,3,1.0,19.0,
健診センター,DR_XX012,SL_0432,2026-01,10,4,0.4,10,1.0,3.0,76.7
健診センター,DR_XX012,SL_0217,2026-01,22,4,0.182,22,1.0,20.0,50.5
健診センター,DR_XX012,SL_0223,2026-01,21,0,0.0,21,1.0,17.0,47.8
健診センター,DR_XX012,SL_0009,2026-01,2,2,1.0,2,1.0,0.5,
健診センター,DR_XX012,SL_0621,2026-01,1,0,0.0,1,1.0,,
健診センター,DR_XX012,SL_0693,2026-01,3,0,0.0,3,1.0,,
健診センター,DR_XX012,SL_0887,2026-01,1,0,0.0,1,1.0,12.0,
健診センター,DR_XX012,SL_0892,2026-01,1,1,1.0,1,1.0,4.0,
入退院支援センター,DR_AD001,SL_0004,2026-01,634,634,1.0,634,1.0,0.0,100.0
入退院支援センター,DR_AD001,SL_0009,2026-01,65,65,1.0,65,1.0,0.0,100.0
内科,DR_IM001,SL_0015,2026-01,140,55,0.393,131,0.936,9.0,65.1
呼吸器内科,DR_RS2009,SL_0009,2026-01,84,60,0.714,84,1.0,0.0,90.5
呼吸器内科,DR_RS2004,SL_0009,2026-01,41,21,0.512,41,1.0,4.0,79.3
呼吸器内科,DR_RS2003,SL_0061,2026-01,139,51,0.367,139,1.0,5.0,73.3
呼吸器内科,DR_AL002,SL_0189,2026-01,172,57,0.331,172,1.0,6.0,71.0
呼吸器内科,DR_RS2010,SL_0167,2026-01,68,16,0.235,68,1.0,6.0,67.8
呼吸器内科,DR_RS2003,SL_0213,2026-01,11,3,0.273,11,1.0,8.0,66.9
呼吸器内科,DR_RS2009,SL_0366,2026-01,11,3,0.273,11,1.0,8.0,66.9
呼吸器内科,DR_AL001,SL_0033,2026-01,50,7,0.14,50,1.0,7.0,63.6
呼吸器内科,DR_RS2004,SL_0082,2026-01,239,50,0.209,239,1.0,10.0,62.5
呼吸器内科,DR_RS2005,SL_0100,2026-01,99,13,0.131,99,1.0,8.0,62.1
呼吸器内科,DR_RS2006,SL_0106,2026-01,121,10,0.083,121,1.0,10.0,58.3
呼吸器内科,DR_RS2008,SL_0127,2026-01,58,2,0.034,58,1.0,11.0,55.6
呼吸器内科,DR_RS2007,SL_0126,2026-01,13,1,0.077,13,1.0,20.0,47.0
呼吸器内科,DR_AL001,SL_0009,2026-01,6,2,0.333,6,1.0,5.0,
呼吸器内科,DR_AL001,SL_0634,2026-01,7,0,0.0,7,1.0,11.0,
呼吸器内科,DR_AL002,SL_0009,2026-01,8,4,0.5,8,1.0,4.0,
呼吸器内科,DR_AL002,SL_0356,2026-01,7,2,0.286,7,1.0,8.0,
呼吸器内科,DR_RS2002,SL_0030,2026-01,6,2,0.333,6,1.0,26.5,
呼吸器内科,DR_RS2003,SL_0009,2026-01,1,1,1.0,1,1.0,1.0,
呼吸器内科,DR_RS2003,SL_0344,2026-01,2,0,0.0,2,1.0,7.5,
呼吸器内科,DR_RS2005,SL_0009,2026-01,5,4,0.8,5,1.0,0.0,
呼吸器内科,DR_RS2005,SL_0470,2026-01,4,1,0.25,4,1.0,5.5,
呼吸器内科,DR_RS2006,SL_0612,2026-01,5,0,0.0,5,1.0,9.0,
呼吸器内科,DR_RS2008,SL_0009,2026-01,1,0,0.0,1,1.0,14.0,
呼吸器内科,DR_RS2010,SL_0009,2026-01,3,1,0.333,3,1.0,3.0,
呼吸器内科,DR_RS2011,SL_0179,2026-01,1,0,0.0,0,0.0,11.0,
呼吸器内科,DR_RS2013,SL_0005,2026-01,11,0,0.0,11,1.0,,
呼吸器内科,DR_RS2018,SL_0009,2026-01,2,0,0.0,2,1.0,,
呼吸器内科,DR_RS2018,SL_0873,2026-01,4,1,0.25,4,1.0,0.0,
呼吸器内科,DR_RS2019,SL_0884,2026-01,1,1,1.0,1,1.0,0.0,
呼吸器外科,DR_RS2012,SL_0188,2026-01,78,18,0.231,78,1.0,8.0,65.5
呼吸器外科,DR_RS2001,SL_0024,2026-01,70,14,0.2,70,1.0,9.0,63.3
呼吸器外科,DR_RS2001,SL_0584,2026-01,6,0,0.0,6,1.0,26.5,
呼吸器外科,DR_RS2012,SL_0557,2026-01,1,0,0.0,1,1.0,16.0,
呼吸器外科,DR_RS2014,SL_0009,2026-01,7,2,0.286,7,1.0,14.0,
呼吸器外科,DR_RS2014,SL_0760,2026-01,1,1,1.0,1,1.0,3.0,
呼吸器外科,DR_RS2015,SL_0005,2026-01,1,0,0.0,1,1.0,,
呼吸器外科,DR_RS2017,SL_0878,2026-01,1,0,0.0,1,1.0,,
呼吸器外科,DR_XX022,SL_0009,2026-01,1,1,1.0,1,1.0,0.0,
呼吸器外科,DR_XX022,SL_0486,2026-01,5,2,0.4,5,1.0,8.0,
外来手術室,DR_OT007,SL_0396,2026-01,11,11,1.0,11,1.0,0.0,100.0
外来手術室,DR_OT002,SL_0159,2026-01,95,94,0.989,95,1.0,0.0,99.6
外来手術室,DR_OT001,SL_0025,2026-01,183,182,0.995,183,1.0,1.0,98.7
外来手術室,DR_OT001,SL_0009,2026-01,50,48,0.96,50,1.0,1.0,97.6
外来手術室,DR_OT002,SL_0009,2026-01,14,13,0.929,14,1.0,0.0,97.6
外来手術室,DR_OT005,SL_0332,2026-01,22,20,0.909,22,1.0,0.0,97.0
外来手術室,DR_OT003,SL_0248,2026-01,17,11,0.647,17,1.0,0.0,88.2
外来手術室,DR_OT009,SL_0484,2026-01,15,9,0.6,15,1.0,0.0,86.7
外来手術室,DR_OT016,SL_0733,2026-01,10,2,0.2,10,1.0,0.0,73.3
外来手術室,DR_OT003,SL_0009,2026-01,4,4,1.0,4,1.0,0.0,
外来手術室,DR_OT003,SL_0456,2026-01,2,0,0.0,2,1.0,,
外来手術室,DR_OT004,SL_0324,2026-01,6,0,0.0,6,1.0,,
外来手術室,DR_OT006,SL_0376,2026-01,2,1,0.5,2,1.0,0.0,
外来手術室,DR_OT008,SL_0397,2026-01,5,5,1.0,5,1.0,0.0,
外来手術室,DR_OT009,SL_0009,2026-01,1,1,1.0,1,1.0,0.0,
外来手術室,DR_OT010,SL_0506,2026-01,2,0,0.0,2,1.0,,
外来手術室,DR_OT011,SL_0553,2026-01,2,2,1.0,2,1.0,0.0,
外来手術室,DR_OT012,SL_0559,2026-01,7,7,1.0,7,1.0,0.0,
外来手術室,DR_OT013,SL_0597,2026-01,4,2,0.5,4,1.0,0.0,
外来手術室,DR_OT014,SL_0605,2026-01,5,2,0.4,5,1.0,0.0,
外来手術室,DR_OT015,SL_0699,2026-01,5,0,0.0,5,1.0,,
外来手術室,DR_OT017,SL_0758,2026-01,2,0,0.0,2,1.0,,
外来手術室,DR_OT018,SL_0817,2026-01,1,1,1.0,1,1.0,0.0,
小児科,DR_PD011,SL_0009,2026-01,14,6,0.429,14,1.0,6.5,73.7
小児科,DR_PD002,SL_0070,2026-01,33,12,0.364,33,1.0,5.0,73.2
小児科,DR_PD018,SL_0838,2026-01,10,4,0.4,10,1.0,14.5,63.9
小児科,DR_PD009,SL_0257,2026-01,16,1,0.062,16,1.0,7.5,60.4
小児科,DR_PD016,SL_0780,2026-01,24,3,0.125,24,1.0,11.0,58.6
小児科,DR_PD007,SL_0351,2026-01,30,3,0.1,30,1.0,13.5,55.0
小児科,DR_PD018,SL_0837,2026-01,14,3,0.214,13,0.929,13.5,53.6
小児科,DR_PD001,SL_0020,2026-01,14,0,0.0,14,1.0,13.0,52.2
小児科,DR_PD001,SL_0313,2026-01,21,1,0.048,21,1.0,15.0,51.6
小児科,DR_PD003,SL_0098,2026-01,30,2,0.067,30,1.0,17.5,49.5
小児科,DR_PD007,SL_0239,2026-01,19,0,0.0,19,1.0,18.0,46.7
小児科,DR_PD004,SL_0177,2026-01,23,1,0.043,23,1.0,20.0,45.9
小児科,DR_PD003,SL_0399,2026-01,16,0,0.0,16,1.0,20.0,44.4
小児科,DR_PD010,SL_0260,2026-01,15,0,0.0,15,1.0,20.0,44.4
小児科,DR_PD006,SL_0503,2026-01,19,0,0.0,19,1.0,21.0,43.3
小児科,DR_XX020,SL_0452,2026-01,11,2,0.182,11,1.0,27.0,42.7
小児科,DR_PD006,SL_0272,2026-01,30,2,0.067,30,1.0,27.0,38.9
小児科,DR_PD001,SL_0009,2026-01,1,0,0.0,1,1.0,,
小児科,DR_PD001,SL_0237,2026-01,4,0,0.0,4,1.0,16.0,
小児科,DR_PD002,SL_0009,2026-01,3,1,0.333,3,1.0,7.0,
小児科,DR_PD002,SL_0575,2026-01,1,0,0.0,1,1.0,18.0,
小児科,DR_PD002,SL_0695,2026-01,1,0,0.0,1,1.0,5.0,
小児科,DR_PD003,SL_0009,2026-01,6,4,0.667,6,1.0,0.0,
小児科,DR_PD003,SL_0671,2026-01,3,0,0.0,3,1.0,28.0,
小児科,DR_PD004,SL_0009,2026-01,2,0,0.0,2,1.0,18.0,
小児科,DR_PD004,SL_0270,2026-01,6,1,0.167,6,1.0,16.0,
小児科,DR_PD004,SL_0462,2026-01,3,1,0.333,3,1.0,21.0,
小児科,DR_PD005,SL_0009,2026-01,2,0,0.0,2,1.0,12.5,
小児科,DR_PD005,SL_0328,2026-01,8,0,0.0,8,1.0,13.0,
小児科,DR_PD006,SL_0009,2026-01,2,1,0.5,2,1.0,18.0,
小児科,DR_PD006,SL_0185,2026-01,2,0,0.0,2,1.0,33.5,
小児科,DR_PD006,SL_0555,2026-01,1,0,0.0,1,1.0,63.0,
小児科,DR_PD007,SL_0009,2026-01,6,4,0.667,6,1.0,1.5,
小児科,DR_PD007,SL_0537,2026-01,2,0,0.0,2,1.0,12.5,
小児科,DR_PD009,SL_0604,2026-01,1,0,0.0,1,1.0,33.0,
小児科,DR_PD010,SL_0009,2026-01,1,0,0.0,1,1.0,,
小児科,DR_PD011,SL_0375,2026-01,5,1,0.2,4,0.8,9.0,
小児科,DR_PD012,SL_0009,2026-01,3,2,0.667,3,1.0,0.0,
小児科,DR_PD012,SL_0475,2026-01,5,1,0.2,5,1.0,21.0,
小児科,DR_PD013,SL_0009,2026-01,4,4,1.0,4,1.0,0.0,
小児科,DR_PD013,SL_0419,2026-01,8,5,0.625,8,1.0,0.0,
小児科,DR_PD014,SL_0005,2026-01,8,2,0.25,8,1.0,0.0,
小児科,DR_PD016,SL_0009,2026-01,2,0,0.0,2,1.0,15.0,
小児科,DR_PD016,SL_0744,2026-01,8,0,0.0,8,1.0,16.5,
小児科,DR_PD016,SL_0773,2026-01,1,0,0.0,1,1.0,29.0,
小児科,DR_PD018,SL_0009,2026-01,2,0,0.0,2,1.0,8.0,
小児科,DR_PD018,SL_0857,2026-01,1,0,0.0,1,1.0,25.0,
小児科,DR_PD020,SL_0856,2026-01,1,0,0.0,1,1.0,,
小児科,DR_PD022,SL_0877,2026-01,3,1,0.333,3,1.0,9.0,
小児科,DR_PD022,SL_0889,2026-01,1,0,0.0,1,1.0,27.0,
小児科,,SL_0890,2026-01,1,1,1.0,1,1.0,0.0,
形成外科,DR_PS001,SL_0009,2026-01,11,8,0.727,11,1.0,0.0,90.9
形成外科,DR_PS016,SL_0009,2026-01,14,6,0.429,14,1.0,7.0,73.2
形成外科,DR_PS013,SL_0009,2026-01,17,5,0.294,17,1.0,8.0,67.6
形成外科,DR_PS015,SL_0009,2026-01,25,8,0.32,25,1.0,10.0,66.2
形成外科,DR_PS013,SL_0701,2026-01,79,17,0.215,79,1.0,7.0,66.1
形成外科,DR_PS005,SL_0265,2026-01,35,8,0.229,35,1.0,8.0,65.4
形成外科,DR_PS016,SL_0729,2026-01,41,8,0.195,41,1.0,8.5,63.7
形成外科,DR_PS015,SL_0709,2026-01,71,16,0.225,71,1.0,11.0,61.9
形成外科,DR_PS005,SL_0009,2026-01,16,5,0.312,16,1.0,15.0,60.4
形成外科,DR_PS005,SL_0707,2026-01,55,8,0.145,55,1.0,10.0,60.4
形成外科,DR_PS006,SL_0288,2026-01,24,3,0.125,24,1.0,11.0,58.6
形成外科,DR_PD012,SL_0475,2026-01,5,1,0.2,5,1.0,10.0,
形成外科,DR_PS005,SL_0684,2026-01,1,0,0.0,1,1.0,17.0,
形成外科,DR_PS007,SL_0005,2026-01,6,0,0.0,6,1.0,,
形成外科,DR_PS008,SL_0009,2026-01,1,1,1.0,1,1.0,0.0,
形成外科,DR_PS008,SL_0336,2026-01,8,4,0.5,8,1.0,4.5,
形成外科,DR_PS009,SL_0009,2026-01,1,0,0.0,1,1.0,,
形成外科,DR_PS009,SL_0359,2026-01,6,1,0.167,6,1.0,7.0,
形成外科,DR_PS011,SL_0513,2026-01,6,2,0.333,6,1.0,47.5,
形成外科,DR_PS012,SL_0009,2026-01,5,0,0.0,5,1.0,,
形成外科,DR_PS012,SL_0515,2026-01,5,3,0.6,5,1.0,3.0,
形成外科,DR_PS013,SL_0713,2026-01,5,1,0.2,5,1.0,23.5,
形成外科,DR_PS014,SL_0687,2026-01,1,1,1.0,1,1.0,0.0,
形成外科,DR_PS015,SL_0722,2026-01,1,0,0.0,1,1.0,20.0,
形成外科,DR_PS015,SL_0816,2026-01,3,1,0.333,3,1.0,20.0,
形成外科,DR_PS016,SL_0781,2026-01,1,0,0.0,1,1.0,27.0,
形成外科,DR_PS018,SL_0009,2026-01,1,0,0.0,1,1.0,6.0,
循環器内科,DR_CV002,SL_0009,2026-01,131,94,0.718,131,1.0,1.0,89.5
循環器内科,DR_CV005,SL_0058,2026-01,22,10,0.455,21,0.955,1.0,77.4
循環器内科,DR_CV004,SL_0034,2026-01,84,40,0.476,84,1.0,5.0,77.0
循環器内科,DR_CV008,SL_0150,2026-01,188,82,0.436,188,1.0,5.0,75.6
循環器内科,DR_CV016,SL_0616,2026-01,56,19,0.339,56,1.0,5.0,72.4
循環器内科,DR_CV001,SL_0044,2026-01,138,37,0.268,137,0.993,6.0,68.4
循環器内科,DR_CV002,SL_0118,2026-01,32,15,0.469,27,0.844,5.5,64.8
循環器内科,DR_CV010,SL_0193,2026-01,149,19,0.128,149,1.0,8.0,62.0
循環器内科,DR_CV003,SL_0031,2026-01,101,16,0.158,101,1.0,9.0,61.9
循環器内科,DR_CV001,SL_0009,2026-01,12,2,0.167,12,1.0,9.5,61.7
循環器内科,DR_CV007,SL_0078,2026-01,59,7,0.119,59,1.0,10.0,59.5
循環器内科,DR_CV006,SL_0067,2026-01,122,2,0.016,122,1.0,11.0,55.0
循環器内科,DR_CV009,SL_0153,2026-01,91,1,0.011,91,1.0,13.0,52.6
循環器内科,DR_CV011,SL_0196,2026-01,97,1,0.01,97,1.0,13.0,52.6
循環器内科,DR_CV001,SL_0228,2026-01,5,0,0.0,5,1.0,14.0,
循環器内科,DR_CV003,SL_0009,2026-01,3,2,0.667,3,1.0,1.5,
循環器内科,DR_CV004,SL_0009,2026-01,2,0,0.0,2,1.0,6.0,
循環器内科,DR_CV004,SL_0450,2026-01,8,2,0.25,8,1.0,11.5,
循環器内科,DR_CV005,SL_0009,2026-01,4,1,0.25,4,1.0,0.0,
循環器内科,DR_CV006,SL_0009,2026-01,2,1,0.5,2,1.0,0.0,
循環器内科,DR_CV006,SL_0401,2026-01,1,0,0.0,1,1.0,16.0,
循環器内科,DR_CV006,SL_0600,2026-01,8,0,0.0,8,1.0,11.0,
循環器内科,DR_CV007,SL_0574,2026-01,4,1,0.25,4,1.0,7.5,
循環器内科,DR_CV008,SL_0539,2026-01,3,1,0.333,3,1.0,6.0,
循環器内科,DR_CV009,SL_0009,2026-01,3,2,0.667,3,1.0,3.0,
循環器内科,DR_CV009,SL_0183,2026-01,1,0,0.0,1,1.0,23.0,
循環器内科,DR_CV009,SL_0277,2026-01,7,0,0.0,7,1.0,20.0,
循環器内科,DR_CV010,SL_0009,2026-01,4,3,0.75,4,1.0,0.0,
循環器内科,DR_CV010,SL_0381,2026-01,7,0,0.0,7,1.0,14.0,
循環器内科,DR_CV011,SL_0622,2026-01,3,0,0.0,3,1.0,7.0,
循環器内科,DR_CV011,SL_0626,2026-01,2,1,0.5,2,1.0,4.0,
循環器内科,DR_CV012,SL_0325,2026-01,4,0,0.0,4,1.0,24.5,
循環器内科,DR_CV014,SL_0005,2026-01,12,0,0.0,12,1.0,,
