診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
PICCCVポートセンター,3,12,1.0,118.0,118.0,118.0,118.0,0.0,0.0,0.0,,
PICCCVポートセンター,4,0,2.0,,,,,,,,,
PICCCVポートセンター,4,7,4.0,210.0,211.7,196.5,226.0,0.0,0.0,0.0,,
PICCCVポートセンター,4,9,3.0,65.0,123.7,42.0,176.0,1.0,6.3,9.5,,
PICCCVポートセンター,4,10,4.0,0.0,3.5,0.0,3.5,0.0,0.5,0.5,,
PICCCVポートセンター,4,12,1.0,169.0,169.0,169.0,169.0,5.0,5.0,5.0,,
PICCCVポートセンター,4,17,1.0,,,,,,,,,
がんゲノム,0,13,3.0,17.0,24.3,16.5,28.5,30.0,31.0,31.5,,
がんゲノム,0,14,2.0,37.0,37.0,32.5,41.5,30.5,30.5,30.8,,
がんゲノム,1,8,1.0,187.0,187.0,187.0,187.0,24.0,24.0,24.0,,
がんゲノム,1,9,1.0,200.0,200.0,200.0,200.0,27.0,27.0,27.0,,
がんゲノム,1,12,1.0,168.0,168.0,168.0,168.0,29.0,29.0,29.0,,
がんゲノム,1,13,3.0,37.0,49.7,31.0,62.0,28.0,26.3,33.0,,
がんゲノム,1,14,3.0,24.0,20.7,17.5,25.5,17.0,19.7,23.0,,
アレルギー科,0,0,1.0,,,,,,,,,
アレルギー科,0,8,3.0,38.0,44.7,30.5,55.5,7.0,6.0,7.0,10.0,10.0
アレルギー科,0,9,13.0,29.0,32.8,22.0,42.0,6.0,8.5,11.0,15.0,62.9
アレルギー科,0,10,13.0,28.0,24.5,16.0,31.0,7.0,8.0,10.0,34.0,64.8
アレルギー科,0,11,1.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,,
アレルギー科,1,0,3.0,,,,,,,,,
アレルギー科,1,8,15.0,70.0,63.4,37.0,87.5,6.0,6.5,7.0,15.0,49.3
アレルギー科,1,9,13.0,43.0,51.7,24.0,91.0,4.0,5.3,7.0,17.0,21.2
アレルギー科,1,10,9.0,43.0,36.6,12.0,48.0,6.0,7.2,7.0,24.0,43.8
アレルギー科,1,11,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,41.0,41.0
アレルギー科,2,0,1.0,,,,,,,,,
アレルギー科,2,8,8.0,105.0,107.6,87.8,128.5,10.0,10.5,13.5,39.0,39.0
アレルギー科,2,9,13.0,88.0,71.7,50.0,91.0,8.0,12.5,14.0,121.0,121.0
アレルギー科,2,10,4.0,67.5,66.8,58.0,76.2,7.0,8.2,10.2,47.0,38.3
アレルギー科,3,0,1.0,,,,,,,,,
アレルギー科,3,8,7.0,102.0,117.9,78.0,148.5,8.0,6.9,8.5,13.5,13.5
アレルギー科,3,9,16.0,83.5,78.8,38.0,106.2,6.5,7.1,8.2,16.0,17.9
アレルギー科,3,10,6.0,68.5,97.7,58.8,99.2,5.0,5.3,8.8,208.5,208.5
ソーシャルワーカー,0,0,2.0,,,,,,,,,
ソーシャルワーカー,0,8,1.0,316.0,316.0,316.0,316.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,11,5.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,13,2.0,45.5,45.5,22.8,68.2,0.0,0.0,0.0,,
ソーシャルワーカー,0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,0,3.0,,,,,,,,,
ソーシャルワーカー,1,8,1.0,545.0,545.0,545.0,545.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,9,3.0,65.5,65.5,47.8,83.2,0.0,0.0,0.0,,
ソーシャルワーカー,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,12,4.0,0.0,116.8,0.0,116.8,0.0,0.0,0.0,,
ソーシャルワーカー,1,13,4.0,51.0,95.5,15.8,130.8,0.0,0.0,0.0,,
ソーシャルワーカー,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,15,2.0,46.0,46.0,23.0,69.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,0,9.0,,,,,,,,,
ソーシャルワーカー,2,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,11,3.0,0.0,97.0,0.0,145.5,0.0,0.0,0.0,,
ソーシャルワーカー,2,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,13,4.0,0.0,57.3,0.0,86.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,0,6.0,,,,,,,,,
ソーシャルワーカー,3,8,2.0,,,,,,,,,
ソーシャルワーカー,3,9,2.0,137.0,137.0,136.5,137.5,0.0,0.0,0.0,,
ソーシャルワーカー,3,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,14,3.0,0.0,80.0,0.0,120.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,5.0,,,,,,,,,
ソーシャルワーカー,4,8,2.0,219.0,219.0,219.0,219.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,9,1.0,126.0,126.0,126.0,126.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,10,2.0,142.5,142.5,71.2,213.8,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,6.0,0.0,59.8,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,13,3.0,64.0,64.3,32.0,96.5,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,17,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,0,6.0,,,,,,,,,
メンタルケア科,0,6,1.0,116.0,116.0,116.0,116.0,3.0,3.0,3.0,,
メンタルケア科,0,8,11.0,24.0,30.3,13.0,51.5,10.0,9.7,12.5,13.0,50.3
メンタルケア科,0,9,28.0,17.0,27.1,10.5,26.0,6.5,8.6,9.0,15.0,66.9
メンタルケア科,0,10,29.0,32.5,72.1,21.2,87.8,7.5,10.6,14.2,23.0,28.4
メンタルケア科,0,11,14.0,23.5,31.8,16.0,52.0,9.5,9.7,13.0,33.0,67.9
メンタルケア科,0,12,2.0,39.5,39.5,19.8,59.2,13.5,13.5,20.2,10.0,10.0
メンタルケア科,0,13,4.0,0.0,1.0,0.0,1.0,0.0,1.2,1.2,14.0,14.0
メンタルケア科,0,14,1.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,13.0,13.0
メンタルケア科,1,0,1.0,,,,,,,,,
メンタルケア科,1,3,1.0,503.0,503.0,503.0,503.0,120.0,120.0,120.0,,
メンタルケア科,1,8,4.0,263.0,230.5,213.8,279.8,3.5,3.5,5.5,208.0,208.0
メンタルケア科,1,9,5.0,257.0,281.2,221.0,305.0,16.0,13.0,17.0,,
メンタルケア科,1,10,8.0,193.5,170.8,135.5,213.8,15.5,20.9,25.2,132.0,139.2
メンタルケア科,1,12,6.0,45.0,47.5,30.2,64.2,12.0,14.7,21.5,19.5,34.2
メンタルケア科,1,13,17.0,9.0,21.8,2.0,31.0,13.0,12.2,17.0,19.0,24.3
メンタルケア科,1,14,13.0,12.0,34.7,3.0,30.0,12.0,10.8,15.0,12.5,14.9
メンタルケア科,1,15,9.0,14.0,22.2,5.0,27.0,14.0,13.0,18.0,15.0,14.7
メンタルケア科,1,16,4.0,8.0,12.5,6.5,14.0,9.5,14.8,18.2,6.0,7.0
メンタルケア科,1,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,0,5.0,,,,,,,,,
メンタルケア科,2,7,1.0,451.0,451.0,451.0,451.0,20.0,20.0,20.0,,
メンタルケア科,2,8,22.0,23.0,35.2,16.2,34.8,7.0,8.0,11.0,12.5,18.3
メンタルケア科,2,9,28.0,34.5,58.1,22.2,68.5,8.5,10.0,12.8,21.0,28.5
メンタルケア科,2,10,26.0,33.5,40.8,17.2,57.2,7.0,9.7,10.0,21.0,41.7
メンタルケア科,2,11,11.0,31.0,75.5,16.0,109.5,18.0,19.5,28.0,30.5,29.0
メンタルケア科,2,12,12.0,25.0,30.6,0.0,54.2,0.0,8.0,10.2,74.0,95.4
メンタルケア科,2,13,22.0,20.0,25.2,8.8,29.8,6.0,8.0,9.8,24.0,31.8
メンタルケア科,2,14,14.0,18.5,26.5,12.0,39.0,7.5,8.4,14.5,25.5,39.4
メンタルケア科,2,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,17,2.0,65.5,65.5,32.8,98.2,0.0,0.0,0.0,,
メンタルケア科,3,0,2.0,,,,,,,,,
メンタルケア科,3,8,1.0,174.0,174.0,174.0,174.0,0.0,0.0,0.0,9.0,9.0
メンタルケア科,3,9,10.0,143.0,149.9,33.5,250.5,0.5,6.7,2.5,43.0,37.7
メンタルケア科,3,10,2.0,34.0,34.0,31.5,36.5,19.0,19.0,21.0,98.5,98.5
メンタルケア科,3,11,2.0,126.0,126.0,70.5,181.5,20.0,20.0,25.0,90.0,90.0
メンタルケア科,3,13,2.0,14.0,14.0,7.0,21.0,28.5,28.5,42.8,13.0,13.0
メンタルケア科,3,14,1.0,75.0,75.0,75.0,75.0,48.0,48.0,48.0,8.0,8.0
メンタルケア科,3,15,5.0,0.0,15.0,0.0,28.0,0.0,9.6,12.0,16.0,16.0
メンタルケア科,4,8,7.0,130.5,179.3,2.0,358.0,6.0,25.7,45.2,21.0,24.3
メンタルケア科,4,9,5.0,75.0,163.6,68.0,113.0,14.0,23.6,16.0,,
メンタルケア科,4,10,5.0,229.0,244.2,78.0,327.0,0.0,2.2,3.0,5.5,5.5
メンタルケア科,4,11,2.0,5.5,5.5,5.2,5.8,34.5,34.5,51.8,28.0,28.0
メンタルケア科,4,12,2.0,49.5,49.5,24.8,74.2,0.0,0.0,0.0,42.0,42.0
メンタルケア科,4,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,14,2.0,56.0,56.0,49.5,62.5,1.5,1.5,2.2,,
メンタルケア科,4,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,5,9,1.0,,,,,,,,,
リウマチ膠原病内科,0,0,6.0,,,,,,,,,
リウマチ膠原病内科,0,7,2.0,263.5,263.5,131.8,395.2,0.0,0.0,0.0,,
リウマチ膠原病内科,0,8,37.0,91.0,99.4,82.0,106.0,7.0,8.4,11.0,19.0,36.5
リウマチ膠原病内科,0,9,44.0,97.0,100.2,76.8,139.0,5.0,8.3,11.0,22.5,44.6
リウマチ膠原病内科,0,10,24.0,96.5,111.2,88.0,114.5,5.0,5.9,7.0,24.0,36.2
リウマチ膠原病内科,0,11,5.0,86.0,137.4,66.0,194.0,5.0,17.8,27.0,41.0,60.5
リウマチ膠原病内科,0,12,9.0,71.0,71.1,53.0,84.0,12.0,11.1,14.0,14.0,18.4
リウマチ膠原病内科,0,13,5.0,8.0,51.6,8.0,58.0,18.0,17.0,21.0,9.0,11.0
リウマチ膠原病内科,0,14,4.0,20.5,30.2,6.8,44.0,9.0,14.5,18.2,5.5,10.8
リウマチ膠原病内科,1,0,5.0,,,,,,,,,
リウマチ膠原病内科,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,8,55.0,83.0,88.7,73.0,104.0,6.0,7.3,9.5,14.0,60.4
リウマチ膠原病内科,1,9,59.0,104.0,108.0,51.0,148.5,6.0,6.9,9.0,20.0,35.2
リウマチ膠原病内科,1,10,35.0,95.0,100.2,49.2,139.8,6.5,6.1,8.0,24.0,52.2
リウマチ膠原病内科,1,11,20.0,88.0,94.0,48.2,117.8,4.0,5.5,9.2,21.0,41.3
リウマチ膠原病内科,1,12,7.0,87.0,119.7,73.5,138.0,4.0,3.0,4.5,31.0,42.0
リウマチ膠原病内科,1,13,3.0,143.0,99.0,74.5,145.5,0.0,1.7,2.5,35.0,32.7
リウマチ膠原病内科,2,0,10.0,,,,,,,,,
リウマチ膠原病内科,2,7,3.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,,
リウマチ膠原病内科,2,8,61.0,86.0,96.2,74.0,104.0,6.0,7.6,9.0,23.5,48.4
リウマチ膠原病内科,2,9,33.0,105.0,94.9,58.0,123.0,5.0,7.9,8.0,22.0,63.9
リウマチ膠原病内科,2,10,21.0,121.0,120.5,82.0,133.0,8.0,9.7,13.0,36.0,66.6
リウマチ膠原病内科,2,11,18.0,98.5,102.7,81.2,118.2,10.0,10.7,14.8,36.0,48.9
リウマチ膠原病内科,2,12,29.0,80.0,84.9,69.0,102.0,10.0,13.4,19.0,32.5,44.1
リウマチ膠原病内科,2,13,22.0,76.5,74.6,66.5,91.5,7.0,9.6,13.5,26.5,38.9
リウマチ膠原病内科,2,14,9.0,64.0,71.6,56.0,93.0,10.0,15.3,21.0,18.0,24.8
リウマチ膠原病内科,2,15,3.0,55.0,72.3,48.5,87.5,0.0,6.7,10.0,17.5,17.5
リウマチ膠原病内科,3,0,11.0,,,,,0.0,0.0,0.0,22.0,22.0
リウマチ膠原病内科,3,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,8,53.0,79.0,94.6,65.0,109.0,7.0,8.0,11.0,15.0,40.3
リウマチ膠原病内科,3,9,36.0,91.0,98.1,67.0,134.2,7.0,8.5,9.5,20.5,45.5
リウマチ膠原病内科,3,10,20.0,79.0,84.8,62.0,110.2,9.5,9.0,11.2,15.5,43.0
リウマチ膠原病内科,3,11,17.0,120.0,125.3,99.0,136.0,12.0,15.1,17.0,18.0,39.2
リウマチ膠原病内科,3,12,23.0,113.0,112.8,86.5,134.0,8.0,11.0,12.5,22.0,26.5
リウマチ膠原病内科,3,13,14.0,83.0,82.6,69.5,100.0,10.5,11.6,15.5,11.5,30.9
リウマチ膠原病内科,3,14,7.0,84.0,87.6,62.0,96.5,10.0,19.1,32.0,12.0,14.6
リウマチ膠原病内科,3,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0
リウマチ膠原病内科,3,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,4,0,4.0,,,,,,,,,
リウマチ膠原病内科,4,8,65.0,78.0,97.2,64.0,105.0,6.0,7.4,9.0,22.0,42.8
リウマチ膠原病内科,4,9,50.0,101.0,119.9,77.5,149.0,6.5,8.6,13.8,27.0,53.7
リウマチ膠原病内科,4,10,35.0,98.0,98.6,71.5,120.0,10.0,10.4,15.5,26.0,66.2
リウマチ膠原病内科,4,11,25.0,99.0,111.2,73.2,136.5,11.0,12.5,17.0,35.0,57.0
リウマチ膠原病内科,4,12,29.0,101.0,112.5,87.0,147.0,10.0,10.1,12.0,18.0,24.5
リウマチ膠原病内科,4,13,21.0,96.0,109.5,66.0,114.0,8.0,9.6,15.0,16.0,24.2
リウマチ膠原病内科,4,14,8.0,46.0,55.9,26.0,88.2,13.5,15.6,24.0,26.0,26.0
リウマチ膠原病内科,4,15,8.0,31.5,32.6,4.0,52.0,15.5,17.6,24.0,20.0,34.5
リウマチ膠原病内科,4,17,2.0,21.0,21.0,10.5,31.5,4.5,4.5,6.8,,
一般消化器外科,0,0,15.0,,,,,,,,,
一般消化器外科,0,8,20.0,116.0,130.9,53.5,181.0,9.0,12.3,17.0,24.5,77.7
一般消化器外科,0,9,27.0,74.0,93.0,33.2,110.5,11.0,11.7,15.8,33.0,79.4
一般消化器外科,0,10,21.0,67.0,82.3,47.0,121.0,10.0,10.9,13.0,38.5,50.9
一般消化器外科,0,11,20.0,101.5,96.6,71.0,117.0,9.5,14.7,16.2,44.0,61.9
一般消化器外科,0,12,15.0,35.0,50.0,27.5,70.5,7.0,7.4,8.5,19.0,45.1
一般消化器外科,0,13,9.0,67.0,90.4,53.0,115.0,6.0,10.0,14.0,26.5,30.9
一般消化器外科,0,14,10.0,63.0,65.8,43.0,68.0,6.0,10.0,16.0,23.0,20.4
一般消化器外科,0,15,4.0,44.0,59.0,39.5,71.0,5.0,5.0,6.5,7.0,45.3
一般消化器外科,0,16,2.0,21.5,21.5,19.8,23.2,9.0,9.0,10.0,2.0,2.0
一般消化器外科,0,17,1.0,,,,,,,,,
一般消化器外科,0,18,1.0,,,,,,,,,
一般消化器外科,0,21,1.0,76.0,76.0,76.0,76.0,1.0,1.0,1.0,42.0,42.0
一般消化器外科,1,0,10.0,,,,,,,,,
一般消化器外科,1,6,1.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,3.0,3.0
一般消化器外科,1,7,1.0,75.0,75.0,75.0,75.0,1.0,1.0,1.0,125.0,125.0
一般消化器外科,1,8,71.0,84.0,97.2,65.0,116.5,5.0,5.0,7.0,23.5,83.0
一般消化器外科,1,9,57.0,66.0,102.1,41.0,128.0,6.0,7.6,8.0,21.0,59.2
一般消化器外科,1,10,31.0,86.0,110.7,68.0,136.0,8.0,10.0,15.5,57.0,69.8
一般消化器外科,1,11,15.0,100.0,93.6,67.0,120.0,6.0,8.1,13.0,25.0,35.5
一般消化器外科,1,12,8.0,64.0,70.9,38.0,88.5,13.0,14.4,18.5,27.0,30.5
一般消化器外科,1,13,7.0,84.0,109.1,71.0,137.0,15.0,13.0,18.5,12.0,13.8
一般消化器外科,1,14,2.0,52.0,52.0,48.5,55.5,19.5,19.5,29.2,39.5,39.5
一般消化器外科,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,1,16,3.0,131.0,142.0,109.5,169.0,0.0,0.0,0.0,,
一般消化器外科,1,17,2.0,9.5,9.5,4.8,14.2,13.5,13.5,20.2,101.0,101.0
一般消化器外科,2,0,11.0,,,,,,,,,
一般消化器外科,2,8,81.0,91.0,111.2,53.0,120.0,4.0,5.1,7.0,43.5,74.2
一般消化器外科,2,9,51.0,93.0,100.7,62.5,121.0,4.0,8.2,12.5,22.0,49.5
一般消化器外科,2,10,24.0,72.0,85.0,56.8,110.2,5.5,6.6,7.2,37.5,67.2
一般消化器外科,2,11,27.0,67.5,82.1,40.0,117.8,11.5,11.3,16.0,41.5,79.2
一般消化器外科,2,12,11.0,68.0,110.0,49.5,172.0,10.0,9.1,11.5,43.0,44.5
一般消化器外科,2,13,16.0,106.5,119.9,45.2,157.8,10.0,11.4,20.0,24.0,36.6
一般消化器外科,2,14,12.0,132.0,135.6,99.0,167.0,7.0,12.1,21.0,14.0,18.9
一般消化器外科,2,15,3.0,62.0,65.0,44.0,84.5,12.0,16.0,19.5,12.0,11.7
一般消化器外科,2,17,3.0,47.0,47.0,45.5,48.5,15.5,15.5,19.8,100.0,100.0
一般消化器外科,3,0,26.0,,,,,,,,,
一般消化器外科,3,8,86.0,86.5,103.8,64.0,114.8,6.0,7.4,9.0,17.0,65.1
一般消化器外科,3,9,72.0,92.5,103.6,51.5,116.2,6.0,7.8,10.2,16.0,38.0
一般消化器外科,3,10,54.0,93.0,104.4,45.2,127.8,10.0,12.3,13.8,19.0,32.5
一般消化器外科,3,11,30.0,91.0,102.9,58.5,130.8,11.5,13.9,24.0,25.0,44.6
一般消化器外科,3,12,22.0,102.5,97.2,72.2,121.0,8.0,10.5,11.2,11.0,19.8
一般消化器外科,3,13,15.0,93.0,107.1,68.5,152.5,11.0,15.0,17.0,13.5,13.3
一般消化器外科,3,14,13.0,87.0,90.1,63.0,114.0,13.0,11.3,14.0,13.0,17.2
一般消化器外科,3,15,5.0,40.0,65.4,35.0,81.0,10.0,17.8,28.0,14.5,14.8
一般消化器外科,3,16,4.0,19.5,24.0,11.2,32.2,14.5,13.5,22.8,10.0,14.3
一般消化器外科,3,17,1.0,47.0,47.0,47.0,47.0,81.0,81.0,81.0,162.0,162.0
一般消化器外科,3,20,1.0,,,,,,,,,
一般消化器外科,4,0,16.0,,,,,,,,,
一般消化器外科,4,6,1.0,115.0,115.0,115.0,115.0,8.0,8.0,8.0,,
一般消化器外科,4,8,27.0,81.0,100.3,54.0,113.5,6.0,10.7,17.5,18.5,42.1
一般消化器外科,4,9,21.0,94.0,103.5,58.0,127.0,16.0,20.0,24.0,26.0,38.3
一般消化器外科,4,10,18.0,74.0,89.8,42.5,109.8,10.0,14.9,21.0,28.0,56.1
一般消化器外科,4,11,8.0,56.0,58.6,31.2,74.5,3.0,7.2,12.0,31.0,45.7
一般消化器外科,4,12,1.0,144.0,144.0,144.0,144.0,0.0,0.0,0.0,22.0,22.0
一般消化器外科,4,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,4,14,2.0,50.0,50.0,25.0,75.0,0.0,0.0,0.0,65.0,65.0
一般消化器外科,4,16,1.0,16.0,16.0,16.0,16.0,3.0,3.0,3.0,109.0,109.0
一般消化器外科,4,17,1.0,356.0,356.0,356.0,356.0,0.0,0.0,0.0,2.0,2.0
一般消化器外科,4,18,1.0,29.0,29.0,29.0,29.0,20.0,20.0,20.0,3.0,3.0
一般消化器外科,4,20,1.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0
一般消化器外科,4,22,1.0,40.0,40.0,40.0,40.0,6.0,6.0,6.0,21.0,21.0
一般消化器外科,6,12,2.0,39.5,39.5,30.2,48.8,1.5,1.5,2.2,119.0,119.0
中央処置室,0,0,1.0,,,,,,,,,
中央処置室,0,8,5.0,243.5,243.5,236.8,250.2,0.0,0.0,0.0,,
中央処置室,0,9,12.0,217.0,208.8,136.5,289.2,0.0,0.0,0.0,,
中央処置室,0,10,6.0,223.0,223.0,223.0,223.0,0.0,0.0,0.0,,
中央処置室,0,11,2.0,,,,,,,,,
中央処置室,0,12,1.0,,,,,,,,,
中央処置室,0,13,1.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,,
中央処置室,1,0,1.0,,,,,,,,,
中央処置室,1,8,17.0,332.5,270.5,184.2,356.2,0.0,0.0,0.0,,
中央処置室,1,9,4.0,,,,,,,,,
中央処置室,1,10,6.0,236.0,236.0,236.0,236.0,0.0,0.0,0.0,,
中央処置室,1,11,4.0,,,,,,,,,
中央処置室,1,12,2.0,,,,,,,,,
中央処置室,1,13,4.0,,,,,,,,,
中央処置室,2,0,1.0,,,,,,,,,
中央処置室,2,8,8.0,140.0,140.0,128.5,151.5,0.0,0.0,0.0,,
中央処置室,2,9,4.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,,
中央処置室,2,10,11.0,199.0,215.7,190.5,232.5,0.0,0.0,0.0,,
中央処置室,2,11,4.0,255.0,255.0,255.0,255.0,0.0,0.0,0.0,,
中央処置室,2,14,1.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,,
中央処置室,3,0,2.0,,,,,,,,,
中央処置室,3,8,9.0,,,,,,,,,
中央処置室,3,9,6.0,,,,,,,,,
中央処置室,3,10,7.0,,,,,,,,,
中央処置室,3,11,2.0,,,,,,,,,
中央処置室,3,12,2.0,,,,,,,,,
中央処置室,3,13,2.0,,,,,,,,,
中央処置室,4,8,6.0,,,,,,,,,
中央処置室,4,9,15.0,,,,,,,,,
中央処置室,4,10,3.0,,,,,,,,,
中央処置室,4,11,4.0,,,,,,,,,
中央処置室,4,13,2.0,,,,,,,,,
中央処置室,4,14,1.0,,,,,,,,,
乳腺外科,0,0,9.0,,,,,,,,,
乳腺外科,0,8,72.0,128.0,172.4,76.8,270.8,4.0,5.5,7.0,21.0,70.9
乳腺外科,0,9,85.0,149.0,163.1,91.0,217.0,4.0,5.4,6.0,18.0,35.1
乳腺外科,0,10,48.0,202.0,185.5,125.5,242.2,4.0,5.4,6.8,23.5,36.3
乳腺外科,0,11,20.0,210.0,209.2,179.0,250.5,4.5,4.4,5.2,17.0,41.4
乳腺外科,0,12,10.0,201.0,177.4,154.0,213.2,5.0,5.2,6.0,34.0,38.3
