診療科名,予約担当者匿名ID,区分,曜日,bin_idx,bin_label,出勤日数,該当日数,出勤頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
メンタルケア科,DR_MN001,再診,0,5,10:30,1,5,0.2,1,27,0.2,5.4
メンタルケア科,DR_MN001,再診,0,6,11:00,2,5,0.4,2,26,0.4,5.2
メンタルケア科,DR_MN001,再診,0,7,11:30,2,5,0.4,2,32,0.4,6.4
メンタルケア科,DR_MN001,再診,0,8,12:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,DR_MN001,再診,2,1,08:30,4,4,1.0,10,78,2.5,19.5
メンタルケア科,DR_MN001,再診,2,2,09:00,4,4,1.0,12,106,3.0,26.5
メンタルケア科,DR_MN001,再診,2,3,09:30,4,4,1.0,13,113,3.25,28.2
メンタルケア科,DR_MN001,再診,2,4,10:00,4,4,1.0,17,108,4.25,27.0
メンタルケア科,DR_MN001,再診,2,5,10:30,4,4,1.0,14,102,3.5,25.5
メンタルケア科,DR_MN001,再診,2,6,11:00,4,4,1.0,12,94,3.0,23.5
メンタルケア科,DR_MN001,再診,2,7,11:30,4,4,1.0,8,77,2.0,19.2
メンタルケア科,DR_MN001,再診,2,8,12:00,2,4,0.5,6,59,1.5,14.8
メンタルケア科,DR_MN001,再診,2,9,12:30,2,4,0.5,4,51,1.0,12.8
メンタルケア科,DR_MN001,再診,2,10,13:00,3,4,0.75,5,37,1.25,9.2
メンタルケア科,DR_MN001,再診,2,11,13:30,4,4,1.0,10,65,2.5,16.2
メンタルケア科,DR_MN001,再診,2,12,14:00,4,4,1.0,8,78,2.0,19.5
メンタルケア科,DR_MN001,再診,2,13,14:30,4,4,1.0,9,57,2.25,14.2
メンタルケア科,DR_MN001,再診,2,14,15:00,2,4,0.5,6,58,1.5,14.5
メンタルケア科,DR_MN001,再診,2,15,15:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,DR_MN001,薬再診,0,3,09:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN001,薬再診,0,4,10:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN001,薬再診,2,1,08:30,1,4,0.25,2,5,0.5,1.2
メンタルケア科,DR_MN001,薬再診,2,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN001,薬再診,2,3,09:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN001,薬再診,2,4,10:00,1,4,0.25,4,13,1.0,3.2
メンタルケア科,DR_MN001,薬再診,2,5,10:30,2,4,0.5,2,5,0.5,1.2
メンタルケア科,DR_MN001,薬再診,2,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN001,薬再診,2,7,11:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN001,薬再診,2,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN001,薬再診,2,11,13:30,2,4,0.5,4,11,1.0,2.8
メンタルケア科,DR_MN001,薬再診,2,12,14:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN001,薬再診,2,13,14:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,全体,0,0,08:00,1,5,0.2,1,7,0.2,1.4
メンタルケア科,DR_MN002,全体,0,2,09:00,3,5,0.6,3,19,0.6,3.8
メンタルケア科,DR_MN002,全体,0,6,11:00,2,5,0.4,2,19,0.4,3.8
メンタルケア科,DR_MN002,全体,0,9,12:30,1,5,0.2,1,16,0.2,3.2
メンタルケア科,DR_MN002,全体,0,10,13:00,2,5,0.4,2,10,0.4,2.0
メンタルケア科,DR_MN002,全体,0,11,13:30,1,5,0.2,1,27,0.2,5.4
メンタルケア科,DR_MN002,全体,1,8,12:00,3,5,0.6,3,23,0.6,4.6
メンタルケア科,DR_MN002,全体,1,9,12:30,3,5,0.6,4,77,0.8,15.4
メンタルケア科,DR_MN002,全体,1,10,13:00,2,5,0.4,4,64,0.8,12.8
メンタルケア科,DR_MN002,全体,1,11,13:30,2,5,0.4,2,31,0.4,6.2
メンタルケア科,DR_MN002,全体,1,12,14:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,DR_MN002,全体,1,13,14:30,1,5,0.2,1,29,0.2,5.8
メンタルケア科,DR_MN002,全体,1,14,15:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,DR_MN002,全体,1,15,15:30,1,5,0.2,2,27,0.4,5.4
メンタルケア科,DR_MN002,全体,1,16,16:00,1,5,0.2,2,28,0.4,5.6
メンタルケア科,DR_MN002,全体,1,17,16:30,1,5,0.2,2,16,0.4,3.2
メンタルケア科,DR_MN002,全体,1,19,17:30,1,5,0.2,1,2,0.2,0.4
メンタルケア科,DR_MN002,全体,1,20,18:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,DR_MN002,全体,2,0,08:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,DR_MN002,全体,2,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,全体,2,9,12:30,1,4,0.25,1,21,0.25,5.2
メンタルケア科,DR_MN002,全体,2,10,13:00,1,4,0.25,2,30,0.5,7.5
メンタルケア科,DR_MN002,全体,2,11,13:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,DR_MN002,全体,2,12,14:00,2,4,0.5,2,21,0.5,5.2
メンタルケア科,DR_MN002,全体,2,13,14:30,2,4,0.5,2,25,0.5,6.2
メンタルケア科,DR_MN002,全体,2,14,15:00,3,4,0.75,3,21,0.75,5.2
メンタルケア科,DR_MN002,全体,2,15,15:30,1,4,0.25,2,14,0.5,3.5
メンタルケア科,DR_MN002,全体,2,16,16:00,2,4,0.5,2,22,0.5,5.5
メンタルケア科,DR_MN002,全体,3,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,全体,3,3,09:30,1,4,0.25,1,16,0.25,4.0
メンタルケア科,DR_MN002,全体,3,5,10:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN002,全体,3,6,11:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,全体,3,7,11:30,1,4,0.25,1,11,0.25,2.8
メンタルケア科,DR_MN002,全体,3,8,12:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,DR_MN002,全体,3,9,12:30,1,4,0.25,1,24,0.25,6.0
メンタルケア科,DR_MN002,全体,3,10,13:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,DR_MN002,全体,3,16,16:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,DR_MN002,全体,3,17,16:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,全体,3,18,17:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,全体,4,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN002,全体,4,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,DR_MN002,全体,4,6,11:00,3,4,0.75,3,37,0.75,9.2
メンタルケア科,DR_MN002,全体,4,7,11:30,3,4,0.75,3,61,0.75,15.2
メンタルケア科,DR_MN002,全体,4,8,12:00,2,4,0.5,2,36,0.5,9.0
メンタルケア科,DR_MN002,全体,4,9,12:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,DR_MN002,全体,4,12,14:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN002,全体,4,13,14:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN002,全体,4,22,19:00,1,4,0.25,1,11,0.25,2.8
メンタルケア科,DR_MN002,再診,0,0,08:00,1,5,0.2,1,7,0.2,1.4
メンタルケア科,DR_MN002,再診,0,2,09:00,3,5,0.6,3,19,0.6,3.8
メンタルケア科,DR_MN002,再診,0,6,11:00,2,5,0.4,2,19,0.4,3.8
メンタルケア科,DR_MN002,再診,0,9,12:30,1,5,0.2,1,16,0.2,3.2
メンタルケア科,DR_MN002,再診,0,10,13:00,2,5,0.4,2,10,0.4,2.0
メンタルケア科,DR_MN002,再診,0,11,13:30,1,5,0.2,1,27,0.2,5.4
メンタルケア科,DR_MN002,再診,1,8,12:00,3,5,0.6,3,23,0.6,4.6
メンタルケア科,DR_MN002,再診,1,9,12:30,3,5,0.6,4,77,0.8,15.4
メンタルケア科,DR_MN002,再診,1,10,13:00,2,5,0.4,4,64,0.8,12.8
メンタルケア科,DR_MN002,再診,1,11,13:30,2,5,0.4,2,31,0.4,6.2
メンタルケア科,DR_MN002,再診,1,12,14:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,DR_MN002,再診,1,13,14:30,1,5,0.2,1,29,0.2,5.8
メンタルケア科,DR_MN002,再診,1,14,15:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,DR_MN002,再診,1,15,15:30,1,5,0.2,2,27,0.4,5.4
メンタルケア科,DR_MN002,再診,1,16,16:00,1,5,0.2,2,28,0.4,5.6
メンタルケア科,DR_MN002,再診,1,17,16:30,1,5,0.2,2,16,0.4,3.2
メンタルケア科,DR_MN002,再診,1,19,17:30,1,5,0.2,1,2,0.2,0.4
メンタルケア科,DR_MN002,再診,1,20,18:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,DR_MN002,再診,2,0,08:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,DR_MN002,再診,2,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,再診,2,9,12:30,1,4,0.25,1,21,0.25,5.2
メンタルケア科,DR_MN002,再診,2,10,13:00,1,4,0.25,2,30,0.5,7.5
メンタルケア科,DR_MN002,再診,2,11,13:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,DR_MN002,再診,2,12,14:00,2,4,0.5,2,21,0.5,5.2
メンタルケア科,DR_MN002,再診,2,13,14:30,2,4,0.5,2,25,0.5,6.2
メンタルケア科,DR_MN002,再診,2,14,15:00,3,4,0.75,3,21,0.75,5.2
メンタルケア科,DR_MN002,再診,2,15,15:30,1,4,0.25,2,14,0.5,3.5
メンタルケア科,DR_MN002,再診,2,16,16:00,2,4,0.5,2,22,0.5,5.5
メンタルケア科,DR_MN002,再診,3,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,再診,3,3,09:30,1,4,0.25,1,16,0.25,4.0
メンタルケア科,DR_MN002,再診,3,5,10:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN002,再診,3,6,11:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,再診,3,7,11:30,1,4,0.25,1,11,0.25,2.8
メンタルケア科,DR_MN002,再診,3,8,12:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,DR_MN002,再診,3,9,12:30,1,4,0.25,1,24,0.25,6.0
メンタルケア科,DR_MN002,再診,3,10,13:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,DR_MN002,再診,3,16,16:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,DR_MN002,再診,3,17,16:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,再診,3,18,17:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,再診,4,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN002,再診,4,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,DR_MN002,再診,4,6,11:00,3,4,0.75,3,37,0.75,9.2
メンタルケア科,DR_MN002,再診,4,7,11:30,3,4,0.75,3,61,0.75,15.2
メンタルケア科,DR_MN002,再診,4,8,12:00,2,4,0.5,2,36,0.5,9.0
メンタルケア科,DR_MN002,再診,4,9,12:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,DR_MN002,再診,4,12,14:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,DR_MN002,再診,4,13,14:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN002,再診,4,22,19:00,1,4,0.25,1,11,0.25,2.8
メンタルケア科,DR_MN002,薬再診,0,6,11:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,薬再診,2,14,15:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,薬再診,3,18,17:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN002,薬再診,4,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN002,薬再診,4,6,11:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN004,全体,0,1,08:30,3,5,0.6,5,24,1.0,4.8
メンタルケア科,DR_MN004,全体,0,2,09:00,4,5,0.8,13,119,2.6,23.8
メンタルケア科,DR_MN004,全体,0,3,09:30,4,5,0.8,12,64,2.4,12.8
メンタルケア科,DR_MN004,全体,0,4,10:00,4,5,0.8,15,93,3.0,18.6
メンタルケア科,DR_MN004,全体,0,5,10:30,4,5,0.8,13,101,2.6,20.2
メンタルケア科,DR_MN004,全体,0,6,11:00,4,5,0.8,12,100,2.4,20.0
メンタルケア科,DR_MN004,全体,0,7,11:30,4,5,0.8,11,93,2.2,18.6
メンタルケア科,DR_MN004,全体,0,8,12:00,4,5,0.8,8,84,1.6,16.8
メンタルケア科,DR_MN004,全体,0,9,12:30,2,5,0.4,3,56,0.6,11.2
メンタルケア科,DR_MN004,全体,0,10,13:00,3,5,0.6,4,36,0.8,7.2
メンタルケア科,DR_MN004,全体,0,11,13:30,1,5,0.2,4,28,0.8,5.6
メンタルケア科,DR_MN004,全体,0,12,14:00,1,5,0.2,1,14,0.2,2.8
メンタルケア科,DR_MN004,全体,3,2,09:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN004,全体,3,3,09:30,2,4,0.5,2,16,0.5,4.0
メンタルケア科,DR_MN004,全体,3,4,10:00,1,4,0.25,2,38,0.5,9.5
メンタルケア科,DR_MN004,全体,3,5,10:30,2,4,0.5,2,36,0.5,9.0
メンタルケア科,DR_MN004,全体,3,6,11:00,1,4,0.25,1,15,0.25,3.8
メンタルケア科,DR_MN004,再診,0,1,08:30,3,5,0.6,5,24,1.0,4.8
メンタルケア科,DR_MN004,再診,0,2,09:00,4,5,0.8,13,119,2.6,23.8
