診療科名,併科診療科略称名1,曜日,初再診区分,件数
呼吸器外科,脳内,3,再診,1
呼吸器外科,膠原,3,再診,1
呼吸器外科,般外,2,再診,3
呼吸器外科,薬剤,3,再診,3
呼吸器外科,血液,0,再診,2
呼吸器外科,血液,3,再診,1
呼吸器外科,通院,0,再診,1
呼吸器外科,通院,3,再診,1
呼吸器外科,麻酔,2,再診,2
呼吸器外科,麻酔,3,再診,1
呼吸器外科,ﾒﾝﾀﾙ,0,再診,1
外来手術室,小児,3,再診,1
外来手術室,形成,1,再診,6
外来手術室,形成,3,再診,12
外来手術室,循環,2,再診,2
外来手術室,放射,2,再診,1
外来手術室,産婦,0,再診,1
外来手術室,産婦,2,再診,2
外来手術室,産婦,4,再診,1
外来手術室,皮膚,0,再診,7
外来手術室,皮膚,3,再診,11
外来手術室,眼科,0,再診,49
外来手術室,眼科,1,再診,1
外来手術室,眼科,2,再診,22
外来手術室,眼科,3,再診,26
外来手術室,眼科,4,再診,10
外来手術室,総合,3,再診,1
外来手術室,耳鼻,0,再診,4
外来手術室,膠原,2,再診,1
外来手術室,般外,1,再診,2
外来手術室,麻酔,3,再診,1
小児科,入退,0,初診,2
小児科,入退,1,初診,2
小児科,入退,3,再診,1
小児科,入退,3,初診,1
小児科,入退,4,再診,1
小児科,入退,4,初診,1
小児科,外来,3,再診,1
小児科,形成,1,再診,1
小児科,形成,3,再診,4
小児科,整形,1,再診,2
小児科,整形,1,初診,1
小児科,整形,2,再診,1
小児科,整形,3,再診,2
小児科,産婦,2,初診,1
小児科,産婦,4,再診,1
小児科,皮膚,1,再診,2
小児科,皮膚,3,初診,1
小児科,皮膚,4,再診,1
小児科,眼科,0,再診,1
小児科,眼科,1,再診,1
小児科,耳鼻,0,再診,1
小児科,耳鼻,1,再診,4
小児科,耳鼻,2,再診,1
小児科,耳鼻,3,再診,7
小児科,耳鼻,3,初診,1
小児科,膠原,1,再診,1
小児科,遺伝,1,再診,1
小児科,麻酔,0,再診,1
形成外科,アレ,2,再診,1
形成外科,乳腺,0,再診,11
形成外科,乳腺,1,再診,7
形成外科,乳腺,2,再診,4
形成外科,乳腺,3,再診,3
形成外科,乳腺,4,再診,14
形成外科,入退,0,再診,3
形成外科,入退,1,初診,2
形成外科,入退,3,再診,1
形成外科,入退,4,再診,1
形成外科,入退,4,初診,1
形成外科,呼吸,0,再診,1
形成外科,呼吸,1,再診,1
形成外科,外来,1,再診,6
形成外科,外来,3,再診,12
形成外科,小児,3,再診,3
形成外科,循環,0,再診,3
形成外科,循環,4,再診,1
形成外科,心血,1,再診,1
形成外科,心血,4,再診,1
形成外科,整形,0,再診,5
形成外科,整形,1,再診,10
形成外科,整形,2,再診,2
形成外科,整形,3,再診,2
形成外科,整形,4,再診,1
形成外科,歯口,0,再診,1
形成外科,歯口,1,再診,2
形成外科,歯口,3,再診,2
形成外科,泌尿,0,再診,2
形成外科,泌尿,1,再診,1
形成外科,泌尿,2,再診,3
形成外科,泌尿,4,再診,1
形成外科,消化,2,再診,1
形成外科,産婦,2,再診,1
形成外科,産婦,3,再診,1
形成外科,皮膚,0,再診,2
形成外科,皮膚,1,再診,2
形成外科,皮膚,1,初診,1
形成外科,皮膚,3,再診,1
形成外科,皮膚,4,再診,1
形成外科,看護,4,再診,1
形成外科,眼科,0,再診,2
形成外科,眼科,1,再診,3
形成外科,眼科,1,初診,1
形成外科,眼科,2,再診,2
形成外科,眼科,2,初診,1
形成外科,眼科,3,再診,4
形成外科,眼科,4,再診,4
形成外科,総合,0,再診,1
形成外科,総合,1,再診,1
形成外科,総合,4,再診,1
形成外科,耳鼻,0,再診,1
形成外科,耳鼻,1,再診,7
形成外科,耳鼻,3,再診,2
形成外科,耳鼻,4,再診,3
形成外科,脳内,1,再診,2
形成外科,脳内,4,再診,2
形成外科,脳外,0,再診,1
形成外科,脳外,1,再診,3
形成外科,脳外,2,再診,1
形成外科,脳外,4,再診,3
形成外科,脳外,5,初診,1
形成外科,膠原,1,再診,1
形成外科,膠原,3,再診,1
形成外科,膠原,4,再診,1
形成外科,般外,1,再診,2
形成外科,般外,2,再診,1
形成外科,血液,3,再診,1
形成外科,血液,4,再診,1
形成外科,通院,1,再診,1
形成外科,遺伝,1,再診,1
形成外科,麻酔,1,再診,1
形成外科,麻酔,3,再診,2
循環器内科,アレ,0,再診,1
循環器内科,アレ,2,再診,1
循環器内科,アレ,3,再診,1
循環器内科,乳腺,0,再診,1
循環器内科,乳腺,2,再診,3
循環器内科,乳腺,3,再診,1
循環器内科,乳腺,4,再診,1
循環器内科,入退,0,再診,9
循環器内科,入退,0,初診,1
循環器内科,入退,1,再診,3
循環器内科,入退,1,初診,3
循環器内科,入退,2,再診,11
循環器内科,入退,3,再診,4
循環器内科,入退,4,再診,1
循環器内科,内科,2,再診,1
循環器内科,内科,4,再診,2
循環器内科,呼吸,0,再診,8
循環器内科,呼吸,1,再診,5
循環器内科,呼吸,2,再診,5
循環器内科,呼吸,2,初診,1
循環器内科,呼吸,3,再診,5
循環器内科,呼吸,4,再診,8
循環器内科,呼吸,4,初診,1
循環器内科,外来,2,再診,2
循環器内科,形成,0,再診,3
循環器内科,形成,4,再診,1
循環器内科,心血,1,再診,1
循環器内科,心血,4,再診,5
循環器内科,感染,0,再診,1
循環器内科,放射,0,再診,1
循環器内科,放射,4,再診,1
循環器内科,救急,0,再診,1
循環器内科,救急,1,再診,2
循環器内科,救急,2,再診,2
循環器内科,整形,1,再診,1
循環器内科,整形,2,再診,4
循環器内科,整形,3,再診,2
循環器内科,整形,4,再診,4
循環器内科,歯口,0,初診,1
循環器内科,歯口,1,再診,3
循環器内科,歯口,3,再診,6
循環器内科,泌尿,0,再診,10
循環器内科,泌尿,1,再診,6
循環器内科,泌尿,1,初診,1
循環器内科,泌尿,2,再診,6
循環器内科,泌尿,3,再診,3
循環器内科,泌尿,4,再診,3
循環器内科,消化,0,再診,6
循環器内科,消化,1,再診,2
循環器内科,消化,2,再診,5
循環器内科,消化,3,再診,2
循環器内科,消化,4,再診,7
循環器内科,皮膚,0,再診,3
循環器内科,皮膚,1,再診,3
循環器内科,皮膚,2,再診,1
循環器内科,皮膚,3,再診,2
循環器内科,皮膚,4,再診,6
循環器内科,看護,3,再診,2
循環器内科,眼科,0,再診,1
循環器内科,眼科,1,再診,2
循環器内科,眼科,2,再診,2
循環器内科,眼科,3,再診,1
循環器内科,眼科,4,再診,6
循環器内科,総合,0,再診,4
循環器内科,総合,1,再診,4
循環器内科,総合,2,再診,3
循環器内科,総合,3,再診,4
循環器内科,総合,4,再診,7
循環器内科,耳鼻,1,再診,1
循環器内科,耳鼻,2,再診,1
循環器内科,耳鼻,3,再診,4
循環器内科,耳鼻,4,再診,2
循環器内科,脳内,0,再診,3
循環器内科,脳内,2,再診,2
循環器内科,脳内,3,再診,1
循環器内科,脳内,4,再診,1
循環器内科,腎内,0,再診,7
循環器内科,腎内,0,初診,1
循環器内科,腎内,1,再診,4
循環器内科,腎内,2,再診,5
循環器内科,腎内,3,再診,5
循環器内科,腎内,3,初診,1
循環器内科,腎内,4,再診,2
循環器内科,腫瘍,2,再診,1
循環器内科,膠原,1,再診,1
循環器内科,膠原,3,再診,2
循環器内科,臨床,3,再診,1
循環器内科,臨床,4,再診,2
循環器内科,般外,0,再診,4
循環器内科,般外,1,再診,4
循環器内科,般外,2,再診,1
循環器内科,般外,3,再診,6
循環器内科,般外,4,再診,1
循環器内科,薬剤,0,再診,1
循環器内科,血液,0,再診,3
循環器内科,血液,1,再診,1
循環器内科,血液,2,再診,3
循環器内科,血液,3,再診,1
循環器内科,血液,4,再診,4
循環器内科,退院,4,再診,1
循環器内科,麻酔,2,再診,1
心臓血管外科,中処,4,再診,1
心臓血管外科,入退,1,再診,1
心臓血管外科,入退,4,再診,2
心臓血管外科,呼吸,1,再診,1
心臓血管外科,呼吸,4,再診,3
心臓血管外科,形成,1,再診,1
心臓血管外科,形成,4,再診,1
心臓血管外科,循環,1,再診,1
心臓血管外科,循環,4,再診,4
心臓血管外科,整形,1,再診,1
心臓血管外科,歯口,4,再診,1
心臓血管外科,泌尿,1,再診,1
心臓血管外科,泌尿,4,再診,2
心臓血管外科,皮膚,1,再診,1
心臓血管外科,皮膚,4,再診,1
心臓血管外科,眼科,4,再診,1
心臓血管外科,総合,1,再診,1
心臓血管外科,総合,1,初診,1
心臓血管外科,総合,4,再診,2
心臓血管外科,耳鼻,1,再診,1
心臓血管外科,膠原,4,再診,2
感染症,循環,0,再診,1
感染症,放射,4,再診,1
感染症,歯口,4,再診,2
感染症,眼科,1,再診,1
感染症,眼科,3,再診,1
感染症,腎内,1,再診,1
感染症,麻酔,1,再診,1
放射線治療科,SW,4,再診,1
放射線治療科,アレ,2,再診,2
放射線治療科,アレ,3,再診,4
放射線治療科,乳腺,0,再診,3
放射線治療科,乳腺,1,再診,6
放射線治療科,乳腺,2,再診,1
放射線治療科,乳腺,3,再診,1
放射線治療科,乳腺,4,再診,2
放射線治療科,呼吸,0,再診,6
放射線治療科,呼吸,1,再診,10
放射線治療科,呼吸,2,再診,9
放射線治療科,呼吸,3,再診,11
放射線治療科,呼吸,4,再診,4
放射線治療科,循環,0,再診,1
放射線治療科,循環,4,再診,1
放射線治療科,整形,0,再診,1
放射線治療科,整形,1,再診,8
放射線治療科,整形,2,再診,1
放射線治療科,整形,4,再診,2
放射線治療科,歯口,1,再診,1
放射線治療科,歯口,3,再診,1
放射線治療科,泌尿,0,再診,66
放射線治療科,泌尿,1,再診,73
放射線治療科,泌尿,2,再診,141
放射線治療科,泌尿,3,再診,8
放射線治療科,泌尿,4,再診,98
放射線治療科,消化,0,再診,2
放射線治療科,消化,1,再診,2
放射線治療科,消化,2,再診,1
放射線治療科,消化,4,再診,3
放射線治療科,産婦,0,再診,7
放射線治療科,産婦,0,初診,2
放射線治療科,産婦,1,再診,1
放射線治療科,産婦,2,再診,7
放射線治療科,産婦,3,再診,4
放射線治療科,産婦,3,初診,1
放射線治療科,産婦,4,再診,2
放射線治療科,皮排,0,再診,1
放射線治療科,皮排,2,再診,1
放射線治療科,皮膚,0,再診,1
放射線治療科,皮膚,1,再診,3
放射線治療科,皮膚,2,再診,2
放射線治療科,皮膚,3,再診,1
放射線治療科,看護,0,再診,1
放射線治療科,看護,0,初診,1
放射線治療科,看護,2,初診,2
放射線治療科,看護,3,再診,1
放射線治療科,眼科,0,再診,1
放射線治療科,眼科,2,再診,1
放射線治療科,眼科,3,再診,2
放射線治療科,眼科,4,再診,1
放射線治療科,総合,2,再診,3
放射線治療科,緩和,0,再診,1
放射線治療科,耳鼻,1,再診,15
放射線治療科,耳鼻,3,再診,18
放射線治療科,耳鼻,4,再診,4
放射線治療科,脳内,1,再診,1
放射線治療科,脳外,2,再診,1
放射線治療科,脳外,3,再診,1
放射線治療科,腎内,3,再診,1
放射線治療科,腎内,4,再診,2
放射線治療科,腫瘍,1,再診,2
放射線治療科,腫瘍,2,再診,1
放射線治療科,腫瘍,3,再診,1
放射線治療科,膠原,2,再診,2
放射線治療科,般外,0,再診,1
放射線治療科,般外,1,再診,3
放射線治療科,般外,2,再診,2
放射線治療科,般外,3,再診,2
放射線治療科,般外,4,再診,1
放射線治療科,薬剤,3,再診,1
放射線治療科,血液,0,再診,4
放射線治療科,血液,1,再診,1
放射線治療科,血液,2,再診,1
放射線治療科,血液,3,再診,3
放射線治療科,血液,4,再診,4
放射線治療科,退院,4,再診,1
放射線治療科,骨CF,0,再診,1
放射線診断科,整形,4,再診,1
救急科,乳腺,2,再診,2
救急科,内科,0,初診,1
救急科,内科,4,再診,1
救急科,内科,5,再診,1
救急科,呼吸,0,再診,1
救急科,呼吸,4,初診,1
救急科,循環,0,再診,1
救急科,循環,1,初診,1
救急科,循環,2,初診,1
救急科,循環,4,再診,1
救急科,整形,1,初診,2
救急科,整形,2,初診,1
救急科,整形,4,初診,1
救急科,歯口,3,初診,1
救急科,歯口,4,初診,1
救急科,歯口,5,再診,1
救急科,泌尿,1,再診,1
救急科,泌尿,4,初診,2
救急科,消化,2,初診,3
救急科,消化,3,再診,1
救急科,皮膚,0,再診,1
救急科,皮膚,1,再診,1
救急科,皮膚,2,初診,1
救急科,眼科,1,再診,1
救急科,総合,0,再診,1
救急科,総合,1,初診,3
救急科,総合,2,初診,1
救急科,総合,3,初診,1
救急科,耳鼻,1,初診,1
救急科,脳内,4,再診,1
救急科,脳外,0,初診,1
救急科,脳外,2,再診,1
救急科,膠原,1,再診,3
救急科,般外,0,再診,1
救急科,般外,1,初診,1
救急科,般外,2,初診,1
救急科,般外,6,再診,2
救急科,ﾒﾝﾀﾙ,0,初診,3
救急科,ﾒﾝﾀﾙ,2,初診,1
救急科,ﾒﾝﾀﾙ,3,初診,1
救急科,ﾒﾝﾀﾙ,4,初診,1
整形外科,SW,4,再診,2
整形外科,アレ,1,再診,1
整形外科,リハ,0,再診,2
整形外科,リハ,1,再診,6
整形外科,リハ,2,再診,2
整形外科,リハ,3,再診,7
整形外科,リハ,4,再診,4
整形外科,中処,3,再診,1
整形外科,中処,4,再診,1
整形外科,乳腺,0,再診,1
整形外科,乳腺,2,再診,1
整形外科,乳腺,4,再診,1
整形外科,入退,0,再診,4
整形外科,入退,0,初診,4
整形外科,入退,1,再診,6
整形外科,入退,1,初診,2
整形外科,入退,2,再診,2
整形外科,入退,2,初診,2
整形外科,入退,3,再診,9
整形外科,入退,3,初診,8
整形外科,入退,4,再診,6
整形外科,入退,4,初診,4
整形外科,呼吸,0,再診,4
整形外科,呼吸,1,再診,5
整形外科,呼吸,2,再診,1
整形外科,呼吸,3,再診,1
整形外科,呼吸,4,再診,1
整形外科,呼吸,4,初診,1
整形外科,小児,1,再診,3
整形外科,小児,2,再診,1
整形外科,小児,3,再診,2
整形外科,形成,0,再診,5
整形外科,形成,0,初診,1
整形外科,形成,1,再診,9
整形外科,形成,2,再診,2
整形外科,形成,3,再診,2
整形外科,形成,4,再診,1
整形外科,循環,1,再診,1
整形外科,循環,2,再診,2
整形外科,循環,3,再診,2
整形外科,循環,4,再診,4
整形外科,心血,1,再診,1
整形外科,放射,1,再診,6
整形外科,放射,4,再診,2
整形外科,救急,1,再診,1
整形外科,救急,1,初診,1
整形外科,救急,2,再診,1
整形外科,救急,4,再診,1
整形外科,歯口,0,再診,2
整形外科,歯口,1,再診,1
整形外科,歯口,3,再診,4
整形外科,歯口,4,再診,1
整形外科,泌尿,0,再診,3
整形外科,泌尿,0,初診,1
整形外科,泌尿,1,再診,9
整形外科,泌尿,2,再診,3
整形外科,泌尿,4,再診,4
整形外科,消化,0,初診,1
整形外科,産婦,2,再診,1
整形外科,産婦,3,初診,1
整形外科,産婦,4,再診,1
整形外科,皮膚,0,再診,2
整形外科,皮膚,1,再診,3
整形外科,皮膚,2,再診,3
整形外科,皮膚,4,再診,3
整形外科,皮膚,4,初診,1
整形外科,眼科,1,再診,1
整形外科,総合,0,再診,6
整形外科,総合,0,初診,1
整形外科,総合,1,再診,4
整形外科,総合,2,再診,1
整形外科,総合,3,再診,3
整形外科,総合,3,初診,2
整形外科,総合,4,再診,2
整形外科,総合,4,初診,1
整形外科,耳鼻,0,再診,1
整形外科,耳鼻,1,再診,2
整形外科,耳鼻,4,再診,2
整形外科,脳内,0,再診,4
整形外科,脳内,2,再診,1
整形外科,脳内,4,再診,2
整形外科,脳外,0,再診,1
整形外科,脳外,0,初診,2
整形外科,脳外,1,再診,1
整形外科,脳外,2,再診,1
整形外科,脳外,2,初診,1
整形外科,脳外,3,再診,1
整形外科,脳外,4,初診,1
整形外科,腎内,0,再診,4
整形外科,腎内,2,再診,1
整形外科,膠原,1,再診,7
整形外科,膠原,4,再診,3
整形外科,般外,0,再診,4
整形外科,般外,3,再診,2
整形外科,般外,4,再診,1
整形外科,薬剤,2,再診,2
整形外科,血液,0,再診,2
整形外科,血液,1,再診,4
整形外科,血液,3,再診,2
整形外科,通院,1,再診,1
整形外科,麻酔,0,再診,2
整形外科,麻酔,1,再診,1
整形外科,麻酔,1,初診,2
整形外科,麻酔,2,再診,9
整形外科,麻酔,3,再診,3
整形外科,麻酔,4,再診,9
整形外科,麻酔,4,初診,1
整形外科,ﾒﾝﾀﾙ,0,再診,4
整形外科,ﾒﾝﾀﾙ,2,再診,1
歯科口腔外科,PPC,4,再診,1
歯科口腔外科,SW,3,初診,2
歯科口腔外科,SW,4,再診,1
歯科口腔外科,アレ,1,初診,1
歯科口腔外科,乳腺,0,再診,1
歯科口腔外科,乳腺,2,再診,2
歯科口腔外科,乳腺,4,再診,2
歯科口腔外科,入退,0,再診,8
歯科口腔外科,入退,0,初診,5
歯科口腔外科,入退,1,再診,4
歯科口腔外科,入退,1,初診,3
歯科口腔外科,入退,2,再診,2
歯科口腔外科,入退,2,初診,1
歯科口腔外科,入退,3,再診,5
歯科口腔外科,入退,3,初診,2
歯科口腔外科,入退,4,再診,1
歯科口腔外科,入退,4,初診,1
歯科口腔外科,呼吸,0,再診,3
歯科口腔外科,呼吸,2,再診,1
歯科口腔外科,呼吸,2,初診,1
歯科口腔外科,呼吸,3,再診,4
歯科口腔外科,呼吸,4,再診,1
歯科口腔外科,形成,0,再診,1
歯科口腔外科,形成,1,再診,1
歯科口腔外科,形成,3,再診,2
歯科口腔外科,循環,0,再診,1
歯科口腔外科,循環,1,再診,1
歯科口腔外科,循環,1,初診,3
歯科口腔外科,循環,3,再診,2
歯科口腔外科,循環,3,初診,1
歯科口腔外科,心血,4,初診,1
歯科口腔外科,感染,4,再診,2
歯科口腔外科,放射,1,再診,1
歯科口腔外科,放射,3,再診,1
歯科口腔外科,放射,3,初診,1
歯科口腔外科,救急,3,再診,1
歯科口腔外科,救急,4,初診,1
歯科口腔外科,救急,5,再診,1
歯科口腔外科,整形,0,再診,1
歯科口腔外科,整形,0,初診,1
歯科口腔外科,整形,1,再診,1
歯科口腔外科,整形,3,再診,3
歯科口腔外科,整形,3,初診,1
歯科口腔外科,整形,4,再診,2
歯科口腔外科,泌尿,0,再診,3
歯科口腔外科,泌尿,1,再診,3
歯科口腔外科,泌尿,2,再診,3
歯科口腔外科,泌尿,2,初診,1
歯科口腔外科,泌尿,4,再診,1
歯科口腔外科,消化,0,再診,2
歯科口腔外科,消化,1,初診,1
歯科口腔外科,消化,2,再診,1
歯科口腔外科,産婦,0,再診,1
歯科口腔外科,産婦,3,再診,1
歯科口腔外科,皮排,4,再診,2
歯科口腔外科,皮膚,0,再診,2
歯科口腔外科,皮膚,1,再診,3
歯科口腔外科,皮膚,1,初診,1
歯科口腔外科,皮膚,2,再診,1
歯科口腔外科,皮膚,4,再診,2
歯科口腔外科,看護,2,再診,3
歯科口腔外科,看護,3,再診,1
歯科口腔外科,眼科,1,再診,4
歯科口腔外科,眼科,4,再診,1
歯科口腔外科,総合,1,再診,3
歯科口腔外科,総合,2,初診,1
歯科口腔外科,総合,4,再診,1
歯科口腔外科,総合,4,初診,2
歯科口腔外科,緩和,2,再診,1
歯科口腔外科,耳鼻,0,再診,3
歯科口腔外科,耳鼻,1,再診,2
歯科口腔外科,耳鼻,1,初診,1
歯科口腔外科,耳鼻,3,再診,2
歯科口腔外科,耳鼻,3,初診,1
歯科口腔外科,耳鼻,4,再診,3
歯科口腔外科,脳外,2,再診,1
歯科口腔外科,腫瘍,0,再診,1
歯科口腔外科,腫瘍,1,再診,2
歯科口腔外科,膠原,1,再診,2
歯科口腔外科,膠原,3,再診,2
歯科口腔外科,般外,0,初診,1
歯科口腔外科,般外,1,再診,3
歯科口腔外科,般外,3,初診,2
歯科口腔外科,般外,4,再診,1
歯科口腔外科,薬剤,0,再診,1
歯科口腔外科,薬剤,1,再診,1
歯科口腔外科,薬剤,3,再診,1
歯科口腔外科,血液,1,再診,1
歯科口腔外科,血液,3,再診,1
歯科口腔外科,退院,3,再診,1
歯科口腔外科,通院,0,再診,1
歯科口腔外科,通院,0,初診,1
歯科口腔外科,通院,3,再診,2
歯科口腔外科,麻酔,0,再診,2
歯科口腔外科,麻酔,2,再診,1
歯科口腔外科,麻酔,2,初診,1
歯科口腔外科,麻酔,3,再診,1
歯科口腔外科,麻酔,4,再診,1
歯科口腔外科,麻酔,4,初診,2
泌尿器科,PPC,1,再診,1
泌尿器科,SW,0,再診,1
泌尿器科,SW,1,再診,1
泌尿器科,SW,4,再診,1
泌尿器科,アレ,0,再診,1
泌尿器科,アレ,1,再診,2
泌尿器科,アレ,3,再診,1
泌尿器科,中処,3,再診,2
泌尿器科,乳腺,0,再診,1
泌尿器科,乳腺,1,再診,1
泌尿器科,乳腺,4,再診,1
泌尿器科,入退,0,再診,22
泌尿器科,入退,0,初診,2
泌尿器科,入退,1,再診,15
泌尿器科,入退,1,初診,4
泌尿器科,入退,2,再診,22
泌尿器科,入退,2,初診,1
泌尿器科,入退,3,再診,1
泌尿器科,入退,3,初診,1
泌尿器科,入退,4,再診,23
泌尿器科,入退,4,初診,8
泌尿器科,内科,0,再診,2
泌尿器科,呼吸,0,再診,6
泌尿器科,呼吸,1,再診,13
泌尿器科,呼吸,2,再診,16
泌尿器科,呼吸,2,初診,1
泌尿器科,呼吸,3,再診,3
泌尿器科,呼吸,4,再診,11
泌尿器科,形成,0,再診,3
泌尿器科,形成,1,再診,1
泌尿器科,形成,2,再診,3
泌尿器科,形成,4,再診,1
泌尿器科,循環,0,再診,13
泌尿器科,循環,1,再診,7
泌尿器科,循環,1,初診,2
泌尿器科,循環,2,再診,9
泌尿器科,循環,3,再診,3
泌尿器科,循環,4,再診,4
泌尿器科,心血,1,再診,2
泌尿器科,心血,4,再診,2
泌尿器科,放射,0,再診,83
泌尿器科,放射,1,再診,85
泌尿器科,放射,2,再診,224
泌尿器科,放射,3,再診,9
泌尿器科,放射,4,再診,163
泌尿器科,放射,4,初診,1
泌尿器科,救急,1,再診,1
泌尿器科,救急,4,再診,2
泌尿器科,整形,0,再診,5
泌尿器科,整形,1,再診,12
泌尿器科,整形,2,再診,3
泌尿器科,整形,4,再診,5
泌尿器科,歯口,0,再診,3
泌尿器科,歯口,1,再診,3
泌尿器科,歯口,2,再診,3
泌尿器科,歯口,2,初診,1
泌尿器科,歯口,3,再診,2
泌尿器科,歯口,4,再診,2
泌尿器科,消化,0,再診,4
泌尿器科,消化,1,再診,4
泌尿器科,消化,1,初診,1
泌尿器科,消化,2,再診,3
泌尿器科,消化,3,再診,2
泌尿器科,消化,4,再診,11
泌尿器科,消化,4,初診,1
泌尿器科,産婦,0,再診,4
泌尿器科,産婦,2,初診,1
泌尿器科,皮排,0,再診,1
泌尿器科,皮排,4,再診,1
泌尿器科,皮膚,0,再診,5
泌尿器科,皮膚,1,再診,5
泌尿器科,皮膚,2,再診,4
泌尿器科,皮膚,4,再診,8
泌尿器科,看護,1,再診,1
泌尿器科,看護,2,再診,3
泌尿器科,看護,3,再診,1
泌尿器科,眼科,0,再診,4
泌尿器科,眼科,1,再診,6
泌尿器科,眼科,2,再診,2
泌尿器科,眼科,4,再診,3
泌尿器科,総合,0,再診,8
泌尿器科,総合,1,再診,10
泌尿器科,総合,2,再診,8
泌尿器科,総合,3,再診,2
泌尿器科,総合,3,初診,1
泌尿器科,総合,4,再診,1
泌尿器科,耳鼻,1,再診,8
泌尿器科,耳鼻,2,再診,1
泌尿器科,耳鼻,3,再診,3
泌尿器科,耳鼻,4,再診,2
泌尿器科,脳内,0,再診,3
泌尿器科,脳内,1,再診,1
泌尿器科,脳内,2,再診,6
泌尿器科,脳内,3,再診,4
泌尿器科,脳内,4,再診,1
泌尿器科,脳外,1,再診,2
泌尿器科,脳外,2,再診,1
泌尿器科,腎内,0,再診,10
泌尿器科,腎内,1,再診,15
泌尿器科,腎内,2,再診,8
泌尿器科,腎内,3,再診,1
泌尿器科,腎内,4,再診,5
泌尿器科,腫瘍,1,再診,2
泌尿器科,腫瘍,2,再診,1
泌尿器科,膠原,0,再診,5
泌尿器科,膠原,1,再診,8
泌尿器科,膠原,4,再診,1
泌尿器科,臨床,0,再診,1
泌尿器科,般外,0,再診,12
泌尿器科,般外,1,再診,8
泌尿器科,般外,2,再診,10
泌尿器科,般外,3,再診,4
泌尿器科,般外,4,再診,4
泌尿器科,般外,4,初診,1
泌尿器科,薬剤,0,再診,2
泌尿器科,薬剤,1,再診,1
泌尿器科,薬剤,2,再診,4
泌尿器科,薬剤,4,再診,1
泌尿器科,血液,0,再診,2
泌尿器科,血液,1,再診,2
泌尿器科,血液,2,再診,4
泌尿器科,血液,3,再診,2
泌尿器科,血液,4,再診,1
泌尿器科,退院,4,再診,1
泌尿器科,通院,2,再診,2
泌尿器科,麻酔,0,再診,5
泌尿器科,麻酔,2,再診,5
泌尿器科,麻酔,3,再診,1
泌尿器科,麻酔,4,再診,8
泌尿器科,ﾒﾝﾀﾙ,0,再診,2
泌尿器科,ﾒﾝﾀﾙ,1,再診,2
泌尿器科,ﾒﾝﾀﾙ,2,再診,2
泌尿器科,ﾒﾝﾀﾙ,3,再診,2
消化器内科,SW,0,再診,1
消化器内科,SW,4,再診,1
消化器内科,アレ,3,再診,1
消化器内科,中処,0,再診,2
消化器内科,中処,1,再診,2
消化器内科,中処,2,再診,3
消化器内科,中処,3,再診,1
消化器内科,乳腺,2,再診,2
消化器内科,乳腺,2,初診,1
消化器内科,乳腺,3,初診,1
消化器内科,入退,0,再診,1
消化器内科,入退,0,初診,2
消化器内科,入退,1,再診,3
消化器内科,入退,1,初診,1
消化器内科,入退,2,再診,3
消化器内科,入退,2,初診,2
消化器内科,入退,3,再診,1
消化器内科,入退,3,初診,2
消化器内科,入退,4,再診,5
消化器内科,入退,4,初診,3
消化器内科,内科,0,再診,1
消化器内科,内科,1,再診,1
消化器内科,内科,2,再診,2
消化器内科,内科,4,再診,2
消化器内科,呼吸,0,再診,10
消化器内科,呼吸,1,再診,6
消化器内科,呼吸,2,再診,7
消化器内科,呼吸,3,再診,6
消化器内科,呼吸,3,初診,1
消化器内科,呼吸,4,再診,6
消化器内科,形成,2,再診,2
消化器内科,循環,0,再診,5
消化器内科,循環,1,再診,1
消化器内科,循環,2,再診,6
消化器内科,循環,3,再診,2
消化器内科,循環,4,再診,6
消化器内科,放射,0,再診,1
消化器内科,放射,0,初診,1
消化器内科,放射,1,再診,2
消化器内科,放射,3,再診,1
消化器内科,放射,4,再診,3
消化器内科,救急,2,再診,3
消化器内科,救急,3,再診,1
消化器内科,整形,0,再診,1
消化器内科,歯口,0,再診,2
消化器内科,歯口,1,再診,1
消化器内科,泌尿,0,再診,3
消化器内科,泌尿,1,再診,6
消化器内科,泌尿,2,再診,2
消化器内科,泌尿,2,初診,1
消化器内科,泌尿,3,再診,1
消化器内科,泌尿,3,初診,1
消化器内科,泌尿,4,再診,6
消化器内科,泌尿,4,初診,1
消化器内科,産婦,0,再診,2
消化器内科,産婦,4,再診,1
消化器内科,皮膚,0,再診,2
消化器内科,皮膚,1,再診,2
消化器内科,皮膚,2,再診,3
消化器内科,皮膚,3,再診,2
消化器内科,皮膚,3,初診,1
消化器内科,皮膚,4,再診,5
消化器内科,看護,2,再診,1
消化器内科,眼科,0,再診,3
消化器内科,眼科,1,再診,1
消化器内科,眼科,1,初診,1
消化器内科,眼科,4,再診,1
消化器内科,総合,0,再診,10
消化器内科,総合,0,初診,1
消化器内科,総合,1,再診,7
消化器内科,総合,1,初診,1
消化器内科,総合,2,再診,5
消化器内科,総合,3,再診,7
消化器内科,総合,3,初診,1
消化器内科,総合,4,再診,3
消化器内科,緩和,0,初診,1
消化器内科,緩和,3,再診,1
消化器内科,耳鼻,0,再診,1
消化器内科,耳鼻,2,再診,2
消化器内科,耳鼻,3,再診,1
消化器内科,脳内,0,再診,1
消化器内科,脳内,2,再診,2
消化器内科,脳内,4,再診,1
消化器内科,脳外,4,再診,1
