診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
PICCCVポートセンター,SL_0009,再診,3,12,14:00,1,4,0.25,1,3,0.25,0.8
PICCCVポートセンター,SL_0009,再診,3,13,14:30,1,4,0.25,1,30,0.25,7.5
PICCCVポートセンター,SL_0009,再診,3,14,15:00,1,4,0.25,2,22,0.5,5.5
PICCCVポートセンター,SL_0009,再診,4,3,09:30,1,4,0.25,1,2,0.25,0.5
PICCCVポートセンター,SL_0009,再診,4,13,14:30,1,4,0.25,1,2,0.25,0.5
PICCCVポートセンター,SL_0009,薬再診,0,3,09:30,1,5,0.2,1,2,0.2,0.4
PICCCVポートセンター,SL_0009,薬再診,3,5,10:30,1,4,0.25,1,3,0.25,0.8
PICCCVポートセンター,SL_0009,薬再診,4,3,09:30,1,4,0.25,1,2,0.25,0.5
PICCCVポートセンター,SL_0009,薬再診,4,13,14:30,1,4,0.25,1,2,0.25,0.5
がんゲノム,SL_0088,全体,0,7,11:30,1,5,0.2,1,2,0.2,0.4
がんゲノム,SL_0088,全体,0,11,13:30,1,5,0.2,1,3,0.2,0.6
がんゲノム,SL_0088,全体,0,12,14:00,2,5,0.4,2,41,0.4,8.2
がんゲノム,SL_0088,全体,0,13,14:30,1,5,0.2,1,9,0.2,1.8
がんゲノム,SL_0088,全体,0,14,15:00,2,5,0.4,3,42,0.6,8.4
がんゲノム,SL_0088,全体,0,15,15:30,2,5,0.4,2,21,0.4,4.2
がんゲノム,SL_0088,全体,1,3,09:30,1,5,0.2,1,13,0.2,2.6
がんゲノム,SL_0088,全体,1,4,10:00,1,5,0.2,1,1,0.2,0.2
がんゲノム,SL_0088,全体,1,12,14:00,1,5,0.2,1,25,0.2,5.0
がんゲノム,SL_0088,全体,1,13,14:30,3,5,0.6,3,17,0.6,3.4
がんゲノム,SL_0088,全体,1,14,15:00,2,5,0.4,4,43,0.8,8.6
がんゲノム,SL_0088,全体,1,15,15:30,1,5,0.2,1,12,0.2,2.4
がんゲノム,SL_0088,再診,0,7,11:30,1,5,0.2,1,2,0.2,0.4
がんゲノム,SL_0088,再診,0,11,13:30,1,5,0.2,1,3,0.2,0.6
がんゲノム,SL_0088,再診,0,12,14:00,2,5,0.4,2,41,0.4,8.2
がんゲノム,SL_0088,再診,0,13,14:30,1,5,0.2,1,9,0.2,1.8
がんゲノム,SL_0088,再診,0,14,15:00,2,5,0.4,3,42,0.6,8.4
がんゲノム,SL_0088,再診,0,15,15:30,2,5,0.4,2,21,0.4,4.2
がんゲノム,SL_0088,再診,1,3,09:30,1,5,0.2,1,13,0.2,2.6
がんゲノム,SL_0088,再診,1,4,10:00,1,5,0.2,1,1,0.2,0.2
がんゲノム,SL_0088,再診,1,12,14:00,1,5,0.2,1,25,0.2,5.0
がんゲノム,SL_0088,再診,1,13,14:30,3,5,0.6,3,17,0.6,3.4
がんゲノム,SL_0088,再診,1,14,15:00,2,5,0.4,4,43,0.8,8.6
がんゲノム,SL_0088,再診,1,15,15:30,1,5,0.2,1,12,0.2,2.4
がんゲノム,SL_0088,薬再診,0,7,11:30,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0009,全体,0,2,09:00,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0009,全体,0,3,09:30,1,5,0.2,1,6,0.2,1.2
アレルギー科,SL_0009,全体,0,7,11:30,1,5,0.2,1,4,0.2,0.8
アレルギー科,SL_0009,全体,1,3,09:30,2,5,0.4,2,12,0.4,2.4
アレルギー科,SL_0009,全体,1,4,10:00,1,5,0.2,1,6,0.2,1.2
アレルギー科,SL_0009,全体,2,4,10:00,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0009,全体,2,5,10:30,1,4,0.25,1,8,0.25,2.0
アレルギー科,SL_0009,全体,3,2,09:00,1,4,0.25,1,10,0.25,2.5
アレルギー科,SL_0009,全体,3,6,11:00,1,4,0.25,1,19,0.25,4.8
アレルギー科,SL_0009,再診,0,2,09:00,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0009,再診,0,3,09:30,1,5,0.2,1,6,0.2,1.2
アレルギー科,SL_0009,再診,0,7,11:30,1,5,0.2,1,4,0.2,0.8
アレルギー科,SL_0009,再診,1,3,09:30,2,5,0.4,2,12,0.4,2.4
アレルギー科,SL_0009,再診,1,4,10:00,1,5,0.2,1,6,0.2,1.2
アレルギー科,SL_0009,再診,2,4,10:00,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0009,再診,2,5,10:30,1,4,0.25,1,8,0.25,2.0
アレルギー科,SL_0009,再診,3,2,09:00,1,4,0.25,1,10,0.25,2.5
アレルギー科,SL_0009,再診,3,6,11:00,1,4,0.25,1,19,0.25,4.8
アレルギー科,SL_0009,薬再診,0,7,11:30,1,5,0.2,1,4,0.2,0.8
アレルギー科,SL_0009,薬再診,1,3,09:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0033,全体,2,3,09:30,2,4,0.5,5,49,1.25,12.2
アレルギー科,SL_0033,全体,2,4,10:00,3,4,0.75,7,71,1.75,17.8
アレルギー科,SL_0033,全体,2,5,10:30,3,4,0.75,10,77,2.5,19.2
アレルギー科,SL_0033,全体,2,6,11:00,3,4,0.75,9,72,2.25,18.0
アレルギー科,SL_0033,全体,2,7,11:30,3,4,0.75,6,50,1.5,12.5
アレルギー科,SL_0033,全体,2,8,12:00,1,4,0.25,2,5,0.5,1.2
アレルギー科,SL_0033,再診,2,3,09:30,2,4,0.5,5,49,1.25,12.2
アレルギー科,SL_0033,再診,2,4,10:00,3,4,0.75,7,71,1.75,17.8
アレルギー科,SL_0033,再診,2,5,10:30,3,4,0.75,10,77,2.5,19.2
アレルギー科,SL_0033,再診,2,6,11:00,3,4,0.75,9,72,2.25,18.0
アレルギー科,SL_0033,再診,2,7,11:30,3,4,0.75,6,50,1.5,12.5
アレルギー科,SL_0033,再診,2,8,12:00,1,4,0.25,2,5,0.5,1.2
アレルギー科,SL_0033,薬再診,2,8,12:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0061,全体,1,2,09:00,3,5,0.6,8,46,1.6,9.2
アレルギー科,SL_0061,全体,1,3,09:30,4,5,0.8,9,56,1.8,11.2
アレルギー科,SL_0061,全体,1,4,10:00,4,5,0.8,4,25,0.8,5.0
アレルギー科,SL_0061,全体,1,5,10:30,4,5,0.8,12,69,2.4,13.8
アレルギー科,SL_0061,全体,1,6,11:00,4,5,0.8,11,76,2.2,15.2
アレルギー科,SL_0061,全体,1,7,11:30,1,5,0.2,3,14,0.6,2.8
アレルギー科,SL_0061,再診,1,2,09:00,3,5,0.6,8,46,1.6,9.2
アレルギー科,SL_0061,再診,1,3,09:30,4,5,0.8,9,56,1.8,11.2
アレルギー科,SL_0061,再診,1,4,10:00,4,5,0.8,4,25,0.8,5.0
アレルギー科,SL_0061,再診,1,5,10:30,4,5,0.8,12,69,2.4,13.8
アレルギー科,SL_0061,再診,1,6,11:00,4,5,0.8,11,76,2.2,15.2
アレルギー科,SL_0061,再診,1,7,11:30,1,5,0.2,3,14,0.6,2.8
アレルギー科,SL_0061,薬再診,1,2,09:00,1,5,0.2,1,4,0.2,0.8
アレルギー科,SL_0061,薬再診,1,3,09:30,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0061,薬再診,1,4,10:00,2,5,0.4,2,8,0.4,1.6
アレルギー科,SL_0061,薬再診,1,5,10:30,1,5,0.2,3,12,0.6,2.4
アレルギー科,SL_0061,薬再診,1,6,11:00,3,5,0.6,4,18,0.8,3.6
アレルギー科,SL_0061,薬再診,1,7,11:30,1,5,0.2,2,4,0.4,0.8
アレルギー科,SL_0100,全体,0,2,09:00,3,5,0.6,5,26,1.0,5.2
アレルギー科,SL_0100,全体,0,3,09:30,3,5,0.6,6,56,1.2,11.2
アレルギー科,SL_0100,全体,0,4,10:00,3,5,0.6,8,69,1.6,13.8
アレルギー科,SL_0100,全体,0,5,10:30,3,5,0.6,9,73,1.8,14.6
アレルギー科,SL_0100,全体,0,6,11:00,3,5,0.6,9,55,1.8,11.0
アレルギー科,SL_0100,全体,0,7,11:30,1,5,0.2,1,13,0.2,2.6
アレルギー科,SL_0100,再診,0,2,09:00,3,5,0.6,5,26,1.0,5.2
アレルギー科,SL_0100,再診,0,3,09:30,3,5,0.6,6,56,1.2,11.2
アレルギー科,SL_0100,再診,0,4,10:00,3,5,0.6,8,69,1.6,13.8
アレルギー科,SL_0100,再診,0,5,10:30,3,5,0.6,9,73,1.8,14.6
アレルギー科,SL_0100,再診,0,6,11:00,3,5,0.6,9,55,1.8,11.0
アレルギー科,SL_0100,再診,0,7,11:30,1,5,0.2,1,13,0.2,2.6
アレルギー科,SL_0100,薬再診,0,4,10:00,1,5,0.2,1,3,0.2,0.6
アレルギー科,SL_0100,薬再診,0,5,10:30,1,5,0.2,1,4,0.2,0.8
アレルギー科,SL_0100,薬再診,0,6,11:00,1,5,0.2,1,5,0.2,1.0
アレルギー科,SL_0189,全体,3,2,09:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0189,全体,3,3,09:30,4,4,1.0,12,70,3.0,17.5
アレルギー科,SL_0189,全体,3,4,10:00,4,4,1.0,13,62,3.25,15.5
アレルギー科,SL_0189,全体,3,5,10:30,3,4,0.75,7,66,1.75,16.5
アレルギー科,SL_0189,全体,3,6,11:00,4,4,1.0,10,53,2.5,13.2
アレルギー科,SL_0189,全体,3,7,11:30,4,4,1.0,7,64,1.75,16.0
アレルギー科,SL_0189,全体,3,8,12:00,2,4,0.5,3,39,0.75,9.8
アレルギー科,SL_0189,全体,3,9,12:30,2,4,0.5,3,11,0.75,2.8
アレルギー科,SL_0189,再診,3,2,09:00,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0189,再診,3,3,09:30,4,4,1.0,12,70,3.0,17.5
アレルギー科,SL_0189,再診,3,4,10:00,4,4,1.0,13,62,3.25,15.5
アレルギー科,SL_0189,再診,3,5,10:30,3,4,0.75,7,66,1.75,16.5
アレルギー科,SL_0189,再診,3,6,11:00,4,4,1.0,10,53,2.5,13.2
アレルギー科,SL_0189,再診,3,7,11:30,4,4,1.0,7,64,1.75,16.0
アレルギー科,SL_0189,再診,3,8,12:00,2,4,0.5,3,39,0.75,9.8
アレルギー科,SL_0189,再診,3,9,12:30,2,4,0.5,3,11,0.75,2.8
アレルギー科,SL_0189,薬再診,3,3,09:30,3,4,0.75,4,14,1.0,3.5
アレルギー科,SL_0189,薬再診,3,4,10:00,3,4,0.75,4,17,1.0,4.2
アレルギー科,SL_0189,薬再診,3,5,10:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0189,薬再診,3,6,11:00,1,4,0.25,1,3,0.25,0.8
アレルギー科,SL_0189,薬再診,3,8,12:00,1,4,0.25,1,2,0.25,0.5
アレルギー科,SL_0361,全体,1,4,10:00,3,5,0.6,3,28,0.6,5.6
アレルギー科,SL_0361,全体,1,5,10:30,2,5,0.4,2,10,0.4,2.0
アレルギー科,SL_0361,全体,1,6,11:00,2,5,0.4,2,15,0.4,3.0
アレルギー科,SL_0361,再診,1,4,10:00,3,5,0.6,3,28,0.6,5.6
アレルギー科,SL_0361,再診,1,5,10:30,2,5,0.4,2,10,0.4,2.0
アレルギー科,SL_0361,再診,1,6,11:00,2,5,0.4,2,15,0.4,3.0
アレルギー科,SL_0628,全体,3,5,10:30,1,4,0.25,1,17,0.25,4.2
アレルギー科,SL_0628,全体,3,6,11:00,2,4,0.5,2,10,0.5,2.5
アレルギー科,SL_0628,初診,3,5,10:30,1,4,0.25,1,17,0.25,4.2
アレルギー科,SL_0628,初診,3,6,11:00,2,4,0.5,2,10,0.5,2.5
アレルギー科,SL_0652,全体,0,3,09:30,1,5,0.2,1,22,0.2,4.4
アレルギー科,SL_0652,全体,0,4,10:00,1,5,0.2,1,7,0.2,1.4
アレルギー科,SL_0652,再診,0,3,09:30,1,5,0.2,1,22,0.2,4.4
アレルギー科,SL_0652,再診,0,4,10:00,1,5,0.2,1,7,0.2,1.4
アレルギー科,SL_0874,全体,1,2,09:00,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0874,全体,1,3,09:30,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0874,再診,1,2,09:00,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0874,再診,1,3,09:30,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0874,薬再診,1,2,09:00,1,5,0.2,1,2,0.2,0.4
アレルギー科,SL_0874,薬再診,1,3,09:30,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,全体,0,0,08:00,1,5,0.2,1,7,0.2,1.4
メンタルケア科,SL_0009,全体,0,2,09:00,3,5,0.6,3,19,0.6,3.8
メンタルケア科,SL_0009,全体,0,6,11:00,2,5,0.4,2,19,0.4,3.8
メンタルケア科,SL_0009,全体,0,8,12:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,全体,0,9,12:30,1,5,0.2,2,34,0.4,6.8
メンタルケア科,SL_0009,全体,0,10,13:00,4,5,0.8,4,41,0.8,8.2
メンタルケア科,SL_0009,全体,0,11,13:30,2,5,0.4,4,49,0.8,9.8
メンタルケア科,SL_0009,全体,0,14,15:00,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,全体,0,15,15:30,1,5,0.2,1,23,0.2,4.6
メンタルケア科,SL_0009,全体,1,8,12:00,3,5,0.6,3,23,0.6,4.6
メンタルケア科,SL_0009,全体,1,9,12:30,3,5,0.6,4,77,0.8,15.4
メンタルケア科,SL_0009,全体,1,10,13:00,2,5,0.4,4,64,0.8,12.8
メンタルケア科,SL_0009,全体,1,11,13:30,2,5,0.4,2,31,0.4,6.2
メンタルケア科,SL_0009,全体,1,12,14:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,1,13,14:30,1,5,0.2,1,29,0.2,5.8
メンタルケア科,SL_0009,全体,1,14,15:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,全体,1,15,15:30,1,5,0.2,2,27,0.4,5.4
メンタルケア科,SL_0009,全体,1,16,16:00,1,5,0.2,2,28,0.4,5.6
メンタルケア科,SL_0009,全体,1,17,16:30,1,5,0.2,2,16,0.4,3.2
メンタルケア科,SL_0009,全体,1,19,17:30,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,全体,1,20,18:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,全体,2,0,08:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0009,全体,2,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,全体,2,9,12:30,1,4,0.25,1,21,0.25,5.2
メンタルケア科,SL_0009,全体,2,10,13:00,1,4,0.25,2,30,0.5,7.5
メンタルケア科,SL_0009,全体,2,11,13:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,SL_0009,全体,2,12,14:00,2,4,0.5,2,21,0.5,5.2
メンタルケア科,SL_0009,全体,2,13,14:30,2,4,0.5,2,25,0.5,6.2
メンタルケア科,SL_0009,全体,2,14,15:00,3,4,0.75,3,21,0.75,5.2
メンタルケア科,SL_0009,全体,2,15,15:30,1,4,0.25,2,14,0.5,3.5
メンタルケア科,SL_0009,全体,2,16,16:00,2,4,0.5,2,22,0.5,5.5
メンタルケア科,SL_0009,全体,3,2,09:00,2,4,0.5,2,9,0.5,2.2
メンタルケア科,SL_0009,全体,3,3,09:30,2,4,0.5,2,29,0.5,7.2
メンタルケア科,SL_0009,全体,3,4,10:00,1,4,0.25,1,8,0.25,2.0
メンタルケア科,SL_0009,全体,3,5,10:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,全体,3,6,11:00,2,4,0.5,2,19,0.5,4.8
メンタルケア科,SL_0009,全体,3,7,11:30,1,4,0.25,1,11,0.25,2.8
メンタルケア科,SL_0009,全体,3,8,12:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,3,9,12:30,1,4,0.25,1,24,0.25,6.0
メンタルケア科,SL_0009,全体,3,10,13:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,SL_0009,全体,3,16,16:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,SL_0009,全体,3,17,16:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,3,18,17:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,4,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,全体,4,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0009,全体,4,6,11:00,3,4,0.75,3,37,0.75,9.2
メンタルケア科,SL_0009,全体,4,7,11:30,3,4,0.75,3,61,0.75,15.2
メンタルケア科,SL_0009,全体,4,8,12:00,2,4,0.5,2,36,0.5,9.0
メンタルケア科,SL_0009,全体,4,9,12:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,全体,4,12,14:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,全体,4,13,14:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,SL_0009,全体,4,22,19:00,1,4,0.25,1,11,0.25,2.8
メンタルケア科,SL_0009,再診,0,0,08:00,1,5,0.2,1,7,0.2,1.4
メンタルケア科,SL_0009,再診,0,2,09:00,3,5,0.6,3,19,0.6,3.8
メンタルケア科,SL_0009,再診,0,6,11:00,2,5,0.4,2,19,0.4,3.8
メンタルケア科,SL_0009,再診,0,8,12:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,SL_0009,再診,0,9,12:30,1,5,0.2,2,34,0.4,6.8
メンタルケア科,SL_0009,再診,0,10,13:00,4,5,0.8,4,41,0.8,8.2
メンタルケア科,SL_0009,再診,0,11,13:30,2,5,0.4,4,49,0.8,9.8
メンタルケア科,SL_0009,再診,0,14,15:00,1,5,0.2,1,9,0.2,1.8
メンタルケア科,SL_0009,再診,0,15,15:30,1,5,0.2,1,23,0.2,4.6
メンタルケア科,SL_0009,再診,1,8,12:00,3,5,0.6,3,23,0.6,4.6
メンタルケア科,SL_0009,再診,1,9,12:30,3,5,0.6,4,77,0.8,15.4
メンタルケア科,SL_0009,再診,1,10,13:00,2,5,0.4,4,64,0.8,12.8
メンタルケア科,SL_0009,再診,1,11,13:30,2,5,0.4,2,31,0.4,6.2
メンタルケア科,SL_0009,再診,1,12,14:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,1,13,14:30,1,5,0.2,1,29,0.2,5.8
メンタルケア科,SL_0009,再診,1,14,15:00,1,5,0.2,1,30,0.2,6.0
メンタルケア科,SL_0009,再診,1,15,15:30,1,5,0.2,2,27,0.4,5.4
メンタルケア科,SL_0009,再診,1,16,16:00,1,5,0.2,2,28,0.4,5.6
メンタルケア科,SL_0009,再診,1,17,16:30,1,5,0.2,2,16,0.4,3.2
メンタルケア科,SL_0009,再診,1,19,17:30,1,5,0.2,1,2,0.2,0.4
メンタルケア科,SL_0009,再診,1,20,18:00,1,5,0.2,1,5,0.2,1.0
メンタルケア科,SL_0009,再診,2,0,08:00,1,4,0.25,1,12,0.25,3.0
メンタルケア科,SL_0009,再診,2,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,再診,2,9,12:30,1,4,0.25,1,21,0.25,5.2
メンタルケア科,SL_0009,再診,2,10,13:00,1,4,0.25,2,30,0.5,7.5
メンタルケア科,SL_0009,再診,2,11,13:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,SL_0009,再診,2,12,14:00,2,4,0.5,2,21,0.5,5.2
メンタルケア科,SL_0009,再診,2,13,14:30,2,4,0.5,2,25,0.5,6.2
メンタルケア科,SL_0009,再診,2,14,15:00,3,4,0.75,3,21,0.75,5.2
メンタルケア科,SL_0009,再診,2,15,15:30,1,4,0.25,2,14,0.5,3.5
メンタルケア科,SL_0009,再診,2,16,16:00,2,4,0.5,2,22,0.5,5.5
メンタルケア科,SL_0009,再診,3,2,09:00,2,4,0.5,2,9,0.5,2.2
メンタルケア科,SL_0009,再診,3,3,09:30,2,4,0.5,2,29,0.5,7.2
メンタルケア科,SL_0009,再診,3,4,10:00,1,4,0.25,1,8,0.25,2.0
メンタルケア科,SL_0009,再診,3,5,10:30,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,再診,3,6,11:00,2,4,0.5,2,19,0.5,4.8
メンタルケア科,SL_0009,再診,3,7,11:30,1,4,0.25,1,11,0.25,2.8
メンタルケア科,SL_0009,再診,3,8,12:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,3,9,12:30,1,4,0.25,1,24,0.25,6.0
メンタルケア科,SL_0009,再診,3,10,13:00,1,4,0.25,1,23,0.25,5.8
メンタルケア科,SL_0009,再診,3,16,16:00,1,4,0.25,1,29,0.25,7.2
メンタルケア科,SL_0009,再診,3,17,16:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,3,18,17:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,4,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,再診,4,5,10:30,1,4,0.25,1,25,0.25,6.2
メンタルケア科,SL_0009,再診,4,6,11:00,3,4,0.75,3,37,0.75,9.2
メンタルケア科,SL_0009,再診,4,7,11:30,3,4,0.75,3,61,0.75,15.2
メンタルケア科,SL_0009,再診,4,8,12:00,2,4,0.5,2,36,0.5,9.0
メンタルケア科,SL_0009,再診,4,9,12:30,1,4,0.25,1,6,0.25,1.5
メンタルケア科,SL_0009,再診,4,12,14:00,1,4,0.25,1,9,0.25,2.2
メンタルケア科,SL_0009,再診,4,13,14:30,1,4,0.25,1,15,0.25,3.8
メンタルケア科,SL_0009,再診,4,22,19:00,1,4,0.25,1,11,0.25,2.8
メンタルケア科,SL_0009,薬再診,0,6,11:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,薬再診,0,10,13:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,SL_0009,薬再診,2,14,15:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0009,薬再診,3,18,17:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,薬再診,4,3,09:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,薬再診,4,6,11:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0043,全体,2,1,08:30,4,4,1.0,10,78,2.5,19.5
メンタルケア科,SL_0043,全体,2,2,09:00,4,4,1.0,12,106,3.0,26.5
メンタルケア科,SL_0043,全体,2,3,09:30,4,4,1.0,13,113,3.25,28.2
メンタルケア科,SL_0043,全体,2,4,10:00,4,4,1.0,17,108,4.25,27.0
メンタルケア科,SL_0043,全体,2,5,10:30,4,4,1.0,14,102,3.5,25.5
メンタルケア科,SL_0043,全体,2,6,11:00,4,4,1.0,12,94,3.0,23.5
メンタルケア科,SL_0043,全体,2,7,11:30,4,4,1.0,8,77,2.0,19.2
メンタルケア科,SL_0043,全体,2,8,12:00,2,4,0.5,6,59,1.5,14.8
メンタルケア科,SL_0043,全体,2,9,12:30,2,4,0.5,4,51,1.0,12.8
メンタルケア科,SL_0043,全体,2,10,13:00,3,4,0.75,5,37,1.25,9.2
メンタルケア科,SL_0043,全体,2,11,13:30,4,4,1.0,10,65,2.5,16.2
メンタルケア科,SL_0043,全体,2,12,14:00,4,4,1.0,8,78,2.0,19.5
メンタルケア科,SL_0043,全体,2,13,14:30,4,4,1.0,9,57,2.25,14.2
メンタルケア科,SL_0043,全体,2,14,15:00,2,4,0.5,6,58,1.5,14.5
メンタルケア科,SL_0043,全体,2,15,15:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,SL_0043,再診,2,1,08:30,4,4,1.0,10,78,2.5,19.5
メンタルケア科,SL_0043,再診,2,2,09:00,4,4,1.0,12,106,3.0,26.5
メンタルケア科,SL_0043,再診,2,3,09:30,4,4,1.0,13,113,3.25,28.2
メンタルケア科,SL_0043,再診,2,4,10:00,4,4,1.0,17,108,4.25,27.0
メンタルケア科,SL_0043,再診,2,5,10:30,4,4,1.0,14,102,3.5,25.5
メンタルケア科,SL_0043,再診,2,6,11:00,4,4,1.0,12,94,3.0,23.5
メンタルケア科,SL_0043,再診,2,7,11:30,4,4,1.0,8,77,2.0,19.2
メンタルケア科,SL_0043,再診,2,8,12:00,2,4,0.5,6,59,1.5,14.8
メンタルケア科,SL_0043,再診,2,9,12:30,2,4,0.5,4,51,1.0,12.8
メンタルケア科,SL_0043,再診,2,10,13:00,3,4,0.75,5,37,1.25,9.2
メンタルケア科,SL_0043,再診,2,11,13:30,4,4,1.0,10,65,2.5,16.2
メンタルケア科,SL_0043,再診,2,12,14:00,4,4,1.0,8,78,2.0,19.5
メンタルケア科,SL_0043,再診,2,13,14:30,4,4,1.0,9,57,2.25,14.2
メンタルケア科,SL_0043,再診,2,14,15:00,2,4,0.5,6,58,1.5,14.5
メンタルケア科,SL_0043,再診,2,15,15:30,2,4,0.5,2,12,0.5,3.0
メンタルケア科,SL_0043,薬再診,2,1,08:30,1,4,0.25,2,5,0.5,1.2
メンタルケア科,SL_0043,薬再診,2,2,09:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0043,薬再診,2,3,09:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0043,薬再診,2,4,10:00,1,4,0.25,4,13,1.0,3.2
メンタルケア科,SL_0043,薬再診,2,5,10:30,2,4,0.5,2,5,0.5,1.2
メンタルケア科,SL_0043,薬再診,2,6,11:00,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0043,薬再診,2,7,11:30,1,4,0.25,1,3,0.25,0.8
