診療科名,曜日,受付h,件数,待_中央値,待_平均,待_Q1,待_Q3,診察_中央値,診察_平均,診察_Q3,会計_中央値,会計_平均
PICCCVポートセンター,4,9,4.0,85.5,122.5,71.5,136.5,1.0,1.0,2.0,,
PICCCVポートセンター,4,10,1.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,,
がんゲノム,0,8,2.0,319.5,319.5,260.8,378.2,5.0,5.0,6.5,,
がんゲノム,0,12,1.0,75.0,75.0,75.0,75.0,24.0,24.0,24.0,,
がんゲノム,0,13,1.0,4.0,4.0,4.0,4.0,28.0,28.0,28.0,,
がんゲノム,0,14,2.0,39.0,39.0,28.0,50.0,15.5,15.5,15.8,,
がんゲノム,0,15,1.0,9.0,9.0,9.0,9.0,20.0,20.0,20.0,,
がんゲノム,1,8,1.0,82.0,82.0,82.0,82.0,13.0,13.0,13.0,,
がんゲノム,1,12,1.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,,
がんゲノム,1,13,1.0,17.0,17.0,17.0,17.0,30.0,30.0,30.0,,
がんゲノム,1,14,5.0,16.0,16.8,14.0,20.0,11.0,13.0,15.0,,
アレルギー科,0,0,1.0,,,,,,,,,
アレルギー科,0,8,4.0,72.5,73.8,41.0,105.2,8.5,8.5,10.2,23.5,39.5
アレルギー科,0,9,15.0,21.0,20.5,9.5,27.0,9.0,10.4,11.0,18.0,30.1
アレルギー科,0,10,15.0,34.0,39.1,32.0,42.5,8.0,7.7,10.0,27.5,65.5
アレルギー科,0,11,3.0,2.0,11.7,1.0,17.5,4.0,3.3,5.0,19.0,19.0
アレルギー科,1,0,1.0,,,,,,,,,
アレルギー科,1,8,18.0,56.5,72.3,44.0,92.0,6.5,6.7,8.0,14.0,48.7
アレルギー科,1,9,20.0,67.5,64.6,36.0,86.5,5.0,7.2,8.0,30.5,43.5
アレルギー科,1,10,10.0,19.0,32.5,9.0,38.0,6.0,6.0,7.0,34.0,36.2
アレルギー科,1,11,2.0,5.0,5.0,3.5,6.5,5.0,5.0,5.5,28.0,28.0
アレルギー科,2,0,3.0,,,,,,,,,
アレルギー科,2,8,13.0,94.0,101.0,90.0,113.0,13.0,13.2,17.0,35.0,139.1
アレルギー科,2,9,9.0,93.0,91.0,88.0,109.0,8.0,9.0,11.0,37.0,98.4
アレルギー科,2,10,8.0,52.0,54.2,41.8,65.0,7.0,8.6,11.2,38.0,101.8
アレルギー科,2,11,1.0,42.0,42.0,42.0,42.0,4.0,4.0,4.0,30.0,30.0
アレルギー科,3,0,3.0,,,,,,,,,
アレルギー科,3,8,20.0,92.5,120.6,77.0,123.2,6.5,6.8,8.2,11.0,31.2
アレルギー科,3,9,26.0,74.0,86.1,60.2,115.8,6.0,8.7,11.8,20.0,41.5
アレルギー科,3,10,5.0,71.0,60.6,62.0,74.0,5.0,7.2,7.0,35.0,29.0
ソーシャルワーカー,0,0,11.0,,,,,,,,,
ソーシャルワーカー,0,8,1.0,214.0,214.0,214.0,214.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,10,4.0,15.5,20.0,9.0,26.5,0.0,0.0,0.0,,
ソーシャルワーカー,0,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,13,1.0,,,,,,,,,
ソーシャルワーカー,0,15,1.0,,,,,,,,,
ソーシャルワーカー,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,0,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,0,7.0,,,,,,,,,
ソーシャルワーカー,1,1,1.0,737.0,737.0,737.0,737.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,9,4.0,149.0,247.3,113.0,332.5,0.0,0.0,0.0,,
ソーシャルワーカー,1,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,13,1.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,0,2.0,,,,,,,,,
ソーシャルワーカー,2,10,2.0,341.0,341.0,331.0,351.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,11,8.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,2,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,0,5.0,,,,,,,,,
ソーシャルワーカー,3,9,3.0,60.0,178.0,30.0,267.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,10,5.0,0.0,35.7,0.0,53.5,0.0,0.0,0.0,,
ソーシャルワーカー,3,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,0,8.0,,,,,,,,,
ソーシャルワーカー,4,8,2.0,240.0,240.0,240.0,240.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,9,3.0,113.0,113.0,113.0,113.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,10,2.0,167.0,167.0,83.5,250.5,0.0,0.0,0.0,,
ソーシャルワーカー,4,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,13,1.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ソーシャルワーカー,4,21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,0,7.0,,,,,,,,,
メンタルケア科,0,6,1.0,103.0,103.0,103.0,103.0,6.0,6.0,6.0,,
メンタルケア科,0,7,1.0,86.0,86.0,86.0,86.0,6.0,6.0,6.0,,
メンタルケア科,0,8,19.0,46.0,75.2,19.5,87.0,7.0,9.7,14.5,20.0,75.1
メンタルケア科,0,9,29.0,11.0,30.6,5.0,25.0,6.0,9.3,11.0,23.0,79.4
メンタルケア科,0,10,35.0,39.0,66.1,12.5,79.0,8.0,11.0,12.5,23.0,67.7
メンタルケア科,0,11,10.0,27.0,47.3,15.2,68.2,15.0,15.2,19.8,37.5,51.6
メンタルケア科,0,12,4.0,37.0,64.8,11.5,90.2,11.0,14.5,17.8,44.0,46.3
メンタルケア科,0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,0,14,3.0,0.0,3.3,0.0,5.0,0.0,0.0,0.0,22.0,22.0
メンタルケア科,1,0,1.0,,,,,,,,,
メンタルケア科,1,5,1.0,479.0,479.0,479.0,479.0,22.0,22.0,22.0,,
メンタルケア科,1,7,3.0,297.0,357.0,286.0,398.0,29.0,23.0,29.5,,
メンタルケア科,1,8,2.0,418.0,418.0,387.5,448.5,30.5,30.5,38.2,2.0,2.0
メンタルケア科,1,9,3.0,412.0,363.7,334.0,417.5,14.0,11.0,14.0,168.0,168.0
メンタルケア科,1,10,4.0,125.5,107.2,84.5,148.2,29.5,52.0,66.5,32.5,32.5
メンタルケア科,1,11,1.0,411.0,411.0,411.0,411.0,0.0,0.0,0.0,,
メンタルケア科,1,12,9.0,42.0,49.0,19.0,53.0,10.0,12.4,13.0,31.0,29.1
メンタルケア科,1,13,11.0,21.0,32.8,15.5,51.0,14.0,15.5,18.5,16.0,23.1
メンタルケア科,1,14,12.0,21.0,24.0,18.2,32.2,11.5,12.1,17.2,34.0,35.2
メンタルケア科,1,15,8.0,46.0,58.0,30.0,71.8,14.0,17.9,28.2,14.0,28.1
メンタルケア科,1,16,1.0,3.0,3.0,3.0,3.0,22.0,22.0,22.0,4.0,4.0
メンタルケア科,1,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,2,0,9.0,,,,,,,,,
メンタルケア科,2,7,2.0,162.5,162.5,85.2,239.8,15.0,15.0,17.0,,
メンタルケア科,2,8,25.0,31.0,75.6,18.0,65.0,9.0,9.7,13.0,22.0,89.4
メンタルケア科,2,9,27.0,36.0,45.0,26.0,58.0,8.0,9.1,12.5,29.0,92.2
メンタルケア科,2,10,24.0,45.5,62.9,24.8,87.2,6.0,9.8,11.5,30.5,42.3
メンタルケア科,2,11,7.0,15.0,29.3,5.5,41.0,5.0,10.0,16.5,45.5,44.7
メンタルケア科,2,12,8.0,30.0,60.0,21.2,66.5,7.0,7.5,11.0,25.0,54.5
メンタルケア科,2,13,21.0,14.0,25.9,5.0,30.0,6.0,7.1,11.0,23.0,36.6
メンタルケア科,2,14,15.0,28.0,24.1,11.0,30.5,8.0,9.9,12.0,24.5,34.5
メンタルケア科,2,15,4.0,3.5,5.2,0.0,8.8,8.0,8.5,16.5,13.5,13.5
メンタルケア科,3,0,5.0,,,,,,,,,
メンタルケア科,3,6,1.0,78.0,78.0,78.0,78.0,,,,,
メンタルケア科,3,8,6.0,36.0,95.6,36.0,91.0,0.0,1.6,0.0,10.0,11.5
メンタルケア科,3,9,6.0,9.0,43.2,5.2,24.0,10.5,15.7,16.0,7.0,57.7
メンタルケア科,3,10,5.0,145.0,102.8,28.0,154.0,11.0,14.0,12.0,23.0,23.0
メンタルケア科,3,11,2.0,10.0,10.0,9.5,10.5,16.5,16.5,17.2,100.5,100.5
メンタルケア科,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,3,14,1.0,89.0,89.0,89.0,89.0,32.0,32.0,32.0,4.0,4.0
メンタルケア科,3,15,1.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,89.0,89.0
メンタルケア科,3,16,1.0,59.0,59.0,59.0,59.0,2.0,2.0,2.0,4.0,4.0
メンタルケア科,4,0,6.0,,,,,,,,,
メンタルケア科,4,7,1.0,172.0,172.0,172.0,172.0,120.0,120.0,120.0,,
メンタルケア科,4,8,1.0,168.0,168.0,168.0,168.0,2.0,2.0,2.0,,
メンタルケア科,4,9,8.0,132.0,150.4,32.2,176.5,3.0,10.1,12.8,12.0,12.3
メンタルケア科,4,10,2.0,392.5,392.5,320.8,464.2,17.0,17.0,20.0,,
メンタルケア科,4,11,2.0,0.0,0.0,0.0,0.0,2.5,2.5,3.8,392.0,392.0
メンタルケア科,4,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
メンタルケア科,4,15,1.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,27.0,27.0
メンタルケア科,4,16,1.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,,
メンタルケア科,4,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,0,3.0,,,,,,,,,
リウマチ膠原病内科,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,0,8,63.0,96.0,104.5,80.5,119.5,7.0,7.9,11.0,21.0,37.8
リウマチ膠原病内科,0,9,52.0,104.0,105.0,74.0,132.2,7.0,8.0,11.0,30.0,63.5
リウマチ膠原病内科,0,10,21.0,89.0,126.4,72.0,126.0,5.0,7.9,11.0,40.5,41.2
リウマチ膠原病内科,0,11,11.0,80.0,95.9,70.0,116.0,9.0,10.5,18.0,27.5,42.3
リウマチ膠原病内科,0,12,8.0,106.0,90.6,82.8,111.2,13.5,15.2,18.8,25.5,34.6
リウマチ膠原病内科,0,13,8.0,20.0,37.9,15.8,33.0,11.0,10.9,13.5,25.5,27.5
リウマチ膠原病内科,0,14,12.0,16.0,24.1,6.8,28.8,11.5,14.3,19.5,19.0,24.1
リウマチ膠原病内科,0,16,1.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,123.0,123.0
リウマチ膠原病内科,0,17,2.0,9.5,9.5,4.8,14.2,29.5,29.5,44.2,,
リウマチ膠原病内科,1,0,6.0,,,,,,,,,
リウマチ膠原病内科,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
リウマチ膠原病内科,1,8,72.0,87.0,94.1,68.0,106.2,5.0,6.6,7.0,26.0,41.2
リウマチ膠原病内科,1,9,60.0,93.0,99.7,67.8,124.0,5.5,8.3,9.2,37.0,53.2
リウマチ膠原病内科,1,10,40.0,105.5,95.3,44.0,136.5,6.0,8.0,10.8,42.5,59.4
リウマチ膠原病内科,1,11,27.0,81.0,86.3,67.5,101.0,6.5,7.7,10.5,44.0,75.3
リウマチ膠原病内科,1,12,11.0,50.0,50.2,27.0,72.2,5.5,6.7,9.0,34.0,54.1
リウマチ膠原病内科,1,13,3.0,26.0,26.0,24.0,28.0,13.0,13.0,16.0,144.0,144.0
リウマチ膠原病内科,1,15,3.0,93.5,93.5,71.2,115.8,11.0,11.0,16.5,10.0,10.0
リウマチ膠原病内科,1,16,2.0,23.5,23.5,15.2,31.8,0.0,0.0,0.0,63.0,63.0
リウマチ膠原病内科,2,0,8.0,,,,,19.0,19.0,19.0,,
リウマチ膠原病内科,2,7,2.0,124.5,124.5,80.2,168.8,32.0,32.0,43.0,,
リウマチ膠原病内科,2,8,42.0,81.0,91.2,65.0,116.0,7.0,8.4,10.0,21.0,51.0
リウマチ膠原病内科,2,9,35.0,91.0,89.0,55.5,121.0,7.0,9.5,11.0,35.0,66.2
リウマチ膠原病内科,2,10,32.0,99.0,99.5,27.2,135.8,7.0,8.8,12.0,47.0,80.9
リウマチ膠原病内科,2,11,18.0,93.0,99.5,80.0,117.0,14.0,13.9,15.0,38.0,38.1
リウマチ膠原病内科,2,12,18.0,79.0,78.2,72.0,100.8,8.5,8.9,11.0,33.0,60.1
リウマチ膠原病内科,2,13,22.0,66.5,64.7,49.5,75.8,10.0,11.2,14.8,31.5,50.5
リウマチ膠原病内科,2,14,10.0,51.5,44.2,31.8,58.8,15.0,15.4,17.8,29.5,33.1
リウマチ膠原病内科,2,15,1.0,71.0,71.0,71.0,71.0,16.0,16.0,16.0,17.0,17.0
リウマチ膠原病内科,2,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,
リウマチ膠原病内科,3,0,6.0,,,,,,,,,
リウマチ膠原病内科,3,8,64.0,74.0,93.5,60.0,105.8,5.0,6.0,7.0,16.0,59.0
リウマチ膠原病内科,3,9,48.0,87.0,112.4,58.5,136.5,7.0,9.1,10.0,22.0,43.6
リウマチ膠原病内科,3,10,45.0,94.0,101.0,66.0,134.0,8.0,8.0,11.0,41.0,65.2
リウマチ膠原病内科,3,11,26.0,132.5,125.7,85.5,155.5,8.0,10.2,12.0,27.0,33.5
リウマチ膠原病内科,3,12,34.0,121.0,116.4,89.5,139.2,10.5,12.0,14.0,21.0,43.0
リウマチ膠原病内科,3,13,14.0,70.0,81.6,49.8,128.5,14.0,17.1,21.8,20.5,29.1
リウマチ膠原病内科,3,14,10.0,66.0,71.4,47.2,90.5,9.5,10.0,15.8,21.5,27.8
リウマチ膠原病内科,3,15,1.0,63.0,63.0,63.0,63.0,3.0,3.0,3.0,11.0,11.0
リウマチ膠原病内科,3,18,1.0,,,,,,,,,
リウマチ膠原病内科,4,0,7.0,,,,,,,,,
リウマチ膠原病内科,4,8,51.0,83.0,95.1,64.0,99.0,6.0,7.2,9.0,19.0,27.9
リウマチ膠原病内科,4,9,54.0,98.0,121.9,76.5,136.8,6.0,8.3,9.8,18.5,28.1
リウマチ膠原病内科,4,10,28.0,104.5,102.9,81.8,126.5,7.0,7.9,10.0,24.5,61.8
リウマチ膠原病内科,4,11,21.0,94.0,89.7,64.0,120.0,7.0,8.0,10.0,22.0,54.1
リウマチ膠原病内科,4,12,19.0,88.0,84.0,64.5,101.5,9.0,9.2,11.5,22.0,37.5
リウマチ膠原病内科,4,13,10.0,73.5,80.5,70.5,95.2,10.5,13.3,14.8,19.0,25.6
リウマチ膠原病内科,4,14,6.0,44.5,41.8,27.2,52.8,14.5,14.2,17.2,12.0,20.0
リウマチ膠原病内科,4,15,6.0,39.0,40.0,24.8,62.2,13.0,16.2,21.5,16.0,18.2
リウマチ膠原病内科,4,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,0,0,22.0,,,,,,,,,
一般消化器外科,0,8,24.0,105.5,137.7,53.8,152.8,8.0,8.5,12.0,41.0,91.0
一般消化器外科,0,9,52.0,90.5,109.8,39.2,151.2,10.0,11.3,15.0,32.0,79.7
一般消化器外科,0,10,41.0,104.5,115.3,61.2,144.8,10.0,11.2,14.0,39.0,49.3
一般消化器外科,0,11,27.0,99.0,110.1,90.0,142.0,10.0,11.2,14.0,35.0,56.1
一般消化器外科,0,12,18.0,74.5,92.6,60.5,109.2,8.0,8.7,11.8,23.5,37.3
一般消化器外科,0,13,25.0,70.0,82.5,50.0,111.0,10.0,11.2,15.0,23.0,38.9
一般消化器外科,0,14,22.0,75.5,73.9,44.2,106.5,8.0,9.4,14.0,14.0,15.5
一般消化器外科,0,15,7.0,67.0,69.3,60.0,88.0,16.0,17.3,22.5,6.5,9.7
一般消化器外科,0,16,1.0,32.0,32.0,32.0,32.0,8.0,8.0,8.0,11.0,11.0
一般消化器外科,0,17,1.0,,,,,,,,,
一般消化器外科,0,18,1.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,,
一般消化器外科,1,0,17.0,,,,,,,,,
一般消化器外科,1,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,1,8,69.0,75.0,81.0,54.0,111.0,3.0,4.7,6.0,29.0,86.4
一般消化器外科,1,9,71.0,83.0,87.9,39.0,116.5,5.0,5.4,7.0,32.0,67.6
一般消化器外科,1,10,32.0,86.0,93.9,45.0,116.0,5.0,6.6,7.0,39.0,53.9
一般消化器外科,1,11,16.0,60.5,84.4,29.0,111.2,8.0,7.9,11.8,58.5,76.5
一般消化器外科,1,12,15.0,88.0,87.0,64.0,103.5,15.0,15.6,25.0,39.0,62.5
一般消化器外科,1,13,13.0,82.0,105.3,64.0,109.0,5.0,10.2,17.0,24.0,31.8
一般消化器外科,1,14,2.0,132.0,132.0,109.5,154.5,7.5,7.5,11.2,52.0,52.0
一般消化器外科,1,15,2.0,58.5,58.5,39.2,77.8,7.5,7.5,11.2,38.5,38.5
一般消化器外科,1,16,2.0,14.0,14.0,14.0,14.0,,,,630.0,630.0
一般消化器外科,2,0,15.0,,,,,,,,,
一般消化器外科,2,5,1.0,277.0,277.0,277.0,277.0,1.0,1.0,1.0,,
一般消化器外科,2,8,70.0,89.5,88.2,47.2,118.8,4.0,5.9,7.8,38.0,93.9
一般消化器外科,2,9,39.0,99.0,99.2,62.5,119.5,6.0,6.3,8.0,33.5,55.9
一般消化器外科,2,10,40.0,80.0,81.1,32.8,99.8,8.0,12.2,17.2,44.0,71.1
一般消化器外科,2,11,34.0,90.0,108.2,50.0,115.0,7.5,10.1,12.0,45.5,52.2
一般消化器外科,2,12,13.0,97.0,95.4,71.0,111.0,7.0,8.9,17.0,22.0,66.3
一般消化器外科,2,13,21.0,132.0,132.5,91.0,169.0,13.0,13.6,22.0,17.5,31.6
一般消化器外科,2,14,13.0,138.0,144.6,113.0,151.0,13.0,22.2,24.0,11.0,16.9
一般消化器外科,2,15,8.0,72.5,93.9,50.2,128.0,8.0,11.9,11.0,4.0,11.0
一般消化器外科,2,16,2.0,116.5,116.5,109.2,123.8,45.5,45.5,60.2,,
一般消化器外科,2,17,3.0,0.0,35.3,0.0,53.0,0.0,0.0,0.0,66.0,66.0
一般消化器外科,2,19,2.0,46.5,46.5,23.2,69.8,5.0,5.0,7.5,39.0,39.0
一般消化器外科,2,21,1.0,46.0,46.0,46.0,46.0,13.0,13.0,13.0,,
一般消化器外科,3,0,31.0,,,,,,,,,
一般消化器外科,3,4,1.0,88.0,88.0,88.0,88.0,14.0,14.0,14.0,49.0,49.0
一般消化器外科,3,8,90.0,82.5,93.7,61.0,108.8,6.0,7.1,9.8,17.0,49.6
一般消化器外科,3,9,88.0,88.0,94.9,66.5,108.2,7.0,8.7,11.0,26.5,66.0
一般消化器外科,3,10,55.0,94.0,96.3,59.5,120.0,10.0,11.2,16.0,25.5,47.6
一般消化器外科,3,11,24.0,93.0,107.4,72.5,146.0,12.0,12.1,15.2,21.0,44.9
一般消化器外科,3,12,22.0,89.0,89.8,60.2,106.2,10.0,12.3,14.5,18.0,53.4
一般消化器外科,3,13,23.0,75.0,70.7,35.5,98.0,8.0,11.4,12.0,17.0,20.5
一般消化器外科,3,14,15.0,106.0,100.7,77.0,132.5,8.0,10.7,15.5,13.5,14.8
一般消化器外科,3,15,11.0,56.0,71.3,42.5,122.0,14.0,13.3,18.5,11.5,24.6
一般消化器外科,3,16,2.0,20.5,20.5,19.2,21.8,25.5,25.5,35.2,20.0,20.0
一般消化器外科,3,22,1.0,,,,,7.0,7.0,7.0,6.0,6.0
一般消化器外科,3,23,1.0,,,,,6.0,6.0,6.0,25.0,25.0
一般消化器外科,4,0,12.0,,,,,,,,,
一般消化器外科,4,8,20.0,89.5,115.6,66.8,129.0,6.5,20.0,20.8,18.0,42.0
一般消化器外科,4,9,33.0,84.0,74.0,24.0,115.0,8.0,8.7,13.0,36.0,68.8
一般消化器外科,4,10,17.0,78.0,75.9,37.2,98.0,0.0,8.9,9.5,41.0,96.4
一般消化器外科,4,11,1.0,65.0,65.0,65.0,65.0,5.0,5.0,5.0,31.0,31.0
一般消化器外科,4,12,5.0,72.0,71.4,65.0,82.0,0.0,0.2,0.0,78.0,78.0
一般消化器外科,4,13,3.0,0.0,3.3,0.0,5.0,0.0,13.3,20.0,3.0,3.0
一般消化器外科,4,14,1.0,132.0,132.0,132.0,132.0,0.0,0.0,0.0,127.0,127.0
一般消化器外科,4,16,1.0,62.0,62.0,62.0,62.0,12.0,12.0,12.0,183.0,183.0
一般消化器外科,4,17,1.0,79.0,79.0,79.0,79.0,2.0,2.0,2.0,83.0,83.0
一般消化器外科,4,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
一般消化器外科,4,19,1.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,,
一般消化器外科,5,5,1.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0,325.0,325.0
一般消化器外科,5,9,1.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,,
一般消化器外科,5,12,1.0,44.0,44.0,44.0,44.0,1.0,1.0,1.0,178.0,178.0
一般消化器外科,5,13,1.0,57.0,57.0,57.0,57.0,5.0,5.0,5.0,,
一般消化器外科,6,8,2.0,12.5,12.5,8.8,16.2,1.0,1.0,1.5,9.0,9.0
一般消化器外科,6,17,1.0,69.0,69.0,69.0,69.0,12.0,12.0,12.0,19.0,19.0
一般消化器外科,6,20,1.0,67.0,67.0,67.0,67.0,12.0,12.0,12.0,27.0,27.0
一般消化器外科,6,23,1.0,34.0,34.0,34.0,34.0,,,,14.0,14.0
中央処置室,0,0,1.0,,,,,,,,,
中央処置室,0,8,9.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,,
中央処置室,0,9,20.0,,,,,,,,,
中央処置室,0,10,3.0,,,,,,,,,
中央処置室,0,11,6.0,,,,,,,,,
中央処置室,1,8,19.0,,,,,,,,,
中央処置室,1,9,7.0,,,,,,,,,
中央処置室,1,10,5.0,,,,,,,,,
中央処置室,1,11,3.0,,,,,,,,,
中央処置室,1,12,3.0,,,,,,,,,
中央処置室,1,13,1.0,,,,,,,,,
中央処置室,2,8,8.0,,,,,,,,,
中央処置室,2,9,3.0,,,,,,,,,
中央処置室,2,10,3.0,,,,,,,,,
中央処置室,2,11,4.0,,,,,,,,,
中央処置室,2,12,5.0,,,,,,,,,
中央処置室,2,14,1.0,,,,,,,,,
中央処置室,3,0,1.0,,,,,,,,,
中央処置室,3,8,12.0,,,,,,,,,
中央処置室,3,9,9.0,,,,,,,,,
中央処置室,3,10,4.0,,,,,,,,,
中央処置室,3,11,7.0,,,,,,,,,
中央処置室,3,12,2.0,,,,,,,,,
中央処置室,3,14,1.0,,,,,,,,,
中央処置室,3,15,1.0,,,,,,,,,
